timestamp,rsrp,bler,mcs
0.0,-59,0.0,9
1.0,-60,0.0,13
2.0,-61,0.10263,21
3.0,-52,0.09811,19
4.0,-48,0.05807,19
5.0,-48,0.0819,21
6.0,-49,0.12831,21
7.0,-49,0.12615,21
8.0,-49,0.13907,21
9.0,-49,0.13844,21
10.0,-49,0.15079,20
11.0,-49,0.12673,20
12.0,-49,0.09213,20
13.0,-50,0.07325,20
14.0,-50,0.05823,20
15.0,-52,0.04993,21
16.0,-52,0.07236,21
17.0,-52,0.07113,21
18.0,-52,0.06597,21
19.0,-51,0.0743,21
20.0,-51,0.0854,21
21.0,-51,0.08838,21
22.0,-50,0.09256,21
23.0,-50,0.09416,21
24.0,-50,0.09349,21
25.0,-49,0.11073,21
26.0,-49,0.1287,21
27.0,-49,0.12576,21
28.0,-50,0.103,21
29.0,-50,0.08963,21
30.0,-50,0.09577,21
31.0,-50,0.09956,21
32.0,-50,0.09633,21
33.0,-50,0.08396,21
34.0,-50,0.09427,21
35.0,-49,0.11201,21
36.0,-50,0.09155,21
37.0,-51,0.08545,21
38.0,-52,0.07428,21
39.0,-52,0.07167,21
40.0,-51,0.07752,21
41.0,-52,0.0671,21
42.0,-54,0.08842,21
43.0,-54,0.09981,21
44.0,-54,0.10035,21
45.0,-55,0.09848,21
46.0,-55,0.09638,21
47.0,-55,0.09696,21
48.0,-55,0.09586,21
49.0,-54,0.09497,21
50.0,-55,0.10595,21
51.0,-54,0.10856,21
52.0,-54,0.12805,21
53.0,-54,0.10119,21
54.0,-55,0.09391,21
55.0,-54,0.10174,21
56.0,-54,0.09984,21
57.0,-54,0.09809,21
58.0,-53,0.08907,21
59.0,-53,0.08823,21
60.0,-53,0.08583,21
61.0,-53,0.08969,21
62.0,-54,0.08933,21
63.0,-54,0.09217,21
64.0,-54,0.09424,21
65.0,-53,0.08627,21
66.0,-52,0.08281,21
67.0,-52,0.07239,21
68.0,-52,0.07304,21
69.0,-52,0.0746,21
70.0,-52,0.07161,21
71.0,-51,0.07661,21
72.0,-51,0.08921,21
73.0,-50,0.10213,21
74.0,-50,0.09384,21
75.0,-50,0.08196,21
76.0,-50,0.08058,21
77.0,-51,0.08506,21
78.0,-50,0.0868,21
79.0,-50,0.0948,21
80.0,-50,0.09708,21
81.0,-49,0.10857,21
82.0,-50,0.09315,21
83.0,-51,0.08798,21
84.0,-50,0.08738,21
85.0,-50,0.08848,21
86.0,-50,0.09042,21
87.0,-51,0.08693,21
88.0,-51,0.09179,21
89.0,-51,0.0821,21
90.0,-51,0.07277,21
91.0,-50,0.07374,21
92.0,-52,0.07157,21
93.0,-52,0.07644,21
94.0,-52,0.07763,21
95.0,-52,0.07405,21
96.0,-53,0.06774,21
97.0,-52,0.06702,21
98.0,-53,0.07808,21
99.0,-53,0.08985,21
100.0,-53,0.0967,21
