12120103.748221405,12340524.394071084,1075.6193821588058,1078.307440274189
12118333.348871373,12348954.255089022,993.7711717003215,996.4004304933983
11822824.236547867,12032132.911966985,1119.151605770801,1122.2795864930874
11765450.977631178,12011322.619206768,1121.4180087017533,1124.793143106767
11881421.485774707,12078565.949612968,636.3487375776148,639.825572756902
11861270.493463555,12048046.683007034,1100.1822181591326,1102.6822469146157
11823349.124444751,12030751.071249964,1074.790524934787,1077.4064119425664
11499673.42699091,11769971.582949447,633.9333652160387,639.1514005715364
11578701.551683461,11812344.854566539,1135.9189954261085,1139.281161630314
11737234.121665325,11968854.556835663,589.799782007639,593.4889098849061
