('192.168.70.129', 36764, '12.1.1.157', 10000);('192.168.70.129', 36764, '12.1.1.157', 10000);total;total;
0.11561226844787598;4433160.0;0.11561226844787598;4433160.0;
0.3156123161315918;9909440.0;0.3156123161315918;9909440.0;
0.5156123638153076;3775520.0;0.5156123638153076;3775520.0;
0.7156124114990234;4963040.0;0.7156124114990234;4963040.0;
0.9156124591827393;11090720.0;0.9156124591827393;11090720.0;
1.115612506866455;9849440.0;1.115612506866455;9849440.0;
1.315612554550171;10734880.0;1.315612554550171;10734880.0;
1.5156126022338867;8848160.0;1.5156126022338867;8848160.0;
1.7156126499176025;9024000.0;1.7156126499176025;9024000.0;
1.9156126976013184;10145280.0;1.9156126976013184;10145280.0;
2.115612745285034;9555680.0;2.115612745285034;9555680.0;
2.31561279296875;9141920.0;2.31561279296875;9141920.0;
2.515612840652466;9141920.0;2.515612840652466;9141920.0;
2.7156128883361816;9084000.0;2.7156128883361816;9084000.0;
2.9156129360198975;8906080.0;2.9156129360198975;8906080.0;
3.1156129837036133;9084000.0;3.1156129837036133;9084000.0;
3.315613031387329;6369760.0;3.315613031387329;6369760.0;
3.515613079071045;9909440.0;3.515613079071045;9909440.0;
3.7156131267547607;10499040.0;3.7156131267547607;10499040.0;
3.9156131744384766;11324480.0;3.9156131744384766;11324480.0;
4.115613222122192;10852800.0;4.115613222122192;10852800.0;
4.315613269805908;11088640.0;4.315613269805908;11088640.0;
4.515613317489624;10970720.0;4.515613317489624;10970720.0;
4.71561336517334;11148640.0;4.71561336517334;11148640.0;
4.915613412857056;10970720.0;4.915613412857056;10970720.0;
5.1156134605407715;11088640.0;5.1156134605407715;11088640.0;
5.315613508224487;10852800.0;5.315613508224487;10852800.0;
5.515613555908203;11324480.0;5.515613555908203;11324480.0;
5.715613603591919;11088640.0;5.715613603591919;11088640.0;
5.915613651275635;11502400.0;5.915613651275635;11502400.0;
6.115613698959351;11796160.0;6.115613698959351;11796160.0;
6.315613746643066;11502400.0;6.315613746643066;11502400.0;
6.515613794326782;11442400.0;6.515613794326782;11442400.0;
6.715613842010498;11324480.0;6.715613842010498;11324480.0;
6.915613889694214;11620320.0;6.915613889694214;11620320.0;
7.11561393737793;11560320.0;7.11561393737793;11560320.0;
7.3156139850616455;11678240.0;7.3156139850616455;11678240.0;
7.515614032745361;12209920.0;7.515614032745361;12209920.0;
7.715614080429077;12149920.0;7.715614080429077;12149920.0;
7.915614128112793;11974080.0;7.915614128112793;11974080.0;
8.115614175796509;11796160.0;8.115614175796509;11796160.0;
8.315614223480225;12092000.0;8.315614223480225;12092000.0;
8.51561427116394;12209920.0;8.51561427116394;12209920.0;
8.715614318847656;11796160.0;8.715614318847656;11796160.0;
8.915614366531372;11974080.0;8.915614366531372;11974080.0;
9.115614414215088;11796160.0;9.115614414215088;11796160.0;
9.315614461898804;11678240.0;9.315614461898804;11678240.0;
9.51561450958252;11502400.0;9.51561450958252;11502400.0;
9.715614557266235;11796160.0;9.715614557266235;11796160.0;
9.915614604949951;11324480.0;9.915614604949951;11324480.0;
10.115614652633667;11266560.0;10.115614652633667;11266560.0;
10.315614700317383;11206560.0;10.315614700317383;11206560.0;
10.515614748001099;11560320.0;10.515614748001099;11560320.0;
10.715614795684814;11620320.0;10.715614795684814;11620320.0;
10.91561484336853;11796160.0;10.91561484336853;11796160.0;
11.115614891052246;12209920.0;11.115614891052246;12209920.0;
11.315614938735962;11796160.0;11.315614938735962;11796160.0;
11.515614986419678;11974080.0;11.515614986419678;11974080.0;
11.715615034103394;12032000.0;11.715615034103394;12032000.0;
11.91561508178711;12209920.0;11.91561508178711;12209920.0;
12.115615129470825;12032000.0;12.115615129470825;12032000.0;
12.315615177154541;12327840.0;12.315615177154541;12327840.0;
12.515615224838257;12149920.0;12.515615224838257;12149920.0;
12.715615272521973;12327840.0;12.715615272521973;12327840.0;
12.915615320205688;12209920.0;12.915615320205688;12209920.0;
13.115615367889404;12267840.0;13.115615367889404;12267840.0;
