('192.168.70.129', 35962, '12.1.1.156', 10000);('192.168.70.129', 35962, '12.1.1.156', 10000);('192.168.70.129', 35962, '12.1.1.156', 10000);('192.168.70.132', 35520, '192.168.70.131', 3306);('192.168.70.132', 35520, '192.168.70.131', 3306);('192.168.70.132', 35520, '192.168.70.131', 3306);
0.0;19.0;0;;;;
0.10383892059326172;57.0;0;;;;
0.20766615867614746;98.0;0;;;;
0.31145739555358887;145.0;0;;;;
0.41524624824523926;80.0;80.0;;;;
0.5190281867980957;80.0;80.0;;;;
0.6289348602294922;81.0;80.0;;;;
0.7327299118041992;82.0;80.0;;;;
0.8365075588226318;82.0;80.0;;;;
0.9402728080749512;83.0;80.0;;;;
1.0440640449523926;83.0;80.0;;;;
1.1478385925292969;84.0;80.0;;;;
1.251591682434082;84.0;80.0;;;;
1.3553557395935059;85.0;80.0;;;;
1.4591095447540283;85.0;80.0;;;;
1.5628588199615479;85.0;80.0;;;;
1.666609287261963;86.0;80.0;;;;
1.7703721523284912;87.0;80.0;;;;
1.8741428852081299;87.0;80.0;;;;
1.9779276847839355;87.0;80.0;;;;
2.0817532539367676;88.0;80.0;;;;
2.18552565574646;88.0;80.0;;;;
2.2892706394195557;89.0;80.0;;;;
2.393048048019409;89.0;80.0;;;;
2.496920347213745;90.0;80.0;;;;
2.60074520111084;90.0;80.0;;;;
2.7045609951019287;91.0;80.0;;;;
2.8083245754241943;91.0;80.0;;;;
2.912086248397827;92.0;80.0;;;;
3.0158872604370117;92.0;80.0;;;;
3.119669198989868;93.0;80.0;;;;
3.2234513759613037;93.0;80.0;;;;
3.3272910118103027;94.0;80.0;;;;
3.4312644004821777;48.0;48.0;;;;
3.535154104232788;49.0;48.0;;;;
3.6390342712402344;50.0;48.0;;;;
3.742849826812744;51.0;48.0;;;;
3.8466551303863525;52.0;48.0;;;;
3.9504566192626953;53.0;48.0;;;;
4.054262399673462;54.0;48.0;;;;
4.158114910125732;54.0;48.0;;;;
4.261888027191162;55.0;48.0;;;;
4.36565375328064;56.0;48.0;;;;
4.469419240951538;57.0;48.0;;;;
4.573188543319702;58.0;48.0;;;;
4.67694878578186;59.0;48.0;;;;
4.780708312988281;59.0;48.0;;;;
4.884471416473389;60.0;48.0;;;;
4.9882307052612305;61.0;48.0;;;;
5.092019319534302;62.0;48.0;;;;
5.195789337158203;62.0;48.0;;;;
5.299556255340576;63.0;48.0;;;;
5.403315544128418;64.0;48.0;;;;
5.507120609283447;64.0;48.0;;;;
5.6109373569488525;65.0;48.0;;;;
5.720632314682007;66.0;48.0;;;;
