timestamp,rsrp,bler,mcs
0.0,-60,0.0,9
1.0,-61,0.0,16
2.0,-52,0.14825,12
3.0,-49,0.05205,12
4.0,-49,0.14619,15
5.0,-49,0.05664,15
6.0,-50,0.12882,16
7.0,-50,0.05582,16
8.0,-50,0.19072,13
9.0,-50,0.0665,11
10.0,-49,0.07669,18
11.0,-50,0.12232,14
12.0,-51,0.04576,15
13.0,-51,0.17599,12
14.0,-52,0.06136,11
15.0,-53,0.07453,19
16.0,-53,0.10519,14
17.0,-53,0.03668,17
18.0,-52,0.10936,14
19.0,-51,0.03813,17
20.0,-52,0.0873,17
21.0,-51,0.073,16
22.0,-51,0.15877,15
23.0,-51,0.05619,15
24.0,-50,0.16692,13
25.0,-50,0.0582,12
26.0,-50,0.15005,14
27.0,-50,0.06016,14
28.0,-51,0.0404,19
29.0,-51,0.11293,13
30.0,-51,0.03938,16
31.0,-51,0.14174,12
32.0,-51,0.04942,13
33.0,-51,0.13791,17
34.0,-50,0.06635,15
35.0,-51,0.21071,16
36.0,-52,0.07447,13
37.0,-52,0.12679,18
38.0,-53,0.07719,15
39.0,-52,0.18481,16
40.0,-53,0.06444,15
41.0,-53,0.18226,16
42.0,-55,0.06461,15
43.0,-55,0.15968,14
44.0,-56,0.05568,14
45.0,-56,0.10386,18
46.0,-56,0.08157,16
47.0,-56,0.0802,18
48.0,-55,0.11429,13
49.0,-56,0.03985,16
50.0,-55,0.14873,16
51.0,-55,0.05633,16
52.0,-55,0.16719,15
53.0,-56,0.0583,14
54.0,-55,0.16035,15
55.0,-55,0.09189,15
56.0,-55,0.09222,15
57.0,-54,0.04627,16
58.0,-54,0.19039,14
59.0,-54,0.0964,12
60.0,-59,0.04878,13
61.0,-70,0.09018,15
62.0,-55,0.04292,17
63.0,-55,0.1155,13
64.0,-54,0.05234,13
65.0,-53,0.07168,16
66.0,-53,0.16513,17
67.0,-53,0.06342,16
68.0,-53,0.18971,16
69.0,-53,0.06747,14
70.0,-52,0.20998,16
71.0,-52,0.07559,13
72.0,-51,0.10663,17
73.0,-51,0.13905,14
74.0,-51,0.04848,15
75.0,-51,0.15417,12
76.0,-52,0.05376,12
77.0,-51,0.09064,17
78.0,-51,0.1096,13
79.0,-51,0.03822,16
80.0,-50,0.08399,16
81.0,-51,0.13674,18
82.0,-51,0.10096,12
83.0,-51,0.0352,16
84.0,-51,0.12809,17
85.0,-51,0.07086,15
86.0,-51,0.17506,15
87.0,-51,0.06104,14
88.0,-52,0.20359,15
89.0,-52,0.07099,13
90.0,-51,0.09732,19
91.0,-51,0.07575,16
92.0,-53,0.07915,17
93.0,-53,0.08825,17
94.0,-53,0.05832,18
95.0,-54,0.08138,16
96.0,-53,0.21141,18
97.0,-53,0.09748,13
98.0,-54,0.03399,17
99.0,-55,0.17503,16
100.0,-55,0.06336,15
