tmbuf,RNTI,UE num,ul_thr_ue,dl_thr_ue,ph,pcmax,avg_rsrp,num_rsrp_meas,cqi,pucch_snrx10,pusch_snrx10,raw_rssi,ri+1,pmi_x1,pmi_x2,dl.errors,pucch0_DTX,dl_bler_stats.bler,dl_bler_stats.mcs,dl.total_bytes,ulsch_DTX,ul.errors,ul_bler_stats.bler,ul_bler_stats.mcs,ulsch_total_bytes_scheduled,ul.total_bytes,dl.rounds,ul.rounds,RNTI,UE num,ul_thr_ue,dl_thr_ue,ph,pcmax,avg_rsrp,num_rsrp_meas,cqi,pucch_snrx10,pusch_snrx10,raw_rssi,ri+1,pmi_x1,pmi_x2,dl.errors,pucch0_DTX,dl_bler_stats.bler,dl_bler_stats.mcs,dl.total_bytes,ulsch_DTX,ul.errors,ul_bler_stats.bler,ul_bler_stats.mcs,ulsch_total_bytes_scheduled,ul.total_bytes,dl.rounds,ul.rounds,cwnd_values,inflight,rtt,sending_rate,throughput,retransmissions_interval
14:02:34,b3d3,1,42.697124,0.786987,0,0,-65,8,15,230,165,907,1,0,0,7,610,0,9,15842006,4480,2,0,28,152165991,152159591,46904/2856/497/12,504775/4569/226/4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,54655.418181818175,13.63081599390784,1068000.0,888000.0,nan
14:02:35,b3d3,1,656.262329,10.061486,0,0,-65,5,15,220,185,929,1,0,0,7,610,0,18,15868424,4510,2,0.33681,23,152890901,152860037,47029/2856/497/12,505069/4712/228/4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,78903.84122137404,8.492112714190815,2112000.0,2100000.0,nan
14:02:36,b3d3,1,1152.713745,22.176414,0,0,-67,1,15,200,175,920,1,0,0,7,614,0.14554,14,15917709,4556,2,0.24422,13,153971828,153953617,47224/2896/500/13,505459/4777/256/4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,99463.88210526315,14.398608888898575,1524000.0,1500000.0,nan
14:02:37,b3d3,1,1298.240112,29.346125,0,0,-63,14,15,260,285,1034,1,0,0,7,614,0.05075,14,15974899,4567,2,0.09633,8,154975810,154962194,47555/2896/500/13,506036/4788/256/4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,115682.26042553192,14.485369584499262,1884000.0,1896000.0,nan
14:02:38,b3d3,1,1406.552856,43.162083,0,0,-54,10,15,320,285,1034,1,0,0,7,614,0.01769,24,16055634,4577,2,0.04311,12,155966052,155949348,47887/2896/500/13,506612/4798/259/4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,134828.84923076924,14.261336104814395,2088000.0,2028000.0,nan
14:02:39,b3d3,1,1684.331787,68.326599,0,0,-54,7,15,290,285,1034,1,0,0,8,619,0.03299,28,16197712,4618,2,0.06937,13,157263561,157245350,48189/2906/503/14,507103/4839/273/4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,151219.65896414343,16.299998042095137,2016000.0,1968000.0,nan
14:02:40,b3d3,1,1893.191528,82.665794,0,0,-55,3,15,320,280,1031,1,0,0,8,621,0.02928,28,16350439,4656,2,0.07422,13,158578467,158560256,48501/2915/503/14,507600/4877/287/4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,166346.24,16.30532741546631,2160000.0,2172000.0,nan
14:02:41,b3d3,1,2049.447754,91.716156,0,0,-55,16,15,260,275,1024,1,0,0,8,622,0.0426,28,16503566,4697,2,0.08002,13,159901167,159882956,48814/2930/504/14,508100/4918/296/4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,180829.64705882352,18.0183646443126,2172000.0,2160000.0,nan
14:02:42,b3d3,1,2163.03833,92.742867,0,0,-55,12,15,300,275,1024,1,0,0,8,628,0.0478,28,16652215,4736,2,0.07813,13,161203254,161186244,49117/2946/508/14,508592/4957/312/4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,209324.91228070174,20.710516990499293,2292000.0,2196000.0,nan
14:02:43,b3d3,1,2249.263672,95.096924,0,0,-55,9,15,270,275,1024,1,0,0,8,629,0.04574,28,16809030,4773,2,0.08826,13,162526706,162508495,49437/2959/509/14,509092/4994/325/4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,298958.65263157897,29.244787876422595,2400000.0,2100000.0,nan
