tmbuf,RNTI,UE num,ul_thr_ue,dl_thr_ue,ph,pcmax,avg_rsrp,num_rsrp_meas,cqi,pucch_snrx10,pusch_snrx10,raw_rssi,ri+1,pmi_x1,pmi_x2,dl.errors,pucch0_DTX,dl_bler_stats.bler,dl_bler_stats.mcs,dl.total_bytes,ulsch_DTX,ul.errors,ul_bler_stats.bler,ul_bler_stats.mcs,ulsch_total_bytes_scheduled,ul.total_bytes,dl.rounds,ul.rounds,RNTI,UE num,ul_thr_ue,dl_thr_ue,ph,pcmax,avg_rsrp,num_rsrp_meas,cqi,pucch_snrx10,pusch_snrx10,raw_rssi,ri+1,pmi_x1,pmi_x2,dl.errors,pucch0_DTX,dl_bler_stats.bler,dl_bler_stats.mcs,dl.total_bytes,ulsch_DTX,ul.errors,ul_bler_stats.bler,ul_bler_stats.mcs,ulsch_total_bytes_scheduled,ul.total_bytes,dl.rounds,ul.rounds,cwnd_values,inflight,rtt,sending_rate,throughput,retransmissions_interval
14:22:35,e941,1,128.474411,2.064039,0,0,-65,14,15,200,175,920,1,0,0,0,5,0,10,344206,14,1,0.02333,28,7132423,7119725,2796/4/1/0,82782/17/3/3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,87702.63188405798,20.009229399941184,1128000.0,1068000.0,nan
14:22:36,e941,1,996.966553,12.800017,0,0,-66,10,10,-120,170,907,1,0,0,0,13,0.02381,19,376116,77,1,0.46266,19,8148627,8124043,2932/22/9/0,83044/199/26/4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,172412.78590308368,19.34865664129388,1848000.0,1752000.0,nan
14:22:37,e941,1,1415.389526,22.215736,0,0,-58,7,15,320,275,1034,1,0,0,0,30,0.12541,12,423719,149,1,0.29531,9,9261825,9243496,3167/56/24/0,83438/264/70/5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,237091.15616438357,43.31102979944107,1188000.0,1104000.0,nan
14:22:38,e941,1,1373.543945,22.126854,0,0,-54,3,15,320,280,1034,1,0,0,0,30,0.04511,13,459560,149,1,0.10438,6,10017777,10004207,3444/56/24/0,84035/265/70/5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,290257.47027027025,53.56166958808899,1200000.0,1152000.0,nan
14:22:39,e941,1,1345.06604,32.319778,0,0,-54,16,15,320,285,1034,1,0,0,0,31,0.01858,23,520421,151,1,0.03874,9,10768299,10750225,3720/57/24/0,84632/267/70/5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,372743.8634812287,35.265562485675424,2340000.0,2172000.0,nan
14:22:40,e941,1,1591.886719,62.254505,0,0,-54,12,15,310,280,1029,1,0,0,0,35,0.03239,28,657947,190,1,0.06502,13,11980607,11958151,4023/68/28/0,85137/306/78/5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,469023.2888888889,47.87595168403958,2136000.0,2064000.0,nan
14:22:41,e941,1,1822.314819,75.774406,0,0,-55,9,15,310,275,1024,1,0,0,0,41,0.08059,28,797084,235,1,0.08441,13,13260577,13238121,4311/95/30/0,85617/351/93/5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,564741.1386861315,55.52488485972086,2208000.0,2088000.0,nan
14:22:42,e941,1,1990.003906,78.45813,0,0,-56,5,15,310,275,1024,1,0,0,0,46,0.0811,28,924124,281,1,0.0934,13,14503291,14480835,4574/115/35/0,86080/397/115/5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,662810.7377777777,66.65627414529973,2184000.0,2100000.0,nan
14:22:43,e941,1,2116.302734,82.390083,0,0,-56,2,15,310,275,1023,1,0,0,0,52,0.08918,28,1061338,330,1,0.09825,13,15771946,15749490,4859/142/40/0,86556/446/129/5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,761073.2045627376,74.13030007306267,2136000.0,2052000.0,nan
14:22:44,e941,1,2211.453613,86.652328,0,0,-55,14,15,310,280,1028,1,0,0,0,56,0.08785,28,1207093,374,1,0.09722,13,17056189,17033733,5157/168/44/0,87038/490/144/5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,857710.379916318,82.40990576806006,1944000.0,1860000.0,nan
