tmbuf,RNTI,UE num,ul_thr_ue,dl_thr_ue,ph,pcmax,avg_rsrp,num_rsrp_meas,cqi,pucch_snrx10,pusch_snrx10,raw_rssi,ri+1,pmi_x1,pmi_x2,dl.errors,pucch0_DTX,dl_bler_stats.bler,dl_bler_stats.mcs,dl.total_bytes,ulsch_DTX,ul.errors,ul_bler_stats.bler,ul_bler_stats.mcs,ulsch_total_bytes_scheduled,ul.total_bytes,dl.rounds,ul.rounds
1687556071,1064,1,42.839993,1.070034,0,0,-62,1,15,290,235,929,1,0,0,0,1900,0,9,19411055,4721,0,0,28,250232921,250232897,85197/5547/149/0,808170/15887/138/6
1687556072,1064,1,315.421875,11.361423,0,0,-61,13,15,390,335,1043,1,0,0,0,1903,0.03003,18,19439447,4738,0,0.38765,20,250636202,250633147,85383/5551/149/0,808484/16053/138/6
1687556073,1064,1,407.790192,21.629498,0,0,-50,10,15,400,345,1043,1,0,0,0,1903,0.13371,24,19490011,4738,0,0.13853,11,251043623,251042274,85599/5572/149/0,809078/16056/138/6
1687556074,1064,1,412.228882,25.570396,0,0,-50,6,15,370,340,1043,1,0,0,0,1903,0.07975,23,19534657,4738,0,0.0483,12,251298685,251297124,85764/5581/149/0,809678/16056/138/6
1687556075,1064,1,502.242004,33.057961,0,0,-50,3,15,370,330,1042,1,0,0,0,1904,0.0592,24,19597097,4740,0,0.02491,22,251738638,251735087,85994/5591/150/0,810259/16063/140/6
1687556076,1064,1,695.546143,39.5639,0,0,-50,15,15,380,325,1032,1,0,0,0,1928,0.17194,19,19667393,4775,0,0.13004,25,252382212,252377805,86242/5642/152/0,810737/16137/142/6
1687556077,1064,1,849.906738,36.400806,0,0,-50,12,15,360,330,1034,1,0,0,0,1944,0.11098,18,19723690,4806,0,0.11982,25,253090487,253086080,86515/5660/152/0,811245/16189/145/6
1687556078,1064,1,971.607117,31.816334,0,0,-51,8,15,380,330,1034,1,0,0,0,1951,0.05874,18,19767830,4829,0,0.1016,25,253823655,253818256,86736/5667/152/0,811772/16233/146/6
1687556079,1064,1,1054.670654,28.777308,0,0,-51,5,15,380,340,1035,1,0,0,0,1963,0.07066,18,19808701,4866,0,0.10601,25,254515851,254511444,86936/5679/152/0,812267/16288/149/8
1687556080,1064,1,1111.025391,25.938435,0,0,-50,1,15,400,340,1043,1,0,0,0,1977,0.08297,18,19847197,4901,0,0.13947,25,255188232,255183270,87124/5693/152/0,812747/16359/150/8
1687556081,1064,1,1122.817749,24.564568,0,0,-50,14,15,390,335,1043,1,0,0,0,1984,0.05072,18,19884290,4917,0,0.10968,23,255823676,255819830,87319/5700/152/0,813249/16410/152/8
1687556082,1064,1,1134.15625,32.491928,0,0,-51,10,15,380,325,1033,1,0,0,0,1984,0.13157,24,19944242,4917,0,0.06142,23,256503052,256499206,87553/5733/152/0,813805/16432/152/8
1687556083,1064,1,1168.172241,37.11726,0,0,-56,7,15,370,325,1032,1,0,0,0,1989,0.08187,23,20009240,4931,0,0.07341,25,257214125,257208726,87778/5750/152/0,814341/16468/153/8
1687556084,1064,1,1199.0802,36.181538,0,0,-53,3,15,370,320,1025,1,0,0,0,2004,0.11372,23,20065237,4974,0,0.10026,25,257910926,257905527,87964/5771/153/0,814845/16526/154/8
1687556085,1064,1,1222.485352,37.150219,0,0,-53,16,15,370,335,1034,1,0,0,0,2020,0.12096,23,20127628,5012,0,0.12216,25,258607529,258603122,88167/5788/155/0,815343/16586/156/8
1687556086,1064,1,1237.687012,33.633656,0,0,-54,12,15,400,325,1033,1,0,0,0,2040,0.13098,20,20178239,5055,0,0.13586,25,259291230,259286386,88346/5809/156/0,815834/16650/158/8
1687556087,1064,1,1253.158081,31.666616,0,0,-54,9,15,390,330,1035,1,0,0,0,2056,0.09584,19,20225967,5093,0,0.11762,25,259996966,259992122,88554/5825/156/0,816340/16706/159/8
1687556088,1064,1,1256.501953,28.975183,0,0,-53,5,11,-90,330,1041,1,0,0,0,2066,0.05895,19,20268988,5128,0,0.14538,25,260661962,260656126,88742/5835/156/0,816816/16778/160/8
1687556089,1064,1,1227.605713,27.291479,0,0,-52,2,15,370,335,1042,1,0,0,0,2074,0.04659,20,20310349,5149,0,0.1183,22,261286340,261281989,88937/5843/156/0,817323/16834/160/8
1687556090,1064,1,1192.171387,34.413376,0,0,-52,14,15,370,310,1033,1,0,0,0,2074,0.16368,23,20372662,5149,0,0.05616,22,261929539,261925639,89167/5888/156/0,817896/16848/160/8
1687556091,1064,1,1208.249512,36.94833,0,0,-53,11,15,340,325,1024,1,0,0,0,2084,0.11364,23,20435345,5169,0,0.06755,25,262636427,262631583,89386/5901/157/0,818440/16882/161/8
1687556092,1064,1,1234.376221,38.448818,0,0,-53,7,15,370,320,1023,1,0,0,0,2101,0.11482,23,20499199,5205,0,0.08597,25,263359114,263353715,89595/5921/157/0,818963/16931/161/8
1687556093,1064,1,1253.716553,39.851486,0,0,-52,4,15,370,315,1024,1,0,0,0,2115,0.08394,23,20564434,5239,0,0.09279,25,264082358,264077951,89808/5934/158/0,819484/16980/162/8
1687556094,1064,1,1267.728516,38.778461,0,0,0,0,15,380,330,1034,1,0,0,0,2130,0.08896,23,20624882,5277,0,0.09899,25,264797782,264792938,90010/5952/158/0,819998/17032/163/8
1687556095,1064,1,1276.922485,39.401382,0,0,-54,13,15,350,325,1034,1,0,0,0,2143,0.08885,23,20689494,5303,0,0.09506,25,265522692,265517848,90223/5967/158/0,820518/17077/164/8
1687556096,1064,1,1276.279175,37.159077,0,0,-61,9,15,380,335,1033,1,0,0,0,2163,0.11691,23,20745251,5354,0,0.13265,25,266190311,266183919,90403/5989/159/0,820999/17149/166/8
1687556097,1064,1,1279.757935,35.4589,0,0,-55,6,15,370,330,1024,1,0,0,0,2181,0.1407,23,20800139,5400,0,0.13429,25,266884254,266877425,90588/6013/160/0,821499/17213/166/8
1687556098,1064,1,1288.207275,37.0397,0,0,-52,2,12,-40,55,747,1,0,0,0,2197,0.11285,23,20862056,5432,0,0.10806,25,267604201,267598365,90797/6029/160/0,822017/17262/167/8
1687556099,1064,1,1290.185669,40.089031,0,0,-51,15,15,370,315,1024,1,0,0,0,2210,0.09854,23,20929557,5469,0,0.10808,25,268309936,268303107,91009/6044/161/0,822524/17315/169/8
