tmbuf,RNTI,UE num,ul_thr_ue,dl_thr_ue,ph,pcmax,avg_rsrp,num_rsrp_meas,cqi,pucch_snrx10,pusch_snrx10,raw_rssi,ri+1,pmi_x1,pmi_x2,dl.errors,pucch0_DTX,dl_bler_stats.bler,dl_bler_stats.mcs,dl.total_bytes,ulsch_DTX,ul.errors,ul_bler_stats.bler,ul_bler_stats.mcs,ulsch_total_bytes_scheduled,ul.total_bytes,dl.rounds,ul.rounds
0:37:27,a24a,1,42.743618,0.678264,0,0,-57,3,15,340,290,985,1,0,0,0,5655,0,9,54056240,14340,0,0,28,676249343,676249111,238252/15912/183/1,2302712/75545/1283/7
0:37:28,a24a,1,209.125717,5.925214,0,0,-57,16,15,340,295,992,1,0,0,0,5667,0.04926,14,54070245,14366,0,0.28596,24,676481967,676479054,238354/15923/184/1,2303013/75641/1285/7
0:37:29,a24a,1,390.212555,16.062916,0,0,-57,12,15,350,295,999,1,0,0,0,5675,0.04542,15,54108514,14385,0,0.12082,17,677006387,677004569,238599/15931/184/1,2303578/75663/1285/7
0:37:30,a24a,1,482.171326,21.460802,0,0,-58,9,15,360,305,1009,1,0,0,0,5675,0.02643,25,54148112,14385,0,0.04213,19,677452897,677450747,238772/15933/184/1,2304178/75663/1285/7
0:37:31,a24a,1,646.44519,45.027897,0,0,-50,5,15,360,325,1030,1,0,0,0,5688,0.15054,23,54250361,14407,0,0.05664,24,678084247,678081057,239094/16003/186/1,2304731/75690/1286/7
0:37:32,a24a,1,785.360779,36.698578,0,0,-50,2,15,400,330,1031,1,0,0,0,5710,0.12657,20,54301433,14469,0,0.13658,24,678693486,678691630,239274/16026/187/1,2305197/75766/1288/7
0:37:33,a24a,1,875.255737,29.297686,0,0,-61,14,15,380,330,1031,1,0,0,0,5725,0.15469,19,54339584,14528,0,0.15404,22,679288342,679286678,239441/16042/187/1,2305686/75833/1294/7
0:37:34,a24a,1,935.334839,31.545845,0,0,-50,11,15,360,325,1032,1,0,0,0,5725,0.05394,19,54390891,14528,0,0.06029,22,679948742,679945992,239707/16042/187/1,2306276/75838/1294/7
0:37:35,a24a,1,1006.291992,39.19936,0,0,-50,7,15,390,330,1032,1,0,0,0,5751,0.11769,24,54466474,14578,0,0.14073,25,680573770,680569363,239975/16070/189/1,2306758/75905/1298/7
0:37:36,a24a,1,1042.767334,37.714745,0,0,-58,4,15,410,330,1031,1,0,0,0,5764,0.10422,24,54526171,14621,0,0.13429,23,681189841,681186860,240170/16085/189/1,2307258/75963/1303/7
0:37:37,a24a,1,1068.751587,36.810799,0,0,-52,16,15,400,330,1032,1,0,0,0,5781,0.10171,24,54584932,14661,0,0.11828,23,681817140,681815412,240375/16101/190/1,2307776/76011/1307/7
0:37:38,a24a,1,1088.953491,36.948616,0,0,-50,13,15,370,320,1023,1,0,0,0,5797,0.09946,24,54644590,14703,0,0.10094,23,682445603,682441757,240576/16119/190/1,2308297/76058/1312/7
0:37:39,a24a,1,1109.819336,37.151897,0,0,-51,9,15,360,325,1030,1,0,0,0,5809,0.10647,24,54704505,14742,0,0.10023,23,683093296,683090315,240776/16131/190/1,2308833/76101/1314/7
