tmbuf,RNTI,UE num,ul_thr_ue,dl_thr_ue,ph,pcmax,avg_rsrp,num_rsrp_meas,cqi,pucch_snrx10,pusch_snrx10,raw_rssi,ri+1,pmi_x1,pmi_x2,dl.errors,pucch0_DTX,dl_bler_stats.bler,dl_bler_stats.mcs,dl.total_bytes,ulsch_DTX,ul.errors,ul_bler_stats.bler,ul_bler_stats.mcs,ulsch_total_bytes_scheduled,ul.total_bytes,dl.rounds,ul.rounds
0:27:28,a24a,1,53.681431,1.787377,0,0,-57,3,15,320,285,990,1,0,0,0,4989,0,10,47567764,12619,0,0,28,597954695,597948438,210842/13921/163/0,2099102/67702/1126/6
0:27:29,a24a,1,348.549072,15.683453,0,0,-57,16,15,380,300,999,1,0,0,0,4997,0.02715,20,47608252,12642,0,0.21844,20,598494365,598490622,211076/13929/163/0,2099520/67813/1128/6
0:27:30,a24a,1,455.083069,34.283634,0,0,-58,12,15,350,300,1011,1,0,0,0,4997,0.15088,25,47681777,12642,0,0.07617,17,598951575,598949228,211318/13983/163/0,2100120/67813/1128/6
0:27:31,a24a,1,579.416138,41.543438,0,0,-50,9,15,360,325,1032,1,0,0,0,5007,0.11319,22,47758072,12657,0,0.03191,24,599484045,599479926,211619/14013/164/0,2100698/67829/1129/6
0:27:32,a24a,1,742.811096,35.562027,0,0,-57,5,15,370,330,1034,1,0,0,0,5031,0.12081,20,47808457,12710,0,0.10733,24,600120947,600116828,211813/14038/165/0,2101192/67896/1132/6
0:27:33,a24a,1,850.197083,35.379585,0,0,-50,2,15,390,330,1034,1,0,0,0,5050,0.11568,20,47864542,12772,0,0.17652,22,600717871,600714320,212033/14056/167/0,2101660/67973/1136/6
0:27:34,a24a,1,901.572021,42.068535,0,0,-50,14,15,410,340,1034,1,0,0,0,5050,0.04131,22,47942934,12772,0,0.06327,21,601346423,601343088,212415/14057/167/0,2102258/67974/1136/6
0:27:35,a24a,1,964.305603,43.415188,0,0,-50,11,15,400,330,1034,1,0,0,0,5057,0.16124,25,48012306,12791,0,0.04729,24,602000496,601996377,212636/14106/168/0,2102816/67998/1137/6
0:27:36,a24a,1,1023.602905,34.301083,0,0,-58,7,15,400,335,1033,1,0,0,0,5082,0.17515,15,48057653,12846,0,0.10947,24,602621041,602616922,212812/14133/169/0,2103296/68070/1141/6
0:27:37,a24a,1,1076.828613,24.543058,0,0,-50,4,15,360,335,1034,1,0,0,0,5094,0.10131,10,48084809,12871,0,0.08723,24,603303083,603298964,213027/14145/169/0,2103820/68111/1143/7
