('192.168.70.129', 58360, '12.1.1.154', 10001);('192.168.70.129', 58360, '12.1.1.154', 10001);('192.168.70.129', 58360, '12.1.1.154', 10001);('192.168.70.129', 54770, '12.1.1.154', 10000);('192.168.70.129', 54770, '12.1.1.154', 10000);('192.168.70.129', 54770, '12.1.1.154', 10000);total;total;total;
1685944068.4826338;0;174;1685944068.4826338;0;3;1685944068.4826338;0;177;
1685944068.6826339;0;173;1685944068.6826339;0;0;1685944068.6826339;0;173;
1685944068.882634;0;104;1685944068.882634;0;75;1685944068.882634;0;179;
1685944069.082634;0;0;1685944069.082634;0;187;1685944069.082634;0;187;
1685944069.282634;0;82;1685944069.282634;0;96;1685944069.282634;0;178;
1685944069.482634;0;193;1685944069.482634;0;0;1685944069.482634;0;193;
1685944069.682634;0;165;1685944069.682634;0;10;1685944069.682634;0;175;
1685944069.8826342;0;57;1685944069.8826342;0;131;1685944069.8826342;0;188;
1685944070.0826342;0;0;1685944070.0826342;0;180;1685944070.0826342;0;180;
1685944070.2826343;0;118;1685944070.2826343;0;73;1685944070.2826343;0;191;
1685944070.4826343;0;178;1685944070.4826343;0;0;1685944070.4826343;0;178;
1685944070.6826344;0;153;1685944070.6826344;0;29;1685944070.6826344;0;182;
1685944070.8826344;0;47;1685944070.8826344;0;140;1685944070.8826344;0;187;
1685944071.0826344;0;2;1685944071.0826344;0;179;1685944071.0826344;0;181;
1685944071.2826345;0;89;1685944071.2826345;0;92;1685944071.2826345;0;181;
1685944071.4826345;0;176;1685944071.4826345;0;2;1685944071.4826345;0;178;
1685944071.6826346;0;172;1685944071.6826346;0;14;1685944071.6826346;0;186;
1685944071.8826346;0;60;1685944071.8826346;0;120;1685944071.8826346;0;180;
1685944072.0826347;0;2;1685944072.0826347;0;181;1685944072.0826347;0;183;
1685944072.2826347;0;0;1685944072.2826347;0;186;1685944072.2826347;0;186;
1685944072.4826348;0;178;1685944072.4826348;0;8;1685944072.4826348;0;186;
1685944072.6826348;0;189;1685944072.6826348;0;0;1685944072.6826348;0;189;
1685944072.8826349;0;124;1685944072.8826349;0;59;1685944072.8826349;0;183;
1685944073.082635;0;7;1685944073.082635;0;176;1685944073.082635;0;183;
1685944073.282635;0;2;1685944073.282635;0;189;1685944073.282635;0;191;
1685944073.482635;0;24;1685944073.482635;0;165;1685944073.482635;0;189;
1685944073.682635;0;175;1685944073.682635;0;11;1685944073.682635;0;186;
1685944073.882635;0;186;1685944073.882635;0;0;1685944073.882635;0;186;
1685944074.0826352;0;105;1685944074.0826352;0;77;1685944074.0826352;0;182;
1685944074.2826352;0;9;1685944074.2826352;0;180;1685944074.2826352;0;189;
1685944074.4826353;0;2;1685944074.4826353;0;177;1685944074.4826353;0;179;
1685944074.6826353;0;0;1685944074.6826353;0;184;1685944074.6826353;0;184;
1685944074.8826354;0;81;1685944074.8826354;0;100;1685944074.8826354;0;181;
1685944075.0826354;0;186;1685944075.0826354;0;4;1685944075.0826354;0;190;
1685944075.2826355;0;170;1685944075.2826355;0;22;1685944075.2826355;0;192;
1685944075.4826355;0;59;1685944075.4826355;0;131;1685944075.4826355;0;190;
1685944075.6826355;0;4;1685944075.6826355;0;182;1685944075.6826355;0;186;
1685944075.8826356;0;2;1685944075.8826356;0;173;1685944075.8826356;0;175;
1685944076.0826356;0;0;1685944076.0826356;0;193;1685944076.0826356;0;193;
1685944076.2826357;0;16;1685944076.2826357;0;170;1685944076.2826357;0;186;
1685944076.4826357;0;169;1685944076.4826357;0;20;1685944076.4826357;0;189;
1685944076.6826358;0;179;1685944076.6826358;0;0;1685944076.6826358;0;179;
1685944076.8826358;0;94;1685944076.8826358;0;98;1685944076.8826358;0;192;
1685944077.0826359;0;41;1685944077.0826359;0;142;1685944077.0826359;0;183;
1685944077.282636;0;2;1685944077.282636;0;186;1685944077.282636;0;188;
1685944077.482636;0;2;1685944077.482636;0;159;1685944077.482636;0;161;
1685944077.682636;0;0;1685944077.682636;0;173;1685944077.682636;0;173;
1685944077.882636;0;0;1685944077.882636;0;189;1685944077.882636;0;189;
1685944078.082636;0;29;1685944078.082636;0;158;1685944078.082636;0;187;
1685944078.2826362;0;159;1685944078.2826362;0;24;1685944078.2826362;0;183;
1685944078.4826362;0;187;1685944078.4826362;0;0;1685944078.4826362;0;187;
1685944078.6826363;0;75;1685944078.6826363;0;110;1685944078.6826363;0;185;
1685944078.8826363;0;46;1685944078.8826363;0;147;1685944078.8826363;0;193;
1685944079.0826364;0;5;1685944079.0826364;0;189;1685944079.0826364;0;194;
1685944079.2826364;0;1;1685944079.2826364;0;186;1685944079.2826364;0;187;
1685944079.4826365;0;2;1685944079.4826365;0;184;1685944079.4826365;0;186;
1685944079.6826365;0;0;1685944079.6826365;0;192;1685944079.6826365;0;192;
1685944079.8826365;0;0;1685944079.8826365;0;188;1685944079.8826365;0;188;
1685944080.0826366;0;0;1685944080.0826366;0;191;1685944080.0826366;0;191;
1685944080.2826366;0;115;1685944080.2826366;0;79;1685944080.2826366;0;194;
1685944080.4826367;0;182;1685944080.4826367;0;7;1685944080.4826367;0;189;
1685944080.6826367;0;140;1685944080.6826367;0;51;1685944080.6826367;0;191;
1685944080.8826368;0;28;1685944080.8826368;0;162;1685944080.8826368;0;190;
1685944081.0826368;0;36;1685944081.0826368;0;152;1685944081.0826368;0;188;
1685944081.282637;0;0;1685944081.282637;0;189;1685944081.282637;0;189;
1685944081.482637;0;1;1685944081.482637;0;193;1685944081.482637;0;194;
1685944081.682637;0;3;1685944081.682637;0;190;1685944081.682637;0;193;
1685944081.882637;0;0;1685944081.882637;0;197;1685944081.882637;0;197;
1685944082.082637;0;0;1685944082.082637;0;192;1685944082.082637;0;192;
1685944082.2826371;0;0;1685944082.2826371;0;182;1685944082.2826371;0;182;
1685944082.4826372;0;0;1685944082.4826372;0;188;1685944082.4826372;0;188;
1685944082.6826372;0;0;1685944082.6826372;0;154;1685944082.6826372;0;154;
1685944082.8826373;0;186;1685944082.8826373;0;0;1685944082.8826373;0;186;
1685944083.0826373;0;190;1685944083.0826373;0;0;1685944083.0826373;0;190;
1685944083.2826374;0;126;1685944083.2826374;0;54;1685944083.2826374;0;180;
1685944083.4826374;0;0;1685944083.4826374;0;163;1685944083.4826374;0;163;
1685944083.6826375;0;0;1685944083.6826375;0;160;1685944083.6826375;0;160;
1685944083.8826375;0;0;1685944083.8826375;0;158;1685944083.8826375;0;158;
1685944084.0826375;0;3;1685944084.0826375;0;152;1685944084.0826375;0;155;
1685944084.2826376;0;0;1685944084.2826376;0;138;1685944084.2826376;0;138;
1685944084.4826376;0;0;1685944084.4826376;0;142;1685944084.4826376;0;142;
1685944084.6826377;0;0;1685944084.6826377;0;143;1685944084.6826377;0;143;
1685944084.8826377;0;23;1685944084.8826377;0;119;1685944084.8826377;0;142;
1685944085.0826378;0;143;1685944085.0826378;0;0;1685944085.0826378;0;143;
1685944085.2826378;0;142;1685944085.2826378;0;0;1685944085.2826378;0;142;
1685944085.482638;0;148;1685944085.482638;0;0;1685944085.482638;0;148;
1685944085.682638;0;51;1685944085.682638;0;122;1685944085.682638;0;173;
1685944085.882638;0;0;1685944085.882638;0;192;1685944085.882638;0;192;
1685944086.082638;0;0;1685944086.082638;0;165;1685944086.082638;0;165;
1685944086.282638;0;1;1685944086.282638;0;156;1685944086.282638;0;157;
1685944086.4826381;0;17;1685944086.4826381;0;172;1685944086.4826381;0;189;
1685944086.6826382;0;187;1685944086.6826382;0;0;1685944086.6826382;0;187;
1685944086.8826382;0;177;1685944086.8826382;0;0;1685944086.8826382;0;177;
1685944087.0826383;0;121;1685944087.0826383;0;56;1685944087.0826383;0;177;
1685944087.2826383;0;1;1685944087.2826383;0;178;1685944087.2826383;0;179;
1685944087.4826384;0;4;1685944087.4826384;0;167;1685944087.4826384;0;171;
1685944087.6826384;0;0;1685944087.6826384;0;185;1685944087.6826384;0;185;
1685944087.8826385;0;0;1685944087.8826385;0;177;1685944087.8826385;0;177;
1685944088.0826385;0;0;1685944088.0826385;0;181;1685944088.0826385;0;181;
1685944088.2826385;0;0;1685944088.2826385;0;178;1685944088.2826385;0;178;
1685944088.4826386;0;0;1685944088.4826386;0;175;1685944088.4826386;0;175;
1685944088.6826386;0;74;1685944088.6826386;0;101;1685944088.6826386;0;175;
1685944088.8826387;0;181;1685944088.8826387;0;0;1685944088.8826387;0;181;
1685944089.0826387;0;187;1685944089.0826387;0;0;1685944089.0826387;0;187;
1685944089.2826388;0;61;1685944089.2826388;0;125;1685944089.2826388;0;186;
1685944089.4826388;0;0;1685944089.4826388;0;186;1685944089.4826388;0;186;
1685944089.682639;0;3;1685944089.682639;0;184;1685944089.682639;0;187;
1685944089.882639;0;3;1685944089.882639;0;193;1685944089.882639;0;196;
1685944090.082639;0;0;1685944090.082639;0;179;1685944090.082639;0;179;
1685944090.282639;0;0;1685944090.282639;0;186;1685944090.282639;0;186;
1685944090.482639;0;0;1685944090.482639;0;187;1685944090.482639;0;187;
1685944090.6826391;0;0;1685944090.6826391;0;176;1685944090.6826391;0;176;
1685944090.8826392;0;0;1685944090.8826392;0;201;1685944090.8826392;0;201;
1685944091.0826392;0;194;1685944091.0826392;0;2;1685944091.0826392;0;196;
1685944091.2826393;0;200;1685944091.2826393;0;0;1685944091.2826393;0;200;
1685944091.4826393;0;110;1685944091.4826393;0;82;1685944091.4826393;0;192;
1685944091.6826394;0;0;1685944091.6826394;0;200;1685944091.6826394;0;200;
1685944091.8826394;0;0;1685944091.8826394;0;191;1685944091.8826394;0;191;
1685944092.0826395;0;2;1685944092.0826395;0;199;1685944092.0826395;0;201;
1685944092.2826395;0;3;1685944092.2826395;0;191;1685944092.2826395;0;194;
1685944092.4826396;0;0;1685944092.4826396;0;199;1685944092.4826396;0;199;
1685944092.6826396;0;0;1685944092.6826396;0;193;1685944092.6826396;0;193;
1685944092.8826396;0;0;1685944092.8826396;0;186;1685944092.8826396;0;186;
1685944093.0826397;0;176;1685944093.0826397;0;19;1685944093.0826397;0;195;
1685944093.2826397;0;184;1685944093.2826397;0;0;1685944093.2826397;0;184;
1685944093.4826398;0;145;1685944093.4826398;0;44;1685944093.4826398;0;189;
1685944093.6826398;0;0;1685944093.6826398;0;175;1685944093.6826398;0;175;
1685944093.88264;0;0;1685944093.88264;0;149;1685944093.88264;0;149;
1685944094.08264;0;0;1685944094.08264;0;142;1685944094.08264;0;142;
1685944094.28264;0;6;1685944094.28264;0;139;1685944094.28264;0;145;
1685944094.48264;0;0;1685944094.48264;0;141;1685944094.48264;0;141;
1685944094.68264;0;0;1685944094.68264;0;142;1685944094.68264;0;142;
1685944094.8826401;0;0;1685944094.8826401;0;141;1685944094.8826401;0;141;
1685944095.0826402;0;0;1685944095.0826402;0;139;1685944095.0826402;0;139;
1685944095.2826402;0;140;1685944095.2826402;0;2;1685944095.2826402;0;142;
1685944095.4826403;0;143;1685944095.4826403;0;0;1685944095.4826403;0;143;
1685944095.6826403;0;140;1685944095.6826403;0;0;1685944095.6826403;0;140;
1685944095.8826404;0;88;1685944095.8826404;0;74;1685944095.8826404;0;162;
1685944096.0826404;0;0;1685944096.0826404;0;187;1685944096.0826404;0;187;
1685944096.2826405;0;0;1685944096.2826405;0;192;1685944096.2826405;0;192;
1685944096.4826405;0;0;1685944096.4826405;0;182;1685944096.4826405;0;182;
1685944096.6826406;0;0;1685944096.6826406;0;189;1685944096.6826406;0;189;
1685944096.8826406;0;153;1685944096.8826406;0;32;1685944096.8826406;0;185;
1685944097.0826406;0;179;1685944097.0826406;0;0;1685944097.0826406;0;179;
1685944097.2826407;0;176;1685944097.2826407;0;19;1685944097.2826407;0;195;
1685944097.4826407;0;5;1685944097.4826407;0;164;1685944097.4826407;0;169;
1685944097.6826408;0;0;1685944097.6826408;0;127;1685944097.6826408;0;127;
1685944097.8826408;0;0;1685944097.8826408;0;113;1685944097.8826408;0;113;
1685944098.082641;0;0;1685944098.082641;0;124;1685944098.082641;0;124;
1685944098.282641;0;0;1685944098.282641;0;114;1685944098.282641;0;114;
1685944098.482641;0;0;1685944098.482641;0;94;1685944098.482641;0;94;
1685944098.682641;0;0;1685944098.682641;0;94;1685944098.682641;0;94;
1685944098.882641;0;0;1685944098.882641;0;95;1685944098.882641;0;95;
1685944099.0826411;0;0;1685944099.0826411;0;95;1685944099.0826411;0;95;
1685944099.2826412;0;0;1685944099.2826412;0;94;1685944099.2826412;0;94;
1685944099.4826412;0;0;1685944099.4826412;0;95;1685944099.4826412;0;95;
1685944099.6826413;0;0;1685944099.6826413;0;113;1685944099.6826413;0;113;
1685944099.8826413;0;32;1685944099.8826413;0;98;1685944099.8826413;0;130;
1685944100.0826414;0;148;1685944100.0826414;0;0;1685944100.0826414;0;148;
1685944100.2826414;0;172;1685944100.2826414;0;0;1685944100.2826414;0;172;
1685944100.4826415;0;156;1685944100.4826415;0;29;1685944100.4826415;0;185;
1685944100.6826415;0;5;1685944100.6826415;0;195;1685944100.6826415;0;200;
1685944100.8826416;0;0;1685944100.8826416;0;186;1685944100.8826416;0;186;
1685944101.0826416;0;32;1685944101.0826416;0;163;1685944101.0826416;0;195;
1685944101.2826416;0;185;1685944101.2826416;0;0;1685944101.2826416;0;185;
1685944101.4826417;0;198;1685944101.4826417;0;0;1685944101.4826417;0;198;
1685944101.6826417;0;92;1685944101.6826417;0;99;1685944101.6826417;0;191;
1685944101.8826418;0;0;1685944101.8826418;0;196;1685944101.8826418;0;196;
1685944102.0826418;0;2;1685944102.0826418;0;197;1685944102.0826418;0;199;
1685944102.282642;0;6;1685944102.282642;0;191;1685944102.282642;0;197;
1685944102.482642;0;0;1685944102.482642;0;201;1685944102.482642;0;201;
1685944102.682642;0;0;1685944102.682642;0;193;1685944102.682642;0;193;
1685944102.882642;0;160;1685944102.882642;0;22;1685944102.882642;0;182;
1685944103.082642;0;202;1685944103.082642;0;0;1685944103.082642;0;202;
1685944103.2826421;0;146;1685944103.2826421;0;44;1685944103.2826421;0;190;
1685944103.4826422;0;0;1685944103.4826422;0;197;1685944103.4826422;0;197;
1685944103.6826422;0;0;1685944103.6826422;0;198;1685944103.6826422;0;198;
1685944103.8826423;0;3;1685944103.8826423;0;195;1685944103.8826423;0;198;
1685944104.0826423;0;5;1685944104.0826423;0;183;1685944104.0826423;0;188;
1685944104.2826424;0;0;1685944104.2826424;0;198;1685944104.2826424;0;198;
1685944104.4826424;0;0;1685944104.4826424;0;192;1685944104.4826424;0;192;
1685944104.6826425;0;181;1685944104.6826425;0;14;1685944104.6826425;0;195;
1685944104.8826425;0;191;1685944104.8826425;0;0;1685944104.8826425;0;191;
1685944105.0826426;0;136;1685944105.0826426;0;60;1685944105.0826426;0;196;
1685944105.2826426;0;1;1685944105.2826426;0;195;1685944105.2826426;0;196;
1685944105.4826427;0;0;1685944105.4826427;0;190;1685944105.4826427;0;190;
1685944105.6826427;0;2;1685944105.6826427;0;192;1685944105.6826427;0;194;
1685944105.8826427;0;5;1685944105.8826427;0;189;1685944105.8826427;0;194;
1685944106.0826428;0;0;1685944106.0826428;0;191;1685944106.0826428;0;191;
1685944106.2826428;0;0;1685944106.2826428;0;199;1685944106.2826428;0;199;
1685944106.482643;0;72;1685944106.482643;0;110;1685944106.482643;0;182;
1685944106.682643;0;198;1685944106.682643;0;0;1685944106.682643;0;198;
1685944106.882643;0;196;1685944106.882643;0;0;1685944106.882643;0;196;
1685944107.082643;0;45;1685944107.082643;0;135;1685944107.082643;0;180;
1685944107.282643;0;0;1685944107.282643;0;186;1685944107.282643;0;186;
1685944107.4826431;0;0;1685944107.4826431;0;189;1685944107.4826431;0;189;
1685944107.6826432;0;3;1685944107.6826432;0;181;1685944107.6826432;0;184;
1685944107.8826432;0;4;1685944107.8826432;0;153;1685944107.8826432;0;157;
1685944108.0826433;0;0;1685944108.0826433;0;205;1685944108.0826433;0;205;
1685944108.2826433;0;0;1685944108.2826433;0;169;1685944108.2826433;0;169;
1685944108.4826434;0;0;1685944108.4826434;0;156;1685944108.4826434;0;156;
1685944108.6826434;0;116;1685944108.6826434;0;25;1685944108.6826434;0;141;
1685944108.8826435;0;142;1685944108.8826435;0;0;1685944108.8826435;0;142;
1685944109.0826435;0;143;1685944109.0826435;0;0;1685944109.0826435;0;143;
1685944109.2826436;0;108;1685944109.2826436;0;34;1685944109.2826436;0;142;
1685944109.4826436;0;3;1685944109.4826436;0;140;1685944109.4826436;0;143;
1685944109.6826437;0;0;1685944109.6826437;0;142;1685944109.6826437;0;142;
1685944109.8826437;0;0;1685944109.8826437;0;160;1685944109.8826437;0;160;
1685944110.0826437;0;1;1685944110.0826437;0;189;1685944110.0826437;0;190;
1685944110.2826438;0;6;1685944110.2826438;0;180;1685944110.2826438;0;186;
1685944110.4826438;0;0;1685944110.4826438;0;175;1685944110.4826438;0;175;
1685944110.682644;0;0;1685944110.682644;0;190;1685944110.682644;0;190;
1685944110.882644;0;0;1685944110.882644;0;180;1685944110.882644;0;180;
1685944111.082644;0;140;1685944111.082644;0;49;1685944111.082644;0;189;
1685944111.282644;0;186;1685944111.282644;0;0;1685944111.282644;0;186;
1685944111.482644;0;182;1685944111.482644;0;16;1685944111.482644;0;198;
1685944111.6826441;0;4;1685944111.6826441;0;187;1685944111.6826441;0;191;
1685944111.8826442;0;1;1685944111.8826442;0;193;1685944111.8826442;0;194;
1685944112.0826442;0;0;1685944112.0826442;0;196;1685944112.0826442;0;196;
1685944112.2826443;0;7;1685944112.2826443;0;190;1685944112.2826443;0;197;
1685944112.4826443;0;0;1685944112.4826443;0;199;1685944112.4826443;0;199;
1685944112.6826444;0;0;1685944112.6826444;0;189;1685944112.6826444;0;189;
1685944112.8826444;0;0;1685944112.8826444;0;192;1685944112.8826444;0;192;
1685944113.0826445;0;105;1685944113.0826445;0;94;1685944113.0826445;0;199;
1685944113.2826445;0;195;1685944113.2826445;0;0;1685944113.2826445;0;195;
1685944113.4826446;0;188;1685944113.4826446;0;0;1685944113.4826446;0;188;
1685944113.6826446;0;24;1685944113.6826446;0;170;1685944113.6826446;0;194;
1685944113.8826447;0;2;1685944113.8826447;0;190;1685944113.8826447;0;192;
1685944114.0826447;0;0;1685944114.0826447;0;193;1685944114.0826447;0;193;
1685944114.2826447;0;2;1685944114.2826447;0;182;1685944114.2826447;0;184;
1685944114.4826448;0;5;1685944114.4826448;0;185;1685944114.4826448;0;190;
1685944114.6826448;0;0;1685944114.6826448;0;199;1685944114.6826448;0;199;
1685944114.882645;0;0;1685944114.882645;0;189;1685944114.882645;0;189;
1685944115.082645;0;33;1685944115.082645;0;155;1685944115.082645;0;188;
1685944115.282645;0;188;1685944115.282645;0;4;1685944115.282645;0;192;
1685944115.482645;0;181;1685944115.482645;0;0;1685944115.482645;0;181;
1685944115.682645;0;111;1685944115.682645;0;79;1685944115.682645;0;190;
1685944115.8826451;0;2;1685944115.8826451;0;188;1685944115.8826451;0;190;
1685944116.0826452;0;0;1685944116.0826452;0;188;1685944116.0826452;0;188;
1685944116.2826452;0;1;1685944116.2826452;0;197;1685944116.2826452;0;198;
1685944116.4826453;0;6;1685944116.4826453;0;179;1685944116.4826453;0;185;
1685944116.6826453;0;0;1685944116.6826453;0;195;1685944116.6826453;0;195;
