timestamp,rsrp,bler,mcs
0.0,-59.0,0.0,9.0
1.0,-59.0,0.00522,16.0
2.0,-61.0,0.16599,19.0
3.0,-48.0,0.06952,18.0
4.0,-48.0,0.05771,22.0
5.0,-48.0,0.11527,22.0
6.0,-49.0,0.14479,21.0
7.0,-49.0,0.12878,21.0
8.0,-49.0,0.13047,21.0
9.0,-49.0,0.13058,21.0
10.0,-48.0,0.14348,21.0
11.0,-49.0,0.13221,20.0
12.0,-50.0,0.09514,20.0
13.0,-50.0,0.06867,20.0
14.0,-50.0,0.05685,20.0
15.0,-52.0,0.07573,22.0
16.0,-52.0,0.11027,22.0
17.0,-52.0,0.12504,22.0
18.0,-51.0,0.13646,22.0
19.0,-50.0,0.13427,22.0
20.0,-51.0,0.12898,22.0
21.0,-50.0,0.13908,22.0
22.0,-50.0,0.13987,22.0
23.0,-50.0,0.13503,22.0
24.0,-49.0,0.14108,22.0
25.0,-49.0,0.14205,21.0
26.0,-49.0,0.14359,21.0
27.0,-50.0,0.11988,21.0
28.0,-50.0,0.10517,21.0
29.0,-50.0,0.09857,21.0
30.0,-50.0,0.08808,21.0
31.0,-50.0,0.08935,21.0
32.0,-50.0,0.08888,21.0
33.0,-50.0,0.10101,21.0
34.0,-49.0,0.10947,21.0
35.0,-50.0,0.10919,21.0
36.0,-51.0,0.09337,21.0
37.0,-51.0,0.08776,21.0
38.0,-52.0,0.07698,21.0
39.0,-51.0,0.07185,21.0
40.0,-52.0,0.07483,21.0
41.0,-52.0,0.07691,21.0
42.0,-53.0,0.08261,21.0
43.0,-54.0,0.0907,21.0
44.0,-55.0,0.09383,21.0
45.0,-55.0,0.09716,21.0
46.0,-55.0,0.10102,21.0
47.0,-55.0,0.10206,21.0
48.0,-54.0,0.10393,21.0
49.0,-55.0,0.09814,21.0
50.0,-54.0,0.09276,21.0
51.0,-54.0,0.09463,21.0
52.0,-54.0,0.09409,21.0
53.0,-55.0,0.10086,21.0
54.0,-54.0,0.09774,21.0
55.0,-54.0,0.10279,21.0
56.0,-54.0,0.10358,21.0
57.0,-53.0,0.09086,21.0
58.0,-53.0,0.08074,21.0
59.0,-53.0,0.07853,21.0
60.0,-53.0,0.08152,21.0
61.0,-53.0,0.08246,21.0
62.0,-54.0,0.08591,21.0
63.0,-54.0,0.08979,21.0
64.0,-53.0,0.09072,21.0
65.0,-52.0,0.07685,21.0
66.0,-52.0,0.07626,21.0
67.0,-52.0,0.07054,21.0
68.0,-52.0,0.06828,21.0
69.0,-52.0,0.0792,21.0
70.0,-51.0,0.07388,21.0
71.0,-51.0,0.08464,21.0
72.0,-50.0,0.08497,21.0
73.0,-50.0,0.09134,21.0
74.0,-50.0,0.09427,21.0
75.0,-50.0,0.11049,21.0
76.0,-51.0,0.09065,21.0
77.0,-50.0,0.08554,21.0
78.0,-50.0,0.09463,21.0
79.0,-50.0,0.09024,21.0
80.0,-49.0,0.09942,21.0
81.0,-50.0,0.10437,21.0
82.0,-51.0,0.09179,21.0
83.0,-50.0,0.08009,21.0
84.0,-50.0,0.08987,21.0
85.0,-50.0,0.08668,21.0
86.0,-50.0,0.08993,21.0
87.0,-50.0,0.08572,21.0
88.0,-51.0,0.0698,21.0
89.0,-51.0,0.07116,21.0
90.0,-50.0,0.0775,21.0
91.0,-51.0,0.07629,21.0
92.0,-51.0,0.06417,21.0
93.0,-52.0,0.06958,21.0
94.0,-52.0,0.06667,21.0
95.0,-53.0,0.06579,21.0
96.0,-52.0,0.07575,21.0
97.0,-52.0,0.07573,21.0
98.0,-53.0,0.08454,21.0
99.0,-54.0,0.08738,21.0
100.0,-53.0,0.08901,21.0
