timestamp,rsrp,bler,mcs
0.0,-60,0.0,12
1.0,-60,0.01096,22
2.0,-56,0.11456,19
3.0,-49,0.05818,19
4.0,-49,0.07466,22
5.0,-50,0.08383,22
6.0,-50,0.0641,22
7.0,-50,0.06835,22
8.0,-50,0.0697,22
9.0,-50,0.06677,22
10.0,-50,0.07171,22
11.0,-50,0.06769,22
12.0,-51,0.0634,23
13.0,-51,0.08825,23
14.0,-52,0.09681,23
15.0,-52,0.10789,23
16.0,-53,0.09908,23
17.0,-53,0.10424,23
18.0,-52,0.12615,23
19.0,-52,0.11246,23
20.0,-52,0.09881,23
21.0,-51,0.10126,23
22.0,-51,0.1051,23
23.0,-51,0.11203,23
24.0,-50,0.10854,23
25.0,-50,0.10523,23
26.0,-50,0.11339,23
27.0,-62,0.18304,19
28.0,-51,0.08924,14
29.0,-51,0.04482,19
30.0,-51,0.08442,24
31.0,-51,0.14636,24
32.0,-51,0.12394,23
33.0,-51,0.09709,23
34.0,-50,0.10124,23
35.0,-50,0.14517,23
36.0,-52,0.1347,15
37.0,-53,0.04697,16
38.0,-53,0.06795,24
39.0,-52,0.14268,24
40.0,-53,0.1124,23
41.0,-54,0.12014,23
42.0,-55,0.11164,23
43.0,-55,0.1084,23
44.0,-56,0.11053,23
45.0,-56,0.12837,23
46.0,-56,0.12657,23
47.0,-56,0.13209,23
48.0,-55,0.12466,23
49.0,-56,0.12666,23
50.0,-55,0.1141,23
51.0,-55,0.11851,23
52.0,-55,0.12311,23
53.0,-56,0.12572,23
54.0,-55,0.12029,23
55.0,-55,0.11907,23
56.0,-55,0.11485,23
57.0,-54,0.16428,21
58.0,-54,0.11102,14
59.0,-54,0.03871,17
60.0,-54,0.10588,24
61.0,-67,0.22581,17
62.0,-55,0.08368,13
63.0,-55,0.02918,19
64.0,-54,0.18651,22
65.0,-53,0.07122,20
66.0,-53,0.08912,24
67.0,-53,0.13175,23
68.0,-53,0.1065,23
69.0,-53,0.10165,23
70.0,-52,0.10047,23
71.0,-55,0.10995,23
72.0,-51,0.10386,23
73.0,-51,0.11051,23
74.0,-51,0.12756,23
75.0,-51,0.11727,23
76.0,-59,0.11376,23
77.0,-51,0.10622,23
78.0,-51,0.11816,23
79.0,-51,0.12149,23
80.0,-50,0.11405,23
81.0,-51,0.09935,23
82.0,-52,0.13431,23
83.0,-51,0.10923,23
84.0,-51,0.11772,23
85.0,-51,0.10733,23
86.0,-51,0.1249,23
87.0,-50,0.18274,21
88.0,-58,0.10424,15
89.0,-52,0.03635,19
90.0,-51,0.13494,24
91.0,-52,0.13043,19
92.0,-53,0.06715,19
93.0,-53,0.08254,24
94.0,-53,0.14094,23
95.0,-54,0.12512,23
96.0,-53,0.11584,23
97.0,-53,0.10333,23
98.0,-54,0.11077,23
99.0,-61,0.13014,22
100.0,-54,0.07313,22
