('192.168.70.129', 44934, '12.1.1.152', 10000);('192.168.70.129', 44934, '12.1.1.152', 10000);('192.168.70.129', 44934, '12.1.1.152', 10000);total;total;total;
0.04157686233520508;1;13;0.04157686233520508;3;20;
0.2415769100189209;0;69;0.2415769100189209;1;70;
0.4415769577026367;0;162;0.4415769577026367;0;162;
0.6415770053863525;1;112;0.6415770053863525;1;112;
0.8415770530700684;0;181;0.8415770530700684;0;181;
1.0415771007537842;0;119;1.0415771007537842;0;119;
1.2415771484375;0;110;1.2415771484375;0;110;
1.4415771961212158;0;53;1.4415771961212158;0;53;
1.6415772438049316;0;78;1.6415772438049316;0;78;
1.8415772914886475;0;33;1.8415772914886475;0;33;
2.0415773391723633;0;105;2.0415773391723633;0;105;
2.241577386856079;0;0;2.241577386856079;0;0;
2.441577434539795;0;107;2.441577434539795;0;107;
2.6415774822235107;0;67;2.6415774822235107;0;67;
2.8415775299072266;0;41;2.8415775299072266;0;41;
3.0415775775909424;0;79;3.0415775775909424;0;79;
3.241577625274658;0;23;3.241577625274658;0;23;
3.441577672958374;0;102;3.441577672958374;0;102;
3.64157772064209;0;56;3.64157772064209;0;56;
3.8415777683258057;0;60;3.8415777683258057;0;60;
4.0415778160095215;0;63;4.0415778160095215;0;63;
4.241577863693237;0;40;4.241577863693237;0;40;
4.441577911376953;0;62;4.441577911376953;0;62;
4.641577959060669;0;48;4.641577959060669;0;48;
4.841578006744385;0;56;4.841578006744385;0;56;
5.041578054428101;0;52;5.041578054428101;0;52;
5.241578102111816;0;22;5.241578102111816;0;22;
5.441578149795532;0;0;5.441578149795532;0;0;
5.641578197479248;0;89;5.641578197479248;0;89;
5.841578245162964;0;53;5.841578245162964;0;53;
6.04157829284668;0;24;6.04157829284668;0;24;
6.2415783405303955;0;0;6.2415783405303955;0;0;
6.441578388214111;0;123;6.441578388214111;0;123;
6.641578435897827;0;67;6.641578435897827;0;67;
6.841578483581543;0;14;6.841578483581543;0;14;
7.041578531265259;0;0;7.041578531265259;0;0;
7.241578578948975;0;159;7.241578578948975;0;159;
7.44157862663269;0;46;7.44157862663269;0;46;
7.641578674316406;0;0;7.641578674316406;0;0;
7.841578722000122;0;0;7.841578722000122;0;0;
8.041578769683838;0;187;8.041578769683838;0;187;
8.241578817367554;0;0;8.241578817367554;0;0;
8.44157886505127;0;117;8.44157886505127;0;117;
8.641578912734985;7;94;8.641578912734985;7;94;
8.841578960418701;0;0;8.841578960418701;0;0;
9.041579008102417;0;0;9.041579008102417;0;0;
9.241579055786133;10;60;9.241579055786133;10;60;
9.441579103469849;0;0;9.441579103469849;0;0;
9.641579151153564;0;0;9.641579151153564;0;0;
9.84157919883728;8;46;9.84157919883728;8;46;
10.041579246520996;0;580;10.041579246520996;0;580;
10.241579294204712;0;68;10.241579294204712;0;68;
10.441579341888428;133;413;10.441579341888428;133;413;
10.641579389572144;105;397;10.641579389572144;105;397;
10.84157943725586;57;320;10.84157943725586;57;320;
11.041579484939575;0;249;11.041579484939575;0;249;
11.241579532623291;0;299;11.241579532623291;0;299;
11.441579580307007;22;235;11.441579580307007;22;235;
11.641579627990723;0;282;11.641579627990723;0;282;
11.841579675674438;0;374;11.841579675674438;0;374;
12.041579723358154;0;199;12.041579723358154;0;199;
12.24157977104187;0;189;12.24157977104187;0;189;
12.441579818725586;0;139;12.441579818725586;0;139;
12.641579866409302;0;236;12.641579866409302;0;236;
12.841579914093018;0;279;12.841579914093018;0;279;
13.041579961776733;0;199;13.041579961776733;0;199;
13.24158000946045;0;198;13.24158000946045;0;198;
13.441580057144165;0;202;13.441580057144165;0;202;
13.64158010482788;0;202;13.64158010482788;0;202;
13.841580152511597;0;219;13.841580152511597;0;219;
14.041580200195312;0;135;14.041580200195312;0;135;
14.241580247879028;0;193;14.241580247879028;0;193;
14.441580295562744;0;286;14.441580295562744;0;286;
14.64158034324646;0;127;14.64158034324646;0;127;
14.841580390930176;0;237;14.841580390930176;0;237;
15.041580438613892;0;167;15.041580438613892;0;167;
15.241580486297607;0;162;15.241580486297607;0;162;
15.441580533981323;0;159;15.441580533981323;0;159;
15.641580581665039;0;160;15.641580581665039;0;160;
15.841580629348755;0;155;15.841580629348755;0;155;
16.04158067703247;0;109;16.04158067703247;0;109;
16.241580724716187;0;170;16.241580724716187;0;170;
16.441580772399902;0;102;16.441580772399902;0;102;
16.641580820083618;0;162;16.641580820083618;0;162;
16.841580867767334;0;156;16.841580867767334;0;156;
17.04158091545105;0;152;17.04158091545105;0;152;
17.241580963134766;0;106;17.241580963134766;0;106;
17.44158101081848;0;182;17.44158101081848;0;182;
17.641581058502197;0;139;17.641581058502197;0;139;
17.841581106185913;0;138;17.841581106185913;0;138;
18.04158115386963;0;145;18.04158115386963;0;145;
18.241581201553345;0;131;18.241581201553345;0;131;
18.44158124923706;0;185;18.44158124923706;0;185;
18.641581296920776;0;149;18.641581296920776;0;149;
18.841581344604492;0;145;18.841581344604492;0;145;
19.041581392288208;0;162;19.041581392288208;0;162;
19.241581439971924;0;137;19.241581439971924;0;137;
19.44158148765564;0;124;19.44158148765564;0;124;
19.641581535339355;0;168;19.641581535339355;0;168;
19.84158158302307;0;136;19.84158158302307;0;136;
20.041581630706787;0;149;20.041581630706787;0;149;
20.241581678390503;0;151;20.241581678390503;0;151;
20.44158172607422;0;126;20.44158172607422;0;126;
20.641581773757935;0;180;20.641581773757935;0;180;
20.84158182144165;0;129;20.84158182144165;0;129;
21.041581869125366;0;137;21.041581869125366;0;137;
21.241581916809082;0;194;21.241581916809082;0;194;
21.441581964492798;0;126;21.441581964492798;0;126;
21.641582012176514;0;141;21.641582012176514;0;141;
21.84158205986023;0;192;21.84158205986023;0;192;
22.041582107543945;0;115;22.041582107543945;0;115;
22.24158215522766;0;145;22.24158215522766;0;145;
22.441582202911377;0;171;22.441582202911377;0;171;
22.641582250595093;0;148;22.641582250595093;0;148;
22.84158229827881;0;106;22.84158229827881;0;106;
23.041582345962524;0;153;23.041582345962524;0;153;
23.24158239364624;0;142;23.24158239364624;0;142;
23.441582441329956;0;158;23.441582441329956;0;158;
23.641582489013672;0;96;23.641582489013672;0;96;
23.841582536697388;0;161;23.841582536697388;0;161;
24.041582584381104;0;187;24.041582584381104;0;187;
24.24158263206482;0;130;24.24158263206482;0;130;
24.441582679748535;0;132;24.441582679748535;0;132;
24.64158272743225;0;155;24.64158272743225;0;155;
24.841582775115967;0;162;24.841582775115967;0;162;
25.041582822799683;0;139;25.041582822799683;0;139;
25.2415828704834;0;140;25.2415828704834;0;140;
25.441582918167114;0;135;25.441582918167114;0;135;
25.64158296585083;0;170;25.64158296585083;0;170;
25.841583013534546;0;157;25.841583013534546;0;157;
26.04158306121826;0;116;26.04158306121826;0;116;
26.241583108901978;0;177;26.241583108901978;0;177;
26.441583156585693;0;118;26.441583156585693;0;118;
26.64158320426941;0;183;26.64158320426941;0;183;
26.841583251953125;0;103;26.841583251953125;0;103;
27.04158329963684;0;168;27.04158329963684;0;168;
27.241583347320557;0;171;27.241583347320557;0;171;
27.441583395004272;0;160;27.441583395004272;0;160;
27.64158344268799;0;129;27.64158344268799;0;129;
27.841583490371704;0;120;27.841583490371704;0;120;
