tmbuf,RNTI,UE num,ul_thr_ue,dl_thr_ue,ph,pcmax,avg_rsrp,num_rsrp_meas,cqi,pucch_snrx10,pusch_snrx10,raw_rssi,ri+1,pmi_x1,pmi_x2,dl.errors,pucch0_DTX,dl_bler_stats.bler,dl_bler_stats.mcs,dl.total_bytes,ulsch_DTX,ul.errors,ul_bler_stats.bler,ul_bler_stats.mcs,ulsch_total_bytes_scheduled,ul.total_bytes,dl.rounds,ul.rounds
14:32:37,24b7,1,44.812702,104.710686,0,0,-53,2,15,360,295,1009,1,0,0,1,14123,0,12,1104410909,6838,2,0,28,88301098,88300338,884191/73219/398/12,920481/9483/138/6
14:32:38,24b7,1,47.634853,347.423645,0,0,-53,14,15,360,295,1009,1,0,0,1,14125,0.00085,22,1105233923,6839,2,0,28,88333712,88332952,885076/73224/398/12,920837/9484/138/6
14:32:39,24b7,1,66.512604,622.078552,0,0,-53,11,15,360,310,1009,1,0,0,1,14155,0.13596,20,1106586879,6854,2,0.06841,28,88389284,88388524,886081/73432/398/12,921218/9516/138/6
14:32:40,24b7,1,81.752235,734.60144,0,0,-53,7,15,360,305,1009,1,0,0,1,14211,0.09294,20,1107912856,6881,2,0.10267,28,88447016,88446150,887222/73501/400/12,921604/9555/138/6
14:32:41,24b7,1,76.277496,821.550781,0,0,-53,4,15,360,290,1009,1,0,0,1,14211,0.05083,22,1109332583,6881,2,0.0358,28,88483364,88482604,888407/73529/400/12,921997/9555/138/6
14:32:42,24b7,1,72.788689,887.094238,0,0,-53,16,15,350,300,1009,1,0,0,1,14211,0.07118,22,1110838075,6881,2,0.01485,28,88520450,88519690,889523/73625/400/12,922390/9556/138/6
14:32:43,24b7,1,70.701088,918.232178,0,0,-53,13,15,360,295,1009,1,0,0,1,14213,0.08084,22,1112346641,6882,2,0.00682,28,88558761,88558001,890641/73720/400/12,922793/9557/138/6
14:32:44,24b7,1,68.555359,935.754456,0,0,-53,9,15,350,285,1009,1,0,0,1,14213,0.07718,22,1113869040,6882,2,0.00238,28,88596217,88595457,891768/73806/400/12,923189/9557/138/6
14:32:45,24b7,1,67.328255,949.822693,0,0,-53,6,15,360,290,1009,1,0,0,1,14215,0.0702,22,1115408346,6883,2,0.00407,28,88633680,88632920,892906/73881/400/12,923585/9559/138/6
14:32:46,24b7,1,65.947472,948.411865,0,0,-53,2,15,350,285,1009,1,0,0,1,14215,0.07559,22,1116926134,6883,2,0.00142,28,88670856,88670096,894030/73969/400/12,923986/9559/138/6
14:32:47,24b7,1,65.571037,944.951233,0,0,-53,15,15,360,290,1009,1,0,0,1,14217,0.08314,22,1118431626,6884,2,0.00438,28,88708607,88707741,895146/74066/400/12,924382/9561/138/6
14:32:48,24b7,1,64.98233,940.789246,0,0,-53,11,15,360,305,1009,1,0,0,1,14217,0.0825,22,1119932507,6884,2,0.00292,28,88746083,88745323,896259/74165/400/12,924776/9562/138/6
14:32:49,24b7,1,65.147346,937.468628,0,0,-53,8,15,360,295,1009,1,0,0,1,14221,0.09194,22,1121430314,6886,2,0.00333,28,88784739,88783979,897370/74267/400/12,925174/9564/138/6
14:32:50,24b7,1,64.892471,944.256226,0,0,-53,4,15,360,285,1009,1,0,0,1,14223,0.08249,22,1122951176,6887,2,0.00523,28,88822126,88821366,898496/74353/400/12,925568/9567/138/6
14:32:51,24b7,1,64.804832,946.11969,0,0,-53,1,15,360,290,1009,1,0,0,1,14225,0.08006,22,1124465890,6888,2,0.00619,28,88859754,88858994,899618/74444/400/12,925966/9569/138/6
14:32:52,24b7,1,64.360641,948.517395,0,0,-53,13,15,360,285,1009,1,0,0,1,14227,0.07867,22,1125985215,6889,2,0.00352,28,88897201,88896441,900743/74531/400/12,926362/9570/138/6
14:32:53,24b7,1,75.889519,947.730164,0,0,-53,10,15,360,305,1009,1,0,0,1,14241,0.0787,22,1127507614,6896,2,0.03364,28,88951370,88948414,901870/74617/400/12,926760/9586/138/6
14:32:54,24b7,1,161.73175,823.236816,0,0,-53,6,15,360,295,1009,1,0,0,1,14474,0.23352,18,1128698129,7001,2,0.27908,23,89107877,89106269,902798/74879/412/12,927108/9719/140/6
14:32:55,24b7,1,144.780472,644.183716,0,0,-53,3,15,360,295,1009,1,0,0,1,14474,0.0841,14,1129445214,7001,2,0.10001,17,89166803,89165882,903777/74879/412/12,927547/9719/140/6
