timestamp,rsrp,bler,mcs
0.0,-60,0.0,11
1.0,-61,0.0384,21
2.0,-52,0.09583,21
3.0,-48,0.08706,21
4.0,-48,0.09328,21
5.0,-49,0.10265,21
6.0,-49,0.11285,21
7.0,-49,0.1064,21
8.0,-49,0.10893,21
9.0,-49,0.11766,21
10.0,-49,0.13446,21
11.0,-49,0.11836,21
12.0,-50,0.08379,21
13.0,-51,0.07856,21
14.0,-52,0.0707,21
15.0,-52,0.05862,21
16.0,-52,0.05939,21
17.0,-52,0.05687,22
18.0,-51,0.08431,22
19.0,-51,0.10284,22
20.0,-51,0.09,22
21.0,-50,0.1024,22
22.0,-50,0.10172,22
23.0,-50,0.11098,22
24.0,-49,0.13533,22
25.0,-49,0.13283,22
26.0,-49,0.13543,22
27.0,-50,0.12059,22
28.0,-50,0.11341,22
29.0,-50,0.10694,22
30.0,-50,0.11132,22
31.0,-50,0.10576,22
32.0,-50,0.1041,22
33.0,-50,0.12106,22
34.0,-49,0.12685,22
35.0,-50,0.11777,22
36.0,-51,0.10715,22
37.0,-52,0.09634,22
38.0,-52,0.09749,22
39.0,-51,0.10493,22
40.0,-52,0.10733,22
41.0,-54,0.11818,22
42.0,-54,0.14428,22
43.0,-54,0.13742,22
44.0,-55,0.12784,22
45.0,-55,0.13007,22
46.0,-55,0.12459,22
47.0,0,0.12225,22
48.0,-54,0.11503,22
49.0,-55,0.13254,22
50.0,-54,0.13395,22
51.0,-54,0.14123,22
52.0,-54,0.12946,22
53.0,-55,0.11677,22
54.0,-54,0.13248,22
55.0,-54,0.14384,22
56.0,-54,0.13792,22
57.0,-56,0.12804,22
58.0,-53,0.12516,22
59.0,-53,0.11475,22
60.0,-53,0.11589,22
61.0,-53,0.11879,22
62.0,-54,0.14148,22
63.0,-54,0.12181,21
64.0,-53,0.08115,21
65.0,-52,0.05972,21
66.0,-52,0.05518,21
67.0,-52,0.05519,21
68.0,-52,0.07157,22
69.0,-52,0.09383,22
70.0,-51,0.09596,22
71.0,-51,0.08971,22
72.0,-50,0.09789,22
73.0,-50,0.10395,22
74.0,-50,0.10205,22
75.0,-50,0.11582,22
76.0,-51,0.12164,22
77.0,-50,0.12153,22
78.0,-50,0.11603,22
79.0,0,0.11775,22
80.0,-49,0.13322,22
81.0,-50,0.11736,22
82.0,-51,0.10596,22
83.0,-50,0.10814,22
84.0,-50,0.11554,22
85.0,-50,0.10635,22
86.0,-51,0.1048,22
87.0,-51,0.09881,22
88.0,-51,0.09662,22
89.0,-51,0.09899,22
90.0,-50,0.09992,22
91.0,-52,0.08942,22
92.0,-52,0.09143,22
93.0,-52,0.10274,22
94.0,-52,0.10729,22
95.0,-53,0.11123,22
96.0,-52,0.10176,22
97.0,-53,0.11339,22
98.0,-53,0.12473,22
99.0,-54,0.14102,22
100.0,-54,0.12902,22
