tmbuf,RNTI,UE num,ul_thr_ue,dl_thr_ue,ph,pcmax,avg_rsrp,num_rsrp_meas,cqi,pucch_snrx10,pusch_snrx10,raw_rssi,ri+1,pmi_x1,pmi_x2,dl.errors,pucch0_DTX,dl_bler_stats.bler,dl_bler_stats.mcs,dl.total_bytes,ulsch_DTX,ul.errors,ul_bler_stats.bler,ul_bler_stats.mcs,ulsch_total_bytes_scheduled,ul.total_bytes,dl.rounds,ul.rounds
1686961930,b083,1,42.666939,0.720939,0,0,-60,15,15,280,215,937,1,0,0,2,1188,0,9,150756394,499,1,0,28,37372278,37372022,125717/10065/28/5,428257/1350/83/7
1686961931,b083,1,48.994595,262.784851,0,0,-60,11,15,280,240,937,1,0,0,2,1194,0.00571,18,151445683,501,1,0.02637,28,37409550,37409294,126712/10072/28/5,428636/1360/83/7
1686961932,b083,1,69.738327,542.659546,0,0,-60,8,15,380,330,1042,1,0,0,2,1238,0.16139,21,152679068,516,1,0.12727,28,37461860,37460652,127718/10278/30/5,428991/1421/88/9
1686961933,b083,1,83.204521,611.864746,0,0,-49,4,15,380,315,1050,1,0,0,3,1302,0.1059,16,153751722,542,1,0.09785,23,37518636,37518380,128831/10371/34/6,429376/1456/91/9
1686961934,b083,1,77.594017,641.089966,0,0,-49,1,15,370,325,1049,1,0,0,3,1302,0.0491,17,154815650,542,1,0.03412,27,37555696,37555440,130022/10394/34/6,429771/1456/91/9
1686961935,b083,1,73.076973,746.177124,0,0,-49,13,15,370,330,1049,1,0,0,3,1302,0.07151,21,156126073,542,1,0.0119,28,37591792,37591536,131151/10477/34/6,430162/1456/91/9
1686961936,b083,1,69.801064,828.621521,0,0,-50,10,15,370,310,1041,1,0,0,3,1302,0.07169,21,157558244,542,1,0.00415,28,37628060,37627804,132282/10559/34/6,430555/1456/91/9
1686961937,b083,1,104.627853,829.036621,0,0,-50,6,15,370,315,1040,1,0,0,3,1396,0.13113,21,158901401,579,1,0.13335,28,37714539,37713919,133343/10708/36/6,430929/1524/97/9
1686961938,b083,1,140.76622,757.823303,0,0,-50,3,15,360,315,1039,1,0,0,3,1530,0.13555,16,160039604,638,1,0.18686,19,37820388,37820132,134397/10864/39/6,431326/1607/103/9
1686961939,b083,1,132.038391,708.606506,0,0,-50,15,15,360,325,1041,1,0,0,3,1530,0.05573,16,161109580,638,1,0.06515,17,37885068,37884812,135594/10879/39/6,431802/1607/103/9
1686961940,b083,1,113.552246,783.426819,0,0,-49,12,15,380,325,1050,1,0,0,3,1530,0.06093,23,162418139,638,1,0.02272,25,37921370,37921230,136750/10936/39/6,432196/1607/103/9
1686961941,b083,1,100.035576,881.660706,0,0,-50,8,15,370,310,1048,1,0,0,3,1530,0.11301,23,163948979,638,1,0.00792,28,37958311,37958055,137806/11092/39/6,432593/1607/103/9
1686961942,b083,1,126.489723,856.85199,0,0,-51,5,15,380,315,1032,1,0,0,3,1624,0.17489,18,165323037,676,1,0.12686,28,38040550,38039069,138824/11287/40/6,432967/1670/106/9
1686961943,b083,1,133.389954,678.376709,0,0,-51,1,15,370,325,1040,1,0,0,3,1694,0.09107,13,166187011,708,1,0.10528,22,38115401,38114920,139965/11355/42/7,433393/1709/108/9
1686961944,b083,1,128.852417,608.520325,0,0,-58,14,15,360,305,1029,1,0,0,3,1726,0.0615,16,167054838,722,1,0.08272,23,38176052,38175740,141145/11388/42/7,433833/1726/110/9
