tmbuf,RNTI,UE num,ul_thr_ue,dl_thr_ue,ph,pcmax,avg_rsrp,num_rsrp_meas,cqi,pucch_snrx10,pusch_snrx10,raw_rssi,ri+1,pmi_x1,pmi_x2,dl.errors,pucch0_DTX,dl_bler_stats.bler,dl_bler_stats.mcs,dl.total_bytes,ulsch_DTX,ul.errors,ul_bler_stats.bler,ul_bler_stats.mcs,ulsch_total_bytes_scheduled,ul.total_bytes,dl.rounds,ul.rounds
1686961329,b083,1,42.666431,0.681665,0,0,-60,6,15,280,225,937,1,0,0,0,0,0,9,883377,4,0,0,28,20334660,20334520,7958/0/0/0,238295/29/0/0
1686961330,b083,1,43.51321,30.038685,0,0,-60,2,15,270,230,937,1,0,0,0,0,0,10,946375,4,0,0,28,20362116,20361976,8108/0/0/0,238611/29/0/0
1686961331,b083,1,56.443398,355.844727,0,0,-60,15,15,270,220,929,1,0,0,0,30,0.02393,20,1898034,17,0,0.06073,28,20406890,20405981,9283/36/1/0,238994/59/1/0
1686961332,b083,1,101.501762,548.699341,0,0,-61,11,15,390,310,1042,1,0,0,0,138,0.20673,18,3055535,66,0,0.22124,25,20486263,20486123,10225/303/4/0,239344/143/5/3
1686961333,b083,1,97.304413,543.243103,0,0,-49,8,15,380,325,1042,1,0,0,0,166,0.08925,13,3933138,79,0,0.0923,20,20532461,20532321,11407/333/4/0,239733/157/6/3
1686961334,b083,1,87.594124,567.494751,0,0,-49,4,15,370,305,1042,1,0,0,0,166,0.03715,18,4847453,79,0,0.03218,25,20568385,20568245,12611/342/4/0,240122/157/6/3
1686961335,b083,1,81.114212,759.423523,0,0,-49,1,15,390,300,1041,1,0,0,0,166,0.09287,23,6294682,79,0,0.01325,28,20605259,20605235,13698/468/4/0,240513/158/6/3
1686961336,b083,1,119.775246,794.594727,0,0,-49,13,12,-30,300,1032,1,0,0,0,284,0.16987,19,7645939,128,0,0.18075,26,20691688,20687401,14690/682/9/1,240871/236/11/3
1686961337,b083,1,125.820694,655.469788,0,0,-57,10,15,360,310,1032,1,0,0,0,346,0.10285,13,8526056,156,0,0.10656,20,20763902,20763723,15836/747/11/1,241308/269/12/3
1686961338,b083,1,117.8172,607.801147,0,0,-50,6,15,370,295,1032,1,0,0,0,346,0.03618,17,9413704,156,0,0.03895,23,20820109,20819913,17047/748/11/1,241773/270/12/3
1686961339,b083,1,123.582474,685.157959,0,0,-50,3,15,380,305,1033,1,0,0,0,418,0.05352,19,10591062,191,0,0.05938,24,20889817,20889677,18179/829/11/1,242175/306/13/3
1686961340,b083,1,108.240891,834.504578,0,0,-49,15,15,380,315,1042,1,0,0,0,420,0.0885,23,12112380,191,0,0.02307,28,20927380,20927240,19281/939/11/1,242576/307/14/3
1686961341,b083,1,101.278221,889.762451,0,0,-57,12,11,-50,245,1047,1,0,0,0,442,0.12773,23,13613331,200,0,0.02426,28,20970256,20966667,20317/1112/14/2,242971/317/15/3
1686961342,b083,1,135.821136,767.033997,0,0,-51,8,15,360,310,1032,1,0,0,0,550,0.13027,15,14701199,247,0,0.13591,22,21067718,21067441,21395/1246/15/2,243355/397/17/3
1686961343,b083,1,128.733963,696.390808,0,0,-51,5,15,380,295,1032,1,0,0,0,550,0.04674,16,15721308,247,0,0.05107,22,21132111,21131971,22606/1248/15/2,243818/399/17/3
1686961344,b083,1,126.401497,785.579163,0,0,-52,1,11,-50,290,1022,1,0,0,0,598,0.10426,24,17071240,263,0,0.07563,28,21190729,21189745,23693/1373/15/2,244220/426/23/3
1686961345,b083,1,165.325974,743.782043,0,0,-57,14,15,370,295,1032,1,0,0,0,742,0.17386,15,18248226,324,0,0.19764,23,21299102,21298650,24716/1560/18/2,244596/521/33/3
1686961346,b083,1,138.793854,649.213745,0,0,-53,10,15,370,295,1033,1,0,0,0,742,0.06127,14,19164322,324,0,0.06891,21,21336855,21336715,25928/1560/18/2,244995/521/33/3
1686961347,b083,1,118.736534,735.955933,0,0,-53,7,15,360,315,1033,1,0,0,0,742,0.028,23,20405256,324,0,0.02403,28,21373707,21373567,27120/1581/18/2,245392/521/33/3
1686961348,b083,1,105.646744,855.756958,0,0,-52,3,15,380,310,1042,1,0,0,0,748,0.1529,22,21931977,326,0,0.01431,28,21412532,21412392,28126/1787/18/2,245792/525/34/3
1686961349,b083,1,96.160133,914.846252,0,0,-51,16,15,380,315,1042,1,0,0,0,756,0.09532,22,23471283,330,0,0.01121,28,21451986,21451846,29264/1862/18/2,246193/530/34/3
1686961350,b083,1,88.579849,948.84375,0,0,-51,12,15,360,305,1031,1,0,0,0,760,0.06729,22,25032107,331,0,0.00817,28,21490361,21490221,30416/1922/18/2,246591/533/35/3
1686961351,b083,1,81.788734,961.099548,0,0,-51,9,15,350,290,1022,1,0,0,0,760,0.06182,22,26585246,331,0,0.00285,28,21527801,21527661,31563/1988/18/2,246988/533/35/3
1686961352,b083,1,76.56366,963.621094,0,0,-51,5,15,370,300,1022,1,0,0,0,760,0.06226,22,28127626,331,0,0.00099,28,21564801,21564661,32703/2060/18/2,247386/533/35/3
1686961353,b083,1,75.767342,962.987244,0,0,-51,2,15,360,285,1023,1,0,0,0,782,0.06515,22,29662882,340,0,0.01814,28,21604887,21604747,33837/2138/19/2,247780/544/37/3
1686961354,b083,1,72.189659,962.07782,0,0,-50,14,15,360,290,1032,1,0,0,0,782,0.0638,22,31199114,340,0,0.00632,28,21642083,21641943,34973/2214/19/2,248181/544/37/3
1686961355,b083,1,71.255196,953.429382,0,0,-50,11,15,380,305,1032,1,0,0,0,786,0.07474,22,32712291,341,0,0.00994,28,21680900,21680760,36094/2306/19/2,248576/548/38/3
1686961356,b083,1,69.555687,952.772583,0,0,-50,7,15,370,310,1032,1,0,0,0,790,0.076,22,34236227,343,0,0.00677,28,21718842,21718702,37222/2390/19/2,248976/550/38/3
1686961357,b083,1,67.626617,954.048584,0,0,-51,4,15,360,290,1022,1,0,0,0,790,0.07536,22,35764774,343,0,0.00236,28,21756134,21755994,38353/2472/19/2,249378/550/38/3
1686961358,b083,1,66.263489,959.458435,0,0,-51,16,15,360,300,1022,1,0,0,0,790,0.06243,22,37310228,343,0,0.00082,28,21793598,21793458,39495/2542/19/2,249778/550/38/3
1686961359,b083,1,65.108696,966.277832,0,0,-51,13,15,360,285,1022,1,0,0,0,790,0.06216,22,38864904,343,0,0.00029,28,21830730,21830590,40643/2607/19/2,250178/550/38/3
1686961360,b083,1,65.220108,963.312256,0,0,-51,9,15,370,290,1022,1,0,0,0,792,0.06485,22,40401136,343,0,0.00225,28,21868841,21868701,41779/2683/19/2,250574/552/39/3
1686961361,b083,1,64.733704,967.061401,0,0,-51,6,15,350,310,1022,1,0,0,0,792,0.06051,22,41951201,343,0,0.00309,28,21906291,21906151,42924/2751/19/2,250973/553/39/3
1686961362,b083,1,64.873619,960.861572,0,0,-51,2,15,370,305,1022,1,0,0,0,796,0.06479,22,43484359,345,0,0.00621,28,21944247,21944107,44058/2829/19/2,251370/555/39/3
1686961363,b083,1,64.958771,956.875122,0,0,-57,15,15,360,305,1022,1,0,0,0,802,0.0705,22,45007807,347,0,0.00657,28,21982048,21981908,45185/2914/20/2,251766/558/40/3
1686961364,b083,1,65.568123,956.750671,0,0,-50,11,15,340,290,1013,1,0,0,0,806,0.07055,22,46545576,349,0,0.0095,28,22020658,22020518,46322/2989/20/2,252163/562/40/3
1686961365,b083,1,64.588318,960.99762,0,0,-51,8,15,370,305,1021,1,0,0,0,806,0.06728,22,48081808,349,0,0.00331,28,22057728,22057588,47458/3066/20/2,252563/562/40/3
1686961366,b083,1,64.726883,963.533569,0,0,-52,4,15,360,280,1011,1,0,0,0,810,0.06159,22,49630336,350,0,0.00388,28,22095495,22095355,48602/3134/20/2,252961/564/41/3
1686961367,b083,1,64.058769,971.411987,0,0,-52,1,15,360,300,1011,1,0,0,0,810,0.05356,22,51201919,350,0,0.00135,28,22132816,22132676,49761/3189/20/2,253363/564/41/3
1686961368,b083,1,64.530968,973.880493,0,0,-52,13,15,340,280,1001,1,0,0,0,814,0.05556,22,52759669,350,0,0.00391,28,22170422,22170282,50911/3250/20/2,253761/566/43/3
1686961369,b083,1,65.366722,971.903442,0,0,-52,10,15,340,275,992,1,0,0,0,818,0.05731,22,54314345,351,0,0.00761,28,22208815,22208675,52059/3316/20/2,254158/570/44/3
1686961370,b083,1,64.634171,975.368286,0,0,-53,6,15,340,295,1003,1,0,0,0,818,0.07427,23,55879935,351,0,0.00265,28,22246329,22246189,53185/3402/20/2,254562/570/44/3
1686961371,b083,1,64.030945,971.70282,0,0,-54,3,15,350,275,1013,1,0,0,0,818,0.11264,23,57435750,351,0,0.00092,28,22283583,22283559,54256/3544/20/2,254962/570/44/3
1686961372,b083,1,66.163956,958.513855,0,0,-54,15,15,360,290,1022,1,0,0,0,830,0.14467,23,58948275,357,0,0.01115,28,22323842,22323702,55301/3711/20/2,255360/577/44/3
1686961373,b083,1,69.386284,947.622803,0,0,-55,12,15,360,300,1022,1,0,0,1,854,0.12332,22,60451654,366,0,0.03421,28,22365070,22364930,56397/3826/21/3,255750/590/45/3
1686961374,b083,1,67.838211,949.731567,0,0,-56,8,15,360,280,1011,1,0,0,1,854,0.0909,22,61975590,366,0,0.01315,28,22402758,22402618,57525/3910/21/3,256146/591/45/3
1686961375,b083,1,67.305511,945.511536,0,0,-56,5,15,360,275,1011,1,0,0,1,856,0.08486,22,63484156,366,0,0.01017,28,22440129,22440105,58643/4005/21/3,256538/594/46/3
1686961376,b083,1,66.219162,944.68219,0,0,-56,1,15,360,295,1011,1,0,0,1,858,0.08616,22,64997333,367,0,0.00568,28,22477542,22477402,59764/4096/21/3,256937/595/46/3
1686961377,b083,1,65.559235,952.634766,0,0,-56,14,15,350,290,1011,1,0,0,1,860,0.07418,22,66532028,368,0,0.00366,28,22515229,22515205,60900/4174/21/3,257334/596/46/3
1686961378,b083,1,65.63707,951.073486,0,0,-55,10,15,340,290,1001,1,0,0,1,862,0.07936,22,68054427,368,0,0.00559,28,22552943,22552803,62026/4260/21/3,257727/599/47/3
1686961379,b083,1,65.341614,953.243408,0,0,-56,7,15,340,265,990,1,0,0,1,862,0.07482,22,69582974,368,0,0.00567,28,22590625,22590485,63157/4342/21/3,258126/601/47/3
1686961380,b083,1,65.131584,947.929688,0,0,-55,3,15,320,260,983,1,0,0,1,864,0.08355,22,71091540,369,0,0.00511,28,22628459,22628319,64275/4436/21/3,258525/603/47/3
1686961381,b083,1,64.280624,955.021057,0,0,-55,16,15,330,255,983,1,0,0,1,864,0.07409,22,72627772,369,0,0.00178,28,22665539,22665399,65411/4513/21/3,258925/603/47/3
1686961382,b083,1,63.657967,960.371033,0,0,-55,12,15,320,255,980,1,0,0,1,864,0.06642,22,74173226,369,0,0.00062,28,22702657,22702517,66553/4583/21/3,259322/603/47/3
1686961383,b083,1,63.100521,962.218018,0,0,-56,9,15,300,275,971,1,0,0,1,864,0.06587,22,75717143,369,0,0.00022,28,22739661,22739415,67694/4655/21/3,259721/603/47/3
1686961384,b083,1,62.768097,952.595764,0,0,-55,5,15,300,250,960,1,0,0,1,864,0.07772,22,77225709,369,0,0.00008,28,22776780,22776650,68812/4749/21/3,260120/603/47/3
1686961385,b083,1,63.063778,953.848755,0,0,-55,2,15,300,240,960,1,0,0,1,866,0.0706,22,78752719,370,0,0.00228,28,22814467,22814327,69942/4832/21/3,260520/604/47/3
1686961386,b083,1,63.018364,953.764587,0,0,-55,14,15,300,250,960,1,0,0,1,866,0.07521,22,80272044,370,0,0.00205,28,22851937,22851681,71067/4919/21/3,260917/605/47/3
1686961387,b083,1,62.624908,958.184753,0,0,-54,11,15,300,245,950,1,0,0,1,866,0.07149,22,81811350,370,0,0.00072,28,22888855,22888599,72205/4994/21/3,261315/605/47/3
1686961388,b083,1,62.876057,960.332275,0,0,-54,7,15,290,220,950,1,0,0,1,866,0.06741,22,83355267,370,0,0.00626,28,22926291,22926035,73346/5065/21/3,261711/609/47/3
1686961389,b083,1,62.588703,968.261902,0,0,-54,4,15,290,230,950,1,0,0,1,866,0.06159,22,84911480,370,0,0.00329,28,22963261,22963005,74495/5129/21/3,262109/610/47/3
1686961390,b083,1,62.561028,969.243347,0,0,-54,16,15,280,230,950,1,0,0,1,866,0.05813,22,86463082,370,0,0.00555,28,23000467,23000211,75641/5195/21/3,262507/613/47/3
1686961391,b083,1,63.118317,965.235901,0,0,-54,13,15,300,235,950,1,0,0,1,868,0.06335,22,88002388,370,0,0.01018,28,23037902,23037646,76779/5270/21/3,262903/619/48/3
1686961392,b083,1,63.665108,959.890381,0,0,-54,9,15,300,245,960,1,0,0,1,870,0.066,22,89532472,370,0,0.0082,28,23075478,23075222,77911/5350/21/3,263301/622/49/3
1686961393,b083,1,63.234493,961.105896,0,0,-55,6,15,310,255,960,1,0,0,1,870,0.06526,22,91071778,370,0,0.00517,28,23112578,23112322,79049/5425/21/3,263701/623/49/3
1686961394,b083,1,64.973671,958.817871,0,0,-54,2,15,310,240,950,1,0,0,1,876,0.07285,22,92601862,371,0,0.01027,28,23151528,23151180,80181/5505/21/3,264099/628/51/3
1686961395,b083,1,64.944847,969.258484,0,0,-53,15,15,280,235,937,1,0,0,1,876,0.0603,22,94161149,371,0,0.01418,28,23189222,23188768,81332/5567/21/3,264500/635/51/3
1686961396,b083,1,64.719208,971.486694,0,0,-53,11,15,290,225,937,1,0,0,1,876,0.05475,22,95715825,371,0,0.01943,28,23226488,23226140,82480/5631/21/3,264896/643/51/3
1686961397,b083,1,67.520561,968.224365,0,0,-53,8,15,280,225,937,1,0,0,1,890,0.09171,23,97268512,378,0,0.03346,28,23266649,23266195,83582/5742/21/3,265292/656/51/3
1686961398,b083,1,70.687172,962.929016,0,0,-53,4,15,290,230,937,1,0,0,1,906,0.13161,23,98804956,383,0,0.04878,28,23307810,23307462,84640/5896/21/3,265680/677/53/3
1686961399,b083,1,71.133209,964.667236,0,0,-53,1,15,300,230,937,1,0,0,1,916,0.13622,23,100351918,387,0,0.04503,28,23347254,23346906,85705/6044/21/3,266073/693/54/3
1686961400,b083,1,69.362694,973.62384,0,0,-52,13,15,260,220,929,1,0,0,1,916,0.12723,23,101921053,387,0,0.0192,28,23385248,23384900,86784/6177/21/3,266474/695/54/3
1686961401,b083,1,67.745224,976.392395,0,0,-52,10,15,270,225,929,1,0,0,1,916,0.12631,23,103485193,387,0,0.015,28,23422484,23422146,87860/6314/21/3,266875/701/54/3
1686961402,b083,1,66.653183,974.683716,0,0,-51,6,15,290,240,937,1,0,0,1,916,0.12946,23,105044338,387,0,0.01288,28,23460162,23459814,88933/6454/21/3,267273/706/54/3
1686961403,b083,1,65.743401,972.805542,0,0,-51,3,15,280,230,937,1,0,0,1,916,0.13203,23,106593493,387,0,0.01608,28,23497368,23497020,90000/6600/21/3,267671/712/54/3
1686961404,b083,1,65.733917,970.641663,0,0,-51,15,15,290,230,937,1,0,0,1,918,0.129,23,108145978,388,0,0.02251,28,23535214,23534866,91069/6743/21/3,268070/722/54/3
1686961405,b083,1,65.053337,975.657654,0,0,-51,12,15,280,235,937,1,0,0,1,918,0.12738,23,109715113,388,0,0.01255,28,23572524,23572176,92148/6877/21/3,268467/725/54/3
1686961406,b083,1,67.241234,977.473999,0,0,-52,8,15,280,225,929,1,0,0,1,926,0.12077,23,111280918,391,0,0.0448,28,23612219,23611871,93225/7012/21/3,268858/746/55/3
1686961407,b083,1,67.216301,981.155396,0,0,-51,5,15,260,205,920,1,0,0,1,926,0.12193,23,112858378,391,0,0.04977,28,23649613,23649159,94309/7141/21/3,269251/768/55/3
1686961408,b083,1,72.028976,978.897827,0,0,-51,1,15,260,215,920,1,0,0,1,946,0.12463,23,114419797,400,0,0.08467,28,23691101,23690753,95382/7280/21/3,269626/808/56/3
1686961409,b083,1,70.68679,977.557373,0,0,-51,14,15,270,225,920,1,0,0,1,948,0.12634,23,115980607,401,0,0.05504,28,23728386,23727645,96456/7419/21/3,270020/826/56/3
1686961410,b083,1,72.751999,970.575439,0,0,-50,10,15,260,195,907,1,0,0,2,964,0.13439,23,117528178,406,1,0.09111,28,23767445,23766981,97520/7560/26/5,270397/863/58/4
1686961411,b083,1,70.636513,966.63324,0,0,-51,7,15,240,200,890,1,0,0,2,964,0.13746,23,119074003,406,1,0.05063,28,23804417,23803963,98586/7708/26/5,270788/876/58/4
1686961412,b083,1,70.409767,973.679932,0,0,-52,3,15,260,205,907,1,0,0,2,966,0.1271,23,120643138,406,1,0.07512,28,23841192,23840844,99664/7842/26/5,271163/908/60/5
1686961413,b083,1,69.189262,970.45575,0,0,-51,16,15,270,215,920,1,0,0,2,968,0.13271,23,122195623,406,1,0.05188,28,23877892,23877544,100733/7986/26/5,271549/926/61/5
1686961414,b083,1,71.345673,962.344604,0,0,-51,12,15,270,205,920,1,0,0,2,980,0.14226,23,123727600,410,1,0.07762,28,23917024,23916459,101789/8142/26/5,271925/953/62/5
1686961415,b083,1,72.651627,971.793457,0,0,-51,9,15,270,210,920,1,0,0,2,994,0.13618,23,125291821,416,1,0.06616,28,23956506,23956168,102863/8281/26/5,272308/982/63/5
1686961416,b083,1,72.095551,972.60376,0,0,-51,5,15,270,200,920,1,0,0,2,1000,0.12964,23,126850438,419,1,0.06766,28,23994487,23994139,103935/8421/26/5,272694/1006/63/5
1686961417,b083,1,77.893593,962.581909,0,0,-52,2,15,270,210,929,1,0,0,2,1038,0.14939,23,128384770,436,1,0.09573,28,24038129,24037417,104989/8580/26/5,273075/1046/65/5
1686961418,b083,1,76.053123,949.104736,0,0,-52,14,15,280,220,929,1,0,0,2,1050,0.08065,21,129882069,441,1,0.05879,28,24076575,24076227,106155/8627/26/5,273461/1060/66/5
1686961419,b083,1,72.232765,949.042297,0,0,-52,11,15,270,215,929,1,0,0,2,1050,0.04781,23,131395719,441,1,0.02373,28,24113165,24112817,107324/8670/26/5,273856/1062/66/5
1686961420,b083,1,70.332527,964.227722,0,0,-51,7,15,280,245,937,1,0,0,2,1052,0.09543,23,132964854,442,1,0.01931,28,24150860,24150512,108403/8804/26/5,274257/1069/66/5
1686961421,b083,1,68.974075,975.736328,0,0,-52,4,15,260,220,929,1,0,0,2,1052,0.11133,23,134542314,442,1,0.02343,28,24188769,24187951,109487/8933/26/5,274652/1079/66/5
1686961422,b083,1,69.647659,978.778076,0,0,-52,16,15,260,220,920,1,0,0,2,1058,0.12029,23,136104261,444,1,0.06244,28,24226548,24226094,110561/9071/26/5,275043/1112/67/5
1686961423,b083,1,69.18924,975.816711,0,0,-53,13,15,260,215,920,1,0,0,2,1062,0.12552,23,137661213,446,1,0.05616,28,24264141,24263793,111632/9213/26/5,275438/1134/67/5
1686961424,b083,1,71.830528,970.222656,0,0,-53,9,15,260,215,920,1,0,0,2,1074,0.13634,23,139208175,449,1,0.0668,28,24304058,24303346,112697/9360/26/5,275817/1158/70/6
1686961425,b083,1,72.248619,966.173401,0,0,-54,6,15,270,215,929,1,0,0,2,1082,0.13851,23,140750142,450,1,0.05849,28,24341923,24341575,113759/9511/26/5,276207/1179/73/7
1686961426,b083,1,72.538864,962.224243,0,0,-53,2,15,280,230,937,1,0,0,2,1094,0.10885,22,142280851,455,1,0.05094,28,24381446,24381098,114866/9616/26/5,276595/1199/74/7
1686961427,b083,1,70.967934,961.457764,0,0,-53,15,15,290,230,937,1,0,0,2,1098,0.07932,22,143820157,456,1,0.02865,28,24419294,24418840,116004/9691/26/5,276990/1206/75/7
1686961428,b083,1,69.071999,967.703369,0,0,-53,11,15,290,245,950,1,0,0,2,1098,0.06483,22,145378395,456,1,0.02212,28,24456773,24456319,117155/9753/26/5,277393/1213/75/7
1686961429,b083,1,70.029037,958.542175,0,0,-55,8,15,290,220,937,1,0,0,2,1116,0.07358,22,146905966,462,1,0.043,28,24495511,24495163,118284/9837/26/5,277783/1230/76/7
