('12.1.1.152', 53058, '192.168.70.129', 10000);('12.1.1.152', 53058, '192.168.70.129', 10000);
0.15636301040649414;200922.4827586207;
0.35636305809020996;624368.6201550388;
0.5563631057739258;1089635.4042553192;
0.7563631534576416;1487850.6666666667;
0.9563632011413574;2352077.9770114943;
1.1563632488250732;3314616.331797235;
1.356363296508789;4072920.526946108;
1.5563633441925049;4732302.02739726;
1.7563633918762207;5336899.895652174;
1.9563634395599365;5846279.314285714;
2.1563634872436523;6312224.551724138;
2.356363534927368;6849084.553846153;
2.556363582611084;7338837.677419355;
2.7563636302948;7826832.868217054;
2.9563636779785156;8336704.474074074;
3.1563637256622314;8913605.463414634;
3.3563637733459473;9555214.095238095;
3.556363821029663;10293501.754385965;
3.756363868713379;11174919.314285714;
3.9563639163970947;12170992.872727273;
4.1563639640808105;13035920.192771085;
4.356364011764526;13599903.20661157;
4.556364059448242;14302044.971193416;
4.756364107131958;15234504.533333333;
4.956364154815674;16029275.321637427;
5.15636420249939;16844882.793650795;
5.3563642501831055;17806256.1300813;
5.556364297866821;18782937.64980545;
5.756364345550537;19814594.392523363;
5.956364393234253;20248527.157894738;
6.156364440917969;19148352.0;
6.356364488601685;18186880.0;
6.5563645362854;17373828.0;
6.756364583969116;16507200.0;
6.956364631652832;20337250.92833517;
7.156364679336548;24933617.454545453;
7.356364727020264;23798912.0;
7.5563647747039795;22733184.0;
7.756364822387695;21771712.0;
7.956364870071411;20844992.0;
8.156364917755127;20034525.714285713;
8.356364965438843;19165312.0;
8.556365013122559;18064832.0;
8.756365060806274;17040199.61904762;
8.95636510848999;16026048.0;
9.156365156173706;20477358.684931505;
9.356365203857422;23601984.0;
9.556365251541138;22628928.0;
9.756365299224854;21667456.0;
9.95636534690857;20659648.0;
10.156365394592285;19531531.29411765;
10.356365442276001;18444160.0;
10.556365489959717;17378432.0;
10.756365537643433;16277952.0;
10.956365585327148;20647766.344827585;
11.156365633010864;24548928.0;
11.35636568069458;23877056.0;
11.556365728378296;23089344.0;
11.756365776062012;22035200.0;
11.956365823745728;20997212.63157895;
12.156365871429443;20142349.837837838;
12.35636591911316;19217856.0;
12.556365966796875;18441728.0;
12.75636601448059;17654016.0;
12.956366062164307;16657792.0;
13.156366109848022;20211985.692832764;
13.356366157531738;24602688.0;
13.556366205215454;23606464.0;
13.75636625289917;22390144.0;
13.956366300582886;21428672.0;
14.156366348266602;20467200.0;
14.356366395950317;19413056.0;
14.556366443634033;18538826.0;
14.756366491317749;17617536.0;
14.956366539001465;16528640.0;
15.15636658668518;20223404.013777267;
15.356366634368896;25039745.505882353;
15.556366682052612;24081408.0;
15.756366729736328;23166272.0;
15.956366777420044;22212522.666666668;
16.15636682510376;21289664.0;
16.356366872787476;20339776.0;
16.55636692047119;19321797.818181816;
16.756366968154907;18325888.0;
16.956367015838623;17329664.0;
17.15636706352234;16460864.0;
17.356367111206055;20292743.56756757;
17.55636715888977;24174272.0;
17.756367206573486;23235968.0;
17.956367254257202;22216576.0;
18.156367301940918;21218569.846153848;
18.356367349624634;20536896.0;
18.55636739730835;19865024.0;
18.756367444992065;19019392.0;
18.95636749267578;18139008.0;
19.156367540359497;17084864.0;
19.356367588043213;16007552.0;
19.55636763572693;20719874.50980392;
19.756367683410645;24436032.0;
19.95636773109436;23439808.0;
20.156367778778076;22443584.0;
20.356367826461792;21389440.0;
20.556367874145508;20352828.54054054;
20.756367921829224;19429403.636363637;
20.95636796951294;18460224.0;
21.156368017196655;17521920.0;
21.35636806488037;16676288.0;
21.556368112564087;15958080.0;
21.756368160247803;20416422.74829932;
21.95636820793152;23788864.0;
22.156368255615234;22815808.0;
22.35636830329895;21889088.0;
22.556368350982666;20916032.0;
22.756368398666382;19942976.0;
22.956368446350098;18981504.0;
23.156368494033813;18020032.0;
23.35636854171753;17083988.292682927;
23.556368589401245;16189760.0;
23.75636863708496;20486753.95773081;
23.956368684768677;24815785.6;
24.156368732452393;23719360.0;
24.35636878013611;22665216.0;
24.556368827819824;21576320.0;
24.75636887550354;20619145.6;
24.956368923187256;19762304.0;
25.15636897087097;18835584.0;
25.356369018554688;17989952.0;
25.556369066238403;17179072.0;
25.75636911392212;16281633.777777778;
25.956369161605835;20363625.773755655;
26.15636920928955;24061568.0;
26.356369256973267;23076928.0;
26.556369304656982;22127040.0;
26.7563693523407;21130816.0;
26.956369400024414;20192512.0;
27.15636944770813;19265792.0;
27.356369495391846;18327488.0;
27.55636954307556;17342848.0;
27.756369590759277;16369792.0;
27.956369638442993;20298347.29411765;
28.15636968612671;25087089.0;
28.356369733810425;24385585.548387095;
28.55636978149414;23520896.0;
28.756369829177856;22501504.0;
28.956369876861572;21505280.0;
29.156369924545288;20509056.0;
29.356369972229004;19496244.363636363;
29.55637001991272;18561657.08108108;
29.756370067596436;17751826.82352941;
29.95637011528015;16788992.0;
30.156370162963867;20121092.403669726;
30.356370210647583;24689280.0;
30.5563702583313;23825826.46153846;
30.756370306015015;22859008.0;
30.95637035369873;21781696.0;
31.156370401382446;20669632.0;
31.356370449066162;19569152.0;
31.556370496749878;18781440.0;
31.756370544433594;18153519.05882353;
31.95637059211731;17293602.341463413;
32.156370639801025;16345766.095238095;
32.35637068748474;20595287.818770226;
32.55637073516846;24551872.0;
32.75637078285217;23532480.0;
32.95637083053589;22513088.0;
33.156370878219604;21516864.0;
33.35637092590332;20672491.35483871;
33.556370973587036;19885387.487179488;
33.75637102127075;18964608.0;
33.95637106895447;18095808.0;
34.156371116638184;17203840.0;
34.3563711643219;16242368.0;
34.556371212005615;20337948.19221968;
34.75637125968933;24200576.0;
34.95637130737305;23412864.0;
35.15637135505676;22578816.0;
35.35637140274048;21640512.0;
35.556371450424194;20609536.0;
35.75637149810791;19671232.0;
35.956371545791626;18779264.0;
36.15637159347534;17896346.0;
36.35637164115906;17145920.0;
36.55637168884277;16427712.0;
36.75637173652649;20391496.378437843;
36.956371784210205;24912713.6;
37.15637183189392;23972672.0;
37.35637187957764;23246616.774193548;
37.55637192726135;22374080.0;
37.75637197494507;21482112.0;
37.956372022628784;20536417.28;
38.1563720703125;19561751.111111112;
38.356372117996216;18790490.0;
38.55637216567993;18074816.0;
38.75637221336365;17171264.0;
38.95637226104736;16159217.951219512;
39.15637230873108;20324646.0;
39.356372356414795;24237504.0;
39.55637240409851;23194944.0;
39.75637245178223;22152384.0;
39.95637249946594;21144576.0;
40.15637254714966;20090432.0;
40.356372594833374;19225064.296296295;
40.55637264251709;18387584.0;
40.756372690200806;17321856.0;
40.95637273788452;16232960.0;
41.15637278556824;20669682.03887689;
41.35637283325195;24341760.0;
41.55637288093567;23484544.0;
41.756372928619385;22812672.0;
41.9563729763031;22001792.0;
42.156373023986816;21028736.0;
42.35637307167053;20004873.955555554;
42.55637311935425;18974592.0;
42.756373167037964;17966784.0;
42.95637321472168;16958976.0;
43.156373262405396;20112895.20181406;
43.35637331008911;24600704.0;
43.55637335777283;23708736.0;
43.75637340545654;23094784.0;
43.95637345314026;22318656.0;
44.156373500823975;21380352.0;
44.35637354850769;20465216.0;
44.556373596191406;19526912.0;
44.75637364387512;18634944.0;
44.95637369155884;17843868.903225806;
45.156373739242554;17024768.0;
45.35637378692627;16051712.0;
45.556373834609985;20720020.663055256;
45.7563738822937;24297024.0;
45.95637392997742;23312384.0;
46.15637397766113;22327744.0;
