timestamp,rsrp,bler,mcs
0.0,-61,0.41006,23
1.0,-62,0.15472,13
2.0,-67,0.05941,13
3.0,-50,0.02276,22
4.0,-56,0.14263,24
5.0,-64,0.08618,22
6.0,-56,0.07922,23
7.0,-51,0.05599,24
8.0,-55,0.0787,24
9.0,-54,0.06548,24
10.0,-50,0.05299,24
11.0,-51,0.14155,24
12.0,-52,0.14534,24
13.0,-52,0.09305,24
14.0,-53,0.09165,24
15.0,-54,0.09525,24
16.0,-54,0.08521,24
17.0,-59,0.08497,24
18.0,-67,0.15288,23
19.0,-63,0.09188,23
20.0,-66,0.05672,23
21.0,-52,0.11287,24
22.0,-56,0.09004,24
23.0,-55,0.1057,24
24.0,-56,0.07793,24
25.0,-72,0.12589,24
26.0,-51,0.08776,24
27.0,-58,0.07924,24
28.0,-52,0.11008,22
29.0,-52,0.05985,23
30.0,-52,0.08002,23
31.0,-54,0.18011,25
32.0,-52,0.07437,22
33.0,-58,0.0934,24
34.0,-51,0.10283,24
35.0,-52,0.10484,24
36.0,-52,0.12607,24
37.0,-57,0.13285,24
38.0,-65,0.13622,23
39.0,-53,0.08921,23
40.0,-53,0.0701,23
41.0,-54,0.19178,25
42.0,-56,0.07781,22
43.0,-56,0.11909,25
44.0,-90,0.14225,25
45.0,-61,0.09588,22
46.0,-57,0.05699,23
47.0,-68,0.09506,23
48.0,-56,0.04635,25
49.0,-61,0.12191,21
50.0,-56,0.04251,23
51.0,-60,0.165,23
52.0,-56,0.0604,22
53.0,-56,0.08951,24
54.0,-56,0.12033,23
55.0,-58,0.083,23
56.0,-55,0.05166,23
57.0,-55,0.05983,23
58.0,-55,0.04794,24
59.0,-55,0.1153,23
60.0,-63,0.08085,23
61.0,-68,0.07503,23
62.0,-56,0.13139,23
63.0,-55,0.07802,21
64.0,-58,0.06862,23
65.0,-54,0.08527,23
66.0,-54,0.12131,23
67.0,-54,0.11641,23
68.0,-54,0.08944,23
69.0,-55,0.12546,23
70.0,-53,0.12978,22
71.0,-52,0.09965,22
72.0,-52,0.06287,22
73.0,-52,0.09616,24
74.0,-52,0.09783,23
75.0,-52,0.09219,23
76.0,-52,0.11813,21
77.0,-52,0.08833,21
78.0,-52,0.09829,21
79.0,-51,0.09015,21
80.0,-51,0.12712,18
81.0,-51,0.0497,19
82.0,-52,0.04979,21
83.0,-52,0.07039,21
84.0,-52,0.08431,21
85.0,-52,0.07795,21
86.0,-52,0.0567,21
87.0,-52,0.07746,22
88.0,-53,0.10117,22
89.0,-52,0.07824,22
90.0,-52,0.06721,22
91.0,-52,0.10806,22
92.0,-54,0.10913,20
93.0,-54,0.07362,22
94.0,-54,0.09889,19
95.0,-54,0.03971,22
96.0,-54,0.12259,22
97.0,-54,0.05608,22
98.0,-55,0.14229,23
99.0,-55,0.11661,23
100.0,-55,0.13623,22
