12022683.232683158,12191158.195888272,200.9403245979774,202.072873903203
11263340.39660939,11398248.585426537,202.59243274699415,203.7838342937906
11342593.638309505,11472288.756900076,206.15886332235175,207.30458136734518
11366593.85575962,11492968.375316076,202.62258762710027,203.87934060370603
11323575.252523076,11468090.245484892,209.7503084950468,211.04452633862428
11340865.404513841,11477261.7383433,201.61344428996492,202.79105710098221
10885223.156543385,11013491.573995538,207.0396481494502,208.24463036230625
10882332.399073912,11017229.832001785,207.19029812565464,208.37280024173572
10893967.454861809,11027817.56505851,218.7957524371395,220.1123988345503
10913216.35788068,11046576.216969619,219.38176629947677,220.68200318231882
