tmbuf,RNTI,UE num,ul_thr_ue,dl_thr_ue,ph,pcmax,avg_rsrp,num_rsrp_meas,cqi,pucch_snrx10,pusch_snrx10,raw_rssi,ri+1,pmi_x1,pmi_x2,dl.errors,pucch0_DTX,dl_bler_stats.bler,dl_bler_stats.mcs,dl.total_bytes,ulsch_DTX,ul.errors,ul_bler_stats.bler,ul_bler_stats.mcs,ulsch_total_bytes_scheduled,ul.total_bytes,dl.rounds,ul.rounds,cwnd_values,inflight,rtt,sending_rate,throughput,retransmissions_interval
1687028947,d74d,1,43.819969,0.7213,0,0,-59,6,15,270,220,929,1,0,0,2,383,0,9,140339120,133,1,0.02768,28,20133343,20132607,118416/10086/14/2,232401/2683/62/50,8.3,182563.84,26.15495341164725,1628128.0,1572000.0,nan
1687028948,d74d,1,48.91951,203.252655,0,0,-60,3,15,260,205,920,1,0,0,2,383,0.00083,16,140847669,133,1,0.04148,28,20167471,20166619,119245/10087/14/2,232767/2706/62/50,8.8,192278.6394557823,24.250642458597817,1722464.0,1740000.0,nan
1687028949,d74d,1,55.482803,477.256653,0,0,-60,15,15,250,210,907,1,0,0,2,397,0.15398,20,141966207,138,1,0.08439,28,20204615,20203773,120267/10275/16/2,233147/2751/64/51,10.11111111111111,202960.42264150945,23.8711980672983,1863968.0,1824000.0,nan
1687028950,d74d,1,57.309048,606.471375,0,0,-49,12,15,390,305,1034,1,0,0,3,399,0.07959,18,143102221,138,1,0.04148,28,20240932,20240080,121421/10331/18/3,233536/2757/65/51,5.3,109537.8238341969,10.69284439086914,2264896.0,2292000.0,nan
1687028951,d74d,1,58.0228,692.073242,0,0,-48,8,15,390,295,1034,1,0,0,3,399,0.0507,21,144304307,138,1,0.01446,28,20276846,20276110,122599/10365/18/3,233925/2757/65/51,6.2,131032.13114754099,13.066040674845377,2146976.0,2100000.0,nan
1687028952,d74d,1,61.34111,785.925049,0,0,-48,5,15,370,300,1034,1,0,0,3,411,0.0857,21,145692149,141,1,0.02677,28,20314778,20313926,123697/10472/18/3,234311/2765/68/52,7.555555555555555,146441.06666666668,14.565234995902852,2264896.0,2268000.0,nan
1687028953,d74d,1,60.906578,806.094116,0,0,-49,1,15,370,290,1025,1,0,0,3,411,0.13065,21,147009040,141,1,0.00933,28,20350576,20349724,124748/10633/18/3,234699/2765/68/52,7.5,162026.52903225805,15.777652159981105,2170560.0,2244000.0,nan
1687028954,d74d,1,60.819473,835.630737,0,0,-49,14,15,360,295,1024,1,0,0,3,411,0.11862,21,148386453,141,1,0.00325,28,20386788,20386052,125841/10753/18/3,235091/2765/68/52,8.0,175295.85617977526,17.9625695401972,2076224.0,2112000.0,nan
1687028955,d74d,1,60.643406,842.6604,0,0,-49,10,15,370,305,1023,1,0,0,3,411,0.12222,21,149748015,141,1,0.00113,28,20423000,20422148,126923/10883/18/3,235483/2765/68/52,9.555555555555555,188328.13913043478,18.841202704461065,2146976.0,2196000.0,nan
1687028956,d74d,1,60.915619,847.501953,0,0,-49,7,15,370,310,1023,1,0,0,3,411,0.12098,21,151106695,141,1,0.0004,28,20459934,20459314,128003/11016/18/3,235878/2765/68/52,9.1,199392.96744186047,20.03056301790125,2005472.0,2160000.0,nan
1687028957,d74d,1,61.438145,828.296204,0,0,-49,3,15,380,320,1032,1,0,0,4,411,0.14821,21,152414940,141,1,0.00201,28,20497257,20496521,129048/11179/21/5,236265/2766/68/52,10.555555555555555,209949.0025316456,23.917282544649563,1851968.0,1884000.0,nan
1687028958,d74d,1,61.815666,792.600403,0,0,-48,16,15,390,325,1034,1,0,0,4,413,0.11941,19,153651515,142,1,0.0055,28,20534091,20533355,130139/11299/23/5,236654/2770/68/52,9.9,219492.8094674556,23.740409368492035,1981888.0,1968000.0,nan
1687028959,d74d,1,61.334026,776.637268,0,0,-49,12,15,380,305,1025,1,0,0,4,413,0.06688,19,154870270,142,1,0.00192,28,20570131,20569395,131302/11348/23/5,237044/2770/68/52,10.3,229145.14823529412,24.235451221466064,1981888.0,2112000.0,nan
1687028960,d74d,1,61.558681,794.996155,0,0,-50,9,15,370,305,1023,1,0,0,4,415,0.05785,20,156160565,143,1,0.00269,28,20606900,20606164,132461/11402/23/5,237436/2771/68/52,11.88888888888889,238821.34505494506,23.555528322855633,2123392.0,2148000.0,nan
1687028961,d74d,1,61.218166,815.593384,0,0,-51,5,15,350,275,1014,1,0,0,4,415,0.05508,20,157492115,143,1,0.00094,28,20642976,20642472,133611/11464/23/5,237827/2771/68/52,11.2,248928.63664921466,24.08917356044688,2241312.0,2304000.0,nan
1687028962,d74d,1,60.958508,852.881165,0,0,-52,2,15,360,290,1022,1,0,0,4,415,0.06283,21,158905420,143,1,0.00033,28,20679208,20678588,134756/11533/23/5,238219/2771/68/52,12.88888888888889,258421.78723404254,24.40163243201471,2194144.0,2244000.0,nan
1687028963,d74d,1,60.782021,874.730286,0,0,-52,14,15,350,290,1023,1,0,0,4,415,0.06958,21,160331827,143,1,0.00011,28,20715356,20714736,135883/11618/23/5,238610/2771/68/52,12.0,267688.5694915254,24.578975005583327,2052640.0,2352000.0,nan
1687028964,d74d,1,60.973442,887.511047,0,0,-52,11,15,360,300,1024,1,0,0,4,415,0.06995,21,161766880,143,1,0.00004,28,20752310,20751690,137016/11699/23/5,239005/2771/68/52,12.4,276956.18723404256,26.0906127191359,2194144.0,2220000.0,nan
1687028965,d74d,1,61.133503,894.953674,0,0,-52,7,15,370,315,1032,1,0,0,4,415,0.06777,21,163209138,143,1,0.00124,28,20788906,20788286,138154/11773/23/5,239397/2772/68/52,14.11111111111111,285617.1865168539,28.747050870548595,2076224.0,2208000.0,nan
1687028966,d74d,1,61.343002,896.124573,0,0,-51,4,15,380,295,1034,1,0,0,4,415,0.06963,21,164642750,143,1,0.00043,28,20826048,20825428,139286/11854/23/5,239791/2772/68/52,13.1,294370.61505376344,28.03031465281611,2170560.0,2220000.0,nan
1687028967,d74d,1,61.555653,892.733826,0,0,-50,16,15,370,315,1025,1,0,0,4,417,0.07428,21,166060511,144,1,0.00254,28,20862713,20862093,140407/11945/23/5,240182/2774/68/52,14.88888888888889,302409.11413612566,28.440548746209394,2217728.0,2256000.0,nan
1687028968,d74d,1,61.209763,892.363098,0,0,-51,13,15,360,295,1014,1,0,0,4,417,0.07546,21,167486918,144,1,0.00089,28,20898895,20898275,141534/12031/23/5,240573/2774/68/52,13.8,309746.0869565217,29.67871833633591,2146976.0,2208000.0,nan
1687028969,d74d,1,61.024521,885.147461,0,0,-50,9,15,340,285,1013,1,0,0,4,417,0.08494,21,168896033,144,1,0.00031,28,20935077,20934573,142650/12128/23/5,240965/2774/68/52,14.1,318305.4065934066,30.462932056850853,2123392.0,2208000.0,nan
1687028970,d74d,1,61.507332,880.812988,0,0,-50,6,15,350,280,1013,1,0,0,4,417,0.09038,21,170301278,144,1,0.00133,28,20972537,20971917,143762/12229/23/5,241358/2775/68/52,16.0,325639.1111111111,32.850503921508796,2099808.0,2040000.0,nan
1687028971,d74d,1,61.22258,869.588318,0,0,-50,2,15,360,290,1022,1,0,0,4,417,0.10264,21,171681573,144,1,0.00047,28,21008759,21008139,144857/12346/23/5,241750/2775/68/52,14.8,332600.82637362636,33.54062292310927,2123392.0,2172000.0,nan
1687028972,d74d,1,60.847439,843.147156,0,0,-49,15,15,350,305,1023,1,0,0,4,417,0.13807,21,172999905,144,1,0.00016,28,21044643,21044023,145909/12507/23/5,242139/2775/68/52,16.666666666666668,339551.2263736264,34.687324629889595,2123392.0,2136000.0,nan
1687028973,d74d,1,61.096752,845.954773,0,0,-49,11,15,370,300,1024,1,0,0,4,419,0.13015,21,174360026,144,1,0.00119,28,21080881,21080261,146990/12638/23/5,242528/2776/69/52,15.3,346446.9557894737,33.35737015338654,2217728.0,2232000.0,nan
1687028974,d74d,1,61.794434,852.208984,0,0,-50,8,15,360,285,1014,1,0,0,4,423,0.11999,21,175730234,145,1,0.00307,28,21117893,21117273,148078/12763/23/5,242920/2778/70/52,17.333333333333332,353444.73333333334,33.00146353872198,2229728.0,2280000.0,nan
1687028975,d74d,1,61.512577,871.985291,0,0,-50,4,15,350,290,1013,1,0,0,4,423,0.09363,21,177147995,145,1,0.00107,28,21154221,21153717,149199/12854/23/5,243313/2778/70/52,15.9,360433.11157894734,33.40109409169948,2206144.0,2220000.0,nan
1687028976,d74d,1,61.117718,882.965027,0,0,-50,1,15,340,290,1013,1,0,0,4,423,0.08254,21,178572961,145,1,0.00037,28,21190327,21189707,150325/12941/23/5,243704/2778/70/52,16.2,366830.709947644,35.28844904392324,2241312.0,2316000.0,nan
1687028977,d74d,1,63.239193,874.492432,0,0,-50,13,15,340,295,1013,1,0,0,5,433,0.096,21,179961984,147,1,0.01226,28,21228510,21227890,151424/13052/24/6,244093/2786/73/52,18.333333333333332,373144.82637362636,35.76082547505696,2123392.0,2232000.0,nan
1687028978,d74d,1,62.604141,878.503113,0,0,-50,10,15,350,295,1013,1,0,0,5,433,0.0894,21,181372540,147,1,0.00428,28,21264950,21264330,152540/13149/24/6,244484/2786/73/52,16.8,379325.3902912621,36.40088333803064,2406400.0,2268000.0,nan
1687028979,d74d,1,62.644562,874.913208,0,0,-50,6,15,350,280,1013,1,0,0,5,435,0.09496,21,182765804,147,1,0.00278,28,21301614,21301110,153644/13257/24/6,244873/2787/74/52,17.1,385804.857918552,36.73886771595806,2583488.0,2220000.0,nan
1687028980,d74d,1,63.100601,878.829834,0,0,-50,3,15,360,305,1013,1,0,0,5,439,0.08976,21,184180683,148,1,0.00445,28,21338464,21337844,154763/13351/24/6,245261/2790/75/52,19.22222222222222,392846.4446927374,38.609273246165074,2076224.0,2100000.0,nan
1687028981,d74d,1,63.571384,873.513733,0,0,-50,15,15,350,265,1004,1,0,0,5,441,0.0975,21,185573947,148,1,0.00455,28,21375878,21375258,155867/13459/24/6,245656/2792/76/52,17.6,398330.24338624335,38.766085204257756,2217728.0,2244000.0,nan
1687028982,d74d,1,63.116222,864.673279,0,0,-49,12,15,360,290,1011,1,0,0,5,443,0.10684,21,186944155,149,1,0.00618,28,21412218,21411598,156955/13583/25/6,246041/2794/76/52,19.77777777777778,404513.27999999997,37.61090096973238,1981888.0,2196000.0,nan
1687028983,d74d,1,62.507843,874.922058,0,0,-51,8,15,360,290,1004,1,0,0,5,443,0.09242,21,188359034,149,1,0.00215,28,21448695,21448075,158074/13676/25/6,246435/2794/76/52,18.1,410722.8131868132,38.823609352111816,2123392.0,2208000.0,nan
1687028984,d74d,1,62.774807,888.610596,0,0,-51,5,15,340,280,1003,1,0,0,5,447,0.07667,21,189799851,150,1,0.00334,28,21485585,21484965,159211/13752/25/6,246827/2796/77/52,18.4,416027.5268817205,39.81579283009405,2170560.0,2256000.0,nan
1687028985,d74d,1,62.660191,892.817871,0,0,-52,1,15,340,280,994,1,0,0,5,447,0.07207,21,191229140,150,1,0.00253,28,21522539,21521919,160340/13835/25/6,247222/2797/77/52,20.666666666666668,423233.9793814433,39.136410752932235,2264896.0,2352000.0,nan
1687028986,d74d,1,62.378216,895.122803,0,0,-51,14,15,330,250,983,1,0,0,5,447,0.07146,21,192659870,150,1,0.00088,28,21559526,21558906,161471/13918/25/6,247617/2797/77/52,18.9,428157.1632432433,39.8979134612031,2170560.0,2220000.0,nan
1687028987,d74d,1,61.88369,899.359131,0,0,-51,10,15,340,275,992,1,0,0,5,447,0.06671,21,194106451,150,1,0.00031,28,21595784,21595164,162611/13990/25/6,248006/2797/77/52,18.555555555555557,376662.90526315785,35.35848018970895,2217728.0,2280000.0,nan
1687028988,d74d,1,67.28289,882.897583,0,0,-53,7,15,340,290,1001,1,0,0,5,475,0.08865,21,195495474,161,1,0.03461,28,21637229,21636609,163710/14102/27/6,248386/2817/80/52,16.9,383613.3052631578,36.22884344547353,2217728.0,2148000.0,nan
1687028989,d74d,1,66.387573,879.891052,0,0,-54,3,15,360,285,1011,1,0,0,5,477,0.08928,21,196901707,161,1,0.01554,28,21674169,21673549,164823/14201/27/6,248778/2819/81/52,17.2,389604.42553191487,35.5528687918058,2194144.0,2208000.0,nan
1687028990,d74d,1,66.533615,875.956909,0,0,-54,16,15,360,275,1014,1,0,0,5,483,0.0955,21,198300735,163,1,0.01508,28,21711324,21710704,165931/14306/27/6,249162/2824/82/52,19.444444444444443,395156.87700534763,38.266384083291754,2194144.0,2196000.0,nan
1687028991,d74d,1,65.416115,871.30658,0,0,-54,12,15,350,295,1004,1,0,0,5,485,0.10062,21,199689676,163,1,0.00733,28,21747784,21747164,167032/14418/27/6,249553/2825/83/52,17.7,402104.82637362636,37.81751261817085,2123392.0,2196000.0,nan
1687028992,d74d,1,65.335915,871.462158,0,0,-55,9,15,350,270,1003,1,0,0,5,487,0.09823,21,201082940,164,1,0.00689,28,21785700,21785080,168136/14527/27/6,249940/2828/83/52,20.0,407543.9048648648,38.852305988689054,2170560.0,2172000.0,nan
1687028993,d74d,1,64.336266,866.743835,0,0,-55,5,15,340,270,1003,1,0,0,5,487,0.10461,21,202463235,164,1,0.00366,28,21822166,21821546,169231/14644/27/6,250330/2829/83/52,18.2,413647.3872340425,40.06409491262128,2194144.0,2196000.0,nan
1687028994,d74d,1,63.214062,868.76178,0,0,-55,2,15,340,280,1003,1,0,0,5,487,0.10083,21,203856499,164,1,0.00128,28,21858186,21857566,170335/14753/27/6,250720/2829/83/52,18.5,419481.6,41.60521378677881,2123392.0,2148000.0,nan
1687028995,d74d,1,63.132286,879.572388,0,0,-55,14,15,330,265,994,1,0,0,5,489,0.08673,21,205277142,165,1,0.00158,28,21895556,21894936,171458/14842/27/6,251115/2830/83/52,20.77777777777778,425218.1557894737,39.55059355877816,2217728.0,2268000.0,nan
1687028996,d74d,1,62.940174,874.069946,0,0,-54,11,15,310,275,983,1,0,0,5,491,0.09498,21,206666083,166,1,0.00168,28,21932601,21931981,172559/14954/27/6,251508/2831/83/52,19.0,431060.35744680854,42.10841937731671,2194144.0,2244000.0,nan
1687028997,d74d,1,62.626022,878.7677,0,0,-55,7,15,320,260,974,1,0,0,5,491,0.08909,21,208079521,166,1,0.00227,28,21969365,21968629,173677/15048/27/6,251900/2832/83/52,19.2,436842.7130434782,40.09422050727593,2146976.0,2220000.0,nan
1687028998,d74d,1,63.845879,866.114929,0,0,-54,4,15,320,260,971,1,0,0,5,495,0.10777,21,209452611,168,1,0.00823,28,22007462,22006713,174767/15171/27/6,252290/2837/83/52,21.666666666666668,441448.9872340426,42.55031770275486,2194144.0,2232000.0,nan
1687028999,d74d,1,63.601673,869.480591,0,0,-54,16,15,300,265,971,1,0,0,5,497,0.10144,21,210848757,169,1,0.00699,28,22044717,22043981,175873/15277/27/6,252684/2838/83/52,19.7,447537.0197802198,43.351844151814774,2123392.0,2232000.0,nan
1687029000,d74d,1,62.945873,870.865173,0,0,-54,13,15,290,240,964,1,0,0,5,497,0.09886,21,212244903,169,1,0.00244,28,22081345,22080609,176979/15384/27/6,253076/2838/83/52,22.11111111111111,453213.1593582888,42.81520997324297,2182144.0,2148000.0,nan
1687029001,d74d,1,62.85569,872.088379,0,0,-55,9,15,290,235,950,1,0,0,5,499,0.09774,21,213639608,169,1,0.00355,28,22117801,22117065,178084/15491/27/6,253464/2839/84/52,20.2,457708.0263736264,43.9486206902398,2123392.0,2304000.0,nan
