tmbuf,RNTI,UE num,ul_thr_ue,dl_thr_ue,ph,pcmax,avg_rsrp,num_rsrp_meas,cqi,pucch_snrx10,pusch_snrx10,raw_rssi,ri+1,pmi_x1,pmi_x2,dl.errors,pucch0_DTX,dl_bler_stats.bler,dl_bler_stats.mcs,dl.total_bytes,ulsch_DTX,ul.errors,ul_bler_stats.bler,ul_bler_stats.mcs,ulsch_total_bytes_scheduled,ul.total_bytes,dl.rounds,ul.rounds,cwnd_values,inflight,rtt,sending_rate,throughput,retransmissions_interval
1686964930,1139,1,49.639656,227.331314,0,0,-60,8,11,-90,205,937,1,0,0,0,16,0.01016,17,730215,7,0,0.0125,28,3461683,3460947,2233/15/0/0,40502/9/0/0,10.375,182450.77129186603,23.197332505256895,2218144.0,1704000.0,nan
1686964931,1139,1,55.829144,522.619324,0,0,-61,5,15,270,225,929,1,0,0,0,26,0.18395,21,1954440,11,0,0.03249,28,3500091,3499951,3254/207/0/0,40887/22/1/1,8.8,193231.83352601156,19.48547587675207,2029056.0,2124000.0,nan
1686964932,1139,1,56.962418,642.123657,0,0,-49,1,15,380,330,1050,1,0,0,0,26,0.08207,18,3147650,11,0,0.01246,28,3536121,3535981,4428/246/0/0,41277/23/1/1,10.222222222222221,203817.43157894738,23.879800160725914,1781216.0,1812000.0,nan
1686964933,1139,1,57.853573,720.282837,0,0,-49,14,15,390,325,1049,1,0,0,0,26,0.05649,21,4380620,11,0,0.00434,28,3572393,3572253,5602/284/0/0,41669/23/1/1,5.4,113654.56494845361,11.00821594397227,2264896.0,2268000.0,nan
1686964934,1139,1,58.40258,809.870789,0,0,-49,10,15,370,315,1051,1,0,0,0,26,0.0748,21,5792617,11,0,0.00151,28,3608373,3608233,6719/380/0/0,42059/23/1/1,6.2,132404.50053475937,13.041765793510105,2194144.0,2148000.0,nan
1686964935,1139,1,60.137787,853.07373,0,0,-49,7,15,380,315,1042,1,0,0,0,30,0.07796,21,7210378,12,0,0.00316,28,3645180,3644584,7840/471/0/0,42447/25/2/2,8.625,149486.52182741117,14.350485555904427,2300480.0,2268000.0,nan
1686964936,1139,1,61.95937,890.269958,0,0,-50,3,15,360,310,1041,1,0,0,0,36,0.05765,21,8681456,13,0,0.00737,28,3682793,3682653,8998/526/0/0,42840/28/4/3,7.6,165517.31457286433,15.184924553851692,2324064.0,2364000.0,nan
1686964937,1139,1,61.859722,924.043579,0,0,-50,16,15,370,320,1041,1,0,0,0,36,0.05346,22,10197346,13,0,0.00257,28,3719732,3719592,10153/583/0/0,43238/28/4/3,8.3,180077.51804878048,15.88240661243401,2394816.0,2352000.0,nan
1686964938,1139,1,62.407356,942.080444,0,0,-50,12,15,370,305,1039,1,0,0,0,38,0.06599,22,11728967,14,0,0.0032,28,3757533,3757393,11286/663/0/0,43641/29/4/3,9.777777777777779,194509.48682926834,16.974233400703657,2394816.0,2508000.0,nan
1686964939,1139,1,62.668945,941.039734,0,0,-49,9,15,380,310,1048,1,0,0,0,40,0.08043,22,13234459,14,0,0.00284,28,3794659,3794519,12402/759/0/0,44038/30/5/3,9.4,206326.5649484536,18.648157020409904,2264896.0,2256000.0,nan
1686964940,1139,1,62.255116,927.040894,0,0,-49,5,15,370,325,1051,1,0,0,0,40,0.10128,22,14693841,14,0,0.00099,28,3831335,3831195,13488/886/0/0,44434/30/5/3,11.0,218263.3074626866,19.79500693504257,2359232.0,2448000.0,nan
1686964941,1139,1,63.170521,944.611633,0,0,-51,2,15,370,325,1043,1,0,0,0,44,0.08009,22,16228536,14,0,0.00511,28,3868669,3868529,14623/964/0/0,44830/32/7/3,11.444444444444445,230083.73588516744,19.973709976788864,2441984.0,2448000.0,nan
1686964942,1139,1,63.874931,963.582397,0,0,-51,14,15,370,320,1041,1,0,0,0,46,0.06059,22,17792434,14,0,0.005,28,3906825,3906685,15777/1023/0/0,45233/34/8/3,10.9,241224.32918660287,20.75682751183371,2441984.0,2400000.0,nan
1686964943,1139,1,63.89809,971.392578,0,0,-51,11,15,360,330,1032,1,0,0,0,48,0.05409,22,19356332,15,0,0.00174,28,3944610,3944470,16931/1081/0/0,45634/35/8/3,11.3,251200.27234042552,22.00329303741455,2748576.0,2472000.0,nan
1686964944,1139,1,64.10939,978.570618,0,0,-52,7,15,360,310,1039,1,0,0,0,50,0.05629,23,20926954,16,0,0.00536,28,3982467,3982327,18081/1144/0/0,46033/37/8/3,13.11111111111111,262816.8966183575,22.683928527084053,2418400.0,2544000.0,nan
1686964945,1139,1,63.876926,982.49408,0,0,-53,4,15,370,320,1041,1,0,0,0,50,0.09639,23,22502749,16,0,0.00187,28,4020441,4020301,19164/1273/0/0,46440/37/8/3,12.2,272941.6429268293,23.521810474962287,2394816.0,2448000.0,nan
1686964946,1139,1,64.892853,987.986267,0,0,0,0,15,370,325,1041,1,0,0,0,54,0.1077,23,24089671,17,0,0.00457,28,4059378,4059238,20253/1397/0/0,46844/40/9/3,14.0,282660.5800947867,24.16403385309073,2477152.0,2412000.0,nan
1686964947,1139,1,64.733635,983.124756,0,0,-52,13,15,370,315,1048,1,0,0,0,56,0.11979,23,25655476,17,0,0.00346,28,4096968,4096828,21330/1532/0/0,47245/41/10/3,13.0,292066.2709677419,24.36619607087608,2536320.0,2628000.0,nan
1686964948,1139,1,65.06266,989.242981,0,0,-51,9,15,380,325,1051,1,0,0,0,58,0.1138,23,27247921,18,0,0.00393,28,4135758,4135618,22423/1652/0/0,47650/43/10/3,13.4,301314.523943662,25.208829243977863,2489152.0,2604000.0,nan
1686964949,1139,1,64.902901,983.116455,0,0,-51,6,15,380,310,1042,1,0,0,0,60,0.12313,23,28815391,19,0,0.00368,28,4173893,4173753,23501/1786/0/0,48054/44/10/3,15.333333333333334,309712.51014492754,26.67560437146355,2418400.0,2460000.0,nan
1686964950,1139,1,64.895142,985.045166,0,0,-51,2,15,370,305,1032,1,0,0,0,60,0.11937,23,30389521,19,0,0.00251,28,4212373,4212233,24583/1917/0/0,48459/45/10/3,14.2,318753.990430622,27.126698818021605,2441984.0,2544000.0,nan
1686964951,1139,1,64.365479,978.406067,0,0,-51,15,15,360,305,1029,1,0,0,0,60,0.12779,23,31947001,19,0,0.00087,28,4250087,4249947,25655/2057/0/0,48862/45/10/3,16.11111111111111,327642.5275362319,28.14804385690128,2418400.0,2520000.0,nan
1686964952,1139,1,65.113174,986.121643,0,0,-51,11,15,350,305,1030,1,0,0,0,64,0.11894,23,33536116,21,0,0.00213,28,4289346,4289100,26746/2180/0/0,49265/47/10/3,14.9,335401.3538461538,28.12748776107538,2890080.0,2544000.0,nan
1686964953,1139,1,64.939888,989.404175,0,0,-50,8,15,360,315,1038,1,0,0,0,64,0.1145,23,35125231,21,0,0.00304,28,4327494,4327354,27837/2301/0/0,49670/48/10/3,15.2,343692.2434782609,31.284670268788055,2429984.0,2364000.0,nan
1686964954,1139,1,64.864998,983.277893,0,0,-50,4,15,360,315,1041,1,0,0,0,66,0.12353,23,36687706,22,0,0.00305,28,4365595,4365455,28912/2439/0/0,50073/50/10/3,17.333333333333332,351295.52592592593,29.636915153432113,2524320.0,2496000.0,nan
1686964955,1139,1,64.213997,979.263245,0,0,-50,1,15,360,310,1040,1,0,0,0,66,0.12717,23,38250181,22,0,0.00106,28,4403167,4403037,29987/2576/0/0,50476/50/10/3,15.9,358609.1495145631,31.918606571122712,2406400.0,2472000.0,nan
1686964956,1139,1,64.402847,979.812805,0,0,-50,13,15,380,305,1032,1,0,0,0,68,0.12654,23,39814321,23,0,0.00264,28,4441369,4441229,31063/2713/0/0,50877/52/10/3,16.2,366175.7561904762,30.757488654210015,2453568.0,2580000.0,nan
1686964957,1139,1,64.185608,988.443176,0,0,-51,10,15,360,310,1031,1,0,0,0,68,0.11411,23,41403436,23,0,0.00092,28,4479483,4479343,32154/2834/0/0,51286/52/10/3,18.333333333333332,374247.9609756098,31.292008409405696,2394816.0,2460000.0,nan
1686964958,1139,1,64.237427,986.55188,0,0,-51,6,15,360,315,1030,1,0,0,0,70,0.11904,23,42974236,23,0,0.00263,28,4517059,4516919,33234/2967/0/0,51686/53/11/3,16.9,381260.4394366197,31.906544367472332,2489152.0,2520000.0,nan
1686964959,1139,1,64.30938,988.241638,0,0,-51,3,15,360,325,1030,1,0,0,0,70,0.1171,23,44558356,23,0,0.00199,28,4555397,4555257,34322/3091/0/0,52093/54/11/3,19.0,388333.01232227485,32.55479519183819,2465568.0,2508000.0,nan
1686964960,1139,1,64.021889,987.133606,0,0,-51,15,15,360,315,1029,1,0,0,0,70,0.11829,23,46135816,23,0,0.00069,28,4593289,4593149,35406/3220/0/0,52500/54/11/3,17.5,395463.3492822967,34.925942282074864,2429984.0,2508000.0,nan
1686964961,1139,1,64.485497,990.390503,0,0,-51,12,15,370,300,1029,1,0,0,0,70,0.11345,23,47724931,23,0,0.00024,28,4632887,4632747,36497/3341/0/0,52905/54/11/3,17.8,401970.3425837321,34.07638929422619,2441984.0,2544000.0,nan
1686964962,1139,1,65.299606,981.287598,0,0,-51,8,15,360,315,1029,1,0,0,0,74,0.12642,23,49284076,25,0,0.00766,28,4671675,4671535,37570/3481/0/0,53305/57/11/3,20.0,408851.4348623853,32.73154011479131,2547904.0,2460000.0,nan
1686964963,1139,1,65.392296,977.705933,0,0,-50,5,15,360,300,1022,1,0,0,0,78,0.12794,23,50844886,27,0,0.00601,28,4710148,4710008,38644/3619/0/0,53707/59/11/3,18.3,415854.3533980582,35.25895885392731,2406400.0,2472000.0,nan
1686964964,1139,1,64.89756,981.024414,0,0,-51,1,15,350,310,1029,1,0,0,0,78,0.1249,23,52417351,27,0,0.00369,28,4747825,4747685,39725/3751/0/0,54108/60/11/3,20.666666666666668,421776.6878504673,35.041781191555955,2500736.0,2544000.0,nan
1686964965,1139,1,64.697365,980.527527,0,0,-51,14,15,350,315,1023,1,0,0,0,80,0.12499,23,53988151,27,0,0.00297,28,4785497,4785241,40805/3883/0/0,54508/61/12/3,18.9,427754.4421052632,36.658868048954936,2441984.0,2448000.0,nan
1686964966,1139,1,64.165749,981.561646,0,0,-52,10,15,360,305,1021,1,0,0,0,80,0.12447,23,55562281,27,0,0.00104,28,4823073,4822817,41887/4014/0/0,54908/61/12/3,19.2,434658.6718446602,37.31846341899797,2406400.0,2484000.0,nan
1686964967,1139,1,63.985645,992.687683,0,0,-52,7,15,340,295,1013,1,0,0,0,80,0.109,23,57158056,27,0,0.00036,28,4861163,4860907,42982/4131/0/0,55316/61/12/3,21.555555555555557,441279.02938388626,36.60027659856356,2465568.0,2412000.0,nan
1686964968,1139,1,65.19239,988.904114,0,0,-52,3,15,340,285,1004,1,0,0,0,84,0.11638,23,58730521,28,0,0.00608,28,4899894,4899638,44063/4263/0/0,55710/65/13/3,19.7,446873.92961373396,37.277026798414155,2724992.0,2568000.0,nan
1686964969,1139,1,64.644531,983.856262,0,0,-52,16,15,340,290,1009,1,0,0,0,84,0.12265,23,60301321,28,0,0.00314,28,4937754,4937498,45143/4395/0/0,56112/65/13/3,20.0,453193.0718446602,40.24745716768152,2406400.0,2460000.0,nan
1686964970,1139,1,67.103622,975.438477,0,0,-53,12,15,360,290,1016,1,0,0,0,94,0.13259,23,61853278,31,0,0.01083,28,4978542,4978286,46211/4540/0/0,56512/71/15/3,22.444444444444443,459073.3603864734,39.50916739071117,2418400.0,2364000.0,nan
1686964971,1139,1,66.92379,979.88678,0,0,-54,9,15,360,310,1029,1,0,0,0,96,0.12619,23,63422413,31,0,0.00771,28,5016829,5016573,47290/4673/0/0,56915/73/16/3,20.5,464606.65904761915,39.20300006866455,2441984.0,2472000.0,nan
1686964972,1139,1,67.025909,981.100891,0,0,-55,5,15,350,315,1030,1,0,0,0,98,0.12508,23,64991548,31,0,0.00605,28,5055396,5055140,48369/4807/0/0,57319/75/17/4,23.0,471355.65395348833,38.98595009209974,2512736.0,2616000.0,nan
1686964973,1139,1,66.898613,973.3396,0,0,-56,2,15,350,305,1023,1,0,0,0,102,0.13352,23,66542368,32,0,0.00468,28,5093653,5093397,49437/4951/0/0,57721/77/18/5,21.0,476201.35879396985,41.51389355562171,2324064.0,2400000.0,nan
1686964974,1139,1,65.658325,966.980408,0,0,-56,14,15,350,305,1021,1,0,0,0,102,0.14164,23,68078203,32,0,0.00163,28,5130948,5130702,50496/5105/0/0,58122/77/18/5,21.2,482016.9230769231,40.91643731570937,2429984.0,2484000.0,nan
1686964975,1139,1,64.831589,969.35083,0,0,-56,11,15,350,290,1020,1,0,0,0,102,0.13595,23,69632353,32,0,0.00057,28,5168468,5168212,51566/5247/0/0,58525/77/18/5,23.77777777777778,487938.7247524752,42.58088207244873,2359232.0,2424000.0,nan
1686964976,1139,1,65.05957,967.574463,0,0,-56,7,15,360,295,1013,1,0,0,0,106,0.13794,23,71176513,34,0,0.00377,28,5206999,5206651,52630/5396/0/0,58929/79/18/5,21.7,492549.3861386138,42.0828881263733,2347648.0,2388000.0,nan
1686964977,1139,1,66.003159,959.770386,0,0,-55,4,15,360,300,1006,1,0,0,0,112,0.14858,23,72700165,36,0,0.01102,28,5245997,5245649,53681/5557/0/0,59323/83/19/5,24.333333333333332,498359.59694656485,43.54207423306251,3067168.0,2496000.0,nan
1686964978,1139,1,66.011002,962.073059,0,0,0,0,15,330,280,994,1,0,0,0,116,0.14376,23,74240995,36,0,0.00723,28,5283695,5283347,54743/5708/0/0,59721/85/21/5,22.1,504089.78113207547,42.6639529636928,2465568.0,2580000.0,nan
1686964979,1139,1,66.850876,964.267761,0,0,-55,13,15,340,280,985,1,0,0,0,124,0.14163,23,75786820,39,0,0.00985,28,5322776,5322428,55808/5855/0/0,60124/89/22/5,22.4,508526.3533980583,43.15778694900812,2406400.0,2424000.0,nan
1686964980,1139,1,65.667503,967.276917,0,0,-55,9,15,320,270,983,1,0,0,0,124,0.13707,23,77335975,39,0,0.00343,28,5360174,5359826,56875/6001/0/0,60523/89/22/5,25.11111111111111,514461.3611374408,43.50899228682884,2465568.0,2400000.0,nan
1686964981,1139,1,64.895645,973.953613,0,0,-55,6,15,340,270,983,1,0,0,0,124,0.12906,23,78903445,39,0,0.0012,28,5397782,5397434,57953/6135/0/0,60925/89/22/5,22.8,520783.5428571428,44.3408177449153,2453568.0,2472000.0,nan
1686964982,1139,1,65.096558,967.372986,0,0,-56,2,15,310,260,974,1,0,0,0,128,0.13904,23,80444275,39,0,0.00352,28,5435368,5435020,59015/6286/0/0,61323/91/24/5,25.555555555555557,524944.5538461538,45.26534173095111,2418400.0,2544000.0,nan
1686964983,1139,1,66.306152,960.936218,0,0,-55,15,15,310,245,964,1,0,0,0,144,0.11988,22,81973410,46,0,0.01511,28,5474796,5474448,60100/6413/0/0,61720/100/25/5,23.3,529355.7028571429,45.29606745793269,2453568.0,2484000.0,nan
1686964984,1139,1,65.702324,968.863342,0,0,-55,11,15,300,255,960,1,0,0,0,146,0.07725,22,83534234,46,0,0.00695,28,5512144,5511796,61252/6474/0/0,62119/102/26/5,23.5,534243.3041860465,45.9092212173174,2512736.0,2436000.0,nan
