tmbuf,RNTI,UE num,ul_thr_ue,dl_thr_ue,ph,pcmax,avg_rsrp,num_rsrp_meas,cqi,pucch_snrx10,pusch_snrx10,raw_rssi,ri+1,pmi_x1,pmi_x2,dl.errors,pucch0_DTX,dl_bler_stats.bler,dl_bler_stats.mcs,dl.total_bytes,ulsch_DTX,ul.errors,ul_bler_stats.bler,ul_bler_stats.mcs,ulsch_total_bytes_scheduled,ul.total_bytes,dl.rounds,ul.rounds,cwnd_values,inflight,rtt,sending_rate,throughput,retransmissions_interval
1687028347,d74d,1,43.362473,0.695439,0,0,-59,10,15,270,225,929,1,0,0,0,1,0,9,162715,2,0,0.00869,28,3712300,3712068,1466/1/0/0,43501/31/0/0,8.3,182316.36363636365,23.179713985587973,1840384.0,1632000.0,nan
1687028348,d74d,1,46.232544,115.154953,0,0,-60,6,15,280,225,920,1,0,0,0,1,0,13,429448,2,0,0.02777,28,3743004,3742656,1979/1/0/0,43845/44/0/0,8.8,192420.5623762376,18.865704059600834,2359232.0,1944000.0,nan
1687028349,d74d,1,55.925449,420.62973,0,0,-61,3,15,260,210,907,1,0,0,0,23,0.10263,21,1484611,11,0,0.09489,28,3782354,3782006,3061/129/3/0,44220/91/2/1,10.222222222222221,203002.53658536583,22.42134824211215,1911136.0,1944000.0,nan
1687028350,d74d,1,59.47834,601.790222,0,0,-52,15,15,380,320,1034,1,0,0,1,37,0.09811,19,2679980,16,0,0.05768,28,3820200,3819968,4167/234/4/1,44598/111/4/1,5.3,110570.93485714286,11.482238215069438,2052640.0,2112000.0,nan
1687028351,d74d,1,59.532879,693.804199,0,0,-48,12,15,380,315,1034,1,0,0,1,37,0.05807,19,3909400,16,0,0.02011,28,3856008,3855660,5339/275/4/1,44986/111/4/1,6.1,129537.57192982457,13.56639578228905,2005472.0,2088000.0,nan
1687028352,d74d,1,60.081348,780.292786,0,0,-48,8,15,380,315,1034,1,0,0,1,39,0.0819,21,5263219,17,0,0.00865,28,3892537,3892189,6453/373/4/1,45376/112/4/1,7.555555555555555,146109.4956521739,14.449820675692715,2146976.0,2244000.0,nan
1687028353,d74d,1,62.065178,805.340637,0,0,-49,5,15,380,315,1025,1,0,0,1,51,0.12831,21,6587438,21,0,0.01479,28,3929939,3929591,7509/529/5/1,45761/118/6/2,7.4,160752.26815642457,16.498897834257647,2099808.0,2148000.0,nan
1687028354,d74d,1,61.600395,827.098206,0,0,-49,1,15,370,305,1023,1,0,0,1,51,0.12615,21,7944677,21,0,0.00516,28,3966085,3965737,8588/662/5/1,46152/118/6/2,8.777777777777779,174008.69604519772,17.713500165391242,2076224.0,2052000.0,nan
1687028355,d74d,1,61.960819,830.58606,0,0,-49,14,15,380,320,1023,1,0,0,1,53,0.13907,21,9277419,21,0,0.0029,28,4002523,4002175,9650/812/6/1,46538/119/7/3,8.5,186619.54157303373,18.39623884721236,2087808.0,2064000.0,nan
1687028356,d74d,1,61.517975,832.739624,0,0,-49,10,15,360,290,1023,1,0,0,1,53,0.13844,21,10614484,21,0,0.00101,28,4038721,4038489,10715/960/6/1,46929/119/7/3,9.0,198182.93333333332,21.10550317419581,1969888.0,1932000.0,nan
1687028357,d74d,1,61.970959,824.067322,0,0,-49,7,15,360,290,1032,1,0,0,1,55,0.15079,20,11925583,22,0,0.00368,28,4075750,4075518,11766/1122/6/1,47321/121/7/3,10.444444444444445,208604.672,21.734136204386864,2052640.0,2064000.0,nan
1687028358,d74d,1,61.363041,800.198364,0,0,-49,3,15,370,300,1034,1,0,0,1,55,0.12673,20,13175727,22,0,0.00128,28,4111528,4111296,12854/1247/6/1,47709/121/7/3,9.9,218988.51868131867,22.26973533630371,2123392.0,2124000.0,nan
1687028359,d74d,1,60.771912,809.618469,0,0,-49,16,15,370,305,1025,1,0,0,1,55,0.09213,20,14481017,22,0,0.00045,28,4146968,4146736,13984/1330/6/1,48094/121/7/3,10.3,228703.1061452514,23.301997509869665,2099808.0,2100000.0,nan
1687028360,d74d,1,60.172935,818.940613,0,0,-50,12,15,350,280,1024,1,0,0,1,55,0.07325,20,15803376,22,0,0.00016,28,4182040,4181808,15127/1399/6/1,48476/121/7/3,11.88888888888889,238722.02485875707,24.08953151483646,2064640.0,2124000.0,nan
1687028361,d74d,1,60.165321,828.23053,0,0,-50,9,15,350,285,1015,1,0,0,1,55,0.05823,20,17140178,22,0,0.00005,28,4218152,4217920,16281/1458/6/1,48864/121/7/3,11.2,248266.94492753624,19.774091477487598,2418400.0,2256000.0,nan
1687028362,d74d,1,60.01799,836.846008,0,0,-52,5,15,360,305,1022,1,0,0,1,55,0.04993,21,18485782,22,0,0.00002,28,4253903,4253671,17437/1514/6/1,49249/121/7/3,12.777777777777779,258304.61604278075,24.28370247716489,2194144.0,2220000.0,nan
1687028363,d74d,1,63.350761,864.351379,0,0,-52,2,15,370,315,1023,1,0,0,1,81,0.07236,21,19896873,31,0,0.01675,28,4293249,4293017,18552/1612/7/1,49636/133/9/4,12.0,267431.6345177665,24.742380122548525,2300480.0,2364000.0,nan
1687028364,d74d,1,62.752918,882.37323,0,0,-52,14,15,370,325,1023,1,0,0,1,81,0.07113,21,21329044,31,0,0.00707,28,4329782,4329444,19683/1693/7/1,50031/134/9/4,12.4,276942.9557894737,24.58131161141903,2217728.0,2256000.0,nan
1687028365,d74d,1,62.184486,893.35614,0,0,-52,11,15,380,310,1032,1,0,0,1,81,0.06597,21,22772743,31,0,0.00246,28,4366106,4365874,20822/1767/7/1,50421/134/9/4,14.11111111111111,285017.88444444444,27.464080124758603,2099808.0,2172000.0,nan
1687028366,d74d,1,62.51115,890.966431,0,0,-51,7,15,380,290,1034,1,0,0,1,83,0.0743,21,24197709,32,0,0.00375,28,4403287,4403055,21948/1853/7/1,50814/136/9/4,13.1,293353.9593582888,27.62780702242287,2182144.0,2244000.0,nan
1687028367,d74d,1,62.001282,884.254028,0,0,-51,4,15,370,295,1025,1,0,0,1,83,0.0854,21,25601060,32,0,0.00131,28,4439605,4439373,23059/1955/7/1,51207/136/9/4,14.88888888888889,301564.1928205128,28.556400537490845,2288480.0,2232000.0,nan
1687028368,d74d,1,62.275032,881.451111,0,0,-51,16,15,360,295,1015,1,0,0,1,85,0.08838,21,27007293,32,0,0.00218,28,4475965,4475733,24172/2054/7/1,51596/137/10/5,13.8,309404.9032258064,29.38035000925479,2170560.0,2148000.0,nan
1687028369,d74d,1,63.264736,880.141418,0,0,-50,13,15,350,310,1013,1,0,0,1,91,0.09256,21,28412085,35,0,0.00921,28,4513550,4513318,25284/2155/7/1,51982/141/10/5,14.1,316957.4466321243,29.66125739248175,2264896.0,2292000.0,nan
1687028370,d74d,1,63.261776,873.822205,0,0,-50,9,15,350,285,1013,1,0,0,1,93,0.09416,21,29805349,35,0,0.00498,28,4550092,4549860,26388/2263/7/1,52373/142/11/6,16.0,324492.0263736264,31.77112685309516,2123392.0,2100000.0,nan
1687028371,d74d,1,62.798164,875.015259,0,0,-50,6,15,350,290,1022,1,0,0,1,93,0.09349,21,31210141,35,0,0.00361,28,4586512,4586280,27500/2364/7/1,52764/143/11/6,14.7,332249.6,32.94956175129066,2123392.0,2148000.0,nan
1687028372,d74d,1,62.053692,861.911377,0,0,-49,2,15,370,305,1023,1,0,0,1,93,0.11073,21,32570262,35,0,0.00126,28,4622482,4622250,28581/2495/7/1,53154/143/11/6,15.0,338788.40430107526,33.990018264107086,2170560.0,2112000.0,nan
1687028373,d74d,1,61.639996,847.240295,0,0,-49,15,15,360,315,1023,1,0,0,1,95,0.1287,21,33911650,36,0,0.00269,28,4658222,4657990,29649/2640/7/1,53538/144/11/6,17.0,345930.99057591625,33.0794557611993,2241312.0,2220000.0,nan
1687028374,d74d,1,62.572918,849.465332,0,0,-49,11,15,360,285,1015,1,0,0,1,99,0.12576,21,35268889,37,0,0.0047,28,4695478,4695246,30728/2771/9/1,53929/146/12/7,15.6,352579.39027027023,33.53093220637395,2170560.0,2172000.0,nan
1687028375,d74d,1,62.386513,865.042297,0,0,-50,8,15,350,295,1013,1,0,0,1,101,0.103,21,36670799,38,0,0.00341,28,4732093,4731755,31838/2874/9/1,54320/147/12/7,15.9,359316.89513513516,33.66808262500134,2158976.0,2184000.0,nan
1687028376,d74d,1,61.942196,875.056519,0,0,-50,4,15,350,295,1014,1,0,0,1,101,0.08963,21,38084237,38,0,0.00119,28,4768553,4768215,32956/2968/9/1,54711/147/12/7,18.0,366191.41505376337,35.17105164735214,2170560.0,2268000.0,nan
1687028377,d74d,1,61.538902,875.376343,0,0,-50,1,15,360,285,1013,1,0,0,1,101,0.09577,21,39489029,38,0,0.00042,28,4804775,4804543,34068/3069/9/1,55103/147/12/7,16.5,372253.4054054054,35.28251490750156,2170560.0,2232000.0,nan
1687028378,d74d,1,62.195091,871.010437,0,0,-50,13,15,360,300,1013,1,0,0,1,103,0.09956,21,40876529,38,0,0.00464,28,4841111,4840879,35168/3181/9/1,55489/149/13/8,18.555555555555557,378882.1557894737,35.96365248903315,2217728.0,2268000.0,nan
1687028379,d74d,1,61.4594,872.938477,0,0,-50,10,15,360,285,1013,1,0,0,1,103,0.09633,21,42276998,38,0,0.00162,28,4876733,4876501,36277/3285/9/1,55876/149/13/8,17.0,385887.2263736264,38.03054014841715,2123392.0,2124000.0,nan
1687028380,d74d,1,61.164722,880.46521,0,0,-50,6,15,360,275,1013,1,0,0,1,103,0.08396,21,43696200,38,0,0.00056,28,4912935,4912703,37399/3375/9/1,56268/149/13/8,17.3,391293.28268156416,40.16737775369124,2099808.0,2052000.0,nan
1687028381,d74d,1,61.182308,872.913635,0,0,-50,3,15,350,275,1004,1,0,0,1,105,0.09427,21,45086582,39,0,0.00171,28,4949183,4948951,38501/3486/9/1,56657/150/13/8,19.555555555555557,397841.8924731183,36.8892130644425,2170560.0,2208000.0,nan
1687028382,d74d,1,62.113121,860.645508,0,0,-49,15,15,360,285,1011,1,0,0,1,109,0.11201,21,46448144,40,0,0.00434,28,4985969,4985737,39583/3616/9/1,57046/152/14/9,17.8,404406.35076923075,38.33247870206833,2288480.0,2340000.0,nan
