('192.168.70.129', 38102, '12.1.1.155', 10001);('192.168.70.129', 38102, '12.1.1.155', 10001);('192.168.70.129', 38102, '12.1.1.155', 10001);('192.168.70.129', 48182, '12.1.1.155', 10000);('192.168.70.129', 48182, '12.1.1.155', 10000);('192.168.70.129', 48182, '12.1.1.155', 10000);total;total;total;
1685946450.244678;1;25;1685946450.244678;1;13;1685946450.244678;6;52;
1685946450.444678;0;46;1685946450.444678;0;37;1685946450.444678;2;85;
1685946450.644678;0;78;1685946450.644678;0;28;1685946450.644678;0;106;
1685946450.8446782;0;105;1685946450.8446782;0;15;1685946450.8446782;0;120;
1685946451.0446782;0;107;1685946451.0446782;0;33;1685946451.0446782;0;140;
1685946451.2446783;0;158;1685946451.2446783;0;0;1685946451.2446783;0;158;
1685946451.4446783;0;138;1685946451.4446783;0;35;1685946451.4446783;0;173;
1685946451.6446784;0;162;1685946451.6446784;0;0;1685946451.6446784;0;162;
1685946451.8446784;0;179;1685946451.8446784;0;0;1685946451.8446784;0;179;
1685946452.0446784;0;179;1685946452.0446784;0;15;1685946452.0446784;0;194;
1685946452.2446785;0;154;1685946452.2446785;0;21;1685946452.2446785;0;175;
1685946452.4446785;0;177;1685946452.4446785;0;0;1685946452.4446785;0;177;
1685946452.6446786;0;152;1685946452.6446786;0;0;1685946452.6446786;0;152;
1685946452.8446786;0;162;1685946452.8446786;0;0;1685946452.8446786;0;162;
1685946453.0446787;0;151;1685946453.0446787;0;0;1685946453.0446787;0;151;
1685946453.2446787;0;152;1685946453.2446787;0;0;1685946453.2446787;0;152;
1685946453.4446788;0;151;1685946453.4446788;0;1;1685946453.4446788;0;152;
1685946453.6446788;0;121;1685946453.6446788;0;33;1685946453.6446788;0;154;
1685946453.8446789;0;149;1685946453.8446789;0;2;1685946453.8446789;0;151;
1685946454.044679;0;151;1685946454.044679;0;2;1685946454.044679;0;153;
1685946454.244679;0;158;1685946454.244679;0;0;1685946454.244679;0;158;
1685946454.444679;0;173;1685946454.444679;0;0;1685946454.444679;0;173;
1685946454.644679;0;168;1685946454.644679;0;0;1685946454.644679;0;168;
1685946454.844679;0;176;1685946454.844679;0;0;1685946454.844679;0;176;
