('192.168.70.129', 48176, '12.1.1.155', 10000);('192.168.70.129', 48176, '12.1.1.155', 10000);('192.168.70.129', 48176, '12.1.1.155', 10000);('192.168.70.129', 38100, '12.1.1.155', 10001);('192.168.70.129', 38100, '12.1.1.155', 10001);('192.168.70.129', 38100, '12.1.1.155', 10001);('192.168.70.129', 38102, '12.1.1.155', 10001);('192.168.70.129', 38102, '12.1.1.155', 10001);('192.168.70.129', 38102, '12.1.1.155', 10001);('192.168.70.129', 48182, '12.1.1.155', 10000);('192.168.70.129', 48182, '12.1.1.155', 10000);('192.168.70.129', 48182, '12.1.1.155', 10000);
;;;;;;62730.078622;17.0;0;62730.078622;10.0;0;
;;;;;;62730.182597;39.0;0;62730.182597;27.0;0;
;;;;;;62730.286496;68.0;0;62730.286496;30.0;30.0;
;;;;;;62730.398737;88.0;0;62730.398737;31.0;30.0;
;;;;;;62730.502651;144.0;0;62730.502651;32.0;30.0;
;;;;;;62730.606554;174.0;0;62730.606554;33.0;30.0;
;;;;;;62730.71041;209.0;0;62730.71041;33.0;30.0;
;;;;;;62730.814426;296.0;0;62730.814426;33.0;30.0;
;;;;;;62730.918712;327.0;0;62730.918712;35.0;30.0;
;;;;;;62731.022705;392.0;0;62731.022705;35.0;30.0;
;;;;;;62731.126853;504.0;0;62731.126853;35.0;30.0;
;;;;;;62731.230864;592.0;0;62731.230864;35.0;30.0;
;;;;;;62731.334963;626.0;0;62731.334963;36.0;30.0;
;;;;;;62731.439074;651.0;0;62731.439074;36.0;30.0;
;;;;;;62731.543003;802.0;0;62731.543003;36.0;30.0;
;;;;;;62731.647021;892.0;0;62731.647021;36.0;30.0;
;;;;;;62731.751026;1010.0;0;62731.751026;36.0;30.0;
;;;;;;62731.854951;1108.0;0;62731.854951;36.0;30.0;
;;;;;;62731.958933;1184.0;0;62731.958933;37.0;30.0;
;;;;;;62732.062822;1238.0;0;62732.062822;38.0;30.0;
;;;;;;62732.166703;1301.0;0;62732.166703;38.0;30.0;
;;;;;;62732.270571;1419.0;0;62732.270571;38.0;30.0;
;;;;;;62732.374547;1482.0;0;62732.374547;38.0;30.0;
;;;;;;62732.478676;1559.0;0;62732.478676;38.0;30.0;
;;;;;;62732.582803;1689.0;0;62732.582803;38.0;30.0;
;;;;;;62732.686719;1779.0;0;62732.686719;38.0;30.0;
;;;;;;62732.790596;1855.0;0;62732.790596;38.0;30.0;
;;;;;;62732.894464;1939.0;0;62732.894464;38.0;30.0;
;;;;;;62732.998326;2019.0;0;62732.998326;38.0;30.0;
;;;;;;62733.102307;2099.0;0;62733.102307;38.0;30.0;
;;;;;;62733.206201;2175.0;0;62733.206201;38.0;30.0;
;;;;;;62733.310084;2255.0;0;62733.310084;38.0;30.0;
;;;;;;62733.414155;2335.0;0;62733.414155;38.0;30.0;
;;;;;;62733.518224;2382.0;0;62733.518224;42.0;30.0;
;;;;;;62733.622245;2462.0;0;62733.622245;42.0;30.0;
;;;;;;62733.726223;2538.0;0;62733.726223;42.0;30.0;
;;;;;;62733.830537;2614.0;0;62733.830537;43.0;30.0;
;;;;;;62733.934538;2694.0;0;62733.934538;43.0;30.0;
;;;;;;62734.038594;2776.0;0;62734.038594;43.0;30.0;
;;;;;;62734.142569;2858.0;0;62734.142569;43.0;30.0;
;;;;;;62734.24661;2947.0;0;62734.24661;43.0;30.0;
;;;;;;62734.350591;3035.0;0;62734.350591;43.0;30.0;
;;;;;;62734.454686;3125.0;0;62734.454686;43.0;30.0;
;;;;;;62734.558745;3215.0;0;62734.558745;43.0;30.0;
;;;;;;62734.662856;3311.0;0;62734.662856;43.0;30.0;
;;;;;;62734.766942;3393.0;0;62734.766942;43.0;30.0;
;;;;;;62734.870982;3479.0;0;62734.870982;43.0;30.0;
;;;;;;62734.974961;3577.0;0;62734.974961;43.0;30.0;
;;;;;;62735.078968;3661.0;0;62735.078968;43.0;30.0;
;;;;;;62735.183021;3747.0;0;62735.183021;43.0;30.0;
;;;;;;62735.286977;3835.0;0;62735.286977;43.0;30.0;
;;;;;;62735.391036;3937.0;0;62735.391036;43.0;30.0;
;;;;;;62735.502139;4027.0;0;62735.502139;43.0;30.0;
;;;;;;62735.606035;4115.0;0;62735.606035;43.0;30.0;
;;;;;;62735.71002;4201.0;0;62735.71002;43.0;30.0;
;;;;;;62735.814008;4291.0;0;62735.814008;43.0;30.0;
;;;;;;62735.917927;4339.0;0;62735.917927;64.0;30.0;
;;;;;;62736.021912;4349.0;0;62736.021912;64.0;30.0;
;;;;;;62736.125969;4349.0;0;62736.125969;64.0;30.0;
;;;;;;62736.230031;4349.0;0;62736.230031;64.0;30.0;
;;;;;;62736.333949;4349.0;0;62736.333949;64.0;30.0;
;;;;;;62736.437882;4349.0;0;62736.437882;64.0;30.0;
;;;;;;62736.541922;1671.0;2174.0;62736.541922;64.0;30.0;
;;;;;;62736.645875;1671.0;2174.0;62736.645875;64.0;30.0;
;;;;;;62736.74995;1671.0;2174.0;62736.74995;64.0;30.0;
;;;;;;62736.8539;1619.0;2174.0;62736.8539;64.0;30.0;
;;;;;;62736.957855;1562.0;2174.0;62736.957855;64.0;30.0;
;;;;;;62737.061778;1420.0;2174.0;62737.061778;64.0;30.0;
;;;;;;62737.16567;1360.0;2174.0;62737.16567;64.0;30.0;
;;;;;;62737.269565;1291.0;2174.0;62737.269565;64.0;30.0;
;;;;;;62737.373494;1011.0;2174.0;62737.373494;64.0;30.0;
;;;;;;62737.477468;1011.0;2174.0;62737.477468;96.0;30.0;
;;;;;;62737.581597;1011.0;2174.0;62737.581597;96.0;30.0;
;;;;;;62737.685516;1011.0;2174.0;62737.685516;96.0;30.0;
;;;;;;62737.789451;954.0;2174.0;62737.789451;96.0;30.0;
;;;;;;62737.893441;874.0;2174.0;62737.893441;96.0;30.0;
;;;;;;62737.997486;794.0;2174.0;62737.997486;96.0;30.0;
;;;;;;62738.101479;713.0;2174.0;62738.101479;96.0;30.0;
;;;;;;62738.205485;446.0;2174.0;62738.205485;96.0;30.0;
;;;;;;62738.30944;1197.0;2174.0;62738.30944;96.0;30.0;
;;;;;;62738.413496;1197.0;2174.0;62738.413496;96.0;30.0;
;;;;;;62738.517456;1197.0;2174.0;62738.517456;109.0;30.0;
;;;;;;62738.621407;1197.0;2174.0;62738.621407;144.0;30.0;
;;;;;;62738.725445;1197.0;2174.0;62738.725445;144.0;30.0;
;;;;;;62738.82954;1207.0;2174.0;62738.82954;144.0;30.0;
;;;;;;62738.933523;1290.0;2174.0;62738.933523;144.0;30.0;
;;;;;;62739.037442;1376.0;2174.0;62739.037442;144.0;30.0;
;;;;;;62739.141327;1430.0;2174.0;62739.141327;144.0;30.0;
;;;;;;62739.245342;2174.0;2174.0;62739.245342;144.0;30.0;
;;;;;;62739.349224;2174.0;2174.0;62739.349224;144.0;30.0;
;;;;;;62739.456254;2174.0;2174.0;62739.456254;144.0;30.0;
;;;;;;62739.560669;2174.0;2174.0;62739.560669;144.0;30.0;
;;;;;;62739.664845;1225.0;1087.0;62739.664845;144.0;30.0;
;;;;;;62739.76889;1204.0;1087.0;62739.76889;144.0;30.0;
;;;;;;62739.872969;1200.0;1087.0;62739.872969;201.0;30.0;
;;;;;;62739.977054;1170.0;1087.0;62739.977054;216.0;30.0;
;;;;;;62740.081109;1140.0;1087.0;62740.081109;216.0;30.0;
;;;;;;62740.185066;1103.0;1087.0;62740.185066;216.0;30.0;
;;;;;;1685946460.289;62.0;1087.0;1685946460.289;216.0;30.0;
;;;;;;62740.407151;62.0;1087.0;62740.407151;216.0;30.0;
;;;;;;62740.511122;20.0;1087.0;62740.511122;216.0;30.0;
;;;;;;62740.615019;57.0;1087.0;62740.615019;216.0;30.0;
;;;;;;62740.718985;57.0;1087.0;62740.718985;216.0;30.0;
;;;;;;62740.822875;57.0;1087.0;62740.822875;216.0;30.0;
;;;;;;62740.926932;11.0;1087.0;62740.926932;216.0;30.0;
;;;;;;62741.03082;57.0;1087.0;62741.03082;216.0;30.0;
;;;;;;62741.134732;57.0;1087.0;62741.134732;216.0;30.0;
;;;;;;62741.238573;57.0;1087.0;62741.238573;216.0;30.0;
;;;;;;62741.342458;57.0;1087.0;62741.342458;216.0;30.0;
;;;;;;62741.446302;57.0;1087.0;62741.446302;216.0;30.0;
;;;;;;62741.550321;224.0;1087.0;62741.550321;229.0;30.0;
;;;;;;62741.654337;224.0;1087.0;62741.654337;264.0;30.0;
;;;;;;62741.758357;224.0;1087.0;62741.758357;288.0;30.0;
;;;;;;62741.862395;249.0;1087.0;62741.862395;324.0;30.0;
;;;;;;62741.966404;293.0;543.0;62741.966404;324.0;30.0;
;;;;;;62742.070392;293.0;543.0;62742.070392;324.0;30.0;
;;;;;;62742.174232;293.0;543.0;62742.174232;324.0;30.0;
;;;;;;62742.278109;293.0;543.0;62742.278109;324.0;30.0;
;;;;;;62742.381992;293.0;543.0;62742.381992;324.0;30.0;
;;;;;;62742.485923;293.0;543.0;62742.485923;324.0;30.0;
;;;;;;62742.589871;293.0;543.0;62742.589871;324.0;30.0;
;;;;;;62742.69372;293.0;543.0;62742.69372;324.0;30.0;
;;;;;;62742.797742;293.0;543.0;62742.797742;324.0;30.0;
;;;;;;62742.901683;293.0;543.0;62742.901683;324.0;30.0;
;;;;;;62743.005563;293.0;543.0;62743.005563;324.0;30.0;
;;;;;;62743.109391;293.0;543.0;62743.109391;324.0;30.0;
;;;;;;62743.213238;293.0;543.0;62743.213238;324.0;30.0;
