('192.168.70.129', 39820, '12.1.1.152', 10000);('192.168.70.129', 39820, '12.1.1.152', 10000);total;total;
0.0003170967102050781;8040.0;0.0003170967102050781;8040.0;
0.2003171443939209;5726400.0;0.2003171443939209;5726400.0;
0.4003171920776367;6251840.0;0.4003171920776367;6251840.0;
0.6003172397613525;7666880.0;0.6003172397613525;7666880.0;
0.8003172874450684;8730240.0;0.8003172874450684;8730240.0;
1.0003173351287842;9849440.0;1.0003173351287842;9849440.0;
1.2003173828125;10501120.0;1.2003173828125;10501120.0;
1.4003174304962158;10263200.0;1.4003174304962158;10263200.0;
1.6003174781799316;8198560.0;1.6003174781799316;8198560.0;
1.8003175258636475;11620320.0;1.8003175258636475;11620320.0;
2.0003175735473633;11088640.0;2.0003175735473633;11088640.0;
2.200317621231079;9969440.0;2.200317621231079;9969440.0;
2.400317668914795;10089440.0;2.400317668914795;10089440.0;
2.6003177165985107;10205280.0;2.6003177165985107;10205280.0;
2.8003177642822266;10501120.0;2.8003177642822266;10501120.0;
3.0003178119659424;9791520.0;3.0003178119659424;9791520.0;
3.200317859649658;10499040.0;3.200317859649658;10499040.0;
3.400317907333374;10145280.0;3.400317907333374;10145280.0;
3.60031795501709;11206560.0;3.60031795501709;11206560.0;
3.8003180027008057;10794880.0;3.8003180027008057;10794880.0;
4.0003180503845215;12505760.0;4.0003180503845215;12505760.0;
4.200318098068237;12681600.0;4.200318098068237;12681600.0;
4.400318145751953;11914080.0;4.400318145751953;11914080.0;
4.600318193435669;11974080.0;4.600318193435669;11974080.0;
4.800318241119385;12267840.0;4.800318241119385;12267840.0;
5.000318288803101;11266560.0;5.000318288803101;11266560.0;
5.200318336486816;12857440.0;5.200318336486816;12857440.0;
5.400318384170532;12327840.0;5.400318384170532;12327840.0;
5.600318431854248;12563680.0;5.600318431854248;12563680.0;
5.800318479537964;12149920.0;5.800318479537964;12149920.0;
6.00031852722168;12447840.0;6.00031852722168;12447840.0;
6.2003185749053955;13271200.0;6.2003185749053955;13271200.0;
6.400318622589111;12917440.0;6.400318622589111;12917440.0;
6.600318670272827;12387840.0;6.600318670272827;12387840.0;
6.800318717956543;12799520.0;6.800318717956543;12799520.0;
7.000318765640259;12563680.0;7.000318765640259;12563680.0;
7.200318813323975;11620320.0;7.200318813323975;11620320.0;
7.40031886100769;13624960.0;7.40031886100769;13624960.0;
7.600318908691406;12149920.0;7.600318908691406;12149920.0;
7.800318956375122;13389120.0;7.800318956375122;13389120.0;
8.000319004058838;12212000.0;8.000319004058838;12212000.0;
8.200319051742554;13153280.0;8.200319051742554;13153280.0;
8.40031909942627;12385760.0;8.40031909942627;12385760.0;
8.600319147109985;12445760.0;8.600319147109985;12445760.0;
8.800319194793701;13035360.0;8.800319194793701;13035360.0;
9.000319242477417;13035360.0;9.000319242477417;13035360.0;
9.200319290161133;12917440.0;9.200319290161133;12917440.0;
9.400319337844849;12681600.0;9.400319337844849;12681600.0;
9.600319385528564;10970720.0;9.600319385528564;10970720.0;
9.80031943321228;13507040.0;9.80031943321228;13507040.0;
10.000319480895996;12799520.0;10.000319480895996;12799520.0;
10.200319528579712;12857440.0;10.200319528579712;12857440.0;
10.400319576263428;11974080.0;10.400319576263428;11974080.0;
10.600319623947144;14096640.0;10.600319623947144;14096640.0;
10.80031967163086;13035360.0;10.80031967163086;13035360.0;
11.000319719314575;13273280.0;11.000319719314575;13273280.0;
11.200319766998291;12681600.0;11.200319766998291;12681600.0;
11.400319814682007;12152000.0;11.400319814682007;12152000.0;
11.600319862365723;15453760.0;11.600319862365723;15453760.0;
11.800319910049438;14038720.0;11.800319910049438;14038720.0;
12.000319957733154;14454560.0;12.000319957733154;14454560.0;
12.20032000541687;14096640.0;12.20032000541687;14096640.0;
12.400320053100586;14392480.0;12.400320053100586;14392480.0;
12.600320100784302;13631200.0;12.600320100784302;13631200.0;
12.800320148468018;14214560.0;12.800320148468018;14214560.0;
13.000320196151733;14982080.0;13.000320196151733;14982080.0;
13.20032024383545;12329920.0;13.20032024383545;12329920.0;
13.400320291519165;16988800.0;13.400320291519165;16988800.0;
13.60032033920288;14864160.0;13.60032033920288;14864160.0;
13.800320386886597;15040000.0;13.800320386886597;15040000.0;
14.000320434570312;9915680.0;14.000320434570312;9915680.0;
14.200320482254028;18579680.0;14.200320482254028;18579680.0;
14.400320529937744;14214560.0;14.400320529937744;14214560.0;
14.60032057762146;15100000.0;14.60032057762146;15100000.0;
14.800320625305176;14574560.0;14.800320625305176;14574560.0;
15.000320672988892;10912800.0;15.000320672988892;10912800.0;
15.200320720672607;18815520.0;15.200320720672607;18815520.0;
15.400320768356323;14804160.0;15.400320768356323;14804160.0;
15.600320816040039;15453760.0;15.600320816040039;15453760.0;
15.800320863723755;14746240.0;15.800320863723755;14746240.0;
16.00032091140747;10817440.0;16.00032091140747;10817440.0;
16.200320959091187;18463840.0;16.200320959091187;18463840.0;
16.400321006774902;15511680.0;16.400321006774902;15511680.0;
16.600321054458618;13035360.0;16.600321054458618;13035360.0;
16.800321102142334;18869280.0;16.800321102142334;18869280.0;
17.00032114982605;15100000.0;17.00032114982605;15100000.0;
17.200321197509766;16279200.0;17.200321197509766;16279200.0;
17.40032124519348;885440.0;17.40032124519348;885440.0;
17.600321292877197;31107200.0;17.600321292877197;31107200.0;
17.800321340560913;14274560.0;17.800321340560913;14274560.0;
18.00032138824463;0.0;18.00032138824463;0.0;
18.200321435928345;0.0;18.200321435928345;0.0;
18.40032148361206;40804480.0;18.40032148361206;40804480.0;
