9091980.081222074,9308323.601946244,337.0700054754048,339.48981512104825
9205897.454521526,9407585.951419067,339.5808760306614,342.02375281668304
9723298.480582181,9952340.331299007,319.24002425195295,321.2706974274713
10280044.606812991,10676131.71001869,331.82372356520483,334.55357748671787
11079092.86540489,11423113.475103917,2008.3997742973083,2015.040225134946
10125692.460438784,10347148.88609587,328.94600110974244,331.01728967678804
9711382.772898905,9922204.87066545,332.68188054869177,334.62718758511176
9655338.03159124,9894970.087220643,321.2505681641161,323.17864960219197
9591198.708842162,9787885.48917764,365.0891863100789,367.2646063526767
9001276.640839055,9159994.171042133,357.4496050776542,359.6826472529921
