Throughput;Throughput;Sending Rate;Sending Rate;
1685808677.795823;0.5287484285946935;1685808677.795823;0.5109500161664449;
1685808677.9958231;0.5;1685808677.9958231;0.5;
1685808678.1958232;0.5;1685808678.1958232;0.5;
1685808678.3958232;0.5;1685808678.3958232;0.5;
1685808678.5958233;0.5;1685808678.5958233;0.5;
1685808678.7958233;0.5;1685808678.7958233;0.5;
1685808678.9958234;0.5;1685808678.9958234;0.5;
1685808679.1958234;0.5;1685808679.1958234;0.5;
1685808679.3958235;0.5;1685808679.3958235;0.5;
1685808679.5958235;0.5;1685808679.5958235;0.5;
1685808679.7958236;0.5;1685808679.7958236;0.5;
1685808679.9958236;0.5;1685808679.9958236;0.5;
1685808680.1958237;0.5;1685808680.1958237;0.5;
1685808680.3958237;0.5;1685808680.3958237;0.5;
1685808680.5958238;0.5;1685808680.5958238;0.5;
1685808680.7958238;0.5;1685808680.7958238;0.5;
1685808680.9958239;0.5;1685808680.9958239;0.5;
1685808681.195824;0.5;1685808681.195824;0.5;
1685808681.395824;0.5;1685808681.395824;0.5;
1685808681.595824;0.5;1685808681.595824;0.5;
1685808681.795824;0.5;1685808681.795824;0.5;
1685808681.995824;0.5;1685808681.995824;0.5;
1685808682.1958241;0.5;1685808682.1958241;0.5;
1685808682.3958242;0.5;1685808682.3958242;0.5;
1685808682.5958242;0.5;1685808682.5958242;1;
1685808682.7958243;0.5;1685808682.7958243;1;
1685808682.9958243;0.5;1685808682.9958243;0.5;
1685808683.1958244;0.5;1685808683.1958244;1;
1685808683.3958244;0.5;1685808683.3958244;1;
1685808683.5958245;0.5;1685808683.5958245;0.5;
1685808683.7958245;0.5;1685808683.7958245;0.5;
1685808683.9958246;0.5;1685808683.9958246;1;
1685808684.1958246;0.5;1685808684.1958246;0.5;
1685808684.3958247;0.5;1685808684.3958247;0.5;
1685808684.5958247;0.5;1685808684.5958247;0.5;
1685808684.7958248;0.5;1685808684.7958248;1;
1685808684.9958248;0.5;1685808684.9958248;0.5;
1685808685.1958249;0.5;1685808685.1958249;0.5;
1685808685.395825;0.5;1685808685.395825;0.5;
1685808685.595825;0.5;1685808685.595825;1;
1685808685.795825;0.5;1685808685.795825;0.5;
1685808685.995825;0.5;1685808685.995825;0.5;
1685808686.195825;0.5;1685808686.195825;0.5;
1685808686.3958251;0.5;1685808686.3958251;1;
1685808686.5958252;0.5;1685808686.5958252;0.5;
1685808686.7958252;0.5;1685808686.7958252;0.5;
1685808686.9958253;0.5;1685808686.9958253;0.5;
1685808687.1958253;0.5;1685808687.1958253;1;
1685808687.3958254;0.5;1685808687.3958254;0.5;
1685808687.5958254;0.5;1685808687.5958254;0.5;
1685808687.7958255;0.5;1685808687.7958255;0.5;
1685808687.9958255;0.5;1685808687.9958255;1;
1685808688.1958256;0.5;1685808688.1958256;0.5;
1685808688.3958256;0.5;1685808688.3958256;0.5;
1685808688.5958257;0.5;1685808688.5958257;0.5;
1685808688.7958257;0.5;1685808688.7958257;1;
1685808688.9958258;0.5;1685808688.9958258;0.5;
1685808689.1958258;0.5;1685808689.1958258;0.5;
1685808689.3958259;0.5;1685808689.3958259;0.5;
1685808689.595826;0.5;1685808689.595826;1;
1685808689.795826;0.5;1685808689.795826;0.5;
1685808689.995826;0.5;1685808689.995826;0.5;
1685808690.195826;0.5;1685808690.195826;0.5;
1685808690.395826;0.5;1685808690.395826;1;
1685808690.5958261;0.5;1685808690.5958261;0.5;
1685808690.7958262;0.5;1685808690.7958262;0.5;
1685808690.9958262;0.5;1685808690.9958262;1;
1685808691.1958263;0.5;1685808691.1958263;1;
1685808691.3958263;0.5;1685808691.3958263;0.5;
1685808691.5958264;0.5;1685808691.5958264;0.5;
1685808691.7958264;0.5;1685808691.7958264;1;
1685808691.9958265;0.5;1685808691.9958265;1;
1685808692.1958265;0.5;1685808692.1958265;0.5;
1685808692.3958266;0.5;1685808692.3958266;0.5;
1685808692.5958266;0.5;1685808692.5958266;1;
1685808692.7958267;0.5;1685808692.7958267;1;
1685808692.9958267;0.5;1685808692.9958267;0.5;
1685808693.1958268;0.5;1685808693.1958268;0.5;
1685808693.3958268;0.5;1685808693.3958268;1;
1685808693.5958269;0.5;1685808693.5958269;0.5;
1685808693.795827;0.5;1685808693.795827;0.5;
1685808693.995827;0.5;1685808693.995827;0.5;
1685808694.195827;0.5;1685808694.195827;1;
1685808694.395827;0.5;1685808694.395827;0.5;
1685808694.595827;0.5;1685808694.595827;0.5;
1685808694.7958272;0.5;1685808694.7958272;0.5;
1685808694.9958272;0.5;1685808694.9958272;1;
1685808695.1958272;0.5;1685808695.1958272;0.5;
1685808695.3958273;0.5;1685808695.3958273;0.5;
1685808695.5958273;0.5;1685808695.5958273;0.5;
1685808695.7958274;0.5;1685808695.7958274;1;
1685808695.9958274;0.5;1685808695.9958274;0.5;
1685808696.1958275;0.5;1685808696.1958275;0.5;
1685808696.3958275;0.5;1685808696.3958275;1;
1685808696.5958276;0.5;1685808696.5958276;1;
1685808696.7958276;0.5;1685808696.7958276;0.5;
1685808696.9958277;0.5;1685808696.9958277;0.5;
1685808697.1958277;0.5;1685808697.1958277;0.5;
1685808697.3958278;0.5;1685808697.3958278;1;
1685808697.5958278;0.5;1685808697.5958278;0.5;
1685808697.7958279;0.5;1685808697.7958279;0.5;
1685808697.995828;0.5;1685808697.995828;0.5;
1685808698.195828;0.5;1685808698.195828;1;
1685808698.395828;0.5;1685808698.395828;0.5;
1685808698.595828;0.5;1685808698.595828;0.5;
1685808698.795828;0.5;1685808698.795828;1;
1685808698.9958282;0.5;1685808698.9958282;1;
1685808699.1958282;0.5;1685808699.1958282;0.5;
1685808699.3958282;0.5;1685808699.3958282;0.5;
1685808699.5958283;0.5;1685808699.5958283;1;
1685808699.7958283;0.5;1685808699.7958283;0.5;
1685808699.9958284;0.5;1685808699.9958284;0.5;
1685808700.1958284;0.5;1685808700.1958284;0.5;
1685808700.3958285;0.5;1685808700.3958285;1;
1685808700.5958285;0.5;1685808700.5958285;0.5;
1685808700.7958286;0.5;1685808700.7958286;0.5;
1685808700.9958286;0.5;1685808700.9958286;0.5;
1685808701.1958287;0.5;1685808701.1958287;1;
1685808701.3958287;0.5;1685808701.3958287;0.5;
1685808701.5958288;0.5;1685808701.5958288;0.5;
1685808701.7958288;0.5;1685808701.7958288;0.5;
1685808701.9958289;0.5;1685808701.9958289;1;
1685808702.195829;0.5;1685808702.195829;0.5;
1685808702.395829;0.5;1685808702.395829;0.5;
1685808702.595829;0.5;1685808702.595829;0.5;
1685808702.795829;0.5;1685808702.795829;1;
1685808702.995829;0.5;1685808702.995829;0.5;
1685808703.1958292;0.5;1685808703.1958292;0.5;
1685808703.3958292;0.5;1685808703.3958292;1;
1685808703.5958292;0.5;1685808703.5958292;1;
1685808703.7958293;0.5;1685808703.7958293;0.5;
1685808703.9958293;0.5;1685808703.9958293;0.5;
1685808704.1958294;0.5;1685808704.1958294;1;
1685808704.3958294;0.5;1685808704.3958294;0.5;
1685808704.5958295;0.5;1685808704.5958295;0.5;
1685808704.7958295;0.5;1685808704.7958295;0.5;
1685808704.9958296;0.5;1685808704.9958296;1;
1685808705.1958296;0.5;1685808705.1958296;0.5;
1685808705.3958297;0.5;1685808705.3958297;0.5;
1685808705.5958297;0.5;1685808705.5958297;0.5;
1685808705.7958298;0.5;1685808705.7958298;1;
1685808705.9958298;0.5;1685808705.9958298;0.5;
1685808706.1958299;0.5;1685808706.1958299;0.5;
1685808706.39583;0.5;1685808706.39583;1;
1685808706.59583;0.5;1685808706.59583;1;
1685808706.79583;0.5;1685808706.79583;0.5;
1685808706.99583;0.5;1685808706.99583;0.5;
1685808707.19583;0.5;1685808707.19583;1;
1685808707.3958302;0.5;1685808707.3958302;1;
1685808707.5958302;0.5;1685808707.5958302;0.5;
1685808707.7958302;0.5;1685808707.7958302;0.5;
1685808707.9958303;0.5;1685808707.9958303;1;
1685808708.1958303;0.5;1685808708.1958303;0.5;
1685808708.3958304;0.5;1685808708.3958304;0.5;
1685808708.5958304;0.5;1685808708.5958304;0.5;
1685808708.7958305;0.5;1685808708.7958305;1;
1685808708.9958305;0.5;1685808708.9958305;0.5;
1685808709.1958306;0.5;1685808709.1958306;0.5;
1685808709.3958306;0.5;1685808709.3958306;0.5;
1685808709.5958307;0.5;1685808709.5958307;1;
