('192.168.70.129', 37696, '12.1.1.158', 10000);('192.168.70.129', 37696, '12.1.1.158', 10000);('192.168.70.129', 37696, '12.1.1.158', 10000);('192.168.70.129', 37698, '12.1.1.158', 10000);('192.168.70.129', 37698, '12.1.1.158', 10000);('192.168.70.129', 37698, '12.1.1.158', 10000);('192.168.70.132', 42584, '192.168.70.131', 3306);('192.168.70.132', 42584, '192.168.70.131', 3306);('192.168.70.132', 42584, '192.168.70.131', 3306);
;;;7.719928979873657;4349.0;0;;;;
;;;7.824404001235962;4349.0;0;;;;
;;;7.928416967391968;4349.0;0;;;;
;;;8.032460927963257;4349.0;0;;;;
;;;8.13644289970398;4349.0;0;;;;
;;;8.24034595489502;4349.0;0;;;;
;;;8.344213962554932;4349.0;0;;;;
;;;8.44877004623413;4349.0;0;;;;
;;;8.55312991142273;4349.0;0;;;;
;;;8.657098054885864;4349.0;0;;;;
;;;8.760947942733765;4349.0;0;;;;
;;;8.865331888198853;2073.0;2174.0;;;;
;;;8.969534873962402;1809.0;2174.0;;;;
;;;9.073456048965454;1678.0;2174.0;;;;
;;;9.17744493484497;1519.0;2174.0;;;;
;;;9.281324863433838;1228.0;2174.0;;;;
;;;9.385120868682861;1131.0;2174.0;;;;
;;;9.489033937454224;761.0;2174.0;;;;
;;;9.593055009841919;505.0;2174.0;;;;
;;;9.696980953216553;250.0;2174.0;;;;
;;;9.800824880599976;2174.0;2174.0;;;;
;;;9.905144929885864;2174.0;2174.0;;;;
;;;10.009243965148926;2174.0;2174.0;;;;
;;;10.113216876983643;904.0;1087.0;;;;
;;;10.217269897460938;904.0;1087.0;;;;
;;;10.321143865585327;653.0;1087.0;;;;
;;;10.424978017807007;925.0;1087.0;;;;
;;;10.528872013092041;1005.0;1087.0;;;;
;;;10.63267183303833;819.0;1087.0;;;;
;;;10.736435890197754;794.0;1087.0;;;;
;;;10.840219020843506;969.0;1087.0;;;;
;;;10.944031953811646;1087.0;1087.0;;;;
;;;11.047845840454102;1087.0;1087.0;;;;
;;;11.152068853378296;1087.0;1087.0;;;;
;;;11.26928997039795;1087.0;1087.0;;;;
;;;11.373318910598755;1087.0;1087.0;;;;
;;;11.477428913116455;1088.0;1087.0;;;;
;;;11.582310914993286;1088.0;1087.0;;;;
;;;11.686264038085938;1088.0;1087.0;;;;
;;;11.790230989456177;1088.0;1087.0;;;;
;;;11.894108057022095;1089.0;1087.0;;;;
;;;11.997978925704956;1089.0;1087.0;;;;
;;;12.101783037185669;1089.0;1087.0;;;;
;;;12.205590009689331;1089.0;1087.0;;;;
;;;12.309510946273804;1090.0;1087.0;;;;
;;;12.413341045379639;1090.0;1087.0;;;;
;;;12.517133951187134;1090.0;1087.0;;;;
;;;12.62092900276184;1090.0;1087.0;;;;
;;;12.72471284866333;1090.0;1087.0;;;;
;;;12.828527927398682;1091.0;1087.0;;;;
;;;12.932348012924194;1091.0;1087.0;;;;
;;;13.036160945892334;1091.0;1087.0;;;;
;;;13.13996696472168;1092.0;1087.0;;;;
;;;13.243772029876709;1092.0;1087.0;;;;
;;;13.347595930099487;1092.0;1087.0;;;;
;;;13.451401948928833;1092.0;1087.0;;;;
;;;13.555202007293701;1093.0;1087.0;;;;
;;;13.658973932266235;1093.0;1087.0;;;;
;;;13.762802839279175;1093.0;1087.0;;;;
;;;13.866590976715088;1093.0;1087.0;;;;
;;;13.970371007919312;1094.0;1087.0;;;;
;;;14.074272871017456;1094.0;1087.0;;;;
;;;14.178295850753784;1094.0;1087.0;;;;
;;;14.282449960708618;1094.0;1087.0;;;;
;;;14.386579036712646;1094.0;1087.0;;;;
;;;14.490519046783447;1095.0;1087.0;;;;
;;;14.594357013702393;1095.0;1087.0;;;;
;;;14.698240041732788;1095.0;1087.0;;;;
;;;54.80206298828125;1095.0;1087.0;;;;
;;;54.90629005432129;1095.0;1087.0;;;;
;;;55.010252952575684;1096.0;1087.0;;;;
;;;55.114717960357666;1096.0;1087.0;;;;
;;;55.21877598762512;1096.0;1087.0;;;;
;;;55.32260584831238;1096.0;1087.0;;;;
;;;55.42639684677124;1096.0;1087.0;;;;
;;;55.530237913131714;1096.0;1087.0;;;;
;;;55.634076833724976;1097.0;1087.0;;;;
;;;55.7378408908844;1097.0;1087.0;;;;
;;;55.841590881347656;1097.0;1087.0;;;;
;;;55.945334911346436;1097.0;1087.0;;;;
;;;56.049078941345215;1097.0;1087.0;;;;
;;;56.152884006500244;1097.0;1087.0;;;;
;;;56.2609748840332;1098.0;1087.0;;;;
;;;56.36477184295654;1098.0;1087.0;;;;
;;;56.46853995323181;1098.0;1087.0;;;;
;;;56.57229995727539;1098.0;1087.0;;;;
;;;56.67607498168945;1098.0;1087.0;;;;
;;;56.779844999313354;1098.0;1087.0;;;;
;;;56.88359498977661;1098.0;1087.0;;;;
;;;56.98834991455078;1099.0;1087.0;;;;
;;;57.09317588806152;1099.0;1087.0;;;;
;;;57.19756603240967;1099.0;1087.0;;;;
;;;57.30227494239807;1099.0;1087.0;;;;
;;;57.406944036483765;1099.0;1087.0;;;;
;;;57.51145386695862;1099.0;1087.0;;;;
;;;57.615540981292725;1100.0;1087.0;;;;
;;;57.71936893463135;1100.0;1087.0;;;;
;;;57.82318592071533;1100.0;1087.0;;;;
;;;57.92696189880371;1100.0;1087.0;;;;
;;;58.03074097633362;1100.0;1087.0;;;;
;;;58.134634017944336;1100.0;1087.0;;;;
;;;58.23842191696167;1100.0;1087.0;;;;
;;;58.342267990112305;1101.0;1087.0;;;;
;;;58.44607186317444;1101.0;1087.0;;;;
;;;58.550113916397095;1101.0;1087.0;;;;
;;;58.65400290489197;1101.0;1087.0;;;;
;;;58.75786995887756;1101.0;1087.0;;;;
;;;58.86172604560852;1101.0;1087.0;;;;
;;;58.96562385559082;1101.0;1087.0;;;;
;;;59.06951093673706;1102.0;1087.0;;;;
;;;59.173341035842896;1102.0;1087.0;;;;
;;;59.27714800834656;1102.0;1087.0;;;;
;;;59.38095498085022;1102.0;1087.0;;;;
;;;59.48476696014404;1102.0;1087.0;;;;
;;;59.588562965393066;1102.0;1087.0;;;;
;;;59.692394971847534;1102.0;1087.0;;;;
;;;59.79619288444519;1103.0;1087.0;;;;
;;;59.900282859802246;1103.0;1087.0;;;;
;;;60.004196882247925;1103.0;1087.0;;;;
;;;60.108306884765625;1103.0;1087.0;;;;
;;;60.21216583251953;1103.0;1087.0;;;;
;;;60.316158056259155;1103.0;1087.0;;;;
;;;60.420018911361694;1103.0;1087.0;;;;
;;;60.52389883995056;1104.0;1087.0;;;;
;;;60.62772989273071;1104.0;1087.0;;;;
;;;60.731549978256226;1104.0;1087.0;;;;
;;;60.83541393280029;1104.0;1087.0;;;;
;;;60.939270973205566;1104.0;1087.0;;;;
;;;61.04314088821411;1104.0;1087.0;;;;
;;;61.14695906639099;1105.0;1087.0;;;;
;;;61.2509069442749;1105.0;1087.0;;;;
;;;61.361088037490845;1105.0;1087.0;;;;
;;;61.46497583389282;1105.0;1087.0;;;;
;;;61.56878590583801;1105.0;1087.0;;;;
;;;61.67261290550232;1105.0;1087.0;;;;
;;;61.77643895149231;1106.0;1087.0;;;;
;;;61.88025093078613;1106.0;1087.0;;;;
;;;61.98410987854004;1106.0;1087.0;;;;
;;;62.08895397186279;1106.0;1087.0;;;;
;;;62.19304800033569;1106.0;1087.0;;;;
;;;62.29798483848572;1106.0;1087.0;;;;
;;;62.402519941329956;1107.0;1087.0;;;;
;;;62.506479024887085;1107.0;1087.0;;;;
;;;62.61040186882019;1107.0;1087.0;;;;
;;;62.71420884132385;1107.0;1087.0;;;;
;;;62.818053007125854;1107.0;1087.0;;;;
;;;62.921942949295044;1108.0;1087.0;;;;
;;;63.02587890625;1108.0;1087.0;;;;
;;;63.12981605529785;1108.0;1087.0;;;;
;;;63.23370695114136;1108.0;1087.0;;;;
;;;63.337549924850464;1108.0;1087.0;;;;
;;;63.44137787818909;1109.0;1087.0;;;;
;;;63.54629397392273;1109.0;1087.0;;;;
;;;63.650301933288574;1109.0;1087.0;;;;
;;;63.7541139125824;1109.0;1087.0;;;;
;;;63.85811400413513;1110.0;1087.0;;;;
;;;63.96192502975464;1110.0;1087.0;;;;
;;;64.0656988620758;1110.0;1087.0;;;;
;;;64.16954588890076;1110.0;1087.0;;;;
;;;64.27332496643066;1110.0;1087.0;;;;
;;;64.37712001800537;1111.0;1087.0;;;;
;;;64.4809160232544;1111.0;1087.0;;;;
;;;64.58469200134277;1111.0;1087.0;;;;
;;;64.68849301338196;1111.0;1087.0;;;;
;;;64.79231095314026;1111.0;1087.0;;;;
;;;64.8965950012207;1112.0;1087.0;;;;
;;;65.00047183036804;1112.0;1087.0;;;;
;;;65.10436296463013;1112.0;1087.0;;;;
;;;65.2085120677948;1112.0;1087.0;;;;
;;;65.31233787536621;1113.0;1087.0;;;;
;;;65.4161639213562;1113.0;1087.0;;;;
;;;65.51995396614075;1113.0;1087.0;;;;
;;;65.62377595901489;1113.0;1087.0;;;;
;;;65.72752499580383;1113.0;1087.0;;;;
;;;65.83129000663757;1114.0;1087.0;;;;
;;;65.93506193161011;1114.0;1087.0;;;;
;;;66.03880596160889;1114.0;1087.0;;;;
;;;66.14256691932678;1114.0;1087.0;;;;
;;;66.24633002281189;1114.0;1087.0;;;;
;;;66.35019898414612;1115.0;1087.0;;;;
;;;66.46121191978455;1115.0;1087.0;;;;
;;;66.56509304046631;1115.0;1087.0;;;;
;;;66.66887998580933;1115.0;1087.0;;;;
;;;66.77263689041138;1116.0;1087.0;;;;
;;;66.87660503387451;1116.0;1087.0;;;;
;;;66.98051691055298;1116.0;1087.0;;;;
;;;67.08439087867737;1116.0;1087.0;;;;
;;;67.18823385238647;1117.0;1087.0;;;;
;;;67.2920708656311;1117.0;1087.0;;;;
;;;67.39589786529541;1117.0;1087.0;;;;
;;;67.49978494644165;1117.0;1087.0;;;;
;;;67.60448598861694;1117.0;1087.0;;;;
;;;67.70906090736389;1118.0;1087.0;;;;
;;;67.81390500068665;1118.0;1087.0;;;;
;;;67.91829204559326;1118.0;1087.0;;;;
;;;68.02226495742798;1118.0;1087.0;;;;
;;;68.12615203857422;1119.0;1087.0;;;;
;;;68.23007798194885;1119.0;1087.0;;;;
;;;68.33392190933228;1119.0;1087.0;;;;
;;;68.43774795532227;1119.0;1087.0;;;;
;;;68.54162001609802;1120.0;1087.0;;;;
;;;68.64544987678528;1120.0;1087.0;;;;
;;;68.74927806854248;1120.0;1087.0;;;;
;;;68.85310196876526;1120.0;1087.0;;;;
;;;68.95700883865356;1121.0;1087.0;;;;
;;;69.06084084510803;1121.0;1087.0;;;;
;;;69.16477584838867;1121.0;1087.0;;;;
;;;69.26865887641907;1121.0;1087.0;;;;
;;;69.37248802185059;1121.0;1087.0;;;;
;;;69.47630095481873;1122.0;1087.0;;;;
;;;69.58013486862183;1122.0;1087.0;;;;
;;;69.6840329170227;1122.0;1087.0;;;;
;;;69.78787684440613;1122.0;1087.0;;;;
;;;69.89181900024414;1122.0;1087.0;;;;
;;;69.99573397636414;1123.0;1087.0;;;;
;;;70.09971404075623;1123.0;1087.0;;;;
;;;70.20357894897461;1123.0;1087.0;;;;
;;;70.30744886398315;1124.0;1087.0;;;;
;;;70.41132998466492;1124.0;1087.0;;;;
;;;70.51518106460571;1124.0;1087.0;;;;
;;;70.6199049949646;1125.0;1087.0;;;;
;;;70.72380900382996;1125.0;1087.0;;;;
;;;70.82781291007996;1125.0;1087.0;;;;
;;;70.93169903755188;1125.0;1087.0;;;;
;;;71.03578996658325;1126.0;1087.0;;;;
;;;71.14005899429321;1126.0;1087.0;;;;
;;;71.24397087097168;1126.0;1087.0;;;;
;;;71.3478639125824;1126.0;1087.0;;;;
;;;71.45168089866638;1126.0;1087.0;;;;
;;;71.56428694725037;1127.0;1087.0;;;;
;;;71.66813492774963;1127.0;1087.0;;;;
;;;71.77194690704346;1127.0;1087.0;;;;
;;;71.87576484680176;1128.0;1087.0;;;;
;;;71.97964787483215;1128.0;1087.0;;;;
;;;72.08351302146912;1128.0;1087.0;;;;
;;;72.18732595443726;1128.0;1087.0;;;;
;;;72.29115986824036;1128.0;1087.0;;;;
;;;72.39578199386597;1129.0;1087.0;;;;
;;;72.50049686431885;1129.0;1087.0;;;;
;;;72.60454797744751;1129.0;1087.0;;;;
;;;72.70850086212158;1129.0;1087.0;;;;
;;;72.81241989135742;1129.0;1087.0;;;;
;;;72.91631889343262;1130.0;1087.0;;;;
;;;73.02016091346741;1130.0;1087.0;;;;
;;;73.124027967453;1130.0;1087.0;;;;
;;;73.2278790473938;1130.0;1087.0;;;;
;;;73.33419489860535;1130.0;1087.0;;;;
;;;73.43805384635925;1131.0;1087.0;;;;
;;;73.54187893867493;1131.0;1087.0;;;;
;;;73.6464250087738;1131.0;1087.0;;;;
;;;73.75091505050659;1131.0;1087.0;;;;
;;;73.85530805587769;1132.0;1087.0;;;;
;;;73.9594349861145;1132.0;1087.0;;;;
;;;74.06331586837769;1132.0;1087.0;;;;
;;;74.16717004776001;1132.0;1087.0;;;;
;;;74.2714250087738;1132.0;1087.0;;;;
;;;74.37573790550232;1133.0;1087.0;;;;
;;;74.47979497909546;1133.0;1087.0;;;;
;;;74.58361792564392;1133.0;1087.0;;;;
;;;74.68740892410278;1133.0;1087.0;;;;
;;;74.79120588302612;1134.0;1087.0;;;;
;;;74.89513397216797;1134.0;1087.0;;;;
;;;74.99915790557861;1134.0;1087.0;;;;
;;;75.1030900478363;1134.0;1087.0;;;;
;;;75.20727586746216;1135.0;1087.0;;;;
;;;75.31158685684204;1135.0;1087.0;;;;
;;;75.41552495956421;1135.0;1087.0;;;;
;;;75.51942205429077;1135.0;1087.0;;;;
;;;75.62324786186218;1135.0;1087.0;;;;
;;;75.7270438671112;1136.0;1087.0;;;;
;;;75.83083391189575;1136.0;1087.0;;;;
;;;75.93461799621582;1136.0;1087.0;;;;
;;;76.0384168624878;1136.0;1087.0;;;;
;;;76.1421868801117;1136.0;1087.0;;;;
;;;76.24612092971802;1136.0;1087.0;;;;
;;;76.3500509262085;1137.0;1087.0;;;;
;;;76.4613709449768;1137.0;1087.0;;;;
;;;76.56517004966736;1137.0;1087.0;;;;
;;;76.66894602775574;1137.0;1087.0;;;;
;;;76.7726800441742;1137.0;1087.0;;;;
;;;76.87646198272705;1137.0;1087.0;;;;
;;;76.98024106025696;1137.0;1087.0;;;;
;;;77.08419489860535;1138.0;1087.0;;;;
;;;77.18798494338989;1138.0;1087.0;;;;
;;;77.29175901412964;1138.0;1087.0;;;;
;;;77.3955819606781;1138.0;1087.0;;;;
;;;77.49940586090088;1138.0;1087.0;;;;
;;;77.60319185256958;1138.0;1087.0;;;;
;;;77.70694088935852;1138.0;1087.0;;;;
;;;77.81071400642395;1138.0;1087.0;;;;
;;;77.91582703590393;1139.0;1087.0;;;;
;;;78.02021598815918;1139.0;1087.0;;;;
;;;78.12508201599121;1139.0;1087.0;;;;
;;;78.22948598861694;1139.0;1087.0;;;;
;;;78.33334589004517;1139.0;1087.0;;;;
;;;78.43737602233887;1139.0;1087.0;;;;
;;;78.54118490219116;1139.0;1087.0;;;;
;;;78.64500689506531;1139.0;1087.0;;;;
;;;78.74879503250122;1140.0;1087.0;;;;
;;;78.85255193710327;1140.0;1087.0;;;;
;;;78.95641803741455;1140.0;1087.0;;;;
;;;79.06152701377869;1140.0;1087.0;;;;
;;;79.16539287567139;1140.0;1087.0;;;;
;;;79.26921796798706;1140.0;1087.0;;;;
;;;79.37302303314209;1140.0;1087.0;;;;
;;;79.47682189941406;1140.0;1087.0;;;;
;;;79.58180284500122;1141.0;1087.0;;;;
;;;79.6856689453125;1141.0;1087.0;;;;
;;;79.78960394859314;1141.0;1087.0;;;;
;;;79.89420104026794;1141.0;1087.0;;;;
;;;79.99849605560303;1141.0;1087.0;;;;
;;;80.10240888595581;1141.0;1087.0;;;;
;;;80.20638799667358;1141.0;1087.0;;;;
;;;80.31018590927124;1142.0;1087.0;;;;
;;;80.41403698921204;1142.0;1087.0;;;;
;;;80.51779389381409;1142.0;1087.0;;;;
;;;80.62154984474182;1142.0;1087.0;;;;
;;;80.72536301612854;1142.0;1087.0;;;;
;;;80.82911992073059;1142.0;1087.0;;;;
;;;80.93287801742554;1142.0;1087.0;;;;
;;;81.03664898872375;1142.0;1087.0;;;;
;;;81.14042091369629;1143.0;1087.0;;;;
;;;81.24417901039124;1143.0;1087.0;;;;
;;;81.3479368686676;1143.0;1087.0;;;;
;;;81.45168590545654;1143.0;1087.0;;;;
;;;81.56435894966125;1143.0;1087.0;;;;
;;;81.66811394691467;1143.0;1087.0;;;;
;;;81.77186703681946;1143.0;1087.0;;;;
;;;81.87563800811768;1144.0;1087.0;;;;
;;;81.97943496704102;1144.0;1087.0;;;;
;;;82.08321690559387;1144.0;1087.0;;;;
;;;82.18699502944946;1144.0;1087.0;;;;
;;;82.29078102111816;1144.0;1087.0;;;;
;;;82.39454793930054;1144.0;1087.0;;;;
;;;82.49829697608948;1144.0;1087.0;;;;
;;;82.60207486152649;1145.0;1087.0;;;;
;;;82.7058458328247;1145.0;1087.0;;;;
;;;82.80981588363647;1145.0;1087.0;;;;
;;;82.91388487815857;1145.0;1087.0;;;;
;;;83.01780891418457;1146.0;1087.0;;;;
;;;83.12164092063904;1146.0;1087.0;;;;
;;;83.22548198699951;1146.0;1087.0;;;;
;;;83.32936000823975;1146.0;1087.0;;;;
;;;83.43319392204285;1147.0;1087.0;;;;
;;;83.53705286979675;1147.0;1087.0;;;;
;;;83.64085602760315;1147.0;1087.0;;;;
;;;83.7447018623352;1147.0;1087.0;;;;
;;;83.84889388084412;1148.0;1087.0;;;;
;;;83.95276403427124;1148.0;1087.0;;;;
;;;84.05657696723938;1148.0;1087.0;;;;
;;;84.160404920578;1148.0;1087.0;;;;
;;;84.26422595977783;1148.0;1087.0;;;;
;;;84.36804699897766;1148.0;1087.0;;;;
;;;84.4718759059906;1149.0;1087.0;;;;
;;;84.57574486732483;1149.0;1087.0;;;;
;;;84.67960286140442;1149.0;1087.0;;;;
;;;84.78348183631897;1149.0;1087.0;;;;
;;;84.8873929977417;1149.0;1087.0;;;;
;;;84.99155592918396;1150.0;1087.0;;;;
;;;85.09551405906677;1150.0;1087.0;;;;
;;;85.19932889938354;1150.0;1087.0;;;;
;;;85.30317497253418;1150.0;1087.0;;;;
;;;85.4070188999176;1150.0;1087.0;;;;
;;;85.51084804534912;1150.0;1087.0;;;;
;;;85.61468005180359;1151.0;1087.0;;;;
;;;85.71851301193237;1151.0;1087.0;;;;
;;;85.82240986824036;1151.0;1087.0;;;;
;;;85.92659401893616;1151.0;1087.0;;;;
;;;86.03088903427124;1151.0;1087.0;;;;
;;;86.13476300239563;1151.0;1087.0;;;;
;;;86.23859596252441;1151.0;1087.0;;;;
;;;86.34241700172424;1152.0;1087.0;;;;
;;;86.4462878704071;1152.0;1087.0;;;;
;;;86.56992602348328;1152.0;1087.0;;;;
;;;86.67375493049622;1152.0;1087.0;;;;
;;;86.77760887145996;1152.0;1087.0;;;;
;;;86.88152885437012;1152.0;1087.0;;;;
;;;86.98546886444092;1152.0;1087.0;;;;
;;;87.09006595611572;1153.0;1087.0;;;;
;;;87.19390201568604;1153.0;1087.0;;;;
;;;87.29770302772522;1153.0;1087.0;;;;
;;;87.4017448425293;1153.0;1087.0;;;;
;;;87.50566983222961;1153.0;1087.0;;;;
;;;87.60952401161194;1153.0;1087.0;;;;
;;;87.71367406845093;1153.0;1087.0;;;;
;;;87.8175859451294;1154.0;1087.0;;;;
;;;87.9214198589325;1154.0;1087.0;;;;
;;;88.02539300918579;1154.0;1087.0;;;;
;;;88.12922787666321;1154.0;1087.0;;;;
;;;88.2358410358429;1154.0;1087.0;;;;
;;;88.3406310081482;1154.0;1087.0;;;;
;;;88.44566893577576;1154.0;1087.0;;;;
;;;88.55005693435669;1155.0;1087.0;;;;
;;;88.65490889549255;1155.0;1087.0;;;;
;;;88.75957894325256;1155.0;1087.0;;;;
;;;88.863774061203;1155.0;1087.0;;;;
;;;88.96796488761902;1155.0;1087.0;;;;
;;;89.07188606262207;1155.0;1087.0;;;;
;;;89.17568397521973;1155.0;1087.0;;;;
;;;89.27947998046875;1156.0;1087.0;;;;
;;;89.3832778930664;1156.0;1087.0;;;;
;;;89.48706197738647;1156.0;1087.0;;;;
;;;89.59081697463989;1156.0;1087.0;;;;
;;;89.69457697868347;1156.0;1087.0;;;;
;;;89.79843091964722;1156.0;1087.0;;;;
;;;89.90225887298584;1156.0;1087.0;;;;
;;;90.00609493255615;1157.0;1087.0;;;;
;;;90.11007595062256;1157.0;1087.0;;;;
;;;90.21386289596558;1157.0;1087.0;;;;
;;;90.31768202781677;1157.0;1087.0;;;;
;;;90.4214539527893;1157.0;1087.0;;;;
;;;90.62926387786865;1157.0;1087.0;;;;
;;;90.73311495780945;1158.0;1087.0;;;;
;;;90.836993932724;1158.0;1087.0;;;;
;;;90.94080996513367;1158.0;1087.0;;;;
;;;91.044597864151;1158.0;1087.0;;;;
;;;91.14849090576172;1158.0;1087.0;;;;
;;;91.25229692459106;1158.0;1087.0;;;;
;;;91.35612487792969;1159.0;1087.0;;;;
;;;91.4599449634552;1159.0;1087.0;;;;
;;;91.56995296478271;1159.0;1087.0;;;;
;;;91.67382287979126;1159.0;1087.0;;;;
;;;91.77767705917358;1159.0;1087.0;;;;
;;;91.8815598487854;1159.0;1087.0;;;;
;;;91.98537802696228;1160.0;1087.0;;;;
;;;92.08920693397522;1160.0;1087.0;;;;
;;;92.19305396080017;1160.0;1087.0;;;;
;;;92.29685187339783;1160.0;1087.0;;;;
;;;92.40062403678894;1161.0;1087.0;;;;
;;;92.50462889671326;1161.0;1087.0;;;;
;;;92.6085000038147;1161.0;1087.0;;;;
;;;92.71236395835876;1161.0;1087.0;;;;
;;;92.81644988059998;1162.0;1087.0;;;;
;;;92.92060804367065;1162.0;1087.0;;;;
;;;93.02446603775024;1162.0;1087.0;;;;
;;;93.12832498550415;1162.0;1087.0;;;;
;;;93.2321879863739;1163.0;1087.0;;;;
;;;93.33643198013306;1163.0;1087.0;;;;
;;;93.4408700466156;1163.0;1087.0;;;;
;;;93.54470586776733;1163.0;1087.0;;;;
;;;93.64853596687317;1164.0;1087.0;;;;
;;;93.75241494178772;1164.0;1087.0;;;;
;;;93.85624694824219;1164.0;1087.0;;;;
;;;93.96157598495483;1164.0;1087.0;;;;
;;;94.06573796272278;1165.0;1087.0;;;;
;;;94.16968894004822;1165.0;1087.0;;;;
;;;94.2736120223999;1165.0;1087.0;;;;
;;;94.37742400169373;1165.0;1087.0;;;;
;;;94.48124599456787;1166.0;1087.0;;;;
;;;94.58503890037537;1166.0;1087.0;;;;
;;;94.68885493278503;1166.0;1087.0;;;;
;;;94.79273700714111;1166.0;1087.0;;;;
;;;94.89666199684143;1166.0;1087.0;;;;
;;;95.0004940032959;1166.0;1087.0;;;;
;;;95.10427784919739;1167.0;1087.0;;;;
;;;95.20810890197754;1167.0;1087.0;;;;
;;;95.31188797950745;1167.0;1087.0;;;;
;;;95.41568088531494;1167.0;1087.0;;;;
;;;95.51944899559021;1167.0;1087.0;;;;
;;;95.62319684028625;1167.0;1087.0;;;;
;;;95.72695398330688;1168.0;1087.0;;;;
;;;95.83070397377014;1168.0;1087.0;;;;
;;;95.9344789981842;1168.0;1087.0;;;;
;;;96.0382490158081;1168.0;1087.0;;;;
;;;96.14202094078064;1168.0;1087.0;;;;
;;;96.24579906463623;1168.0;1087.0;;;;
;;;96.34961605072021;1168.0;1087.0;;;;
;;;96.45337796211243;1169.0;1087.0;;;;
;;;96.55717206001282;1169.0;1087.0;;;;
;;;96.66389894485474;1169.0;1087.0;;;;
;;;96.76767206192017;1169.0;1087.0;;;;
;;;96.87147402763367;1169.0;1087.0;;;;
;;;96.9752779006958;1170.0;1087.0;;;;
;;;97.07905292510986;1170.0;1087.0;;;;
;;;97.18292593955994;1170.0;1087.0;;;;
;;;97.28672289848328;1170.0;1087.0;;;;
;;;97.39048790931702;1170.0;1087.0;;;;
