timestamp,rsrp,bler,mcs
0.0,-60,0.25591,26
1.0,-61,0.29475,16
2.0,-49,0.10383,10
3.0,-49,0.0362,14
4.0,-49,0.02243,24
5.0,-49,0.13921,22
6.0,-50,0.04854,23
7.0,-60,0.06015,23
8.0,-50,0.07154,24
9.0,-52,0.08015,24
10.0,-49,0.08387,24
11.0,-50,0.05371,24
12.0,-51,0.08397,24
13.0,-52,0.08719,24
14.0,-52,0.10239,24
15.0,-58,0.08529,24
16.0,-58,0.11435,24
17.0,-53,0.07921,24
18.0,-52,0.07703,24
19.0,-58,0.07992,24
20.0,-55,0.08043,24
21.0,-51,0.07027,24
22.0,-51,0.08109,24
23.0,-51,0.08424,24
24.0,-50,0.07717,24
25.0,-53,0.0724,24
26.0,-51,0.06767,24
27.0,-51,0.0926,24
28.0,-51,0.10137,24
29.0,-51,0.09772,24
30.0,-57,0.12971,24
31.0,-51,0.09056,23
32.0,-51,0.04844,25
33.0,-51,0.12201,21
34.0,-50,0.04254,23
35.0,-52,0.08549,25
36.0,-52,0.11501,25
37.0,-72,0.14968,25
38.0,-53,0.10516,23
39.0,-53,0.0537,24
40.0,-62,0.1349,24
41.0,-59,0.09864,24
42.0,-56,0.10222,24
43.0,-60,0.0893,24
44.0,-83,0.12635,24
45.0,-56,0.09878,24
46.0,-59,0.13654,24
47.0,-56,0.07504,23
48.0,-63,0.16668,24
49.0,-56,0.06485,22
50.0,-55,0.09358,24
51.0,-71,0.13727,23
52.0,-55,0.07061,23
53.0,-56,0.06568,23
54.0,-55,0.05686,23
55.0,-55,0.13854,23
56.0,-56,0.08694,23
57.0,-54,0.10423,23
58.0,-54,0.12293,23
59.0,-54,0.13426,23
60.0,-54,0.11335,22
61.0,-54,0.07562,22
62.0,-55,0.13835,24
63.0,-55,0.09243,23
64.0,-54,0.13609,23
65.0,-53,0.07504,21
66.0,-53,0.07132,22
67.0,-53,0.13895,22
68.0,-53,0.1056,21
69.0,-53,0.06473,21
70.0,-52,0.08578,21
71.0,-52,0.08544,21
72.0,-51,0.09361,22
73.0,-51,0.12119,22
74.0,-51,0.13495,22
75.0,-51,0.11961,21
76.0,-52,0.14768,21
77.0,-51,0.08786,19
78.0,-51,0.05519,19
79.0,-51,0.08611,20
80.0,-50,0.10836,17
81.0,-52,0.04606,19
82.0,-52,0.07246,19
83.0,-51,0.05479,19
84.0,-51,0.08685,20
85.0,-51,0.10998,20
86.0,-52,0.09994,20
87.0,-52,0.05283,20
88.0,-52,0.08377,21
89.0,-52,0.0786,21
90.0,-52,0.06663,21
91.0,-53,0.13502,21
92.0,-53,0.13711,20
93.0,-53,0.12552,20
94.0,-54,0.10438,20
95.0,-54,0.04827,22
96.0,-53,0.11511,22
97.0,-53,0.10989,22
98.0,-54,0.08525,22
99.0,-55,0.14018,21
100.0,-55,0.14249,20
