('12.1.1.154', 58842, '192.168.70.129', 10000);('12.1.1.154', 58842, '192.168.70.129', 10000);('12.1.1.154', 58842, '192.168.70.129', 10000);total;total;total;
0.15716099739074707;1;61;0.15716099739074707;1;61;
0.3571610450744629;0;58;0.3571610450744629;0;58;
0.5571610927581787;0;70;0.5571610927581787;0;70;
0.7571611404418945;0;94;0.7571611404418945;0;94;
0.9571611881256104;0;35;0.9571611881256104;0;35;
1.1571612358093262;0;36;1.1571612358093262;0;36;
1.357161283493042;0;59;1.357161283493042;0;59;
1.5571613311767578;0;56;1.5571613311767578;0;56;
1.7571613788604736;0;41;1.7571613788604736;0;41;
1.9571614265441895;0;33;1.9571614265441895;0;33;
2.1571614742279053;0;30;2.1571614742279053;0;30;
2.357161521911621;0;31;2.357161521911621;0;31;
2.557161569595337;0;29;2.557161569595337;0;29;
2.7571616172790527;0;29;2.7571616172790527;0;29;
2.9571616649627686;0;28;2.9571616649627686;0;28;
3.1571617126464844;0;35;3.1571617126464844;0;35;
3.3571617603302;0;43;3.3571617603302;0;43;
3.557161808013916;0;53;3.557161808013916;0;53;
3.757161855697632;0;59;3.757161855697632;0;59;
3.9571619033813477;0;70;3.9571619033813477;0;70;
4.1571619510650635;0;73;4.1571619510650635;0;73;
4.357161998748779;0;82;4.357161998748779;0;82;
4.557162046432495;0;92;4.557162046432495;0;92;
4.757162094116211;0;38;4.757162094116211;0;38;
4.957162141799927;0;64;4.957162141799927;0;64;
5.157162189483643;0;76;5.157162189483643;0;76;
5.357162237167358;0;90;5.357162237167358;0;90;
5.557162284851074;0;88;5.557162284851074;0;88;
5.75716233253479;0;90;5.75716233253479;0;90;
5.957162380218506;0;88;5.957162380218506;0;88;
6.157162427902222;0;88;6.157162427902222;0;88;
6.3571624755859375;0;84;6.3571624755859375;0;84;
6.557162523269653;0;75;6.557162523269653;0;75;
6.757162570953369;0;72;6.757162570953369;0;72;
6.957162618637085;0;88;6.957162618637085;0;88;
7.157162666320801;0;90;7.157162666320801;0;90;
7.357162714004517;0;84;7.357162714004517;0;84;
7.557162761688232;0;88;7.557162761688232;0;88;
7.757162809371948;0;86;7.757162809371948;0;86;
7.957162857055664;0;88;7.957162857055664;0;88;
8.15716290473938;0;84;8.15716290473938;0;84;
8.357162952423096;0;65;8.357162952423096;0;65;
8.557163000106812;0;25;8.557163000106812;0;25;
8.757163047790527;0;81;8.757163047790527;0;81;
8.957163095474243;0;70;8.957163095474243;0;70;
9.157163143157959;0;100;9.157163143157959;0;100;
9.357163190841675;0;94;9.357163190841675;0;94;
9.55716323852539;0;64;9.55716323852539;0;64;
9.757163286209106;0;94;9.757163286209106;0;94;
9.957163333892822;0;102;9.957163333892822;0;102;
10.157163381576538;0;80;10.157163381576538;0;80;
10.357163429260254;0;86;10.357163429260254;0;86;
10.55716347694397;0;104;10.55716347694397;0;104;
