('192.168.70.129', 52796, '12.1.1.151', 10000);('192.168.70.129', 52796, '12.1.1.151', 10000);('192.168.70.129', 52798, '12.1.1.151', 10000);('192.168.70.129', 52798, '12.1.1.151', 10000);total;total;
-0.0708317756652832;8040.0;0.12916827201843262;2408040.0;-0.47083187103271484;0;
0.12916827201843262;15440.0;0.32916831970214844;5460000.0;-0.270831823348999;0;
0.32916831970214844;0.0;0.5291683673858643;6960000.0;-0.0708317756652832;8040.0;
0.5291683673858643;0.0;0.7291684150695801;7980000.0;0.12916827201843262;2423480.0;
0.7291684150695801;0.0;0.9291684627532959;8220000.0;0.32916831970214844;5460000.0;
0.9291684627532959;0.0;1.1291685104370117;6600000.0;0.5291683673858643;6960000.0;
1.1291685104370117;0.0;1.3291685581207275;5580000.0;0.7291684150695801;7980000.0;
1.3291685581207275;0.0;1.5291686058044434;4200000.0;0.9291684627532959;8220000.0;
1.5291686058044434;0.0;1.7291686534881592;3540000.0;1.1291685104370117;6600000.0;
1.7291686534881592;0.0;1.929168701171875;4500000.0;1.3291685581207275;5580000.0;
1.929168701171875;0.0;2.129168748855591;5340000.0;1.5291686058044434;4200000.0;
2.129168748855591;0.0;2.3291687965393066;4860000.0;1.7291686534881592;3540000.0;
2.3291687965393066;0.0;2.5291688442230225;5520000.0;1.929168701171875;4500000.0;
2.5291688442230225;0.0;2.7291688919067383;5040000.0;2.129168748855591;5340000.0;
2.7291688919067383;0.0;2.929168939590454;4560000.0;2.3291687965393066;4860000.0;
2.929168939590454;0.0;3.12916898727417;5160000.0;2.5291688442230225;5520000.0;
3.12916898727417;0.0;3.3291690349578857;5040000.0;2.7291688919067383;5040000.0;
3.3291690349578857;0.0;3.5291690826416016;4920000.0;2.929168939590454;4560000.0;
3.5291690826416016;0.0;3.7291691303253174;5280000.0;3.12916898727417;5160000.0;
3.7291691303253174;0.0;3.929169178009033;4920000.0;3.3291690349578857;5040000.0;
3.929169178009033;0.0;4.129169225692749;4560000.0;3.5291690826416016;4920000.0;
4.129169225692749;0.0;4.329169273376465;4260000.0;3.7291691303253174;5280000.0;
4.329169273376465;0.0;4.529169321060181;5040000.0;3.929169178009033;4920000.0;
4.529169321060181;0.0;4.7291693687438965;5280000.0;4.129169225692749;4560000.0;
4.7291693687438965;0.0;4.929169416427612;5340000.0;4.329169273376465;4260000.0;
4.929169416427612;0.0;5.129169464111328;4800000.0;4.529169321060181;5040000.0;
5.129169464111328;0.0;5.329169511795044;4860000.0;4.7291693687438965;5280000.0;
