timestamp,rsrp,bler,mcs
0.0,-61,0.23184,27
1.0,-62,0.32134,17
2.0,-50,0.11205,10
3.0,-50,0.03907,13
4.0,-50,0.01445,23
5.0,-55,0.13843,24
6.0,-51,0.11368,24
7.0,-51,0.12348,24
8.0,-51,0.11295,24
9.0,-53,0.08432,24
10.0,-53,0.06801,24
11.0,-51,0.06538,24
12.0,-52,0.07178,24
13.0,-52,0.08029,24
14.0,-52,0.09302,24
15.0,-54,0.08755,24
16.0,-54,0.09989,24
17.0,-54,0.12239,24
18.0,-53,0.07461,24
19.0,-52,0.07944,24
20.0,-53,0.10309,24
21.0,-92,0.09792,24
22.0,-68,0.11072,24
23.0,-56,0.1575,23
24.0,-51,0.0604,22
25.0,-51,0.07224,25
26.0,0,0.07185,25
27.0,-51,0.11845,25
28.0,-52,0.09309,25
29.0,-52,0.05633,25
30.0,-52,0.18435,22
31.0,-52,0.06671,21
32.0,-52,0.14069,26
33.0,-52,0.09993,24
34.0,-51,0.07346,24
35.0,-52,0.089,24
36.0,-58,0.09382,24
37.0,-53,0.08276,24
38.0,-54,0.07445,24
39.0,-53,0.07784,24
40.0,-59,0.1051,24
41.0,-58,0.07305,24
42.0,-56,0.07725,24
43.0,-56,0.06867,24
44.0,-57,0.07361,24
45.0,-62,0.07137,24
46.0,-65,0.06065,24
47.0,-61,0.11815,24
48.0,-56,0.0927,24
49.0,-56,0.08583,24
50.0,-58,0.14791,24
51.0,-65,0.11455,23
52.0,-56,0.09278,22
53.0,-57,0.08157,25
54.0,-56,0.09064,22
55.0,-56,0.05635,23
56.0,-55,0.06529,24
57.0,-55,0.1039,23
58.0,-55,0.10131,23
59.0,-55,0.08416,23
60.0,-55,0.10575,23
61.0,-55,0.10988,23
62.0,-56,0.06632,23
63.0,-58,0.13027,24
64.0,-55,0.08545,21
65.0,-54,0.07277,22
66.0,-54,0.11035,22
67.0,-54,0.1251,22
68.0,-54,0.12947,22
69.0,-54,0.15039,21
70.0,-53,0.10208,21
71.0,-53,0.08931,21
72.0,-52,0.04901,22
73.0,-52,0.11457,22
74.0,-52,0.11708,22
75.0,-52,0.131,22
76.0,-53,0.11381,21
77.0,-52,0.12211,20
78.0,-52,0.09999,20
79.0,-52,0.0901,20
80.0,-51,0.15165,19
81.0,-51,0.09727,19
82.0,-52,0.07438,19
83.0,-52,0.05219,19
84.0,-52,0.06618,20
85.0,-52,0.08441,20
86.0,-52,0.08105,20
87.0,-52,0.09193,22
88.0,-53,0.14301,21
89.0,-53,0.10962,21
90.0,-52,0.07274,21
91.0,-52,0.06978,21
92.0,-54,0.1513,19
93.0,-54,0.06859,19
94.0,-54,0.13589,21
95.0,-54,0.07894,20
96.0,-61,0.10726,23
97.0,-54,0.08447,21
98.0,-55,0.0596,23
99.0,-56,0.13305,21
100.0,-55,0.1141,21
