tmbuf,RNTI,UE num,ul_thr_ue,dl_thr_ue,ph,pcmax,avg_rsrp,num_rsrp_meas,cqi,pucch_snrx10,pusch_snrx10,raw_rssi,ri+1,pmi_x1,pmi_x2,dl.errors,pucch0_DTX,dl_bler_stats.bler,dl_bler_stats.mcs,dl.total_bytes,ulsch_DTX,ul.errors,ul_bler_stats.bler,ul_bler_stats.mcs,ulsch_total_bytes_scheduled,ul.total_bytes,dl.rounds,ul.rounds,cwnd_values,inflight,rtt,sending_rate,throughput,retransmissions_interval
1686961329,b083,1,42.666431,0.681665,0,0,-60,6,15,280,225,937,1,0,0,0,0,0,9,883377,4,0,0,28,20334660,20334520,7958/0/0/0,238295/29/0/0,54.2,939670.7453237411,70.07378194390273,3833856.0,1608000.0,nan
1686961330,b083,1,43.51321,30.038685,0,0,-60,2,15,270,230,937,1,0,0,0,0,0,10,946375,4,0,0,28,20362116,20361976,8108/0/0/0,238611/29/0/0,126.8,2679233.672361809,150.47127564748126,2437408.0,1716000.0,nan
1686961331,b083,1,56.443398,355.844727,0,0,-60,15,15,270,220,929,1,0,0,0,30,0.02393,20,1898034,17,0,0.06073,28,20406890,20405981,9283/36/1/0,238994/59/1/0,213.33333333333334,3692979.2,275.30344592200385,nan,1272000.0,nan
1686961332,b083,1,101.501762,548.699341,0,0,-61,11,15,390,310,1042,1,0,0,0,138,0.20673,18,3055535,66,0,0.22124,25,20486263,20486123,10225/303/4/0,239344/143/5/3,251.4,4207756.8,386.5490913391114,nan,1524000.0,nan
1686961333,b083,1,97.304413,543.243103,0,0,-49,8,15,380,325,1042,1,0,0,0,166,0.08925,13,3933138,79,0,0.0923,20,20532461,20532321,11407/333/4/0,239733/157/6/3,347.0,4284211.2,478.05240774154663,nan,2412000.0,nan
1686961334,b083,1,87.594124,567.494751,0,0,-49,4,15,370,305,1042,1,0,0,0,166,0.03715,18,4847453,79,0,0.03218,25,20568385,20568245,12611/342/4/0,240122/157/6/3,185.44444444444446,4634803.2,497.5625893165326,1656000.0,2028000.0,13.2
1686961335,b083,1,81.114212,759.423523,0,0,-49,1,15,390,300,1041,1,0,0,0,166,0.09287,23,6294682,79,0,0.01325,28,20605259,20605235,13698/468/4/0,240513/158/6/3,100.4,4634803.2,nan,432000.0,1260000.0,3.4
1686961336,b083,1,119.775246,794.594727,0,0,-49,13,12,-30,300,1032,1,0,0,0,284,0.16987,19,7645939,128,0,0.18075,26,20691688,20687401,14690/682/9/1,240871/236/11/3,134.77777777777777,3631655.614814815,489.52293248824134,6327232.0,1452000.0,nan
1686961337,b083,1,125.820694,655.469788,0,0,-57,10,15,360,310,1032,1,0,0,0,346,0.10285,13,8526056,156,0,0.10656,20,20763902,20763723,15836/747/11/1,241308/269/12/3,198.0,3844019.2,208.9922106543253,nan,1992000.0,nan
1686961338,b083,1,117.8172,607.801147,0,0,-50,6,15,370,295,1032,1,0,0,0,346,0.03618,17,9413704,156,0,0.03895,23,20820109,20819913,17047/748/11/1,241773/270/12/3,198.0,3419596.8,271.34125775629934,nan,2424000.0,nan
1686961339,b083,1,123.582474,685.157959,0,0,-50,3,15,380,305,1033,1,0,0,0,418,0.05352,19,10591062,191,0,0.05938,24,20889817,20889677,18179/829/11/1,242175/306/13/3,247.5,4278016.0,309.2584013938904,nan,2400000.0,nan
1686961340,b083,1,108.240891,834.504578,0,0,-49,15,15,380,315,1042,1,0,0,0,420,0.0885,23,12112380,191,0,0.02307,28,20927380,20927240,19281/939/11/1,242576/307/14/3,104.66666666666667,3708083.2,928.6458134651184,1392000.0,1632000.0,11.2
1686961341,b083,1,101.278221,889.762451,0,0,-57,12,11,-50,245,1047,1,0,0,0,442,0.12773,23,13613331,200,0,0.02426,28,20970256,20966667,20317/1112/14/2,242971/317/15/3,99.0,4303470.984827586,1664.871460199356,8816224.0,1596000.0,8.6
1686961342,b083,1,135.821136,767.033997,0,0,-51,8,15,360,310,1032,1,0,0,0,550,0.13027,15,14701199,247,0,0.13591,22,21067718,21067441,21395/1246/15/2,243355/397/17/3,91.7,2285645.050980392,197.6383638854074,2371232.0,2460000.0,nan
1686961343,b083,1,128.733963,696.390808,0,0,-51,5,15,380,295,1032,1,0,0,0,550,0.04674,16,15721308,247,0,0.05107,22,21132111,21131971,22606/1248/15/2,243818/399/17/3,58.44444444444444,3037196.8,1114.4707322120669,648000.0,1332000.0,nan
1686961344,b083,1,126.401497,785.579163,0,0,-52,1,11,-50,290,1022,1,0,0,0,598,0.10426,24,17071240,263,0,0.07563,28,21190729,21189745,23693/1373/15/2,244220/426/23/3,55.0,1138707.2,164.4175871213277,1427456.0,1440000.0,nan
1686961345,b083,1,165.325974,743.782043,0,0,-57,14,15,370,295,1032,1,0,0,0,742,0.17386,15,18248226,324,0,0.19764,23,21299102,21298650,24716/1560/18/2,244596/521/33/3,49.7,1143296.4896174865,136.08401086595322,2146976.0,2220000.0,nan
1686961346,b083,1,138.793854,649.213745,0,0,-53,10,15,370,295,1033,1,0,0,0,742,0.06127,14,19164322,324,0,0.06891,21,21336855,21336715,25928/1560/18/2,244995/521/33/3,49.9,1147808.9142857143,99.0339698791504,2371232.0,2340000.0,nan
1686961347,b083,1,118.736534,735.955933,0,0,-53,7,15,360,315,1033,1,0,0,0,742,0.028,23,20405256,324,0,0.02403,28,21373707,21373567,27120/1581/18/2,245392/521/33/3,55.666666666666664,1152635.4502369668,97.47226880146906,2465568.0,2424000.0,nan
1686961348,b083,1,105.646744,855.756958,0,0,-52,3,15,380,310,1042,1,0,0,0,748,0.1529,22,21931977,326,0,0.01431,28,21412532,21412392,28126/1787/18/2,245792/525/34/3,50.3,1157473.28,96.94557430768255,2335648.0,2364000.0,nan
1686961349,b083,1,96.160133,914.846252,0,0,-51,16,15,380,315,1042,1,0,0,0,756,0.09532,22,23471283,330,0,0.01121,28,21451986,21451846,29264/1862/18/2,246193/530/34/3,56.111111111111114,1161886.6693069306,97.95155906677246,2359232.0,2352000.0,nan
1686961350,b083,1,88.579849,948.84375,0,0,-51,12,15,360,305,1031,1,0,0,0,760,0.06729,22,25032107,331,0,0.00817,28,21490361,21490221,30416/1922/18/2,246591/533/35/3,50.7,1166680.6200956937,100.03652804106184,2441984.0,2412000.0,nan
1686961351,b083,1,81.788734,961.099548,0,0,-51,9,15,350,290,1022,1,0,0,0,760,0.06182,22,26585246,331,0,0.00285,28,21527801,21527661,31563/1988/18/2,246988/533/35/3,56.55555555555556,1171409.723076923,98.75329443551962,2429984.0,2460000.0,nan
1686961352,b083,1,76.56366,963.621094,0,0,-51,5,15,370,300,1022,1,0,0,0,760,0.06226,22,28127626,331,0,0.00099,28,21564801,21564661,32703/2060/18/2,247386/533/35/3,51.1,1175844.815841584,100.68612480163574,2347648.0,2400000.0,nan
1686961353,b083,1,75.767342,962.987244,0,0,-51,2,15,360,285,1023,1,0,0,0,782,0.06515,22,29662882,340,0,0.01814,28,21604887,21604747,33837/2138/19/2,247780/544/37/3,51.3,1180398.353398058,101.58090825174368,2406400.0,2472000.0,nan
1686961354,b083,1,72.189659,962.07782,0,0,-50,14,15,360,290,1032,1,0,0,0,782,0.0638,22,31199114,340,0,0.00632,28,21642083,21641943,34973/2214/19/2,248181/544/37/3,57.22222222222222,1185215.0200956936,101.50614710687434,2441984.0,2424000.0,nan
1686961355,b083,1,71.255196,953.429382,0,0,-50,11,15,380,305,1032,1,0,0,0,786,0.07474,22,32712291,341,0,0.00994,28,21680900,21680760,36094/2306/19/2,248576/548/38/3,51.7,1189105.913875598,102.13126117743336,2441984.0,2472000.0,nan
1686961356,b083,1,69.555687,952.772583,0,0,-50,7,15,370,310,1032,1,0,0,0,790,0.076,22,34236227,343,0,0.00677,28,21718842,21718702,37222/2390/19/2,248976/550/38/3,57.666666666666664,1194041.387677725,101.12573137650124,2465568.0,2436000.0,nan
1686961357,b083,1,67.626617,954.048584,0,0,-51,4,15,360,290,1022,1,0,0,0,790,0.07536,22,35764774,343,0,0.00236,28,21756134,21755994,38353/2472/19/2,249378/550/38/3,52.1,1197909.3126213592,101.31274438371845,2406400.0,2436000.0,nan
1686961358,b083,1,66.263489,959.458435,0,0,-51,16,15,360,300,1022,1,0,0,0,790,0.06243,22,37310228,343,0,0.00082,28,21793598,21793458,39495/2542/19/2,249778/550/38/3,52.3,1202487.6768472907,103.22424173355103,2371232.0,2496000.0,nan
1686961359,b083,1,65.108696,966.277832,0,0,-51,13,15,360,285,1022,1,0,0,0,790,0.06216,22,38864904,343,0,0.00029,28,21830730,21830590,40643/2607/19/2,250178/550/38/3,58.333333333333336,1206704.7361502347,101.71956062316895,2489152.0,2496000.0,nan
1686961360,b083,1,65.220108,963.312256,0,0,-51,9,15,370,290,1022,1,0,0,0,792,0.06485,22,40401136,343,0,0.00225,28,21868841,21868701,41779/2683/19/2,250574/552/39/3,58.55555555555556,1211249.9014492754,103.79631472568886,2429984.0,2496000.0,nan
