tmbuf,RNTI,UE num,ul_thr_ue,dl_thr_ue,ph,pcmax,avg_rsrp,num_rsrp_meas,cqi,pucch_snrx10,pusch_snrx10,raw_rssi,ri+1,pmi_x1,pmi_x2,dl.errors,pucch0_DTX,dl_bler_stats.bler,dl_bler_stats.mcs,dl.total_bytes,ulsch_DTX,ul.errors,ul_bler_stats.bler,ul_bler_stats.mcs,ulsch_total_bytes_scheduled,ul.total_bytes,dl.rounds,ul.rounds,RNTI,UE num,ul_thr_ue,dl_thr_ue,ph,pcmax,avg_rsrp,num_rsrp_meas,cqi,pucch_snrx10,pusch_snrx10,raw_rssi,ri+1,pmi_x1,pmi_x2,dl.errors,pucch0_DTX,dl_bler_stats.bler,dl_bler_stats.mcs,dl.total_bytes,ulsch_DTX,ul.errors,ul_bler_stats.bler,ul_bler_stats.mcs,ulsch_total_bytes_scheduled,ul.total_bytes,dl.rounds,ul.rounds
22:30:19,e614,1,42.666939,0.767166,0,0,-66,6,15,220,170,920,1,0,0,2,4561,0,9,596921989,2226,2,0,28,48385190,48378649,123313/9111/342/29,442563/3504/67/3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:30:20,e614,1,50.854076,118.873024,0,0,-66,3,11,-80,165,920,1,0,0,2,4570,0.01159,11,597180156,2234,2,0.02727,28,48419704,48412567,123458/9120/342/29,442879/3521/67/3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:30:21,e614,1,85.405731,745.834106,0,0,-66,15,15,210,150,890,1,0,0,2,4601,0.05873,18,599011663,2280,2,0.20882,23,48484507,48477521,123991/9159/345/29,443206/3620/67/3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:30:22,e614,1,112.668457,1891.67749,0,0,-62,12,15,320,265,1024,1,0,0,2,4619,0.10226,18,603410738,2288,2,0.12319,16,48583457,48576731,124977/9272/345/29,443635/3649/70/3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:30:23,e614,1,135.641571,2833.083496,0,0,-55,8,15,330,275,1024,1,0,0,2,4625,0.0401,21,609079916,2290,2,0.04564,17,48702655,48695418,126163/9281/345/29,444119/3651/71/3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:30:24,e614,1,154.945724,2894.343506,0,0,-64,5,11,-70,265,1024,1,0,0,2,4681,0.16756,19,613951792,2319,2,0.06881,24,48819123,48811830,126979/9468/349/29,444529/3679/71/3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:30:25,e614,1,161.338394,2491.469727,0,0,-55,1,15,310,255,1021,1,0,0,2,4751,0.10839,13,617308612,2370,2,0.10322,22,48911073,48904480,127952/9537/352/29,444951/3731/71/3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:30:26,e614,1,161.591766,2289.156982,0,0,-55,14,15,320,245,1014,1,0,0,2,4817,0.09039,13,620811929,2403,2,0.08675,23,48997051,48990050,129063/9601/354/29,445396/3764/71/3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:30:27,e614,1,163.14949,2253.17627,0,0,-56,10,15,300,250,1015,1,0,0,2,4895,0.0754,13,624288540,2441,2,0.0916,22,49086806,49080213,130169/9675/358/29,445836/3802/71/3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:30:28,e614,1,174.486252,2354.446533,0,0,-56,7,10,-100,255,1014,1,0,0,2,5006,0.11685,16,628196757,2493,2,0.13208,23,49189549,49182359,131254/9779/364/30,446270/3853/72/3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:30:29,e614,1,180.892426,2780.898193,0,0,-56,3,15,310,245,1017,1,0,0,2,5036,0.06417,16,633195198,2509,2,0.08307,22,49303304,49296510,132433/9810/366/30,446734/3870/76/3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:30:30,e614,1,190.184174,3198.208008,0,0,-55,16,15,330,270,1027,1,0,0,2,5074,0.03768,22,638728475,2527,2,0.04582,23,49424489,49416079,133600/9856/366/30,447192/3888/80/3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:30:31,e614,1,215.69603,3707.631348,0,0,-55,12,15,310,245,1022,1,0,0,2,5180,0.09592,21,645199303,2577,2,0.0877,22,49581089,49574548,134667/9991/376/30,447619/3938/82/3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:30:32,e614,1,234.191986,3845.841797,0,0,-57,9,11,-60,255,1014,1,0,0,2,5292,0.1228,21,651705621,2628,2,0.11519,23,49733895,49726262,135754/10108/383/32,448061/3988/84/3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:30:33,e614,1,245.238525,3984.907959,0,0,-57,5,15,300,255,1010,1,0,0,2,5312,0.0658,20,658238529,2638,2,0.07115,21,49894864,49888323,136945/10128/385/32,448542/3999/84/3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:30:34,e614,1,261.233521,3836.294189,0,0,-58,2,15,300,245,1007,1,0,0,2,5434,0.22912,20,664271041,2697,2,0.17408,21,50051778,50044749,137948/10327/396/32,448964/4058/85/3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:30:35,e614,1,244.858551,3542.641846,0,0,-58,14,15,310,250,1014,1,0,0,2,5434,0.07989,16,669614888,2697,2,0.0607,20,50171539,50164600,139160/10327/396/32,449460/4058/85/3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:30:36,e614,1,244.292099,3165.023438,0,0,-57,11,15,300,250,1015,1,0,0,2,5558,0.1185,16,674193647,2756,2,0.14127,21,50293659,50286838,140247/10445/403/33,449895/4117/85/3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:30:37,e614,1,228.091476,3202.587891,0,0,-59,7,15,320,260,1017,1,0,0,2,5558,0.04132,18,679356963,2756,2,0.04926,22,50402543,50395605,141459/10445/403/33,450389/4117/85/3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:30:38,e614,1,256.861969,3343.901123,0,0,-58,4,15,320,265,1024,1,0,0,2,5688,0.08658,19,684749120,2813,2,0.10099,22,50566152,50559277,142542/10568/410/33,450816/4174/85/3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:30:39,e614,1,247.932236,3617.974609,0,0,-57,16,15,320,260,1020,1,0,0,2,5712,0.04247,21,690836439,2825,2,0.05393,22,50694442,50687333,143730/10592/410/33,451286/4186/89/3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:30:40,e614,1,500.554657,3301.623291,0,0,-57,13,15,300,255,1010,1,0,0,2,5894,0.20835,17,695904093,2919,5,0.18042,22,51138113,51108082,144591/10832/431/34,451665/4265/101/8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:30:41,e614,1,436.555969,3015.973877,0,0,-57,9,15,300,250,1004,1,0,0,2,5894,0.07265,14,700405105,2919,5,0.0637,21,51295580,51266549,145803/10832/431/34,452162/4265/101/8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:30:42,e614,1,377.60672,2698.944824,0,0,-57,6,15,310,240,1004,1,0,0,2,6006,0.10008,14,704305661,2971,5,0.12853,22,51400808,51371652,146903/10936/440/34,452595/4317/101/8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:30:43,e614,1,323.486084,2801.222168,0,0,-99,2,15,300,245,1007,1,0,0,2,6020,0.04663,18,708854381,2980,5,0.06348,22,51497489,51468254,148100/10951/440/34,453066/4326/104/8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:30:44,e614,1,314.417786,3449.006592,0,0,-61,15,15,310,250,1014,1,0,0,2,6128,0.09581,21,715100837,3030,5,0.11633,22,51651588,51622465,149191/11065/447/35,453505/4376/106/8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:30:45,e614,1,297.183624,3921.846924,0,0,-56,11,11,-50,255,1014,1,0,0,2,6160,0.05791,21,722042045,3044,5,0.04766,23,51795353,51764951,150349/11117/449/35,453972/4389/108/8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:30:46,e614,1,303.297577,4120.770508,0,0,-56,8,15,300,235,1013,1,0,0,2,6240,0.06836,21,728744876,3084,5,0.08254,21,51964509,51935215,151470/11203/454/36,454411/4430/109/8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:30:47,e614,1,294.27652,4149.23584,0,0,-57,4,15,300,245,1003,1,0,0,2,6304,0.11177,22,735494296,3114,5,0.08152,23,52114180,52084133,152558/11326/455/36,454853/4460/109/8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:30:48,e614,1,287.293579,3680.633301,0,0,-57,1,15,300,245,1004,1,0,0,2,6434,0.12851,16,740835129,3174,5,0.12495,20,52255619,52226511,153616/11471/464/37,455282/4519/111/8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:30:49,e614,1,260.718323,3415.742188,0,0,-57,13,15,290,250,1004,1,0,0,2,6438,0.04795,17,745955340,3177,5,0.04832,21,52365326,52336311,154823/11476/464/37,455769/4522/112/8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:30:50,e614,1,292.423828,3448.577393,0,0,-57,10,15,290,255,1003,1,0,0,2,6548,0.07733,19,751379706,3229,6,0.10672,20,52537144,52501775,155925/11575/477/37,456198/4570/115/10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:30:51,e614,1,273.531342,3765.645752,0,0,-57,6,10,-110,240,1004,1,0,0,2,6556,0.086,23,757797145,3233,6,0.03721,23,52667580,52631145,157055/11657/477/37,456678/4573/115/10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:30:52,e614,1,271.786224,3453.578857,0,0,-57,3,15,310,250,1003,1,0,0,2,6688,0.14249,15,762942242,3300,6,0.11767,20,52805073,52769632,158087/11829/486/37,457095/4641/118/10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:30:53,e614,1,246.255676,3222.21875,0,0,-57,15,15,290,235,999,1,0,0,2,6694,0.0517,15,767788047,3303,6,0.04403,22,52908072,52872427,159293/11835/486/37,457583/4644/119/10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:30:54,e614,1,248.718338,2982.717773,0,0,-66,12,15,290,240,998,1,0,0,2,6854,0.11792,16,772184823,3382,6,0.15033,21,53031343,52996010,160340/11995/492/37,457975/4723/126/10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:30:55,e614,1,231.439331,3120.365967,0,0,-57,8,15,300,235,999,1,0,0,2,6854,0.04112,18,777348524,3382,6,0.05242,21,53140367,53104843,161552/11995/492/37,458470/4723/126/10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:30:56,e614,1,250.901138,3446.118896,0,0,-58,5,15,300,225,994,1,0,0,2,7000,0.11241,20,783206033,3452,6,0.15354,19,53296106,53260081,162616/12136/500/38,458896/4793/126/10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:30:57,e614,1,245.795212,3861.699707,0,0,-58,1,15,290,225,990,1,0,0,2,7000,0.04311,22,789895483,3452,6,0.05353,19,53434356,53398832,163817/12147/500/38,459386/4793/126/10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:30:58,e614,1,255.66713,3552.505127,0,0,-64,14,15,270,230,980,1,0,0,2,7094,0.1834,16,795150053,3497,6,0.11593,21,53575797,53540065,164782/12383/512/38,459828/4838/127/10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:30:59,e614,1,240.253616,3136.196777,0,0,-58,10,12,-10,210,983,1,0,0,2,7162,0.10387,15,799737058,3528,6,0.09042,23,53681328,53644885,165925/12446/517/38,460291/4868/127/10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:31:00,e614,1,229.50618,3049.154541,0,0,-59,7,15,290,235,987,1,0,0,2,7198,0.06452,15,804453152,3547,6,0.07405,21,53790260,53754523,167101/12481/520/38,460756/4887/130/10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:31:01,e614,1,232.240768,3056.466797,0,0,-70,3,15,290,235,998,1,0,0,2,7314,0.13134,19,809366793,3602,6,0.16443,22,53911644,53875914,168192/12597/524/39,461183/4942/133/10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:31:02,e614,1,239.874023,3485.97168,0,0,-62,16,15,310,255,1003,1,0,0,2,7314,0.04612,20,815489187,3602,6,0.05816,21,54066451,54027874,169404/12598/524/39,461676/4942/133/10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:31:03,e614,1,390.789276,3449.080322,0,0,-61,12,15,300,245,999,1,0,0,2,7388,0.1534,17,821009895,3639,9,0.06814,22,54408144,54357578,170390/12793/534/40,462129/4968/145/13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:31:04,e614,1,345.417633,2965.704102,0,0,-65,9,15,290,245,992,1,0,0,2,7508,0.12654,13,825183277,3695,9,0.12624,20,54518552,54468189,171483/12903/543/41,462556/5023/147/13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:31:05,e614,1,292.764191,2710.037598,0,0,-62,5,15,290,230,994,1,0,0,2,7508,0.04412,15,829144011,3695,9,0.04402,22,54603756,54553391,172695/12903/543/41,463048/5023/147/13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:31:06,e614,1,271.905792,2886.412109,0,0,-62,2,15,300,230,994,1,0,0,2,7594,0.06133,16,833887814,3736,9,0.07848,22,54717891,54667027,173822/12986/546/41,463493/5064/148/13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:31:07,e614,1,255.756073,3316.593018,0,0,-62,14,15,290,235,990,1,0,0,2,7630,0.05804,21,839618170,3752,9,0.05042,22,54836013,54785434,174977/13043/546/41,463948/5080/154/13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:31:08,e614,1,262.111694,3590.713379,0,0,-67,11,15,280,225,980,1,0,0,2,7754,0.1066,20,845629762,3814,9,0.11062,21,54985753,54934878,176037/13191/551/41,464374/5142/155/13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:31:09,e614,1,258.363953,3672.767822,0,0,-62,7,12,-30,210,974,1,0,0,2,7828,0.08934,20,851774443,3849,9,0.09794,23,55120965,55069792,177166/13268/557/41,464829/5177/155/13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:31:10,e614,1,267.421326,3878.104736,0,0,-61,4,15,270,210,964,1,0,0,2,7856,0.06437,20,858188230,3863,9,0.07606,20,55287214,55236350,178341/13305/558/41,465303/5191/155/13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:31:11,e614,1,291.378418,3643.319336,0,0,-61,16,15,260,205,960,1,0,0,2,7996,0.25815,20,863943402,3932,9,0.21054,24,55441770,55381470,179324/13509/582/42,465719/5261/156/13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:31:12,e614,1,285.83255,3254.856445,0,0,-61,13,15,250,215,967,1,0,0,2,8024,0.10533,14,868736069,3946,9,0.09782,19,55570174,55519864,180509/13536/583/42,466196/5275/157/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:31:13,e614,1,253.615585,2993.400635,0,0,-62,9,15,240,190,950,1,0,0,2,8044,0.03839,17,873158201,3954,9,0.03411,23,55664215,55613347,181701/13556/583/42,466680/5283/157/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:31:14,e614,1,248.473724,2978.264404,0,0,-61,6,15,240,195,950,1,0,0,2,8152,0.07808,17,877817074,4005,9,0.09484,22,55785435,55735061,182802/13663/588/42,467103/5333/162/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:31:15,e614,1,235.844498,3011.856201,0,0,-61,2,15,250,185,944,1,0,0,2,8206,0.06512,17,882701845,4035,9,0.08941,22,55893098,55842232,183955/13722/588/42,467542/5363/172/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
