tmbuf,RNTI,UE num,ul_thr_ue,dl_thr_ue,ph,pcmax,avg_rsrp,num_rsrp_meas,cqi,pucch_snrx10,pusch_snrx10,raw_rssi,ri+1,pmi_x1,pmi_x2,dl.errors,pucch0_DTX,dl_bler_stats.bler,dl_bler_stats.mcs,dl.total_bytes,ulsch_DTX,ul.errors,ul_bler_stats.bler,ul_bler_stats.mcs,ulsch_total_bytes_scheduled,ul.total_bytes,dl.rounds,ul.rounds,RNTI,UE num,ul_thr_ue,dl_thr_ue,ph,pcmax,avg_rsrp,num_rsrp_meas,cqi,pucch_snrx10,pusch_snrx10,raw_rssi,ri+1,pmi_x1,pmi_x2,dl.errors,pucch0_DTX,dl_bler_stats.bler,dl_bler_stats.mcs,dl.total_bytes,ulsch_DTX,ul.errors,ul_bler_stats.bler,ul_bler_stats.mcs,ulsch_total_bytes_scheduled,ul.total_bytes,dl.rounds,ul.rounds
11:45:02,7b8b,1,43.003334,1.970937,0,0,-65,12,15,220,165,920,1,0,0,0,3,0,9,127915,0,0,0,28,2520408,2520176,1012/3/0/0,29531/0/0/0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11:45:03,7b8b,1,65.684441,461.230408,0,0,-65,8,15,220,165,907,1,0,0,0,36,0.07771,17,1445518,35,0,0.15047,27,2572162,2571476,1483/52/1/0,29875/77/0/0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11:45:04,7b8b,1,98.379227,1397.959106,0,0,-66,5,15,210,150,890,1,0,0,0,50,0.08302,16,4627035,56,0,0.18508,17,2654580,2654098,2282/116/3/0,30256/156/0/0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11:45:05,7b8b,1,113.965744,2119.182129,0,0,-54,1,15,320,255,1023,1,0,0,0,50,0.18177,15,9049478,56,0,0.06453,16,2750394,2749744,3339/264/10/0,30738/156/0/0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11:45:06,7b8b,1,128.482269,2346.294922,0,0,-59,14,15,310,270,1023,1,0,0,0,66,0.08038,14,13190093,67,0,0.05485,23,2846526,2845382,4500/281/10/0,31223/167/0/0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11:45:07,7b8b,1,143.953873,1971.264771,0,0,-53,10,11,-80,275,1025,1,0,0,0,193,0.11903,14,15863546,142,0,0.142,23,2934183,2933579,5325/405/15/0,31621/241/1/0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11:45:08,7b8b,1,151.195343,2167.260742,0,0,-54,7,15,320,255,1015,1,0,0,0,238,0.07227,14,19451028,174,0,0.09382,22,3025838,3025424,6361/450/16/0,32065/273/1/0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11:45:09,7b8b,1,154.493698,2383.943604,0,0,-55,3,15,310,250,1013,1,0,0,0,264,0.11868,17,23624689,186,0,0.05886,23,3120187,3119427,7430/570/19/0,32528/285/2/0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11:45:10,7b8b,1,166.899658,2046.856201,0,0,-55,16,15,310,265,1013,1,0,0,0,421,0.16124,8,26549188,263,0,0.1421,23,3216706,3216078,8408/743/25/0,32923/362/2/0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11:45:11,7b8b,1,148.66423,1605.765991,0,0,-55,12,15,310,240,1013,1,0,0,0,459,0.08533,7,28554212,282,0,0.08766,23,3269001,3268745,9582/780/26/0,33356/381/2/0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11:45:12,7b8b,1,136.375107,1399.746948,0,0,-54,9,15,320,260,1021,1,0,0,0,509,0.05528,7,30526969,307,0,0.07219,23,3322073,3321817,10745/829/27/0,33784/406/2/0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11:45:13,7b8b,1,133.572418,1425.038818,0,0,-54,5,15,320,265,1024,1,0,0,0,573,0.06106,9,32796593,339,0,0.07987,23,3386125,3385676,11893/892/28/0,34207/438/2/0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11:45:14,7b8b,1,135.296432,1485.926392,0,0,-56,2,15,320,245,1015,1,0,0,0,649,0.0626,9,35255841,374,0,0.08221,23,3458001,3457117,13030/966/30/0,34633/473/2/0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11:45:15,7b8b,1,135.915359,1506.807007,0,0,-56,14,15,300,250,1013,1,0,0,0,735,0.0693,9,37695425,416,0,0.09738,23,3528015,3526943,14156/1049/33/0,35057/515/2/0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11:45:16,7b8b,1,141.461914,1478.747314,0,0,-60,11,11,-80,260,1010,1,0,0,0,865,0.09724,9,40033521,477,0,0.14009,23,3603275,3602141,15237/1171/42/1,35462/576/2/0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11:45:17,7b8b,1,143.353531,1507.72229,0,0,-57,7,15,310,255,1011,1,0,0,0,949,0.08742,9,42473409,517,0,0.1099,23,3679153,3678704,16365/1254/43/1,35886/616/2/0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11:45:18,7b8b,1,150.87175,1486.890991,0,0,-58,4,15,320,255,1013,1,0,0,0,1067,0.11303,9,44841793,573,0,0.14958,23,3760771,3760399,17460/1367/47/2,36297/672/2/0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11:45:19,7b8b,1,143.554871,1533.838135,0,0,-58,16,15,310,250,1013,1,0,0,0,1117,0.06303,9,47356353,597,0,0.08908,23,3825068,3824184,18621/1418/47/2,36732/696/2/0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11:45:20,7b8b,1,142.89595,1517.730347,0,0,-57,13,15,320,255,1021,1,0,0,0,1217,0.08481,9,49768113,643,0,0.10909,23,3895304,3894676,19734/1513/52/2,37146/742/2/0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11:45:21,7b8b,1,139.892914,1532.453979,0,0,-56,9,15,310,270,1024,1,0,0,0,1295,0.07143,9,52224561,681,0,0.09271,23,3963162,3962108,20868/1590/53/2,37572/780/2/0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11:45:22,7b8b,1,163.794968,1479.069702,0,0,-73,6,15,320,270,1017,1,0,0,0,1433,0.12898,9,54538273,744,0,0.14378,22,4074387,4073201,21938/1728/57/3,37986/841/4/0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11:45:23,7b8b,1,185.305801,1538.501465,0,0,-56,2,15,310,255,1004,1,0,0,0,1477,0.06591,9,57077665,761,0,0.07337,22,4213616,4212408,23104/1775/57/3,38451/858/12/0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11:45:24,7b8b,1,207.900864,1518.852661,0,0,-56,15,15,300,245,1003,1,0,0,0,1579,0.10359,10,59513445,806,0,0.1186,23,4360862,4360350,24215/1871/63/3,38896/903/15/0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11:45:25,7b8b,1,191.633133,1537.209473,0,0,-56,11,15,300,255,1003,1,0,0,0,1677,0.09219,10,61979143,854,0,0.11696,22,4433553,4433072,25329/1965/67/3,39307/951/15/0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11:45:26,7b8b,1,174.120117,1810.911987,0,0,-58,8,10,-100,255,1011,1,0,0,0,1697,0.0463,15,65119626,864,0,0.06386,23,4503183,4502410,26523/1985/67/3,39766/960/15/0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11:45:27,7b8b,1,189.527634,2339.012207,0,0,-55,4,15,310,260,1013,1,0,0,0,1819,0.08209,15,69448252,924,0,0.10461,21,4624177,4623543,27610/2103/73/3,40200/1021/15/0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11:45:28,7b8b,1,183.887085,2575.926025,0,0,-55,1,15,310,250,1013,1,0,0,0,1829,0.10862,17,73973487,929,0,0.0493,24,4723897,4722885,28716/2208/76/3,40669/1026/15/0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11:45:29,7b8b,1,188.800049,2188.210449,0,0,-56,13,15,310,245,1004,1,0,0,0,1981,0.15417,8,77085260,1002,0,0.12748,22,4821473,4821108,29738/2388/85/3,41077/1099/15/0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11:45:30,7b8b,1,163.602814,1791.537109,0,0,-56,10,15,300,240,1003,1,0,0,0,1987,0.05543,8,79441738,1005,0,0.05159,23,4874925,4874785,30946/2394/85/3,41540/1102/15/0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11:45:31,7b8b,1,153.733902,1559.401733,0,0,-56,6,15,290,245,1003,1,0,0,0,2073,0.06566,8,81627071,1044,0,0.07821,23,4936968,4936828,32072/2479/86/3,41961/1141/15/0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11:45:32,7b8b,1,145.700012,1503.19873,0,0,-56,3,11,-60,245,1003,1,0,0,0,2139,0.06244,9,83945625,1076,0,0.08234,23,4999849,4999184,33219/2543/88/3,42387/1172/15/0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11:45:33,7b8b,1,146.076691,1492.436157,0,0,-61,15,15,290,245,1003,1,0,0,0,2259,0.08771,9,86307161,1132,0,0.12024,23,5071256,5070804,34310/2656/96/3,42792/1229/15/0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11:45:34,7b8b,1,145.916855,1481.711792,0,0,-60,12,15,300,250,1003,1,0,0,0,2377,0.10189,9,88673049,1185,0,0.1263,23,5140264,5140124,35404/2768/104/3,43199/1282/15/0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
