tmbuf,RNTI,UE num,ul_thr_ue,dl_thr_ue,ph,pcmax,avg_rsrp,num_rsrp_meas,cqi,pucch_snrx10,pusch_snrx10,raw_rssi,ri+1,pmi_x1,pmi_x2,dl.errors,pucch0_DTX,dl_bler_stats.bler,dl_bler_stats.mcs,dl.total_bytes,ulsch_DTX,ul.errors,ul_bler_stats.bler,ul_bler_stats.mcs,ulsch_total_bytes_scheduled,ul.total_bytes,dl.rounds,ul.rounds,cwnd_values,inflight,rtt,sending_rate,throughput,retransmissions_interval
1687551271,ff00,1,42.813648,0.670842,0,0,-61,14,15,280,225,920,1,0,0,0,723,0,9,6697625,1783,0,0.0067,28,91164162,91164022,31555/1911/74/0,364003/5500/66/6,0.8367346938775511,424719.76156862744,73.47403137307418,2136416.0,900000.0,nan
1687551272,ff00,1,239.417099,5.791593,0,0,-62,11,15,260,220,920,1,0,0,0,725,0.01575,15,6712098,1794,0,0.4661,23,91405480,91400770,31657/1913/74/0,364268/5644/66/6,1.717687074829932,1107430.4,174.8149451087503,816000.0,420000.0,nan
1687551273,ff00,1,388.943878,21.957985,0,0,-50,7,15,400,340,1042,1,0,0,0,725,0.03779,25,6768689,1794,0,0.1987,13,91875699,91872386,31926/1926/74/0,364829/5667/66/6,2.248322147651007,1496137.9555555556,326.72279820297706,792000.0,396000.0,nan
1687551274,ff00,1,401.34848,26.341009,0,0,-50,4,15,410,340,1043,1,0,0,0,725,0.12784,24,6814669,1794,0,0.06928,11,92138625,92136060,32071/1951/74/0,365429/5667/66/6,3.2560553633217992,2060873.4896551725,436.52718271527976,1668000.0,876000.0,nan
1687551275,ff00,1,446.265015,32.461712,0,0,-50,16,15,360,330,1043,1,0,0,0,725,0.04912,26,6873770,1794,0,0.03523,18,92472434,92468818,32277/1957/74/0,366015/5674/66/6,4.477966101694915,2899507.155862069,425.27693669820576,2316000.0,1188000.0,nan
1687551276,ff00,1,625.933716,38.999252,0,0,-54,13,15,360,325,1034,1,0,0,0,736,0.13697,25,6944354,1825,0,0.11997,26,93073761,93069068,32495/1999/75/0,366531/5724/66/6,5.965156794425087,3337697.92,438.54875644048053,nan,1032000.0,nan
1687551277,ff00,1,764.086731,47.995472,0,0,-54,9,15,410,325,1033,1,0,0,0,761,0.17743,19,7033681,1863,0,0.11071,22,93709823,93704671,32817/2039/79/0,367052/5773/66/6,7.077702702702703,4157552.761904762,531.8197295779273,nan,492000.0,nan
1687551278,ff00,1,862.592407,37.348637,0,0,-51,6,15,380,320,1030,1,0,0,0,761,0.06496,18,7080622,1863,0,0.04557,25,94389110,94382718,33086/2040/79/0,367640/5779/66/6,8.698630136986301,3227302.4,604.9147443568453,nan,1128000.0,nan
1687551279,ff00,1,958.903992,29.858873,0,0,-51,2,15,360,330,1033,1,0,0,0,772,0.0639,18,7118341,1901,0,0.12529,23,95021276,95015701,33282/2051/79/0,368116/5852/67/6,10.301038062283737,4175641.6,688.9721659726874,nan,1056000.0,nan
1687551280,ff00,1,1016.006653,29.304348,0,0,-50,15,15,370,335,1042,1,0,0,0,777,0.0524,20,7164214,1911,0,0.06852,23,95706827,95699523,33510/2062/80/0,368680/5872/67/6,11.802768166089965,4053190.243902439,753.6987908681233,10284000.0,1080000.0,nan
1687551281,ff00,1,1062.034546,31.024448,0,0,-50,11,15,390,340,1043,1,0,0,0,782,0.07323,20,7215754,1919,0,0.05919,24,96392788,96386812,33743/2079/81/0,369234/5898/67/6,13.362369337979095,4217344.0,893.0852696702286,nan,912000.0,nan
1687551282,ff00,1,1105.473877,32.227242,0,0,-51,8,15,380,330,1034,1,0,0,0,788,0.05193,21,7269137,1942,0,0.06835,24,97076282,97070306,33958/2088/81/0,369758/5942/68/6,14.761245674740485,3218035.2,773.6459821462632,nan,1116000.0,nan
1687551283,ff00,1,1137.25708,34.703621,0,0,-52,4,15,380,330,1033,1,0,0,0,801,0.0687,24,7328425,1973,0,0.08505,24,97757801,97751825,34159/2103/81/0,370282/5987/68/6,14.934707903780069,4125913.6,973.2146633995904,nan,852000.0,nan
