('12.1.1.152', 37118, '192.168.70.129', 10000);('12.1.1.152', 37118, '192.168.70.129', 10000);('12.1.1.152', 37118, '192.168.70.129', 10000);total;total;total;
0.13235211372375488;1;24;0.13235211372375488;1;24;
0.3323521614074707;0;87;0.3323521614074707;0;87;
0.5323522090911865;0;133;0.5323522090911865;0;133;
0.7323522567749023;0;172;0.7323522567749023;0;172;
0.9323523044586182;0;154;0.9323523044586182;0;154;
1.132352352142334;0;130;1.132352352142334;0;130;
1.3323523998260498;0;119;1.3323523998260498;0;119;
1.5323524475097656;0;113;1.5323524475097656;0;113;
1.7323524951934814;0;116;1.7323524951934814;0;116;
1.9323525428771973;0;117;1.9323525428771973;0;117;
2.132352590560913;0;116;2.132352590560913;0;116;
2.332352638244629;0;111;2.332352638244629;0;111;
2.5323526859283447;0;92;2.5323526859283447;0;92;
2.7323527336120605;0;190;2.7323527336120605;0;190;
2.9323527812957764;0;121;2.9323527812957764;0;121;
3.132352828979492;0;204;3.132352828979492;0;204;
3.332352876663208;0;113;3.332352876663208;0;113;
3.532352924346924;0;184;3.532352924346924;0;184;
3.7323529720306396;0;166;3.7323529720306396;0;166;
3.9323530197143555;0;176;3.9323530197143555;0;176;
4.132353067398071;0;151;4.132353067398071;0;151;
4.332353115081787;0;178;4.332353115081787;0;178;
4.532353162765503;0;178;4.532353162765503;0;178;
4.732353210449219;0;27;4.732353210449219;0;27;
4.932353258132935;0;0;4.932353258132935;0;0;
5.13235330581665;0;0;5.13235330581665;0;0;
5.332353353500366;0;617;5.332353353500366;0;617;
5.532353401184082;0;162;5.532353401184082;0;162;
5.732353448867798;0;0;5.732353448867798;0;0;
5.932353496551514;0;0;5.932353496551514;0;0;
6.1323535442352295;0;0;6.1323535442352295;0;0;
6.332353591918945;0;0;6.332353591918945;0;0;
6.532353639602661;0;0;6.532353639602661;0;0;
6.732353687286377;0;0;6.732353687286377;0;0;
6.932353734970093;0;0;6.932353734970093;0;0;
7.132353782653809;0;850;7.132353782653809;0;850;
7.332353830337524;0;0;7.332353830337524;0;0;
7.53235387802124;0;0;7.53235387802124;0;0;
7.732353925704956;0;0;7.732353925704956;0;0;
7.932353973388672;0;0;7.932353973388672;0;0;
8.132354021072388;0;0;8.132354021072388;0;0;
8.332354068756104;0;1;8.332354068756104;0;1;
8.53235411643982;0;0;8.53235411643982;0;0;
8.732354164123535;0;0;8.732354164123535;0;0;
8.932354211807251;0;0;8.932354211807251;0;0;
9.132354259490967;0;885;9.132354259490967;0;885;
9.332354307174683;0;0;9.332354307174683;0;0;
9.532354354858398;0;0;9.532354354858398;0;0;
9.732354402542114;0;0;9.732354402542114;0;0;
9.93235445022583;0;0;9.93235445022583;0;0;
10.132354497909546;0;0;10.132354497909546;0;0;
10.332354545593262;0;0;10.332354545593262;0;0;
10.532354593276978;0;0;10.532354593276978;0;0;
10.732354640960693;0;0;10.732354640960693;0;0;
10.93235468864441;0;0;10.93235468864441;0;0;
11.132354736328125;0;0;11.132354736328125;0;0;
11.33235478401184;0;834;11.33235478401184;0;834;
11.532354831695557;0;0;11.532354831695557;0;0;
11.732354879379272;0;0;11.732354879379272;0;0;
11.932354927062988;0;0;11.932354927062988;0;0;
12.132354974746704;0;0;12.132354974746704;0;0;
12.33235502243042;0;1;12.33235502243042;0;1;
12.532355070114136;0;0;12.532355070114136;0;0;
12.732355117797852;0;0;12.732355117797852;0;0;
12.932355165481567;0;0;12.932355165481567;0;0;
13.132355213165283;0;842;13.132355213165283;0;842;
13.332355260848999;0;43;13.332355260848999;0;43;
13.532355308532715;0;0;13.532355308532715;0;0;
13.73235535621643;0;0;13.73235535621643;0;0;
13.932355403900146;0;0;13.932355403900146;0;0;
14.132355451583862;0;0;14.132355451583862;0;0;
14.332355499267578;0;0;14.332355499267578;0;0;
14.532355546951294;0;0;14.532355546951294;0;0;
14.73235559463501;0;0;14.73235559463501;0;0;
14.932355642318726;0;0;14.932355642318726;0;0;
15.132355690002441;0;0;15.132355690002441;0;0;
15.332355737686157;0;0;15.332355737686157;0;0;
15.532355785369873;0;835;15.532355785369873;0;835;
15.732355833053589;0;0;15.732355833053589;0;0;
15.932355880737305;0;0;15.932355880737305;0;0;
16.13235592842102;0;0;16.13235592842102;0;0;
16.332355976104736;0;0;16.332355976104736;0;0;
16.532356023788452;0;0;16.532356023788452;0;0;
16.732356071472168;0;0;16.732356071472168;0;0;
16.932356119155884;0;0;16.932356119155884;0;0;
17.1323561668396;0;0;17.1323561668396;0;0;
17.332356214523315;0;0;17.332356214523315;0;0;
17.53235626220703;0;0;17.53235626220703;0;0;
17.732356309890747;0;882;17.732356309890747;0;882;
17.932356357574463;0;5;17.932356357574463;0;5;
18.13235640525818;0;0;18.13235640525818;0;0;
18.332356452941895;0;0;18.332356452941895;0;0;
18.53235650062561;0;0;18.53235650062561;0;0;
18.732356548309326;0;0;18.732356548309326;0;0;
18.932356595993042;0;0;18.932356595993042;0;0;
19.132356643676758;0;0;19.132356643676758;0;0;
19.332356691360474;0;0;19.332356691360474;0;0;
19.53235673904419;0;0;19.53235673904419;0;0;
19.732356786727905;0;833;19.732356786727905;0;833;
19.93235683441162;0;0;19.93235683441162;0;0;
20.132356882095337;0;0;20.132356882095337;0;0;
20.332356929779053;0;0;20.332356929779053;0;0;
20.53235697746277;0;0;20.53235697746277;0;0;
20.732357025146484;0;0;20.732357025146484;0;0;
20.9323570728302;0;0;20.9323570728302;0;0;
21.132357120513916;0;0;21.132357120513916;0;0;
21.332357168197632;0;0;21.332357168197632;0;0;
