timestamp,rsrp,bler,mcs
0.0,-60,0.0,15
1.0,-61,0.08092,22
2.0,-49,0.11725,18
3.0,-49,0.04535,20
4.0,-49,0.06424,21
5.0,-49,0.06247,21
6.0,-51,0.15564,20
7.0,-50,0.07651,17
8.0,-50,0.03239,23
9.0,-50,0.16117,23
10.0,-55,0.14285,14
11.0,-50,0.04981,15
12.0,-51,0.0563,23
13.0,0,0.07344,23
14.0,-52,0.08556,23
15.0,-53,0.09442,23
16.0,-53,0.1041,23
17.0,-53,0.09275,23
18.0,-52,0.09531,23
19.0,-51,0.09653,23
20.0,-52,0.10069,23
21.0,-51,0.0927,23
22.0,-51,0.09583,23
23.0,-51,0.09942,23
24.0,-50,0.10218,23
25.0,-50,0.10091,23
26.0,-51,0.09851,23
27.0,-51,0.10849,23
28.0,-51,0.09885,23
29.0,-51,0.10636,23
30.0,-51,0.10021,23
31.0,-51,0.09329,23
32.0,-51,0.09524,23
33.0,-51,0.09836,23
34.0,-50,0.10223,23
35.0,-52,0.09533,23
36.0,-52,0.09509,23
37.0,-52,0.1055,23
38.0,-53,0.09718,23
39.0,-52,0.10048,23
40.0,-54,0.10847,23
41.0,-54,0.11819,23
42.0,-55,0.11839,23
43.0,-55,0.11674,23
44.0,-56,0.12397,23
45.0,-56,0.13031,23
46.0,-56,0.1263,23
47.0,-56,0.1189,23
48.0,-55,0.10821,23
49.0,-56,0.11547,23
50.0,-55,0.11419,23
51.0,-55,0.12079,23
52.0,-55,0.11015,23
53.0,-56,0.12255,23
54.0,-55,0.11195,23
55.0,-55,0.10505,23
56.0,-55,0.10587,23
57.0,-54,0.11315,23
58.0,-54,0.11817,23
59.0,-54,0.12202,23
60.0,-54,0.1159,23
61.0,-54,0.12934,23
62.0,-55,0.12403,23
63.0,-55,0.11463,23
64.0,-54,0.11965,23
65.0,-53,0.11122,23
66.0,-53,0.09389,23
67.0,-53,0.1034,23
68.0,-53,0.09775,23
69.0,-53,0.09584,23
70.0,-52,0.09919,23
71.0,-52,0.10815,23
72.0,-51,0.09819,23
73.0,-51,0.10816,23
74.0,-51,0.09896,23
75.0,-51,0.10275,23
76.0,-52,0.08864,23
77.0,-51,0.10474,23
78.0,-51,0.09972,23
79.0,-51,0.11663,23
80.0,-50,0.11636,23
81.0,-52,0.13336,23
82.0,-52,0.12108,23
83.0,-51,0.10216,23
84.0,-51,0.10449,23
85.0,-51,0.13547,21
86.0,-52,0.05485,21
87.0,-52,0.11562,24
88.0,-52,0.14494,23
89.0,-52,0.11398,23
90.0,-52,0.10456,23
91.0,-52,0.09666,23
92.0,-53,0.11308,23
93.0,-53,0.10953,23
94.0,-53,0.1073,23
95.0,-53,0.11564,23
96.0,-53,0.11407,23
97.0,-53,0.10679,23
98.0,-54,0.11734,23
99.0,-55,0.11341,23
100.0,-54,0.12179,23
