timestamp,rsrp,bler,mcs
0.0,-60,0.0,9
1.0,-60,0.00571,18
2.0,-60,0.16139,21
3.0,-49,0.1059,16
4.0,-49,0.0491,17
5.0,-49,0.07151,21
6.0,-50,0.07169,21
7.0,-50,0.13113,21
8.0,-50,0.13555,16
9.0,-50,0.05573,16
10.0,-49,0.06093,23
11.0,-50,0.11301,23
12.0,-51,0.17489,18
13.0,-51,0.09107,13
14.0,-58,0.0615,16
15.0,-52,0.05453,18
16.0,-53,0.1273,24
17.0,-53,0.09959,22
18.0,-52,0.07533,22
19.0,-51,0.05841,22
20.0,-52,0.05914,22
21.0,-51,0.06223,22
22.0,-51,0.05625,22
23.0,-51,0.08136,22
24.0,-50,0.07649,22
25.0,-50,0.08429,22
26.0,-50,0.08291,22
27.0,-50,0.07362,22
28.0,-51,0.07327,22
29.0,-51,0.0573,22
30.0,-51,0.06106,22
31.0,-51,0.0609,22
32.0,-51,0.06179,22
33.0,-51,0.063,22
34.0,-50,0.0747,22
35.0,-51,0.06823,22
36.0,-52,0.06308,22
37.0,-52,0.06347,22
38.0,-53,0.06752,22
39.0,-52,0.06382,22
40.0,-53,0.05918,22
41.0,-53,0.06194,22
42.0,-54,0.06732,22
43.0,-55,0.07209,22
44.0,-64,0.10114,22
45.0,-56,0.08149,22
46.0,-56,0.0814,22
47.0,-56,0.07225,22
48.0,-55,0.08068,22
49.0,-56,0.08025,22
50.0,-55,0.07664,22
51.0,-55,0.06878,22
52.0,-55,0.07095,22
53.0,-56,0.07643,22
54.0,-55,0.07396,22
55.0,-55,0.07114,22
56.0,-55,0.07161,22
57.0,-54,0.06852,22
58.0,-54,0.06402,22
59.0,-54,0.06357,22
60.0,-54,0.06547,22
61.0,-54,0.07547,22
62.0,-55,0.07087,22
63.0,-55,0.07855,22
64.0,-54,0.06538,22
65.0,-53,0.05423,22
66.0,-53,0.05547,22
67.0,-53,0.06476,22
68.0,-53,0.05952,22
69.0,-53,0.05803,22
70.0,-52,0.05472,22
71.0,-52,0.05077,22
72.0,-51,0.05742,22
73.0,-51,0.06678,22
74.0,-51,0.06209,22
75.0,-51,0.05913,22
76.0,-52,0.05563,22
77.0,-51,0.07566,22
78.0,-51,0.06881,22
79.0,-51,0.06863,22
80.0,-50,0.07956,22
81.0,-51,0.0841,22
82.0,-51,0.06844,22
83.0,-58,0.07765,22
84.0,-51,0.07114,22
85.0,-51,0.05527,22
86.0,-51,0.06381,22
87.0,-51,0.05792,22
88.0,-52,0.05679,22
89.0,-52,0.06271,22
90.0,-51,0.05039,22
91.0,-51,0.05966,22
92.0,-52,0.05508,22
93.0,-53,0.05929,22
94.0,-53,0.06379,22
95.0,-54,0.05656,22
96.0,-53,0.06603,22
97.0,-53,0.06144,22
98.0,-54,0.06655,22
99.0,-55,0.0614,22
100.0,-54,0.05915,22
