timestamp,rsrp,bler,mcs
0.0,-61,0.00777,28
1.0,-62,0.47043,20
2.0,-57,0.16618,10
3.0,-50,0.05794,10
4.0,-50,0.0202,19
5.0,-50,0.10511,26
6.0,-50,0.1066,21
7.0,-51,0.04585,23
8.0,-51,0.04966,24
9.0,-50,0.10311,24
10.0,-50,0.06926,24
11.0,-57,0.07783,25
12.0,-51,0.08511,25
13.0,-64,0.1187,25
14.0,-53,0.1223,25
15.0,-75,0.15146,24
16.0,-54,0.0699,22
17.0,-63,0.19326,25
18.0,-53,0.07765,22
19.0,-96,0.0475,25
20.0,-62,0.0974,25
21.0,-52,0.11065,25
22.0,-52,0.07447,25
23.0,-51,0.10155,25
24.0,-51,0.11375,25
25.0,-57,0.10775,25
26.0,-51,0.10352,25
27.0,-52,0.08393,25
28.0,-52,0.08436,25
29.0,-52,0.06603,25
30.0,-65,0.11676,25
31.0,-61,0.09559,25
32.0,-52,0.06963,25
33.0,-51,0.07966,25
34.0,-51,0.09918,25
35.0,-52,0.07801,25
36.0,-53,0.06813,25
37.0,-53,0.08133,25
38.0,-53,0.09955,25
39.0,-60,0.13101,25
40.0,-61,0.11769,25
41.0,-55,0.13035,25
42.0,-56,0.072,25
43.0,153391631,0.11036,25
44.0,-66,0.13877,25
45.0,-57,0.13028,25
46.0,-66,0.11068,25
47.0,-58,0.12324,25
48.0,-65,0.11415,23
49.0,-56,0.06093,24
50.0,-54,0.09983,24
51.0,-56,0.12515,24
52.0,-56,0.11148,22
53.0,-56,0.04185,24
54.0,-56,0.12683,24
55.0,-56,0.11076,23
56.0,-56,0.05214,23
57.0,-55,0.07794,23
58.0,-55,0.07826,23
59.0,-55,0.09384,23
60.0,-55,0.07561,23
61.0,-59,0.08619,23
62.0,-55,0.06717,23
63.0,-55,0.10973,24
64.0,-55,0.09642,21
65.0,-54,0.06013,22
66.0,-54,0.12372,22
67.0,-54,0.13725,22
68.0,-54,0.11512,22
69.0,-53,0.11088,22
70.0,-53,0.12187,20
71.0,-52,0.04816,21
72.0,-52,0.07896,22
73.0,-52,0.10337,22
74.0,-52,0.13641,22
75.0,-52,0.07481,20
76.0,-52,0.07411,21
77.0,-52,0.11161,19
78.0,-52,0.05416,19
79.0,-51,0.08682,20
80.0,-51,0.12977,20
81.0,-52,0.08164,18
82.0,-53,0.09079,21
83.0,-52,0.08321,19
84.0,-52,0.05477,20
85.0,-52,0.07836,20
86.0,-52,0.0765,20
87.0,-53,0.04768,21
88.0,0,0.05769,21
89.0,-52,0.06253,21
90.0,-52,0.14413,23
91.0,-53,0.09034,18
92.0,-54,0.06188,20
93.0,-54,0.08769,20
94.0,-54,0.08548,20
95.0,-54,0.04975,22
96.0,-54,0.10382,22
97.0,-54,0.10751,22
98.0,-54,0.07288,22
99.0,-56,0.09847,22
100.0,-55,0.12421,21
