timestamp,rsrp,bler,mcs
0.0,-63,0.16667,6
1.0,-63,0.22581,6
2.0,-58,0.43288,6
3.0,-53,0.15894,6
4.0,-52,0.06084,6
5.0,-52,0.12121,7
6.0,-67,0.04511,8
7.0,-53,0.06916,7
8.0,-53,0.11212,7
9.0,-53,0.12508,8
10.0,-52,0.06206,7
11.0,-53,0.12515,6
12.0,-54,0.045,8
13.0,-54,0.10099,6
14.0,-54,0.1343,8
15.0,-55,0.06536,6
16.0,-56,0.11182,7
17.0,-56,0.09358,8
18.0,-56,0.07764,7
19.0,-54,0.13039,7
20.0,-55,0.04547,8
21.0,-54,0.07787,7
22.0,-54,0.15394,6
23.0,-54,0.05367,6
24.0,-53,0.08931,7
25.0,-53,0.13555,7
26.0,-55,0.04726,8
27.0,-60,0.07544,7
28.0,-54,0.16983,6
29.0,-54,0.05921,6
30.0,-54,0.12833,6
31.0,-54,0.04474,8
32.0,-61,0.0816,6
33.0,-54,0.14257,7
34.0,-53,0.04971,8
35.0,-53,0.09626,6
36.0,-54,0.11829,8
37.0,-55,0.0772,6
38.0,-55,0.14299,7
39.0,-55,0.05578,7
40.0,-58,0.10319,6
41.0,-56,0.12265,8
42.0,-57,0.06921,7
43.0,-58,0.1131,7
44.0,-59,0.09151,8
45.0,-59,0.08814,6
46.0,-65,0.16966,7
47.0,-59,0.06668,6
48.0,-58,0.12327,6
49.0,-60,0.04298,8
50.0,-58,0.08893,7
51.0,-56,0.09339,8
52.0,-58,0.0833,6
53.0,-59,0.14141,8
54.0,-58,0.09476,6
55.0,-58,0.08146,6
56.0,-58,0.05311,6
57.0,-57,0.12731,6
58.0,-57,0.16741,6
59.0,-57,0.19505,6
60.0,-57,0.19353,6
61.0,-57,0.18992,6
62.0,-58,0.12298,6
63.0,-58,0.07734,6
64.0,-57,0.11478,6
65.0,-56,0.22434,6
66.0,-56,0.38823,6
67.0,-56,0.38599,6
68.0,-56,0.42819,6
69.0,-56,0.42378,6
70.0,-55,0.52304,6
71.0,-55,0.59118,6
72.0,-54,0.54685,6
73.0,-54,0.46242,6
74.0,-54,0.45333,6
75.0,-54,0.4632,6
76.0,-55,0.51487,6
77.0,-54,0.60837,6
78.0,-54,0.61502,6
79.0,-54,0.65231,6
80.0,-53,0.7178,6
81.0,-53,0.78644,6
82.0,-54,0.8305,6
83.0,-54,0.73619,6
84.0,-54,0.7116,6
85.0,-54,0.6822,6
86.0,-54,0.6671,6
87.0,-54,0.66801,6
88.0,-55,0.65995,6
89.0,-55,0.67733,6
90.0,-54,0.56794,6
91.0,-54,0.57504,6
92.0,-55,0.67426,6
93.0,-56,0.70438,6
94.0,-56,0.69082,6
95.0,-56,0.65773,6
96.0,-56,0.56414,6
97.0,-56,0.48269,6
98.0,-57,0.33144,6
99.0,-57,0.33477,6
100.0,-57,0.52438,6
