Throughput;Throughput;Sending Rate;Sending Rate;
0.09950399398803711;0.7508309729714676;0.09950399398803711;1.0;
0.29950404167175293;0.5;0.29950404167175293;1.0;
0.49950408935546875;0.5;0.49950408935546875;1.0;
0.6995041370391846;0.5;0.6995041370391846;1.0;
0.8995041847229004;0.5;0.8995041847229004;1.0;
1.0995042324066162;0.5;1.0995042324066162;1.0;
1.299504280090332;0.5;1.299504280090332;1.0;
1.4995043277740479;0.5;1.4995043277740479;1.0;
1.6995043754577637;0.5;1.6995043754577637;1.0;
1.8995044231414795;0.5;1.8995044231414795;1.0;
2.0995044708251953;0.5;2.0995044708251953;1.0;
2.299504518508911;0.5;2.299504518508911;1.0;
2.499504566192627;0.5;2.499504566192627;1.0;
2.6995046138763428;0.5;2.6995046138763428;1.0;
2.8995046615600586;0.5;2.8995046615600586;1.0;
3.0995047092437744;0.5;3.0995047092437744;1.0;
3.2995047569274902;0.5;3.2995047569274902;1.0;
3.499504804611206;0.5;3.499504804611206;1.0;
3.699504852294922;0.5;3.699504852294922;1.0;
3.8995048999786377;0.5;3.8995048999786377;1.0;
4.0995049476623535;0.5;4.0995049476623535;1.0;
4.299504995346069;0.5;4.299504995346069;1.0;
4.499505043029785;0.5;4.499505043029785;1.0;
4.699505090713501;0.5;4.699505090713501;1.0;
4.899505138397217;0.5;4.899505138397217;1.0;
5.099505186080933;0.5;5.099505186080933;1.0;
5.299505233764648;0.5;5.299505233764648;1.0;
5.499505281448364;0.5;5.499505281448364;1.0;
5.69950532913208;0.5;5.69950532913208;1.0;
5.899505376815796;0.5;5.899505376815796;1.0;
6.099505424499512;0.5;6.099505424499512;1.0;
6.2995054721832275;0.5;6.2995054721832275;1.0;
6.499505519866943;0.5;6.499505519866943;1.0;
6.699505567550659;0.5;6.699505567550659;1.0;
6.899505615234375;0.5;6.899505615234375;1.0;
7.099505662918091;0.5;7.099505662918091;1.0;
7.299505710601807;0.5;7.299505710601807;1.0;
7.4995057582855225;0.5;7.4995057582855225;1.0;
7.699505805969238;0.5;7.699505805969238;1.0;
7.899505853652954;0.5;7.899505853652954;1.0;
8.09950590133667;0.5;8.09950590133667;1.0;
8.299505949020386;0.5;8.299505949020386;1.0;
8.499505996704102;0.5;8.499505996704102;1.0;
8.699506044387817;0.5;8.699506044387817;1.0;
8.899506092071533;0.5;8.899506092071533;1.0;
9.099506139755249;0.5;9.099506139755249;1.0;
9.299506187438965;0.5;9.299506187438965;1.0;
