('192.168.70.129', 38072, '12.1.1.156', 10000);('192.168.70.129', 38072, '12.1.1.156', 10000);('192.168.70.129', 38072, '12.1.1.156', 10000);('192.168.70.129', 52726, '12.1.1.156', 10001);('192.168.70.129', 52726, '12.1.1.156', 10001);('192.168.70.129', 52726, '12.1.1.156', 10001);('192.168.70.129', 38076, '12.1.1.156', 10000);('192.168.70.129', 38076, '12.1.1.156', 10000);('192.168.70.129', 38076, '12.1.1.156', 10000);('192.168.70.129', 52730, '12.1.1.156', 10001);('192.168.70.129', 52730, '12.1.1.156', 10001);('192.168.70.129', 52730, '12.1.1.156', 10001);
;;;;;;63728.204543;16.0;0;63728.204543;10.0;0;
;;;;;;63728.308473;29.0;29.0;63728.308473;25.0;0;
;;;;;;63728.412331;30.0;29.0;63728.412331;41.0;0;
;;;;;;63728.516345;31.0;29.0;63728.516345;78.0;0;
;;;;;;63728.620151;32.0;29.0;63728.620151;111.0;0;
;;;;;;63728.724039;33.0;29.0;63728.724039;155.0;0;
;;;;;;63728.828097;34.0;29.0;63728.828097;209.0;0;
;;;;;;63728.932021;34.0;29.0;63728.932021;285.0;0;
;;;;;;63729.036099;35.0;29.0;63729.036099;324.0;0;
;;;;;;63729.140052;35.0;29.0;63729.140052;365.0;0;
;;;;;;63729.244106;35.0;29.0;63729.244106;486.0;0;
;;;;;;63729.348057;35.0;29.0;63729.348057;574.0;0;
;;;;;;63729.452141;36.0;29.0;63729.452141;616.0;0;
;;;;;;63729.556124;37.0;29.0;63729.556124;681.0;0;
;;;;;;63729.660027;37.0;29.0;63729.660027;760.0;388.0;
;;;;;;63729.764002;37.0;29.0;63729.764002;816.0;0;
;;;;;;63729.867983;37.0;29.0;63729.867983;887.0;0;
;;;;;;63729.972039;37.0;29.0;63729.972039;1005.0;0;
;;;;;;63730.075992;37.0;29.0;63730.075992;1057.0;0;
;;;;;;63730.180079;37.0;29.0;63730.180079;1165.0;0;
;;;;;;63730.284009;38.0;29.0;63730.284009;1215.0;0;
;;;;;;63730.387989;39.0;29.0;63730.387989;1280.0;0;
;;;;;;63730.491925;39.0;29.0;63730.491925;1350.0;0;
;;;;;;63730.595968;39.0;29.0;63730.595968;1398.0;0;
;;;;;;63730.699892;39.0;29.0;63730.699892;1467.0;0;
;;;;;;63730.803704;39.0;29.0;63730.803704;1563.0;0;
;;;;;;63730.907661;39.0;29.0;63730.907661;1605.0;0;
;;;;;;63731.011502;39.0;29.0;63731.011502;1681.0;0;
;;;;;;63731.115443;39.0;29.0;63731.115443;1749.0;0;
;;;;;;63731.219336;39.0;29.0;63731.219336;1845.0;0;
;;;;;;63731.323126;39.0;29.0;63731.323126;1919.0;0;
;;;;;;63731.426993;39.0;29.0;63731.426993;1989.0;0;
;;;;;;63731.530944;39.0;29.0;63731.530944;2063.0;0;
;;;;;;63731.635621;39.0;29.0;63731.635621;2137.0;0;
;;;;;;63731.739771;39.0;29.0;63731.739771;2211.0;0;
;;;;;;63731.843621;39.0;29.0;63731.843621;2289.0;0;
;;;;;;63731.947669;39.0;29.0;63731.947669;2371.0;0;
