Throughput;Throughput;Sending Rate;Sending Rate;
1685947048.369596;0.4794886848798225;1685947048.369596;0.47537513868981673;
1685947048.569596;0.4342877065799055;1685947048.569596;0.49646872297492073;
1685947048.769596;0.3496546206192942;1685947048.769596;0.4175257731958763;
1685947048.9695961;0.33590356013015904;1685947048.9695961;0.3951378809869376;
1685947049.1695962;0.33997770850280784;1685947049.1695962;0.3900163241077391;
1685947049.3695962;0.25;1685947049.3695962;0.25;
1685947049.5695963;0.3053419635589022;1685947049.5695963;0.3524390243902439;
1685947049.7695963;0.2694193872043796;1685947049.7695963;0.28279186004998214;
1685947049.9695964;0.25;1685947049.9695964;0.25;
1685947050.1695964;0.25;1685947050.1695964;0.25;
1685947050.3695965;0.2907837161079089;1685947050.3695965;0.3412301706076025;
1685947050.5695965;0.2768343816660181;1685947050.5695965;0.29542039872869114;
1685947050.7695966;0.2519946491062098;1685947050.7695966;0.25364944059669686;
1685947050.9695966;0.25;1685947050.9695966;0.25;
1685947051.1695967;0.25;1685947051.1695967;0.25;
1685947051.3695967;0.25;1685947051.3695967;0.25;
1685947051.5695968;1;1685947051.5695968;0.25;
1685947051.7695968;0.25;1685947051.7695968;0.25;
1685947051.9695969;1;1685947051.9695969;0.25;
1685947052.169597;0.25;1685947052.169597;0.33557046979865773;
1685947052.369597;0.25;1685947052.369597;0.2916236425137974;
1685947052.569597;0.25;1685947052.569597;0.252659499221955;
1685947052.769597;0.25;1685947052.769597;0.25;
1685947052.969597;1;1685947052.969597;0.25;
1685947053.1695971;1;1685947053.1695971;0.25;
1685947053.3695972;1;1685947053.3695972;0.25;
1685947053.5695972;1;1685947053.5695972;0.25;
1685947053.7695973;0.25;1685947053.7695973;0.25;
1685947053.9695973;0.49978113746488656;1685947053.9695973;0.40965587955784527;
1685947054.1695974;0.2561407401500871;1685947054.1695974;0.25;
1685947054.3695974;1;1685947054.3695974;0.25;
1685947054.5695975;1;1685947054.5695975;0.25;
1685947054.7695975;0.25;1685947054.7695975;0.25;
1685947054.9695976;0.25;1685947054.9695976;0.25;
1685947055.1695976;0.25;1685947055.1695976;0.25;
1685947055.3695977;0.25;1685947055.3695977;0.25;
1685947055.5695977;1;1685947055.5695977;0.25;
1685947055.7695978;1;1685947055.7695978;0.25;
1685947055.9695978;0.25;1685947055.9695978;0.25;
1685947056.1695979;0.28000903232959734;1685947056.1695979;0.33440366972477065;
1685947056.369598;0.25;1685947056.369598;0.4676165803108808;
1685947056.569598;1;1685947056.569598;0.25;
1685947056.769598;0.25;1685947056.769598;0.25;
1685947056.969598;0.25;1685947056.969598;0.25;
1685947057.169598;0.25;1685947057.169598;0.25;
1685947057.3695982;0.25;1685947057.3695982;0.25;
1685947057.5695982;0.25;1685947057.5695982;0.25;
1685947057.7695982;0.3336765189246592;1685947057.7695982;0.4596294048820317;
1685947057.9695983;1;1685947057.9695983;0.25;
1685947058.1695983;1;1685947058.1695983;0.25;
1685947058.3695984;1;1685947058.3695984;0.25;
1685947058.5695984;0.25;1685947058.5695984;0.25;
1685947058.7695985;1;1685947058.7695985;0.25;
1685947058.9695985;1;1685947058.9695985;0.25;
1685947059.1695986;1;1685947059.1695986;0.25;
1685947059.3695986;0.25;1685947059.3695986;0.25;
1685947059.5695987;1;1685947059.5695987;0.25;
1685947059.7695987;1;1685947059.7695987;0.25;
1685947059.9695988;0.25;1685947059.9695988;0.4943214175465295;
1685947060.1695988;0.2507389000828323;1685947060.1695988;0.25;
1685947060.3695989;1;1685947060.3695989;0.25;
1685947060.569599;0.25;1685947060.569599;0.25;
1685947060.769599;0.25;1685947060.769599;0.25;
1685947060.969599;0.25;1685947060.969599;0.25;
1685947061.169599;0.25;1685947061.169599;0.25;
1685947061.369599;0.25;1685947061.369599;0.4653846153846154;
1685947061.5695992;1;1685947061.5695992;0.25;
1685947061.7695992;1;1685947061.7695992;0.25;
1685947061.9695992;1;1685947061.9695992;0.25;
1685947062.1695993;0.25;1685947062.1695993;0.25;
1685947062.3695993;0.25;1685947062.3695993;0.25;
1685947062.5695994;0.25;1685947062.5695994;0.25;
1685947062.7695994;0.4993191059499697;1685947062.7695994;0.39883127921801953;
1685947062.9695995;0.3685848085834622;1685947062.9695995;0.3366585537692948;
1685947063.1695995;0.25;1685947063.1695995;0.25;
1685947063.3695996;0.25;1685947063.3695996;0.25;
1685947063.5695996;0.25;1685947063.5695996;0.25;
1685947063.7695997;0.25;1685947063.7695997;0.25310547025692465;
1685947063.9695997;0.2672198371863674;1685947063.9695997;0.4190928299169947;
1685947064.1695998;0.26986969415418177;1685947064.1695998;0.43272763239699313;
1685947064.3695998;0.2772151854864992;1685947064.3695998;0.25;
1685947064.5695999;0.25;1685947064.5695999;0.25;
1685947064.7696;0.25;1685947064.7696;0.25;
1685947064.9696;0.25;1685947064.9696;0.25;
1685947065.1696;0.25;1685947065.1696;0.25;
1685947065.3696;0.3288102304506487;1685947065.3696;0.3155021834061135;
1685947065.5696;0.2528410756435649;1685947065.5696;0.25;
1685947065.7696002;0.29938544584310717;1685947065.7696002;0.33033584143879613;
1685947065.9696002;0.26196454764884997;1685947065.9696002;0.25;
1685947066.1696002;0.25;1685947066.1696002;0.25;
1685947066.3696003;0.2634380437628764;1685947066.3696003;0.25986457837580584;
1685947066.5696003;0.4589387927929355;1685947066.5696003;0.4715759215421035;
1685947066.7696004;0.25;1685947066.7696004;0.25;
1685947066.9696004;0.4903955432612217;1685947066.9696004;0.4510368316354211;
1685947067.1696005;0.25;1685947067.1696005;0.25;
1685947067.3696005;0.26440069329910654;1685947067.3696005;0.26148818169813814;
1685947067.5696006;0.32101245676618867;1685947067.5696006;0.3331776126885739;
1685947067.7696006;0.25;1685947067.7696006;0.25;
1685947067.9696007;0.2797483044765481;1685947067.9696007;0.36835233701801723;
1685947068.1696007;0.2851590587700026;1685947068.1696007;0.25;
1685947068.3696008;0.25;1685947068.3696008;0.25;
1685947068.5696008;0.3489953003313081;1685947068.5696008;0.4284652729614584;
1685947068.7696009;0.2557766324424354;1685947068.7696009;0.25598716523859033;
1685947068.969601;0.25;1685947068.969601;0.25;
1685947069.169601;0.25;1685947069.169601;0.25;
1685947069.369601;0.44401999904895534;1685947069.369601;0.40644521701341735;
1685947069.569601;0.25;1685947069.569601;0.25;
1685947069.769601;0.2787298312945875;1685947069.769601;0.26996805111821087;
1685947069.9696012;0.3321279650435411;1685947069.9696012;0.327874441570656;
1685947070.1696012;0.25475827606778784;1685947070.1696012;0.25628831322918727;
1685947070.3696012;0.25;1685947070.3696012;0.25;
1685947070.5696013;0.25;1685947070.5696013;0.25;
1685947070.7696013;0.38219313301230134;1685947070.7696013;0.4229044313934864;
1685947070.9696014;0.2616168614068047;1685947070.9696014;0.2559163311745143;
1685947071.1696014;0.25;1685947071.1696014;0.25;
