('12.1.1.152', 59864, '192.168.70.129', 10000);('12.1.1.152', 59864, '192.168.70.129', 10000);('12.1.1.152', 59864, '192.168.70.129', 10000);total;total;total;
0.11389803886413574;1;18;0.11389803886413574;1;18;
0.31389808654785156;0;19;0.31389808654785156;0;19;
0.5138981342315674;0;5;0.5138981342315674;0;5;
0.7138981819152832;0;10;0.7138981819152832;0;10;
0.913898229598999;0;8;0.913898229598999;0;8;
1.1138982772827148;0;15;1.1138982772827148;0;15;
1.3138983249664307;0;17;1.3138983249664307;0;17;
1.5138983726501465;0;19;1.5138983726501465;0;19;
1.7138984203338623;0;17;1.7138984203338623;0;17;
1.9138984680175781;0;18;1.9138984680175781;0;18;
2.113898515701294;0;19;2.113898515701294;0;19;
2.3138985633850098;0;19;2.3138985633850098;0;19;
2.5138986110687256;0;22;2.5138986110687256;0;22;
2.7138986587524414;0;19;2.7138986587524414;0;19;
2.9138987064361572;0;20;2.9138987064361572;0;20;
3.113898754119873;0;18;3.113898754119873;0;18;
3.313898801803589;0;17;3.313898801803589;0;17;
3.5138988494873047;0;11;3.5138988494873047;0;11;
3.7138988971710205;0;14;3.7138988971710205;0;14;
3.9138989448547363;0;20;3.9138989448547363;0;20;
4.113898992538452;0;20;4.113898992538452;0;20;
4.313899040222168;0;19;4.313899040222168;0;19;
4.513899087905884;0;21;4.513899087905884;0;21;
4.7138991355896;0;20;4.7138991355896;0;20;
4.913899183273315;0;21;4.913899183273315;0;21;
5.113899230957031;0;12;5.113899230957031;0;12;
5.313899278640747;0;8;5.313899278640747;0;8;
5.513899326324463;0;20;5.513899326324463;0;20;
5.713899374008179;0;20;5.713899374008179;0;20;
5.9138994216918945;0;19;5.9138994216918945;0;19;
6.11389946937561;0;19;6.11389946937561;0;19;
6.313899517059326;0;20;6.313899517059326;0;20;
6.513899564743042;0;18;6.513899564743042;0;18;
6.713899612426758;0;24;6.713899612426758;0;24;
6.913899660110474;0;12;6.913899660110474;0;12;
7.1138997077941895;0;8;7.1138997077941895;0;8;
7.313899755477905;0;19;7.313899755477905;0;19;
7.513899803161621;0;20;7.513899803161621;0;20;
7.713899850845337;0;20;7.713899850845337;0;20;
