timestamp,rsrp,bler,mcs
0.0,-63,0.16667,6
1.0,-63,0.20694,6
2.0,-62,0.37769,6
3.0,-52,0.134,6
4.0,-52,0.04672,7
5.0,-52,0.10217,6
6.0,-58,0.11587,8
7.0,-53,0.07616,6
8.0,-58,0.18299,7
9.0,-53,0.0638,6
10.0,-52,0.12338,6
11.0,-52,0.04302,8
12.0,-53,0.081,7
13.0,-54,0.12456,7
14.0,-98,0.08214,8
15.0,-66,0.07335,6
16.0,-56,0.15302,6
17.0,-56,0.05335,6
18.0,-55,0.112,6
19.0,-54,0.07239,8
20.0,-61,0.0808,6
21.0,-62,0.12093,8
22.0,-54,0.07564,6
23.0,-54,0.15009,6
24.0,-53,0.05233,6
25.0,-53,0.10159,6
26.0,-64,0.09328,8
27.0,-54,0.06755,7
28.0,-54,0.12163,6
29.0,-54,0.04241,8
30.0,-54,0.08182,7
31.0,-54,0.15969,6
32.0,-54,0.05568,6
33.0,-54,0.13351,7
34.0,-53,0.04655,8
35.0,-53,0.0776,7
36.0,-60,0.13567,6
37.0,-55,0.0473,7
38.0,-56,0.10002,6
39.0,-55,0.12121,8
40.0,-55,0.06516,6
41.0,-57,0.13564,6
42.0,0,0.04729,7
43.0,-58,0.08937,7
44.0,-58,0.1472,8
45.0,-59,0.07346,6
46.0,-59,0.1399,7
47.0,-62,0.04878,8
48.0,-64,0.08759,7
49.0,-75,0.15218,6
50.0,-58,0.05306,6
51.0,-58,0.10338,6
52.0,-58,0.0957,8
53.0,-58,0.09225,7
54.0,-58,0.12364,7
55.0,-58,0.12718,6
56.0,-58,0.07558,6
57.0,-57,0.15297,6
58.0,-57,0.17435,6
59.0,-57,0.17321,6
60.0,-57,0.18623,6
61.0,-57,0.18197,6
62.0,-57,0.12028,6
63.0,-58,0.08311,6
64.0,-57,0.12782,6
65.0,-56,0.25867,6
66.0,-56,0.3593,6
67.0,-56,0.39663,6
68.0,-56,0.42439,6
69.0,-56,0.4327,6
70.0,-55,0.53561,6
71.0,-55,0.57827,6
72.0,-54,0.52582,6
73.0,-54,0.46442,6
74.0,0,0.43695,6
75.0,-54,0.46862,6
76.0,-54,0.54198,6
77.0,-54,0.59174,6
78.0,-54,0.64299,6
79.0,-54,0.64184,6
80.0,-53,0.76966,6
81.0,-53,0.8249,6
82.0,-55,0.82178,6
83.0,-54,0.7384,6
84.0,-54,0.68992,6
85.0,-54,0.66095,6
86.0,-54,0.65621,6
87.0,-55,0.64,6
88.0,-55,0.62272,6
89.0,-55,0.62135,6
90.0,-54,0.51467,6
91.0,-55,0.57347,6
92.0,-56,0.65689,6
93.0,-56,0.67854,6
94.0,-56,0.65964,6
95.0,-56,0.62981,6
96.0,-56,0.56041,6
97.0,-56,0.48349,6
98.0,-56,0.33212,6
99.0,-57,0.34425,6
100.0,-57,0.48286,6
