('192.168.70.129', 40308, '12.1.1.153', 10000);('192.168.70.129', 40308, '12.1.1.153', 10000);('192.168.70.129', 40310, '12.1.1.153', 10000);('192.168.70.129', 40310, '12.1.1.153', 10000);total;total;
0.11420106887817383;23440.0;0.11420106887817383;1988040.0;0.11420106887817383;2011480.0;
0.31420111656188965;0.0;0.31420111656188965;4980000.0;0.31420111656188965;4980000.0;
0.5142011642456055;0.0;0.5142011642456055;6420000.0;0.5142011642456055;6420000.0;
0.7142012119293213;0.0;0.7142012119293213;7680000.0;0.7142012119293213;7680000.0;
0.9142012596130371;0.0;0.9142012596130371;8640000.0;0.9142012596130371;8640000.0;
1.114201307296753;0.0;1.114201307296753;9120000.0;1.114201307296753;9120000.0;
1.3142013549804688;0.0;1.3142013549804688;9600000.0;1.3142013549804688;9600000.0;
1.5142014026641846;0.0;1.5142014026641846;10800000.0;1.5142014026641846;10800000.0;
1.7142014503479004;0.0;1.7142014503479004;10680000.0;1.7142014503479004;10680000.0;
1.9142014980316162;0.0;1.9142014980316162;10020000.0;1.9142014980316162;10020000.0;
2.114201545715332;0.0;2.114201545715332;9180000.0;2.114201545715332;9180000.0;
2.314201593399048;0.0;2.314201593399048;11220000.0;2.314201593399048;11220000.0;
2.5142016410827637;0.0;2.5142016410827637;11160000.0;2.5142016410827637;11160000.0;
2.7142016887664795;0.0;2.7142016887664795;11100000.0;2.7142016887664795;11100000.0;
2.9142017364501953;0.0;2.9142017364501953;11220000.0;2.9142017364501953;11220000.0;
3.114201784133911;0.0;3.114201784133911;11100000.0;3.114201784133911;11100000.0;
3.314201831817627;0.0;3.314201831817627;10920000.0;3.314201831817627;10920000.0;
3.5142018795013428;0.0;3.5142018795013428;10980000.0;3.5142018795013428;10980000.0;
3.7142019271850586;0.0;3.7142019271850586;11520000.0;3.7142019271850586;11520000.0;
3.9142019748687744;0.0;3.9142019748687744;11160000.0;3.9142019748687744;11160000.0;
4.11420202255249;0.0;4.11420202255249;11040000.0;4.11420202255249;11040000.0;
4.314202070236206;0.0;4.314202070236206;10933280.0;4.314202070236206;10933280.0;
4.514202117919922;0.0;4.514202117919922;11280000.0;4.514202117919922;11280000.0;
4.714202165603638;0.0;4.714202165603638;11460000.0;4.714202165603638;11460000.0;
4.9142022132873535;0.0;4.9142022132873535;11340000.0;4.9142022132873535;11340000.0;
5.114202260971069;0.0;5.114202260971069;11160000.0;5.114202260971069;11160000.0;
5.314202308654785;0.0;5.314202308654785;11340000.0;5.314202308654785;11340000.0;
5.514202356338501;0.0;5.514202356338501;11280000.0;5.514202356338501;11280000.0;
5.714202404022217;0.0;5.714202404022217;11100000.0;5.714202404022217;11100000.0;
5.914202451705933;0.0;5.914202451705933;10560000.0;5.914202451705933;10560000.0;
6.114202499389648;0.0;6.114202499389648;10412160.0;6.114202499389648;10412160.0;
6.314202547073364;0.0;6.314202547073364;10020000.0;6.314202547073364;10020000.0;
6.51420259475708;0.0;6.51420259475708;9000000.0;6.51420259475708;9000000.0;
6.714202642440796;0.0;6.714202642440796;8640000.0;6.714202642440796;8640000.0;
6.914202690124512;0.0;6.914202690124512;8220000.0;6.914202690124512;8220000.0;
7.1142027378082275;0.0;7.1142027378082275;8160000.0;7.1142027378082275;8160000.0;
7.314202785491943;0.0;7.314202785491943;8040000.0;7.314202785491943;8040000.0;
7.514202833175659;0.0;7.514202833175659;7920000.0;7.514202833175659;7920000.0;
7.714202880859375;0.0;7.714202880859375;7980000.0;7.714202880859375;7980000.0;
7.914202928543091;0.0;7.914202928543091;7980000.0;7.914202928543091;7980000.0;
8.114202976226807;0.0;8.114202976226807;7980000.0;8.114202976226807;7980000.0;
8.314203023910522;0.0;8.314203023910522;8103680.0;8.314203023910522;8103680.0;
8.514203071594238;0.0;8.514203071594238;8700000.0;8.514203071594238;8700000.0;
8.714203119277954;0.0;8.714203119277954;10020000.0;8.714203119277954;10020000.0;
8.91420316696167;0.0;8.91420316696167;11700000.0;8.91420316696167;11700000.0;
9.114203214645386;0.0;9.114203214645386;10200000.0;9.114203214645386;10200000.0;
9.314203262329102;0.0;9.314203262329102;11460000.0;9.314203262329102;11460000.0;
9.514203310012817;0.0;9.514203310012817;10993280.0;9.514203310012817;10993280.0;
9.714203357696533;0.0;9.714203357696533;10620000.0;9.714203357696533;10620000.0;
9.914203405380249;0.0;9.914203405380249;9540000.0;9.914203405380249;9540000.0;
10.114203453063965;0.0;10.114203453063965;8940000.0;10.114203453063965;8940000.0;
10.31420350074768;0.0;10.31420350074768;8340000.0;10.31420350074768;8340000.0;
10.514203548431396;0.0;10.514203548431396;8580000.0;10.514203548431396;8580000.0;
10.714203596115112;0.0;10.714203596115112;8400000.0;10.714203596115112;8400000.0;
10.914203643798828;0.0;10.914203643798828;8460000.0;10.914203643798828;8460000.0;
11.114203691482544;0.0;11.114203691482544;8520000.0;11.114203691482544;8520000.0;
11.31420373916626;0.0;11.31420373916626;8520000.0;11.31420373916626;8520000.0;
11.514203786849976;0.0;11.514203786849976;8340000.0;11.514203786849976;8340000.0;
11.714203834533691;0.0;11.714203834533691;7980000.0;11.714203834533691;7980000.0;
11.914203882217407;0.0;11.914203882217407;9092160.0;11.914203882217407;9092160.0;
12.114203929901123;0.0;12.114203929901123;10140000.0;12.114203929901123;10140000.0;
12.314203977584839;0.0;12.314203977584839;11580000.0;12.314203977584839;11580000.0;
12.514204025268555;0.0;12.514204025268555;12120000.0;12.514204025268555;12120000.0;
12.71420407295227;0.0;12.71420407295227;12240000.0;12.71420407295227;12240000.0;
