('192.168.70.129', 38168, '12.1.1.152', 10000);('192.168.70.129', 38168, '12.1.1.152', 10000);('192.168.70.129', 38168, '12.1.1.152', 10000);total;total;total;
0.18424201011657715;1;57;-0.2157580852508545;0;0;
0.38424205780029297;0;49;-0.015758037567138672;0;0;
0.5842421054840088;0;64;0.18424201011657715;1;57;
0.7842421531677246;0;75;0.38424205780029297;0;49;
0.9842422008514404;0;83;0.5842421054840088;0;64;
1.1842422485351562;0;90;0.7842421531677246;0;75;
1.384242296218872;0;95;0.9842422008514404;0;83;
1.584242343902588;0;70;1.1842422485351562;0;90;
1.7842423915863037;0;102;1.384242296218872;0;95;
1.9842424392700195;0;97;1.584242343902588;0;70;
2.1842424869537354;0;94;1.7842423915863037;0;102;
2.384242534637451;0;98;1.9842424392700195;0;97;
2.584242582321167;0;92;2.1842424869537354;0;94;
2.784242630004883;0;94;2.384242534637451;0;98;
2.9842426776885986;0;98;2.584242582321167;0;92;
3.1842427253723145;0;96;2.784242630004883;0;94;
3.3842427730560303;0;94;2.9842426776885986;0;98;
3.584242820739746;0;97;3.1842427253723145;0;96;
3.784242868423462;0;90;3.3842427730560303;0;94;
3.9842429161071777;0;96;3.584242820739746;0;97;
4.1842429637908936;0;96;3.784242868423462;0;90;
4.384243011474609;0;95;3.9842429161071777;0;96;
4.584243059158325;0;97;4.1842429637908936;0;96;
4.784243106842041;0;90;4.384243011474609;0;95;
4.984243154525757;0;93;4.584243059158325;0;97;
5.184243202209473;0;95;4.784243106842041;0;90;
5.3842432498931885;0;96;4.984243154525757;0;93;
5.584243297576904;0;97;5.184243202209473;0;95;
5.78424334526062;0;101;5.3842432498931885;0;96;
5.984243392944336;0;115;5.584243297576904;0;97;
6.184243440628052;0;111;5.78424334526062;0;101;
6.384243488311768;0;104;5.984243392944336;0;115;
6.584243535995483;0;115;6.184243440628052;0;111;
6.784243583679199;0;115;6.384243488311768;0;104;
6.984243631362915;0;114;6.584243535995483;0;115;
7.184243679046631;0;89;6.784243583679199;0;115;
7.384243726730347;0;128;6.984243631362915;0;114;
7.5842437744140625;0;109;7.184243679046631;0;89;
7.784243822097778;0;111;7.384243726730347;0;128;
7.984243869781494;0;115;7.5842437744140625;0;109;
8.18424391746521;0;114;7.784243822097778;0;111;
8.384243965148926;0;116;7.984243869781494;0;115;
8.584244012832642;0;115;8.18424391746521;0;114;
8.784244060516357;0;107;8.384243965148926;0;116;
8.984244108200073;0;112;8.584244012832642;0;115;
9.184244155883789;0;113;8.784244060516357;0;107;
