('192.168.70.129', 38166, '12.1.1.152', 10000);('192.168.70.129', 38166, '12.1.1.152', 10000);('192.168.70.129', 38168, '12.1.1.152', 10000);('192.168.70.129', 38168, '12.1.1.152', 10000);total;total;
-0.015758037567138672;12360.0;0.18424201011657715;3668040.0;-0.2157580852508545;0;
0.18424201011657715;11120.0;0.38424205780029297;5640000.0;-0.015758037567138672;12360.0;
0.38424205780029297;0.0;0.5842421054840088;7200000.0;0.18424201011657715;3679160.0;
0.5842421054840088;0.0;0.7842421531677246;8400000.0;0.38424205780029297;5640000.0;
0.7842421531677246;0.0;0.9842422008514404;9300000.0;0.5842421054840088;7200000.0;
0.9842422008514404;0.0;1.1842422485351562;10500000.0;0.7842421531677246;8400000.0;
1.1842422485351562;0.0;1.384242296218872;10140000.0;0.9842422008514404;9300000.0;
1.384242296218872;0.0;1.584242343902588;7560000.0;1.1842422485351562;10500000.0;
1.584242343902588;0.0;1.7842423915863037;12180000.0;1.384242296218872;10140000.0;
1.7842423915863037;0.0;1.9842424392700195;10860000.0;1.584242343902588;7560000.0;
1.9842424392700195;0.0;2.1842424869537354;10500000.0;1.7842423915863037;12180000.0;
2.1842424869537354;0.0;2.384242534637451;10680000.0;1.9842424392700195;10860000.0;
2.384242534637451;0.0;2.584242582321167;10440000.0;2.1842424869537354;10500000.0;
2.584242582321167;0.0;2.784242630004883;10260000.0;2.384242534637451;10680000.0;
2.784242630004883;0.0;2.9842426776885986;10920000.0;2.584242582321167;10440000.0;
2.9842426776885986;0.0;3.1842427253723145;10740000.0;2.784242630004883;10260000.0;
3.1842427253723145;0.0;3.3842427730560303;10320000.0;2.9842426776885986;10920000.0;
3.3842427730560303;0.0;3.584242820739746;11040000.0;3.1842427253723145;10740000.0;
3.584242820739746;0.0;3.784242868423462;10260000.0;3.3842427730560303;10320000.0;
3.784242868423462;0.0;3.9842429161071777;10740000.0;3.584242820739746;11040000.0;
3.9842429161071777;0.0;4.1842429637908936;10260000.0;3.784242868423462;10260000.0;
4.1842429637908936;0.0;4.384243011474609;10620000.0;3.9842429161071777;10740000.0;
4.384243011474609;0.0;4.584243059158325;10620000.0;4.1842429637908936;10260000.0;
4.584243059158325;0.0;4.784243106842041;10560000.0;4.384243011474609;10620000.0;
4.784243106842041;0.0;4.984243154525757;9840000.0;4.584243059158325;10620000.0;
4.984243154525757;0.0;5.184243202209473;10560000.0;4.784243106842041;10560000.0;
5.184243202209473;0.0;5.3842432498931885;11100000.0;4.984243154525757;9840000.0;
5.3842432498931885;0.0;5.584243297576904;10920000.0;5.184243202209473;10560000.0;
5.584243297576904;0.0;5.78424334526062;11160000.0;5.3842432498931885;11100000.0;
5.78424334526062;0.0;5.984243392944336;12900000.0;5.584243297576904;10920000.0;
5.984243392944336;0.0;6.184243440628052;12120000.0;5.78424334526062;11160000.0;
6.184243440628052;0.0;6.384243488311768;12300000.0;5.984243392944336;12900000.0;
6.384243488311768;0.0;6.584243535995483;12600000.0;6.184243440628052;12120000.0;
6.584243535995483;0.0;6.784243583679199;12360000.0;6.384243488311768;12300000.0;
6.784243583679199;0.0;6.984243631362915;12720000.0;6.584243535995483;12600000.0;
6.984243631362915;0.0;7.184243679046631;11520000.0;6.784243583679199;12360000.0;
7.184243679046631;0.0;7.384243726730347;12720000.0;6.984243631362915;12720000.0;
7.384243726730347;0.0;7.5842437744140625;12660000.0;7.184243679046631;11520000.0;
7.5842437744140625;0.0;7.784243822097778;12360000.0;7.384243726730347;12720000.0;
7.784243822097778;0.0;7.984243869781494;12360000.0;7.5842437744140625;12660000.0;
7.984243869781494;0.0;8.18424391746521;12840000.0;7.784243822097778;12360000.0;
8.18424391746521;0.0;8.384243965148926;13320000.0;7.984243869781494;12360000.0;
8.384243965148926;0.0;8.584244012832642;12480000.0;8.18424391746521;12840000.0;
8.584244012832642;0.0;8.784244060516357;11940000.0;8.384243965148926;13320000.0;
8.784244060516357;0.0;8.984244108200073;12480000.0;8.584244012832642;12480000.0;
8.984244108200073;0.0;9.184244155883789;12660000.0;8.784244060516357;11940000.0;
9.184244155883789;0.0;9.384244203567505;12240000.0;8.984244108200073;12480000.0;
9.384244203567505;0.0;9.58424425125122;12120000.0;9.184244155883789;12660000.0;
9.58424425125122;0.0;9.784244298934937;12300000.0;9.384244203567505;12240000.0;
9.784244298934937;0.0;9.984244346618652;12420000.0;9.58424425125122;12120000.0;
9.984244346618652;0.0;10.184244394302368;12120000.0;9.784244298934937;12300000.0;
10.184244394302368;0.0;10.384244441986084;12840000.0;9.984244346618652;12420000.0;
10.384244441986084;0.0;10.5842444896698;12840000.0;10.184244394302368;12120000.0;
10.5842444896698;0.0;10.784244537353516;12600000.0;10.384244441986084;12840000.0;
10.784244537353516;0.0;10.984244585037231;12360000.0;10.5842444896698;12840000.0;
10.984244585037231;0.0;11.184244632720947;13080000.0;10.784244537353516;12600000.0;
11.184244632720947;0.0;11.384244680404663;12420000.0;10.984244585037231;12360000.0;
11.384244680404663;0.0;11.584244728088379;12960000.0;11.184244632720947;13080000.0;
11.584244728088379;0.0;11.784244775772095;11880000.0;11.384244680404663;12420000.0;
11.784244775772095;0.0;11.98424482345581;13140000.0;11.584244728088379;12960000.0;
11.98424482345581;0.0;12.184244871139526;12840000.0;11.784244775772095;11880000.0;
12.184244871139526;0.0;12.384244918823242;12600000.0;11.98424482345581;13140000.0;
12.384244918823242;0.0;12.584244966506958;12300000.0;12.184244871139526;12840000.0;
12.584244966506958;0.0;12.784245014190674;12780000.0;12.384244918823242;12600000.0;
