('192.168.70.129', 38168, '12.1.1.152', 10000);('192.168.70.129', 38168, '12.1.1.152', 10000);
0.18424201011657715;47.03381482292624;
0.38424205780029297;71.10635439554851;
0.5842421054840088;62.81385987491931;
0.7842421531677246;61.66411467960903;
0.9842422008514404;65.50609910642946;
1.1842422485351562;68.06265172504243;
1.384242296218872;73.60220750172932;
1.584242343902588;98.22475359990047;
1.7842423915863037;96.58639878034592;
1.9842424392700195;92.67465008629694;
2.1842424869537354;117.64849465468834;
2.384242534637451;113.80853601123975;
2.584242582321167;131.75753144656912;
2.784242630004883;139.50501788746226;
2.9842426776885986;146.97574287332515;
3.1842427253723145;155.25187535232374;
3.3842427730560303;169.0393782210076;
3.584242820739746;186.94414297739664;
3.784242868423462;176.48623129900764;
3.9842429161071777;195.77674865722656;
4.1842429637908936;209.33309297883108;
4.384243011474609;214.24454785464854;
4.584243059158325;223.18700419531928;
4.784243106842041;244.04279107139223;
4.984243154525757;250.1216866504187;
5.184243202209473;252.81845981424505;
5.3842432498931885;261.80988152821857;
5.584243297576904;265.23738437228735;
5.78424334526062;272.85885557215266;
5.984243392944336;262.23884564693844;
6.184243440628052;257.8165008908226;
6.384243488311768;267.9873053560552;
6.584243535995483;283.0407111733048;
6.784243583679199;286.5047609364545;
6.984243631362915;293.36968682846936;
7.184243679046631;340.792061334633;
7.384243726730347;326.7593324184418;
7.5842437744140625;296.78936799367267;
7.784243822097778;338.96715824420636;
7.984243869781494;342.8311013729773;
8.18424391746521;347.7429308981266;
8.384243965148926;349.288214136053;
8.584244012832642;364.16828743765285;
8.784244060516357;381.96095312484584;
8.984244108200073;391.25841004507885;
9.184244155883789;400.2428369702033;
9.384244203567505;432.93816140554486;
9.58424425125122;425.21169424057007;
9.784244298934937;417.03988290300555;
9.984244346618652;447.87727640225336;
10.184244394302368;449.8406531764012;
10.384244441986084;462.31304223720844;
10.5842444896698;467.8239577284483;
10.784244537353516;467.8805774112917;
10.984244585037231;480.4526912831814;
11.184244632720947;490.61021714840297;
11.384244680404663;495.38343420652586;
11.584244728088379;503.1181898984042;
11.784244775772095;535.1225356260935;
11.98424482345581;538.522628118407;
12.184244871139526;533.147397342029;
12.384244918823242;558.2822890508743;
12.584244966506958;583.2689460718407;
12.784245014190674;607.9485990914953;
12.98424506187439;663.4238471984863;
13.184245109558105;662.6593580952397;
13.384245157241821;685.3044317402971;
13.584245204925537;682.4704152401363;
13.784245252609253;723.6491029079144;
13.984245300292969;760.6260394150356;
14.184245347976685;792.3869674022382;
14.3842453956604;830.2521464190905;
14.584245443344116;877.8008033358861;
14.784245491027832;896.7352144926497;
14.984245538711548;920.0197662319149;
15.184245586395264;943.3787275444378;
15.38424563407898;967.1635467272538;
15.584245681762695;1020.8838998743918;
15.784245729446411;1044.0876751302558;
15.984245777130127;1079.7537780943371;
16.184245824813843;1118.4698253307702;
16.38424587249756;1148.5365168253581;
16.584245920181274;1205.8985345768479;
16.78424596786499;1206.725166241328;
16.984246015548706;1253.410406832425;
17.184246063232422;1296.6556737918665;
17.384246110916138;1326.18253921794;
17.584246158599854;1363.5983268419902;
17.78424620628357;1335.8134436157513;
17.984246253967285;1337.5777708035764;
18.184246301651;1419.4590613955543;
18.384246349334717;1484.5745629734463;
18.584246397018433;1491.2559554690406;
18.78424644470215;1365.1908366185314;
18.984246492385864;1559.014035206215;
19.18424654006958;1639.6071631629188;
19.384246587753296;1605.8754550600515;
19.58424663543701;1395.5203924538955;
19.784246683120728;1593.5986345464532;
19.984246730804443;1755.0241311391194;
21.784247159957886;1355.412811529441;
21.9842472076416;1053.699393770588;
22.184247255325317;891.767456613738;
22.384247303009033;696.1162522083192;
22.58424735069275;871.3085651397705;
22.784247398376465;1005.4775135857718;
22.98424744606018;1203.2494350355498;
23.184247493743896;1336.794278200935;
23.384247541427612;1255.4270321468136;
23.584247589111328;1327.8552163730967;
23.784247636795044;1426.0818753923688;
23.98424768447876;1473.8432203681723;
24.184247732162476;1551.8446807508114;
24.38424777984619;1518.0731684553857;
24.584247827529907;1363.9397913095902;
24.784247875213623;1560.5591452947938;
24.98424792289734;1634.4384486132328;
25.184247970581055;1593.7413120269775;
25.38424801826477;1452.5600028038025;
25.584248065948486;1648.5473642644195;
25.784248113632202;1737.5475770176047;
25.984248161315918;1724.9525060358735;
26.184248208999634;1463.3989129747663;
26.38424825668335;1661.9905983960186;
26.584248304367065;1791.0637476733912;
26.78424835205078;1630.0436479073983;
26.984248399734497;1463.016348147611;
27.184248447418213;1664.7276922921153;
27.38424849510193;1790.9652215463143;
29.18424892425537;1281.3075564124367;
29.584249019622803;610.2376717787522;
29.78424906730652;673.5607175266041;
29.984249114990234;840.5449061558164;
30.18424916267395;1033.323655128479;
30.384249210357666;1160.4345963551448;
30.584249258041382;1345.8210948769372;
30.784249305725098;1579.357510027678;
32.58424973487854;1478.231167793274;
32.784249782562256;1556.3800666067336;
32.98424983024597;1590.9429335258376;
33.18424987792969;1520.8124092647008;
33.3842499256134;1397.6921514533033;
33.58424997329712;1216.9483437830088;
33.784250020980835;1099.6359308189321;
33.98425006866455;1130.917031424386;
34.18425011634827;1057.0365809477294;
34.38425016403198;1012.4504048869295;
34.5842502117157;993.7182948702857;
34.784250259399414;984.3933095214187;
34.98425030708313;1026.4313469762387;
35.184250354766846;1027.4953200266912;
35.38425040245056;1035.9191806228073;
35.58425045013428;1057.7621392483982;
35.78425049781799;1071.2335755891888;
35.98425054550171;1074.8439509913605;
36.184250593185425;1088.7489273863018;
36.38425064086914;1098.6589204485172;
36.584250688552856;1112.446822501995;
36.78425073623657;1124.7351054961864;
36.98425078392029;1137.6165399011577;
37.184250831604004;1148.8063402265032;
37.38425087928772;1162.8779622743714;
37.584250926971436;1171.1433438154368;
37.78425097465515;1188.1082809723175;
37.98425102233887;1189.8285812801785;
38.18425107002258;1202.2559081806855;
38.3842511177063;1209.5098343762484;
38.584251165390015;1224.0374497004918;
38.78425121307373;1237.5911576407295;
38.984251260757446;1233.320989231072;
39.18425130844116;1260.0157260894775;
39.38425135612488;1261.1778488865605;
39.584251403808594;1264.9319621751893;
39.78425145149231;1269.648840313866;
39.984251499176025;1293.3684793011896;
40.18425154685974;1290.7255093256633;
40.38425159454346;1291.6318144117083;
40.58425164222717;1303.0734351862257;
