('12.1.1.151', 50514, '192.168.70.129', 10001);('12.1.1.151', 50514, '192.168.70.129', 10001);('12.1.1.151', 50514, '192.168.70.129', 10001);total;total;total;
1685810477.822053;1;53;1685810477.822053;4;61;
1685810478.022053;0;99;1685810478.022053;0;99;
1685810478.222053;1;124;1685810478.222053;1;124;
1685810478.422053;18;19;1685810478.422053;18;19;
1685810478.6220531;0;11;1685810478.6220531;0;11;
1685810478.8220532;0;175;1685810478.8220532;0;175;
1685810479.0220532;0;103;1685810479.0220532;0;103;
1685810479.2220533;0;161;1685810479.2220533;0;161;
1685810479.4220533;0;196;1685810479.4220533;0;196;
1685810479.6220534;0;162;1685810479.6220534;0;162;
1685810479.8220534;0;132;1685810479.8220534;0;132;
1685810480.0220535;0;138;1685810480.0220535;0;138;
1685810480.2220535;0;100;1685810480.2220535;0;100;
1685810480.4220536;0;94;1685810480.4220536;0;94;
1685810480.6220536;0;92;1685810480.6220536;0;92;
1685810480.8220537;0;94;1685810480.8220537;0;94;
1685810481.0220537;0;92;1685810481.0220537;0;92;
1685810481.2220538;0;94;1685810481.2220538;0;94;
1685810481.4220538;0;92;1685810481.4220538;0;92;
1685810481.6220539;0;94;1685810481.6220539;0;94;
1685810481.822054;0;94;1685810481.822054;0;94;
1685810482.022054;0;141;1685810482.022054;0;141;
1685810482.222054;0;142;1685810482.222054;0;142;
1685810482.422054;0;167;1685810482.422054;0;167;
1685810482.622054;0;197;1685810482.622054;0;197;
1685810482.8220541;0;170;1685810482.8220541;0;170;
1685810483.0220542;0;155;1685810483.0220542;0;155;
1685810483.2220542;0;186;1685810483.2220542;0;186;
1685810483.4220543;0;166;1685810483.4220543;0;166;
1685810483.6220543;0;161;1685810483.6220543;0;161;
1685810483.8220544;0;164;1685810483.8220544;0;164;
1685810484.0220544;0;164;1685810484.0220544;0;164;
1685810484.2220545;0;171;1685810484.2220545;0;171;
1685810484.4220545;0;172;1685810484.4220545;0;172;
1685810484.6220546;0;158;1685810484.6220546;0;158;
1685810484.8220546;0;161;1685810484.8220546;0;161;
1685810485.0220547;0;160;1685810485.0220547;0;160;
1685810485.2220547;0;157;1685810485.2220547;0;157;
1685810485.4220548;0;160;1685810485.4220548;0;160;
1685810485.6220548;0;157;1685810485.6220548;0;157;
1685810485.8220549;0;156;1685810485.8220549;0;156;
1685810486.022055;0;157;1685810486.022055;0;157;
1685810486.222055;0;158;1685810486.222055;0;158;
1685810486.422055;0;153;1685810486.422055;0;153;
1685810486.622055;0;166;1685810486.622055;0;166;
1685810486.822055;0;164;1685810486.822055;0;164;
1685810487.0220551;0;161;1685810487.0220551;0;161;
1685810487.2220552;0;154;1685810487.2220552;0;154;
1685810487.4220552;0;167;1685810487.4220552;0;167;
1685810487.6220553;0;164;1685810487.6220553;0;164;
1685810487.8220553;0;155;1685810487.8220553;0;155;
1685810488.0220554;0;158;1685810488.0220554;0;158;
1685810488.2220554;0;131;1685810488.2220554;0;131;
1685810488.4220555;0;123;1685810488.4220555;0;123;
1685810488.6220555;0;159;1685810488.6220555;0;159;
1685810488.8220556;0;152;1685810488.8220556;0;152;
1685810489.0220556;0;157;1685810489.0220556;0;157;
1685810489.2220557;0;155;1685810489.2220557;0;155;
1685810489.4220557;0;160;1685810489.4220557;0;160;
1685810489.6220558;0;168;1685810489.6220558;0;168;
1685810489.8220558;0;159;1685810489.8220558;0;159;
1685810490.0220559;0;164;1685810490.0220559;0;164;
1685810490.222056;0;166;1685810490.222056;0;166;
1685810490.422056;0;157;1685810490.422056;0;157;
1685810490.622056;0;156;1685810490.622056;0;156;
1685810490.822056;0;161;1685810490.822056;0;161;
1685810491.022056;0;156;1685810491.022056;0;156;
1685810491.2220562;0;161;1685810491.2220562;0;161;
1685810491.4220562;0;154;1685810491.4220562;0;154;
1685810491.6220562;0;151;1685810491.6220562;0;151;
1685810491.8220563;0;170;1685810491.8220563;0;170;
1685810492.0220563;0;172;1685810492.0220563;0;172;
1685810492.2220564;0;167;1685810492.2220564;0;167;
1685810492.4220564;0;150;1685810492.4220564;0;150;
1685810492.6220565;0;161;1685810492.6220565;0;161;
1685810492.8220565;0;164;1685810492.8220565;0;164;
1685810493.0220566;0;166;1685810493.0220566;0;166;
1685810493.2220566;0;165;1685810493.2220566;0;165;
1685810493.4220567;0;154;1685810493.4220567;0;154;
1685810493.6220567;0;155;1685810493.6220567;0;155;
1685810493.8220568;0;162;1685810493.8220568;0;162;
1685810494.0220568;0;157;1685810494.0220568;0;157;
1685810494.2220569;0;154;1685810494.2220569;0;154;
1685810494.422057;0;159;1685810494.422057;0;159;
1685810494.622057;0;154;1685810494.622057;0;154;
1685810494.822057;0;160;1685810494.822057;0;160;
1685810495.022057;0;167;1685810495.022057;0;167;
1685810495.222057;0;157;1685810495.222057;0;157;
1685810495.4220572;0;152;1685810495.4220572;0;152;
1685810495.6220572;0;161;1685810495.6220572;0;161;
1685810495.8220572;0;156;1685810495.8220572;0;156;
1685810496.0220573;0;157;1685810496.0220573;0;157;
1685810496.2220573;0;172;1685810496.2220573;0;172;
1685810496.4220574;0;157;1685810496.4220574;0;157;
1685810496.6220574;0;150;1685810496.6220574;0;150;
1685810496.8220575;0;155;1685810496.8220575;0;155;
1685810497.0220575;0;158;1685810497.0220575;0;158;
1685810497.2220576;0;161;1685810497.2220576;0;161;
1685810497.4220576;0;150;1685810497.4220576;0;150;
1685810497.6220577;0;165;1685810497.6220577;0;165;
1685810497.8220577;0;162;1685810497.8220577;0;162;
