timestamp,rsrp,bler,mcs
0.0,-61,0.0,28
1.0,-62,0.40981,20
2.0,-50,0.14699,11
3.0,-50,0.05125,11
4.0,-50,0.02654,21
5.0,-62,0.10931,25
6.0,-59,0.11506,25
7.0,-58,0.09645,25
8.0,-51,0.11911,25
9.0,-52,0.12448,23
10.0,-50,0.0879,23
11.0,-59,0.06896,23
12.0,-52,0.06257,24
13.0,-53,0.07439,24
14.0,-53,0.07662,24
15.0,-54,0.07598,24
16.0,-64,0.12086,24
17.0,-53,0.10288,23
18.0,-52,0.07409,23
19.0,-52,0.05871,23
20.0,-55,0.06412,24
21.0,-52,0.08341,24
22.0,-52,0.09994,24
23.0,-56,0.08997,24
24.0,-61,0.07832,24
25.0,-57,0.11021,24
26.0,-61,0.13211,24
27.0,-52,0.08083,23
28.0,-52,0.05125,25
29.0,-62,0.0778,25
30.0,-72,0.10919,25
31.0,-52,0.12989,25
32.0,-52,0.08495,25
33.0,-51,0.10247,25
34.0,-51,0.13968,25
35.0,-52,0.11622,24
36.0,-53,0.10083,24
37.0,-53,0.11745,24
38.0,-53,0.09174,24
39.0,-63,0.10295,24
40.0,-54,0.11905,24
41.0,-58,0.11372,24
42.0,-56,0.11889,24
43.0,-55,0.08152,24
44.0,-57,0.07244,24
45.0,-57,0.05723,24
46.0,-57,0.1271,22
47.0,-56,0.07304,22
48.0,-66,0.11849,24
49.0,-63,0.12798,24
50.0,-56,0.09091,23
51.0,-56,0.04607,25
52.0,-56,0.1744,22
53.0,-56,0.0649,21
54.0,-56,0.12918,24
55.0,-56,0.08101,23
56.0,-55,0.07384,23
57.0,-55,0.09549,23
58.0,-61,0.11018,23
59.0,-55,0.08052,23
60.0,-55,0.08369,23
61.0,-54,0.06324,23
62.0,-56,0.11078,24
63.0,-55,0.13002,22
64.0,-54,0.07318,22
65.0,-54,0.04984,23
66.0,-54,0.06256,23
67.0,-54,0.09397,23
68.0,-54,0.07546,23
69.0,-53,0.10604,23
70.0,-53,0.13548,22
71.0,-52,0.08277,22
72.0,-52,0.05617,22
73.0,-52,0.06418,23
74.0,-52,0.08056,23
75.0,-52,0.12102,23
76.0,-52,0.11313,21
77.0,-52,0.07851,21
78.0,-52,0.06537,21
79.0,-51,0.09325,21
80.0,-51,0.10532,19
81.0,-52,0.05319,19
82.0,-52,0.07181,21
83.0,-52,0.06205,21
84.0,-52,0.06034,21
85.0,-65,0.06966,21
86.0,-52,0.06145,22
87.0,-52,0.08257,22
88.0,-53,0.09305,22
89.0,-52,0.06948,22
90.0,-52,0.07088,22
91.0,-54,0.14412,22
92.0,-54,0.08528,19
93.0,-54,0.09403,22
94.0,-54,0.14406,22
95.0,-54,0.0926,22
96.0,-54,0.0637,22
97.0,-60,0.07966,23
98.0,-55,0.07141,23
99.0,-55,0.12002,23
100.0,-56,0.11681,21
