('12.1.1.152', 58706, '192.168.70.129', 10000);('12.1.1.152', 58706, '192.168.70.129', 10000);('12.1.1.152', 58706, '192.168.70.129', 10000);
0.0;10.0;0;
0.003355264663696289;10.0;0;
0.006749391555786133;10.0;0;
0.010098457336425781;10.0;0;
0.01346898078918457;10.0;0;
0.01681375503540039;10.0;0;
0.020181655883789062;10.0;0;
0.023546695709228516;10.0;0;
0.02691054344177246;10.0;0;
0.03026127815246582;10.0;0;
0.033632516860961914;10.0;0;
0.03699922561645508;10.0;0;
0.04038739204406738;10.0;0;
0.0437774658203125;10.0;0;
0.04715418815612793;10.0;0;
0.05051851272583008;10.0;0;
0.053867340087890625;10.0;0;
0.057259559631347656;10.0;0;
0.06063389778137207;10.0;0;
0.06400775909423828;10.0;0;
0.06738948822021484;12.0;0;
0.07075643539428711;12.0;0;
0.07412433624267578;13.0;0;
0.0774695873260498;15.0;0;
0.0808413028717041;15.0;0;
0.08423423767089844;15.0;0;
0.08770561218261719;16.0;0;
0.09107208251953125;16.0;0;
0.09443283081054688;20.0;0;
0.0977787971496582;20.0;0;
0.1011500358581543;20.0;0;
0.10453295707702637;20.0;0;
0.10788536071777344;22.0;0;
0.11123776435852051;22.0;0;
0.11458921432495117;23.0;0;
0.11795401573181152;25.0;0;
0.12129330635070801;25.0;0;
0.12468266487121582;25.0;0;
0.1280231475830078;27.0;0;
0.13137030601501465;27.0;0;
0.13474345207214355;30.0;0;
0.13813519477844238;30.0;0;
0.14150500297546387;30.0;0;
0.14486265182495117;30.0;0;
0.14822649955749512;32.0;0;
0.15156102180480957;32.0;0;
0.15491890907287598;33.0;0;
0.15825891494750977;35.0;0;
0.16166281700134277;35.0;0;
0.16502118110656738;35.0;0;
0.16839599609375;37.0;0;
0.17173242568969727;37.0;0;
0.17508673667907715;40.0;0;
0.1784510612487793;40.0;0;
0.18178963661193848;40.0;0;
0.1851208209991455;40.0;0;
0.18847036361694336;42.0;0;
0.19182538986206055;42.0;0;
0.19519615173339844;43.0;0;
0.19855999946594238;45.0;0;
0.20191550254821777;45.0;0;
0.2052628993988037;45.0;0;
0.2086489200592041;47.0;0;
0.212022066116333;49.0;0;
0.21536946296691895;50.0;0;
0.21875953674316406;50.0;0;
0.2221217155456543;50.0;0;
0.22548389434814453;50.0;0;
0.22882413864135742;52.0;0;
0.23218345642089844;52.0;0;
0.2355813980102539;53.0;0;
0.23899126052856445;55.0;0;
0.2423567771911621;55.0;0;
0.24570012092590332;55.0;0;
0.24908041954040527;57.0;0;
0.25243616104125977;59.0;0;
0.2557837963104248;60.0;0;
0.2591400146484375;60.0;0;
0.2624948024749756;60.0;0;
0.2658720016479492;60.0;0;
0.26920008659362793;62.0;0;
0.27257657051086426;64.0;0;
0.27591633796691895;64.0;0;
0.27928853034973145;65.0;0;
0.28266167640686035;65.0;0;
0.28600597381591797;65.0;0;
0.2893497943878174;67.0;0;
0.2928133010864258;70.0;0;
0.2962203025817871;70.0;0;
0.29956507682800293;70.0;0;
0.3029637336730957;70.0;0;
0.3063468933105469;71.0;0;
0.309722900390625;72.0;0;
0.31307125091552734;74.0;0;
0.3164372444152832;74.0;0;
0.31981754302978516;74.0;0;
0.32324957847595215;74.0;0;
0.3266456127166748;74.0;0;
0.3300487995147705;76.0;0;
0.33340954780578613;80.0;0;
0.33680081367492676;80.0;0;
0.34014415740966797;80.0;0;
0.343491792678833;80.0;0;
0.34685254096984863;80.0;0;
0.35022735595703125;82.0;0;
0.3535645008087158;82.0;0;
0.3568863868713379;84.0;0;
0.36032843589782715;84.0;0;
0.36389803886413574;84.0;0;
0.3673224449157715;86.0;0;
0.37072205543518066;86.0;0;
0.3748047351837158;86.0;0;
0.378248929977417;86.0;0;
0.38167595863342285;86.0;0;
0.3850743770599365;86.0;0;
0.3884265422821045;86.0;0;
0.3918008804321289;86.0;0;
0.3951897621154785;86.0;0;
0.3985726833343506;86.0;0;
0.4019784927368164;86.0;0;
0.4053683280944824;86.0;0;
0.40879201889038086;86.0;0;
0.4121847152709961;86.0;0;
0.41556668281555176;86.0;0;
0.41898202896118164;86.0;0;
0.42239975929260254;86.0;0;
0.4258079528808594;86.0;0;
0.42917919158935547;88.0;0;
0.4325442314147949;89.0;0;
0.4359467029571533;89.0;0;
0.4398198127746582;96.0;0;
0.44324469566345215;96.0;0;
0.44698548316955566;96.0;0;
0.4504399299621582;96.0;0;
0.4542520046234131;96.0;0;
0.4576702117919922;96.0;0;
0.4610905647277832;96.0;0;
0.4644761085510254;96.0;0;
0.46782732009887695;96.0;0;
0.4715232849121094;96.0;0;
0.47490429878234863;98.0;0;
0.4782850742340088;100.0;0;
