('192.168.70.129', 37284, '12.1.1.158', 10000);('192.168.70.129', 37284, '12.1.1.158', 10000);total;total;
0.11638188362121582;4197320.0;0.11638188362121582;4220760.0;
0.31638193130493164;10910720.0;0.31638193130493164;10910720.0;
0.5163819789886475;44931200.0;0.5163819789886475;44931200.0;
0.7163820266723633;43844640.0;0.7163820266723633;43844640.0;
0.9163820743560791;54108960.0;0.9163820743560791;54108960.0;
1.116382122039795;49663680.0;1.116382122039795;49663680.0;
1.3163821697235107;41562400.0;1.3163821697235107;41562400.0;
1.5163822174072266;48592320.0;1.5163822174072266;48592320.0;
1.7163822650909424;30299040.0;1.7163822650909424;30299040.0;
1.9163823127746582;26435040.0;1.9163823127746582;26435040.0;
2.116382360458374;33341600.0;2.116382360458374;33341600.0;
2.31638240814209;19329280.0;2.31638240814209;19329280.0;
2.5163824558258057;45886400.0;2.5163824558258057;45886400.0;
2.7163825035095215;6752000.0;2.7163825035095215;6752000.0;
2.9163825511932373;52638080.0;2.9163825511932373;52638080.0;
3.116382598876953;29661440.0;3.116382598876953;29661440.0;
3.316382646560669;23001120.0;3.316382646560669;23001120.0;
3.5163826942443848;33609120.0;3.5163826942443848;33609120.0;
3.7163827419281006;19031360.0;3.7163827419281006;19031360.0;
3.9163827896118164;30063200.0;3.9163827896118164;30063200.0;
4.116382837295532;22599840.0;4.116382837295532;22599840.0;
4.316382884979248;0.0;4.316382884979248;0.0;
4.516382932662964;52687520.0;4.516382932662964;52687520.0;
4.71638298034668;29836000.0;4.71638298034668;29836000.0;
4.9163830280303955;22839840.0;4.9163830280303955;22839840.0;
5.116383075714111;33885920.0;5.116383075714111;33885920.0;
5.316383123397827;18748000.0;5.316383123397827;18748000.0;
5.516383171081543;36775520.0;5.516383171081543;36775520.0;
5.716383218765259;15905760.0;5.716383218765259;15905760.0;
5.916383266448975;34490400.0;5.916383266448975;34490400.0;
6.11638331413269;18162560.0;6.11638331413269;18162560.0;
6.316383361816406;25764640.0;6.316383361816406;25764640.0;
6.516383409500122;22715680.0;6.516383409500122;22715680.0;
6.716383457183838;4193120.0;6.716383457183838;4193120.0;
6.916383504867554;43970400.0;6.916383504867554;43970400.0;
7.1163835525512695;8752480.0;7.1163835525512695;8752480.0;
7.316383600234985;32417760.0;7.316383600234985;32417760.0;
7.516383647918701;20295520.0;7.516383647918701;20295520.0;
7.716383695602417;0.0;7.716383695602417;0.0;
7.916383743286133;41292000.0;7.916383743286133;41292000.0;
8.116383790969849;11429280.0;8.116383790969849;11429280.0;
8.316383838653564;0.0;8.316383838653564;0.0;
8.51638388633728;43865440.0;8.51638388633728;43865440.0;
8.716383934020996;8930400.0;8.716383934020996;8930400.0;
8.916383981704712;0.0;8.916383981704712;0.0;
9.116384029388428;42376000.0;9.116384029388428;42376000.0;
9.316384077072144;10330880.0;9.316384077072144;10330880.0;
9.51638412475586;0.0;9.51638412475586;0.0;
9.716384172439575;46891840.0;9.716384172439575;46891840.0;
9.916384220123291;6367680.0;9.916384220123291;6367680.0;
10.116384267807007;0.0;10.116384267807007;0.0;
10.316384315490723;2008960.0;10.316384315490723;2008960.0;
10.516384363174438;0.0;10.516384363174438;0.0;
10.716384410858154;0.0;10.716384410858154;0.0;
10.91638445854187;0.0;10.91638445854187;0.0;
11.116384506225586;142096480.0;11.116384506225586;142096480.0;
11.316384553909302;12113920.0;11.316384553909302;12113920.0;
11.516384601593018;13980000.0;11.516384601593018;13980000.0;
11.716384649276733;15433280.0;11.716384649276733;15433280.0;
11.91638469696045;55595840.0;11.91638469696045;55595840.0;
12.116384744644165;44708320.0;12.116384744644165;44708320.0;
12.31638479232788;33336000.0;12.31638479232788;33336000.0;
12.516384840011597;29899040.0;12.516384840011597;29899040.0;
12.716384887695312;30201760.0;12.716384887695312;30201760.0;
12.916384935379028;30572160.0;12.916384935379028;30572160.0;
13.116384983062744;35710080.0;13.116384983062744;35710080.0;
13.31638503074646;23610400.0;13.31638503074646;23610400.0;
13.516385078430176;27363680.0;13.516385078430176;27363680.0;
13.716385126113892;6251840.0;13.716385126113892;6251840.0;
13.916385173797607;26896160.0;13.916385173797607;26896160.0;
14.116385221481323;29968320.0;14.116385221481323;29968320.0;
14.316385269165039;18461440.0;14.316385269165039;18461440.0;
14.516385316848755;14380000.0;14.516385316848755;14380000.0;
14.71638536453247;13391200.0;14.71638536453247;13391200.0;
14.916385412216187;13629120.0;14.916385412216187;13629120.0;
15.116385459899902;13742880.0;15.116385459899902;13742880.0;
15.316385507583618;13802880.0;15.316385507583618;13802880.0;
15.516385555267334;13624960.0;15.516385555267334;13624960.0;
15.71638560295105;14214560.0;15.71638560295105;14214560.0;
15.916385650634766;18343840.0;15.916385650634766;18343840.0;
16.11638569831848;21351840.0;16.11638569831848;21351840.0;
16.316385746002197;14332480.0;16.316385746002197;14332480.0;
16.516385793685913;26778240.0;16.516385793685913;26778240.0;
16.71638584136963;23416480.0;16.71638584136963;23416480.0;
16.916385889053345;25834880.0;16.916385889053345;25834880.0;
17.11638593673706;35458560.0;17.11638593673706;35458560.0;
17.316385984420776;30368960.0;17.316385984420776;30368960.0;
17.516386032104492;30369280.0;17.516386032104492;30369280.0;
17.716386079788208;29484160.0;17.716386079788208;29484160.0;
17.916386127471924;30957120.0;17.916386127471924;30957120.0;
18.11638617515564;32195360.0;18.11638617515564;32195360.0;
18.316386222839355;26645120.0;18.316386222839355;26645120.0;
18.51638627052307;26066560.0;18.51638627052307;26066560.0;
18.716386318206787;27636640.0;18.716386318206787;27636640.0;
