('12.1.1.153', 50996, '192.168.70.129', 10000);('12.1.1.153', 50996, '192.168.70.129', 10000);('12.1.1.153', 50996, '192.168.70.129', 10000);('12.1.1.153', 50998, '192.168.70.129', 10000);('12.1.1.153', 50998, '192.168.70.129', 10000);('12.1.1.153', 50998, '192.168.70.129', 10000);
;;;0.0;11.0;0;
;;;0.10370993614196777;26.0;0;
;;;0.2076578140258789;30.0;30.0;
;;;0.31162381172180176;32.0;30.0;
;;;0.415632963180542;34.0;30.0;
;;;0.5195598602294922;36.0;30.0;
;;;0.6234469413757324;38.0;30.0;
;;;0.7273969650268555;40.0;30.0;
;;;0.8313038349151611;43.0;30.0;
;;;0.9355108737945557;46.0;30.0;
;;;1.039475917816162;49.0;30.0;
;;;1.1434149742126465;52.0;30.0;
;;;1.2473769187927246;55.0;30.0;
;;;1.3513808250427246;59.0;30.0;
;;;1.455352783203125;65.0;30.0;
;;;1.5592899322509766;69.0;30.0;
;;;1.6631779670715332;73.0;30.0;
;;;1.7670679092407227;77.0;30.0;
;;;1.8710548877716064;81.0;30.0;
;;;1.9749670028686523;84.0;30.0;
;;;2.0788559913635254;87.0;30.0;
;;;2.1826648712158203;91.0;30.0;
;;;2.2864389419555664;94.0;30.0;
;;;2.390204906463623;96.0;30.0;
;;;2.4939329624176025;99.0;30.0;
;;;2.5976738929748535;101.0;30.0;
;;;2.701359987258911;103.0;30.0;
;;;2.8051249980926514;106.0;30.0;
;;;2.9087748527526855;108.0;30.0;
;;;3.012441873550415;111.0;30.0;
;;;3.116179943084717;113.0;30.0;
;;;3.2198338508605957;115.0;30.0;
;;;3.323699951171875;118.0;30.0;
;;;3.427374839782715;120.0;30.0;
;;;3.5310468673706055;123.0;30.0;
;;;3.634755849838257;125.0;30.0;
;;;3.7384328842163086;127.0;30.0;
;;;3.842179775238037;130.0;30.0;
;;;3.9460067749023438;133.0;30.0;
;;;4.0590009689331055;136.0;30.0;
;;;4.162797927856445;140.0;30.0;
;;;4.266740798950195;143.0;30.0;
;;;4.370773792266846;147.0;30.0;
;;;4.4747889041900635;150.0;30.0;
;;;4.578762769699097;155.0;30.0;
;;;4.682752847671509;160.0;30.0;
;;;4.78670597076416;165.0;30.0;
;;;4.890743970870972;169.0;30.0;
;;;4.994841814041138;174.0;30.0;
;;;5.098918914794922;178.0;30.0;
;;;5.202937841415405;182.0;30.0;
;;;5.3069398403167725;187.0;30.0;
;;;5.410937786102295;191.0;30.0;
;;;5.514933824539185;195.0;30.0;
;;;5.618867874145508;200.0;30.0;
;;;5.72292685508728;204.0;30.0;
;;;5.8269689083099365;208.0;30.0;
;;;5.930916786193848;212.0;30.0;
;;;6.034918785095215;217.0;30.0;
;;;6.138915777206421;221.0;30.0;
;;;6.242884874343872;225.0;30.0;
;;;6.346886873245239;229.0;30.0;
;;;6.450845003128052;234.0;30.0;
;;;6.554928779602051;238.0;30.0;
;;;6.658898830413818;242.0;30.0;
;;;6.762830972671509;247.0;30.0;
;;;6.866773843765259;251.0;30.0;
;;;6.970729827880859;255.0;30.0;
;;;7.074741840362549;260.0;30.0;
;;;7.178705930709839;264.0;30.0;
;;;7.2826879024505615;268.0;30.0;
;;;7.386641979217529;273.0;30.0;
;;;7.490684986114502;277.0;30.0;
;;;7.594684839248657;282.0;30.0;
;;;7.698669910430908;286.0;30.0;
;;;7.8026628494262695;290.0;30.0;
;;;7.906653881072998;295.0;30.0;
;;;8.010705947875977;299.0;30.0;
;;;8.114831924438477;304.0;30.0;
;;;8.218880891799927;308.0;30.0;
;;;8.322929859161377;313.0;30.0;
;;;8.426873922348022;317.0;30.0;
;;;8.530839920043945;321.0;30.0;
;;;8.63489294052124;326.0;30.0;
;;;8.738837957382202;330.0;30.0;
;;;8.842793941497803;334.0;30.0;
;;;8.94670295715332;339.0;30.0;
;;;9.067652940750122;343.0;30.0;
;;;9.171695947647095;348.0;30.0;
;;;9.275726795196533;352.0;30.0;
;;;9.379932880401611;357.0;30.0;
;;;9.48389983177185;361.0;30.0;
;;;9.587889909744263;366.0;30.0;
;;;9.691855907440186;370.0;30.0;
;;;9.795860767364502;374.0;30.0;
;;;9.899813890457153;380.0;30.0;
;;;10.003751993179321;386.0;30.0;
;;;10.10772180557251;394.0;30.0;
;;;10.211702823638916;401.0;30.0;
;;;10.315724849700928;410.0;30.0;
;;;10.419741868972778;420.0;30.0;
;;;10.523720979690552;430.0;30.0;
;;;10.627695798873901;442.0;30.0;
;;;10.731619834899902;453.0;30.0;
;;;10.835564851760864;463.0;30.0;
;;;10.939452886581421;477.0;30.0;
;;;11.043404817581177;489.0;30.0;
;;;11.147390842437744;501.0;30.0;
;;;11.251381874084473;513.0;30.0;
;;;11.355315923690796;523.0;30.0;
;;;11.45928692817688;537.0;30.0;
;;;11.563191890716553;552.0;30.0;
;;;11.667167901992798;567.0;30.0;
;;;11.771196842193604;581.0;30.0;
;;;11.875166893005371;594.0;30.0;
;;;11.979143857955933;611.0;30.0;
;;;12.083189964294434;627.0;30.0;
;;;12.187122821807861;642.0;30.0;
;;;12.291132926940918;657.0;30.0;
;;;12.395083904266357;671.0;30.0;
;;;12.499100923538208;683.0;30.0;
;;;12.603105783462524;701.0;30.0;
;;;12.707042932510376;715.0;30.0;
;;;12.81102180480957;728.0;30.0;
;;;12.9149489402771;746.0;30.0;
;;;13.019008874893188;762.0;30.0;
;;;13.123077869415283;779.0;30.0;
;;;13.226993799209595;799.0;30.0;
;;;13.330984830856323;814.0;30.0;
;;;13.434975862503052;834.0;30.0;
;;;13.538964986801147;852.0;30.0;
;;;13.642981767654419;864.0;30.0;
;;;13.74707579612732;880.0;30.0;
;;;13.851178884506226;891.0;30.0;
;;;13.956277847290039;911.0;30.0;
;;;14.060500860214233;930.0;30.0;
;;;14.164475917816162;943.0;30.0;
;;;14.268417835235596;961.0;30.0;
;;;14.372512817382812;987.0;30.0;
;;;14.476487874984741;1003.0;30.0;
;;;14.580452919006348;1027.0;30.0;
;;;14.684545993804932;1046.0;30.0;
;;;14.788524866104126;1069.0;30.0;
;;;14.892465829849243;1089.0;30.0;
;;;14.996575832366943;1107.0;30.0;
;;;15.100706815719604;1127.0;30.0;
;;;15.20478892326355;1150.0;30.0;
;;;15.308735847473145;1171.0;30.0;
;;;15.412709951400757;1191.0;30.0;
;;;15.516680002212524;1211.0;30.0;
;;;15.620898962020874;1231.0;30.0;
;;;15.72487998008728;1247.0;30.0;
;;;15.82889199256897;1272.0;30.0;
;;;15.93288278579712;1293.0;30.0;
;;;16.03694796562195;1312.0;30.0;
;;;16.14103388786316;1343.0;30.0;
;;;16.244990825653076;1369.0;30.0;
;;;16.348933935165405;1394.0;30.0;
;;;16.452979803085327;1420.0;30.0;
;;;16.5569269657135;1447.0;30.0;
;;;16.660937786102295;1473.0;30.0;
;;;16.765103816986084;1498.0;30.0;
;;;16.86909580230713;1525.0;30.0;
;;;16.973172903060913;1549.0;30.0;
;;;17.077189922332764;1579.0;30.0;
;;;17.181171894073486;1600.0;30.0;
;;;17.285154819488525;1633.0;30.0;
;;;17.38915991783142;1661.0;30.0;
;;;17.493199825286865;1672.0;30.0;
;;;17.597155809402466;1713.0;30.0;
;;;17.701242923736572;1740.0;30.0;
;;;17.80525779724121;1769.0;30.0;
;;;17.90920376777649;1797.0;30.0;
;;;18.013284921646118;1824.0;30.0;
;;;18.117392778396606;1851.0;30.0;
;;;18.221651792526245;1878.0;30.0;
;;;18.325706958770752;1907.0;30.0;
;;;18.4297878742218;1933.0;30.0;
;;;18.533965826034546;1961.0;30.0;
;;;18.63813591003418;1990.0;30.0;
;;;18.742161989212036;2015.0;30.0;
;;;18.846263885498047;2042.0;30.0;
;;;18.950284957885742;2068.0;30.0;
