tmbuf,RNTI,UE num,ul_thr_ue,dl_thr_ue,ph,pcmax,avg_rsrp,num_rsrp_meas,cqi,pucch_snrx10,pusch_snrx10,raw_rssi,ri+1,pmi_x1,pmi_x2,dl.errors,pucch0_DTX,dl_bler_stats.bler,dl_bler_stats.mcs,dl.total_bytes,ulsch_DTX,ul.errors,ul_bler_stats.bler,ul_bler_stats.mcs,ulsch_total_bytes_scheduled,ul.total_bytes,dl.rounds,ul.rounds,cwnd_values,inflight,rtt,sending_rate,throughput,retransmissions_interval
1687042926,4bb8,1,42.819881,0.670506,0,0,-59,2,15,270,220,929,1,0,0,0,4,0,9,100242,1,0,0.0038,28,2267156,2267016,901/4/0/0,26565/6/0/0,1.6,22917.98561151079,3.735607061813127,1628544.0,1656000.0,nan
1687042927,4bb8,1,47.205448,219.922836,0,0,-59,15,15,270,205,907,1,0,0,0,4,0.00084,16,657881,1,0,0.03369,28,2300644,2300388,1747/7/0/0,26933/24/0/0,1.7,33398.62178217822,3.665624002013544,2359648.0,2364000.0,nan
1687042928,4bb8,1,52.560631,447.70578,0,0,-56,11,15,380,325,1034,1,0,0,0,6,0.08681,21,1667242,2,0,0.05538,28,2336546,2336290,2671/112/0/0,27315/50/1/1,1.6666666666666667,32196.354639175253,3.5910402735074363,2253312.0,2292000.0,nan
1687042929,4bb8,1,54.611221,680.586853,0,0,-48,8,15,380,320,1034,1,0,0,0,6,0.07548,21,3070846,2,0,0.02118,28,2372771,2372515,3788/186/0/0,27707/51/1/1,1.7,30633.244444444445,3.517111023860191,1568960.0,1692000.0,nan
1687042930,4bb8,1,56.384583,781.948242,0,0,-48,4,15,380,320,1034,1,0,0,0,6,0.07683,21,4457060,2,0,0.00738,28,2409705,2409449,4901/264/0/0,28102/51/1/1,1.5,21463.90743801653,4.398677308680648,1381120.0,1356000.0,nan
1687042931,4bb8,1,59.250385,770.387939,0,0,-49,1,15,370,310,1030,1,0,0,0,10,0.0763,21,5671348,5,0,0.0101,28,2447993,2447737,5883/339/0/0,28491/56/1/1,1.4444444444444444,25456.0198757764,3.574565052986145,1852384.0,1872000.0,nan
1687042932,4bb8,1,59.518921,747.699829,0,0,-49,13,15,370,315,1024,1,0,0,0,12,0.11683,21,6809463,6,0,0.00485,28,2483733,2483477,6823/465/0/0,28875/57/1/1,1.5,21089.69411764706,3.858464511472788,1592544.0,1572000.0,nan
1687042933,4bb8,1,59.834522,732.163513,0,0,-49,10,15,370,310,1024,1,0,0,0,13,0.12447,21,7955324,7,0,0.00325,28,2519603,2519463,7774/589/1/0,29261/58/1/1,1.5555555555555556,21333.86666666666,3.562104534095442,1652128.0,1704000.0,nan
1687042934,4bb8,1,59.438725,700.875305,0,0,-49,6,15,370,305,1030,1,0,0,0,13,0.12828,21,9046008,7,0,0.00113,28,2554558,2554534,8690/704/1/0,29641/58/1/1,1.5,23544.103896103894,3.621357993075722,1793216.0,1824000.0,nan
1687042935,4bb8,1,59.733837,693.112244,0,0,-49,3,15,370,295,1034,1,0,0,0,13,0.12666,21,10150076,8,0,0.00236,28,2590560,2590420,9614/821/1/0,30025/59/1/1,1.3,21501.237410071943,3.6784503770911163,1581376.0,1656000.0,nan
1687042936,4bb8,1,59.90303,692.051025,0,0,-48,15,15,370,315,1040,1,0,0,0,14,0.12167,20,11251910,9,0,0.00319,28,2626228,2626088,10562/940/2/0,30409/60/1/1,1.6666666666666667,25190.17803468208,3.4504548241110404,2029056.0,2040000.0,nan
1687042937,4bb8,1,59.537781,708.57312,0,0,-49,12,15,360,315,1039,1,0,0,0,14,0.11318,20,12397154,9,0,0.00111,28,2661300,2661160,11588/1053/2/0,30791/60/1/1,0.5,21447.74131736527,3.095930742930217,1911552.0,1956000.0,nan
