tmbuf,RNTI,UE num,ul_thr_ue,dl_thr_ue,ph,pcmax,avg_rsrp,num_rsrp_meas,cqi,pucch_snrx10,pusch_snrx10,raw_rssi,ri+1,pmi_x1,pmi_x2,dl.errors,pucch0_DTX,dl_bler_stats.bler,dl_bler_stats.mcs,dl.total_bytes,ulsch_DTX,ul.errors,ul_bler_stats.bler,ul_bler_stats.mcs,ulsch_total_bytes_scheduled,ul.total_bytes,dl.rounds,ul.rounds,cwnd_values,inflight,rtt,sending_rate,throughput,retransmissions_interval
1687032547,be83,1,43.378807,0.686111,0,0,-59,4,15,270,245,944,1,0,0,0,1,0,9,117205,0,0,0.01875,28,2663072,2663048,1056/1/0/0,31205/19/0/0,0.6,16707.330081300814,3.4912930160272317,1381120.0,1476000.0,nan
1687032548,be83,1,46.872871,185.33049,0,0,-60,1,15,260,225,929,1,0,0,0,1,0,15,572098,0,0,0.02276,28,2695980,2695840,1807/1/0/0,31568/27/0/0,0.6,5709.257142857144,3.244558194788491,979360.0,1020000.0,nan
1687032549,be83,1,51.063736,287.102448,0,0,-60,13,15,260,215,920,1,0,0,0,1,0.15629,21,1211086,0,0,0.06253,28,2730512,2730256,2484/89/0/0,31945/56/0/0,0.5555555555555556,6154.0,2.639510783743351,1086112.0,1128000.0,nan
1687032550,be83,1,53.694275,363.913025,0,0,-48,10,15,380,320,1042,1,0,0,1,1,0.07735,18,1879228,0,0,0.02704,28,2766784,2766644,3274/103/1/1,32337/60/0/0,0.5,7230.452747252748,3.1173905660939765,1027776.0,1008000.0,nan
1687032551,be83,1,55.561348,402.253906,0,0,-48,6,15,380,325,1041,1,0,0,1,1,0.05714,23,2579213,0,0,0.00943,28,2803404,2803264,4033/131/1/1,32732/60/0/0,0.6,5808.788405797101,3.603823979695638,767936.0,780000.0,nan
1687032552,be83,1,56.112514,389.299194,0,0,-48,3,15,380,340,1041,1,0,0,1,1,0.11144,23,3197579,0,0,0.00329,28,2837936,2837912,4565/208/1/1,33109/60/0/0,0.6666666666666666,5867.220779220779,3.2667912934955803,896608.0,912000.0,nan
1687032553,be83,1,56.654907,365.846436,0,0,-48,15,15,370,300,1031,1,0,0,1,1,0.13081,21,3752434,0,0,0.00115,28,2872932,2872792,5077/278/1/1,33490/60/0/0,0.5,6438.898701298701,3.348587654732369,873856.0,864000.0,nan
1687032554,be83,1,57.744976,381.14621,0,0,-49,12,15,370,335,1033,1,0,0,1,1,0.09664,21,4379523,0,0,0.0004,28,2909436,2909296,5670/325/1/1,33884/60/0/0,0.7777777777777778,6349.748148148148,3.2850827926244492,921024.0,948000.0,nan
1687032555,be83,1,58.440552,380.043579,0,0,-49,8,15,350,310,1031,1,0,0,1,1,0.10051,21,4986798,0,0,0.00014,28,2945708,2945568,6251/384/1/1,34276/60/0/0,0.7,6085.089156626506,3.121198095926424,955776.0,972000.0,nan
1687032556,be83,1,58.990398,379.381622,0,0,-49,5,15,360,300,1033,1,0,0,1,1,0.10232,21,5594447,0,0,0.00005,28,2982096,2981956,6828/445/1/1,34669/60/0/0,0.6,6415.753846153846,3.3148514597039473,920192.0,912000.0,nan
1687032557,be83,1,59.28476,368.875732,0,0,-48,1,15,380,345,1041,1,0,0,1,1,0.12932,21,6179351,0,0,0.00002,28,3018252,3018112,7389/514/1/1,35060/60/0/0,0.6666666666666666,6122.971428571428,3.098384345450052,990944.0,984000.0,nan
1687032558,be83,1,59.299984,367.989349,0,0,-48,14,15,370,305,1040,1,0,0,1,1,0.12384,21,6767243,0,0,0.00001,28,3053828,3053688,7951/582/1/1,35446/60/0/0,0.5,5989.775609756098,3.093429803848266,944192.0,936000.0,nan
1687032559,be83,1,59.573917,377.39209,0,0,-49,10,15,350,310,1034,1,0,0,1,1,0.09887,21,7387636,0,0,0,28,3090100,3089960,8534/628/1/1,35838/60/0/0,0.7777777777777778,6481.52380952381,3.1142211541896914,944608.0,972000.0,nan
1687032560,be83,1,59.99588,395.909973,0,0,-50,7,15,370,325,1033,1,0,0,1,1,0.07182,21,8043161,0,0,0,28,3126836,3126696,9148/659/1/1,36234/60/0/0,0.7,6330.790697674418,3.0494826180594314,979776.0,1044000.0,nan
1687032561,be83,1,60.263355,402.117157,0,0,-51,3,15,350,315,1024,1,0,0,1,1,0.05618,21,8695293,0,0,0,28,3163456,3163316,9768/690/1/1,36629/60/0/0,0.5,6626.54623655914,2.6416079203287763,1050944.0,1104000.0,nan
1687032562,be83,1,60.245052,409.309753,0,0,-51,16,15,360,330,1030,1,0,0,1,1,0.06075,22,9362513,0,0,0,28,3199612,3199472,10369/724/1/1,37020/60/0/0,0.5555555555555556,6067.809523809524,3.099120535501619,979360.0,984000.0,nan
1687032563,be83,1,60.082176,420.202362,0,0,-52,12,15,360,330,1034,1,0,0,1,1,0.06497,22,10056105,0,0,0,28,3235420,3235280,10956/763/1/1,37408/60/0/0,0.6,7281.371428571429,2.7398860200922535,1133280.0,1116000.0,nan
1687032564,be83,1,59.912331,415.378845,0,0,-52,9,15,370,330,1030,1,0,0,1,1,0.08076,22,10717447,0,0,0,28,3271112,3270972,11523/815/1/1,37795/60/0/0,0.7,7110.970297029705,2.6888171831766767,1145696.0,1140000.0,nan
1687032565,be83,1,59.901028,422.16568,0,0,-51,5,15,380,310,1039,1,0,0,1,1,0.08151,22,11408139,0,0,0,28,3307036,3306896,12105/862/1/1,38184/60/0/0,0.6666666666666666,7413.76,2.8895150060239048,1086112.0,1080000.0,nan
