('192.168.70.129', 35306, '12.1.1.158', 10001);('192.168.70.129', 35306, '12.1.1.158', 10001);('192.168.70.129', 35306, '12.1.1.158', 10001);('192.168.70.129', 55000, '12.1.1.158', 10000);('192.168.70.129', 55000, '12.1.1.158', 10000);('192.168.70.129', 55000, '12.1.1.158', 10000);total;total;total;
1685949448.376794;1;24;1685949448.376794;1;14;1685949448.376794;7;53;
1685949448.5767941;0;46;1685949448.5767941;0;41;1685949448.5767941;1;88;
1685949448.7767942;0;76;1685949448.7767942;0;37;1685949448.7767942;0;113;
1685949448.9767942;0;131;1685949448.9767942;0;3;1685949448.9767942;0;134;
1685949449.1767943;0;116;1685949449.1767943;0;30;1685949449.1767943;0;146;
1685949449.3767943;0;172;1685949449.3767943;0;3;1685949449.3767943;0;175;
1685949449.5767944;0;130;1685949449.5767944;0;31;1685949449.5767944;0;161;
1685949449.7767944;0;147;1685949449.7767944;0;1;1685949449.7767944;0;148;
1685949449.9767945;0;142;1685949449.9767945;0;2;1685949449.9767945;0;144;
1685949450.1767945;0;155;1685949450.1767945;0;16;1685949450.1767945;0;171;
1685949450.3767946;0;127;1685949450.3767946;0;17;1685949450.3767946;0;144;
1685949450.5767946;0;152;1685949450.5767946;0;0;1685949450.5767946;0;152;
1685949450.7767947;0;145;1685949450.7767947;0;0;1685949450.7767947;0;145;
1685949450.9767947;0;157;1685949450.9767947;0;1;1685949450.9767947;0;158;
1685949451.1767948;0;167;1685949451.1767948;0;0;1685949451.1767948;0;167;
1685949451.3767948;0;161;1685949451.3767948;0;2;1685949451.3767948;0;163;
1685949451.5767949;0;165;1685949451.5767949;0;0;1685949451.5767949;0;165;
1685949451.776795;0;134;1685949451.776795;0;32;1685949451.776795;0;166;
1685949451.976795;0;166;1685949451.976795;0;1;1685949451.976795;0;167;
1685949452.176795;0;154;1685949452.176795;0;2;1685949452.176795;0;156;
1685949452.376795;0;169;1685949452.376795;0;0;1685949452.376795;0;169;
1685949452.576795;0;182;1685949452.576795;0;0;1685949452.576795;0;182;
1685949452.7767951;0;183;1685949452.7767951;0;0;1685949452.7767951;0;183;
1685949452.9767952;0;185;1685949452.9767952;0;1;1685949452.9767952;0;186;
1685949453.1767952;0;182;1685949453.1767952;0;0;1685949453.1767952;0;182;
1685949453.3767953;0;193;1685949453.3767953;0;0;1685949453.3767953;0;193;
1685949453.5767953;0;159;1685949453.5767953;0;2;1685949453.5767953;0;161;
1685949453.7767954;0;137;1685949453.7767954;0;39;1685949453.7767954;0;176;
1685949453.9767954;0;166;1685949453.9767954;0;0;1685949453.9767954;0;166;
1685949454.1767955;0;154;1685949454.1767955;0;0;1685949454.1767955;0;154;
1685949454.3767955;0;108;1685949454.3767955;0;0;1685949454.3767955;0;108;
1685949454.5767956;0;112;1685949454.5767956;0;2;1685949454.5767956;0;114;
1685949454.7767956;0;125;1685949454.7767956;0;0;1685949454.7767956;0;125;
1685949454.9767957;0;112;1685949454.9767957;0;0;1685949454.9767957;0;112;
1685949455.1767957;0;88;1685949455.1767957;0;0;1685949455.1767957;0;88;
1685949455.3767958;0;81;1685949455.3767958;0;0;1685949455.3767958;0;81;
1685949455.5767958;0;82;1685949455.5767958;0;0;1685949455.5767958;0;82;
1685949455.7767959;0;81;1685949455.7767959;0;0;1685949455.7767959;0;81;
1685949455.976796;0;69;1685949455.976796;0;12;1685949455.976796;0;81;
1685949456.176796;0;32;1685949456.176796;0;49;1685949456.176796;0;81;
1685949456.376796;0;84;1685949456.376796;0;4;1685949456.376796;0;88;
1685949456.576796;0;113;1685949456.576796;0;0;1685949456.576796;0;113;
1685949456.776796;0;123;1685949456.776796;0;0;1685949456.776796;0;123;
1685949456.9767962;0;136;1685949456.9767962;0;1;1685949456.9767962;0;137;
1685949457.1767962;0;152;1685949457.1767962;0;2;1685949457.1767962;0;154;
1685949457.3767962;0;93;1685949457.3767962;0;87;1685949457.3767962;0;180;
1685949457.5767963;0;180;1685949457.5767963;0;0;1685949457.5767963;0;180;
1685949457.7767963;0;173;1685949457.7767963;0;7;1685949457.7767963;0;180;
1685949457.9767964;0;199;1685949457.9767964;0;0;1685949457.9767964;0;199;
1685949458.1767964;0;181;1685949458.1767964;0;0;1685949458.1767964;0;181;
1685949458.3767965;0;181;1685949458.3767965;0;0;1685949458.3767965;0;181;
1685949458.5767965;0;199;1685949458.5767965;0;0;1685949458.5767965;0;199;
1685949458.7767966;0;197;1685949458.7767966;0;0;1685949458.7767966;0;197;
1685949458.9767966;0;178;1685949458.9767966;0;13;1685949458.9767966;0;191;
1685949459.1767967;0;61;1685949459.1767967;0;122;1685949459.1767967;0;183;
1685949459.3767967;0;192;1685949459.3767967;0;0;1685949459.3767967;0;192;
1685949459.5767968;0;190;1685949459.5767968;0;0;1685949459.5767968;0;190;
1685949459.7767968;0;177;1685949459.7767968;0;11;1685949459.7767968;0;188;
1685949459.9767969;0;177;1685949459.9767969;0;0;1685949459.9767969;0;177;
1685949460.176797;0;172;1685949460.176797;0;0;1685949460.176797;0;172;
1685949460.376797;0;171;1685949460.376797;0;0;1685949460.376797;0;171;
1685949460.576797;0;165;1685949460.576797;0;0;1685949460.576797;0;165;
1685949460.776797;0;8;1685949460.776797;0;161;1685949460.776797;0;169;
1685949460.976797;0;133;1685949460.976797;0;41;1685949460.976797;0;174;
1685949461.1767972;0;184;1685949461.1767972;0;0;1685949461.1767972;0;184;
1685949461.3767972;0;180;1685949461.3767972;0;0;1685949461.3767972;0;180;
1685949461.5767972;0;179;1685949461.5767972;0;0;1685949461.5767972;0;179;
1685949461.7767973;0;167;1685949461.7767973;0;17;1685949461.7767973;0;184;
1685949461.9767973;0;46;1685949461.9767973;0;134;1685949461.9767973;0;180;
1685949462.1767974;0;6;1685949462.1767974;0;169;1685949462.1767974;0;175;
1685949462.3767974;0;182;1685949462.3767974;0;0;1685949462.3767974;0;182;
1685949462.5767975;0;154;1685949462.5767975;0;21;1685949462.5767975;0;175;
1685949462.7767975;0;182;1685949462.7767975;0;3;1685949462.7767975;0;185;
1685949462.9767976;0;181;1685949462.9767976;0;1;1685949462.9767976;0;182;
1685949463.1767976;0;156;1685949463.1767976;0;0;1685949463.1767976;0;156;
1685949463.3767977;0;78;1685949463.3767977;0;86;1685949463.3767977;0;164;
1685949463.5767977;0;0;1685949463.5767977;0;189;1685949463.5767977;0;189;
1685949463.7767978;0;59;1685949463.7767978;0;124;1685949463.7767978;0;183;
1685949463.9767978;0;173;1685949463.9767978;0;21;1685949463.9767978;0;194;
1685949464.1767979;0;185;1685949464.1767979;0;0;1685949464.1767979;0;185;
1685949464.376798;0;180;1685949464.376798;0;4;1685949464.376798;0;184;
1685949464.576798;0;188;1685949464.576798;0;0;1685949464.576798;0;188;
1685949464.776798;0;153;1685949464.776798;0;38;1685949464.776798;0;191;
1685949464.976798;0;0;1685949464.976798;0;167;1685949464.976798;0;167;
1685949465.176798;0;0;1685949465.176798;0;167;1685949465.176798;0;167;
1685949465.3767982;0;168;1685949465.3767982;0;26;1685949465.3767982;0;194;
1685949465.5767982;0;162;1685949465.5767982;0;21;1685949465.5767982;0;183;
1685949465.7767982;0;188;1685949465.7767982;0;2;1685949465.7767982;0;190;
1685949465.9767983;0;189;1685949465.9767983;0;1;1685949465.9767983;0;190;
1685949466.1767983;0;186;1685949466.1767983;0;0;1685949466.1767983;0;186;
1685949466.3767984;0;47;1685949466.3767984;0;136;1685949466.3767984;0;183;
1685949466.5767984;0;0;1685949466.5767984;0;191;1685949466.5767984;0;191;
1685949466.7767985;0;107;1685949466.7767985;0;78;1685949466.7767985;0;185;
1685949466.9767985;0;166;1685949466.9767985;0;22;1685949466.9767985;0;188;
1685949467.1767986;0;184;1685949467.1767986;0;0;1685949467.1767986;0;184;
1685949467.3767986;0;190;1685949467.3767986;0;3;1685949467.3767986;0;193;
1685949467.5767987;0;186;1685949467.5767987;0;0;1685949467.5767987;0;186;
1685949467.7767987;0;107;1685949467.7767987;0;69;1685949467.7767987;0;176;
1685949467.9767988;0;0;1685949467.9767988;0;174;1685949467.9767988;0;174;
1685949468.1767988;0;7;1685949468.1767988;0;175;1685949468.1767988;0;182;
1685949468.3767989;0;179;1685949468.3767989;0;4;1685949468.3767989;0;183;
1685949468.576799;0;155;1685949468.576799;0;22;1685949468.576799;0;177;
1685949468.776799;0;184;1685949468.776799;0;2;1685949468.776799;0;186;
1685949468.976799;0;176;1685949468.976799;0;2;1685949468.976799;0;178;
1685949469.176799;0;181;1685949469.176799;0;0;1685949469.176799;0;181;
1685949469.376799;0;59;1685949469.376799;0;125;1685949469.376799;0;184;
1685949469.5767992;0;0;1685949469.5767992;0;186;1685949469.5767992;0;186;
