1685935048.0,-57
1685935049.0,-57
1685935050.0,-58
1685935051.0,-50
1685935052.0,-50
1685935053.0,-50
1685935054.0,-50
1685935055.0,-50
1685935056.0,-50
1685935057.0,-50
1685935058.0,-50
1685935059.0,-51
1685935060.0,-52
1685935061.0,-53
1685935062.0,-53
1685935063.0,-54
1685935064.0,-55
1685935065.0,-55
1685935066.0,-55
1685935067.0,-56
1685935068.0,-57
1685935069.0,-57
1685935070.0,-57
1685935071.0,-57
1685935072.0,-56
1685935073.0,-56
1685935074.0,-56
1685935075.0,-55
1685935076.0,-55
1685935077.0,-55
1685935078.0,-55
1685935079.0,-55
1685935080.0,-55
1685935081.0,-55
1685935082.0,-55
1685935083.0,-55
1685935084.0,-55
1685935085.0,-55
1685935086.0,-55
1685935087.0,-55
1685935088.0,-55
1685935089.0,-54
1685935090.0,-53
1685935091.0,-53
1685935092.0,-52
1685935093.0,-52
1685935094.0,-52
1685935095.0,-52
1685935096.0,-54
1685935097.0,-52
1685935098.0,-51
1685935099.0,-51
1685935100.0,-51
1685935101.0,-51
1685935102.0,-51
1685935103.0,-52
1685935104.0,-53
1685935105.0,-53
1685935106.0,-54
1685935107.0,-54
1685935108.0,-54
1685935109.0,-54
1685935110.0,-53
1685935111.0,-53
1685935112.0,-52
1685935113.0,-52
1685935114.0,-53
1685935115.0,-53
1685935116.0,-53
1685935117.0,-53
1685935118.0,-52
1685935119.0,-52
1685935120.0,-51
1685935121.0,-51
1685935122.0,-51
1685935123.0,-51
1685935124.0,-50
1685935125.0,-50
1685935126.0,-50
1685935127.0,-50
1685935128.0,-50
1685935129.0,-51
1685935130.0,-51
1685935131.0,-50
1685935132.0,-50
1685935133.0,-50
1685935134.0,-50
1685935135.0,-50
1685935136.0,-50
1685935137.0,-50
1685935138.0,-50
1685935139.0,-50
1685935140.0,-50
1685935141.0,-51
1685935142.0,-51
1685935143.0,-51
1685935144.0,-51
1685935145.0,-51
1685935146.0,-50
1685935147.0,-50
1685935148.0,-50
1685935149.0,-51
1685935150.0,-50
