('192.168.70.129', 54994, '12.1.1.158', 10000);('192.168.70.129', 54994, '12.1.1.158', 10000);('192.168.70.129', 54994, '12.1.1.158', 10000);('192.168.70.129', 35304, '12.1.1.158', 10001);('192.168.70.129', 35304, '12.1.1.158', 10001);('192.168.70.129', 35304, '12.1.1.158', 10001);('192.168.70.129', 35306, '12.1.1.158', 10001);('192.168.70.129', 35306, '12.1.1.158', 10001);('192.168.70.129', 35306, '12.1.1.158', 10001);('192.168.70.129', 55000, '12.1.1.158', 10000);('192.168.70.129', 55000, '12.1.1.158', 10000);('192.168.70.129', 55000, '12.1.1.158', 10000);
;;;;;;71743.228266;939.0;939.0;71743.228266;422.0;316.0;
;;;;;;71743.332253;939.0;939.0;71743.332253;422.0;316.0;
;;;;;;71743.436091;939.0;939.0;71743.436091;422.0;316.0;
;;;;;;71743.540099;939.0;939.0;71743.540099;423.0;316.0;
;;;;;;71743.644035;939.0;939.0;71743.644035;423.0;316.0;
;;;;;;71743.74791;939.0;939.0;71743.74791;423.0;316.0;
;;;;;;71743.851707;939.0;939.0;71743.851707;423.0;316.0;
;;;;;;71743.955591;939.0;939.0;71743.955591;423.0;316.0;
;;;;;;71744.05959;939.0;939.0;71744.05959;423.0;316.0;
;;;;;;71744.163506;940.0;939.0;71744.163506;423.0;316.0;
;;;;;;71744.267326;940.0;939.0;71744.267326;423.0;316.0;
;;;;;;71744.371217;940.0;939.0;71744.371217;423.0;316.0;
;;;;;;71744.475029;940.0;939.0;71744.475029;423.0;316.0;
;;;;;;71744.57883;940.0;939.0;71744.57883;423.0;316.0;
;;;;;;71744.682642;940.0;939.0;71744.682642;424.0;316.0;
;;;;;;71744.786445;940.0;939.0;71744.786445;425.0;316.0;
;;;;;;71744.890251;940.0;939.0;71744.890251;426.0;316.0;
;;;;;;71744.994274;940.0;939.0;71744.994274;427.0;316.0;
;;;;;;71745.098206;940.0;939.0;71745.098206;429.0;316.0;
;;;;;;71745.20215;940.0;939.0;71745.20215;429.0;316.0;
;;;;;;71745.306118;940.0;939.0;71745.306118;429.0;316.0;
;;;;;;71745.410093;940.0;939.0;71745.410093;430.0;316.0;
;;;;;;71745.513918;940.0;939.0;71745.513918;430.0;316.0;
;;;;;;71745.617914;940.0;939.0;71745.617914;430.0;316.0;
;;;;;;71745.721699;941.0;939.0;71745.721699;430.0;316.0;
;;;;;;71745.82556;941.0;939.0;71745.82556;430.0;316.0;
;;;;;;71745.929445;941.0;939.0;71745.929445;430.0;316.0;
;;;;;;71746.033422;941.0;939.0;71746.033422;430.0;316.0;
;;;;;;71746.137396;941.0;939.0;71746.137396;431.0;316.0;
;;;;;;71746.241225;941.0;939.0;71746.241225;435.0;316.0;
;;;;;;71746.345197;941.0;939.0;71746.345197;439.0;316.0;
;;;;;;71746.449209;941.0;939.0;71746.449209;443.0;316.0;
;;;;;;71746.553011;941.0;939.0;71746.553011;446.0;316.0;
;;;;;;71746.656958;941.0;939.0;71746.656958;447.0;316.0;
;;;;;;71746.760819;941.0;939.0;71746.760819;447.0;316.0;
;;;;;;71746.864743;941.0;939.0;71746.864743;447.0;316.0;
;;;;;;71746.968537;941.0;939.0;71746.968537;448.0;316.0;
;;;;;;71747.072568;941.0;939.0;71747.072568;448.0;316.0;
;;;;;;71747.181198;942.0;939.0;71747.181198;448.0;316.0;
;;;;;;71747.285162;942.0;939.0;71747.285162;448.0;316.0;
;;;;;;71747.389046;942.0;939.0;71747.389046;448.0;316.0;
;;;;;;71747.492914;942.0;939.0;71747.492914;448.0;316.0;
;;;;;;71747.596828;942.0;939.0;71747.596828;449.0;316.0;
;;;;;;71747.700861;942.0;939.0;71747.700861;457.0;316.0;
;;;;;;71747.804846;942.0;939.0;71747.804846;465.0;316.0;
;;;;;;71747.908858;942.0;939.0;71747.908858;473.0;316.0;
;;;;;;71748.012816;942.0;939.0;71748.012816;479.0;316.0;
;;;;;;71748.116685;942.0;939.0;71748.116685;483.0;316.0;
;;;;;;71748.220558;942.0;939.0;71748.220558;483.0;316.0;
;;;;;;71748.3244;942.0;939.0;71748.3244;485.0;316.0;
;;;;;;71748.428367;942.0;939.0;71748.428367;485.0;316.0;
;;;;;;71748.532375;942.0;939.0;71748.532375;485.0;316.0;
;;;;;;71748.636222;942.0;939.0;71748.636222;485.0;316.0;
;;;;;;71748.740175;943.0;939.0;71748.740175;485.0;316.0;
;;;;;;71748.843974;943.0;939.0;71748.843974;486.0;316.0;
;;;;;;71748.94787;943.0;939.0;71748.94787;486.0;316.0;
;;;;;;71749.051712;943.0;939.0;71749.051712;486.0;316.0;
;;;;;;71749.155647;943.0;939.0;71749.155647;488.0;316.0;
;;;;;;71749.259489;943.0;939.0;71749.259489;504.0;316.0;
;;;;;;71749.363359;943.0;939.0;71749.363359;518.0;316.0;
;;;;;;71749.467317;943.0;939.0;71749.467317;530.0;316.0;
;;;;;;71749.571245;943.0;939.0;71749.571245;542.0;316.0;
;;;;;;71749.675116;943.0;939.0;71749.675116;549.0;316.0;
;;;;;;71749.778981;943.0;939.0;71749.778981;549.0;316.0;
;;;;;;71749.882839;943.0;939.0;71749.882839;552.0;316.0;
;;;;;;71749.98682;943.0;939.0;71749.98682;553.0;316.0;
;;;;;;71750.090732;943.0;939.0;71750.090732;553.0;316.0;
;;;;;;71750.194711;943.0;939.0;71750.194711;553.0;316.0;
;;;;;;71750.298745;944.0;939.0;71750.298745;553.0;316.0;
;;;;;;71750.402722;944.0;939.0;71750.402722;553.0;316.0;
;;;;;;71750.506537;944.0;939.0;71750.506537;554.0;316.0;
;;;;;;71750.610544;944.0;939.0;71750.610544;554.0;316.0;
;;;;;;71750.714565;944.0;939.0;71750.714565;556.0;316.0;
;;;;;;71750.818503;944.0;939.0;71750.818503;568.0;316.0;
;;;;;;71750.922533;944.0;939.0;71750.922533;597.0;316.0;
;;;;;;71751.026343;944.0;939.0;71751.026343;618.0;316.0;
;;;;;;71751.130213;944.0;939.0;71751.130213;633.0;316.0;
;;;;;;71751.234133;944.0;939.0;71751.234133;650.0;316.0;
;;;;;;71751.338032;944.0;939.0;71751.338032;656.0;316.0;
;;;;;;71751.441847;944.0;939.0;71751.441847;657.0;316.0;
;;;;;;71751.545683;944.0;939.0;71751.545683;661.0;316.0;
;;;;;;71751.649537;944.0;939.0;71751.649537;662.0;316.0;
;;;;;;71751.753428;944.0;939.0;71751.753428;662.0;316.0;
;;;;;;71751.857242;945.0;939.0;71751.857242;662.0;316.0;
;;;;;;71751.961052;945.0;939.0;71751.961052;663.0;316.0;
;;;;;;71752.06536;945.0;939.0;71752.06536;664.0;316.0;
;;;;;;71752.169585;945.0;939.0;71752.169585;664.0;316.0;
;;;;;;71752.281192;945.0;939.0;71752.281192;664.0;316.0;
;;;;;;71752.385101;945.0;939.0;71752.385101;678.0;316.0;
;;;;;;71752.489015;945.0;939.0;71752.489015;708.0;316.0;
;;;;;;71752.593696;945.0;939.0;71752.593696;735.0;316.0;
;;;;;;71752.697682;945.0;939.0;71752.697682;758.0;316.0;
;;;;;;71752.801505;945.0;939.0;71752.801505;781.0;316.0;
;;;;;;71752.905472;945.0;939.0;71752.905472;801.0;316.0;
;;;;;;71753.009483;945.0;939.0;71753.009483;820.0;316.0;
;;;;;;71753.113355;945.0;939.0;71753.113355;821.0;316.0;
;;;;;;71753.217303;945.0;939.0;71753.217303;822.0;316.0;
;;;;;;71753.321101;945.0;939.0;71753.321101;829.0;316.0;
;;;;;;71753.425167;945.0;939.0;71753.425167;829.0;316.0;
;;;;;;71753.529057;945.0;939.0;71753.529057;829.0;316.0;
;;;;;;71753.633021;946.0;939.0;71753.633021;831.0;316.0;
;;;;;;71753.736892;946.0;939.0;71753.736892;832.0;316.0;
;;;;;;71753.840685;946.0;939.0;71753.840685;832.0;316.0;
;;;;;;71753.944629;946.0;939.0;71753.944629;832.0;316.0;
;;;;;;71754.048925;946.0;939.0;71754.048925;837.0;316.0;
;;;;;;71754.152809;946.0;939.0;71754.152809;871.0;316.0;
;;;;;;71754.256626;946.0;939.0;71754.256626;880.0;316.0;
;;;;;;71754.360414;946.0;939.0;71754.360414;931.0;316.0;
;;;;;;71754.464197;946.0;939.0;71754.464197;964.0;316.0;
;;;;;;71754.567976;946.0;939.0;71754.567976;991.0;316.0;
;;;;;;71754.671977;946.0;939.0;71754.671977;1015.0;316.0;
;;;;;;71754.775973;946.0;939.0;71754.775973;1040.0;316.0;
;;;;;;71754.879867;946.0;939.0;71754.879867;1066.0;316.0;
;;;;;;71754.983884;946.0;939.0;71754.983884;1068.0;316.0;
;;;;;;71755.087785;946.0;939.0;71755.087785;1068.0;316.0;
;;;;;;71755.191711;946.0;939.0;71755.191711;1078.0;316.0;
;;;;;;71755.295626;946.0;939.0;71755.295626;1079.0;316.0;
;;;;;;71755.399635;946.0;939.0;71755.399635;1079.0;316.0;
;;;;;;71755.503683;947.0;939.0;71755.503683;1081.0;316.0;
;;;;;;71755.607661;947.0;939.0;71755.607661;1081.0;316.0;
;;;;;;71755.711632;947.0;939.0;71755.711632;1083.0;316.0;
;;;;;;71755.815664;947.0;939.0;71755.815664;1083.0;316.0;
;;;;;;71755.91955;947.0;939.0;71755.91955;1084.0;316.0;
;;;;;;71756.023377;947.0;939.0;71756.023377;1108.0;316.0;
;;;;;;71756.127324;947.0;939.0;71756.127324;1149.0;316.0;
;;;;;;71756.231344;947.0;939.0;71756.231344;1207.0;316.0;
;;;;;;71756.335254;947.0;939.0;71756.335254;1241.0;316.0;
;;;;;;71756.439179;947.0;939.0;71756.439179;1276.0;316.0;
;;;;;;71756.543128;947.0;939.0;71756.543128;1305.0;316.0;
;;;;;;71756.646968;947.0;939.0;71756.646968;1342.0;316.0;
;;;;;;71756.750919;947.0;939.0;71756.750919;1373.0;316.0;
;;;;;;71756.854957;947.0;939.0;71756.854957;1400.0;316.0;
;;;;;;71756.958955;947.0;939.0;71756.958955;1428.0;316.0;
;;;;;;71757.062875;947.0;939.0;71757.062875;1441.0;316.0;
;;;;;;71757.166913;947.0;939.0;71757.166913;1443.0;316.0;
;;;;;;71757.270921;947.0;939.0;71757.270921;1455.0;316.0;
;;;;;;71757.384582;947.0;939.0;71757.384582;1459.0;316.0;
;;;;;;71757.488475;947.0;939.0;71757.488475;1460.0;316.0;
;;;;;;71757.592481;947.0;939.0;71757.592481;1460.0;316.0;
;;;;;;71757.696337;948.0;939.0;71757.696337;1464.0;316.0;
;;;;;;71757.800308;948.0;939.0;71757.800308;1467.0;316.0;
;;;;;;71757.904218;948.0;939.0;71757.904218;1467.0;316.0;
;;;;;;71758.008245;948.0;939.0;71758.008245;1467.0;316.0;
;;;;;;71758.112097;948.0;939.0;71758.112097;1471.0;316.0;
;;;;;;71758.215922;948.0;939.0;71758.215922;1495.0;316.0;
;;;;;;71758.319735;948.0;939.0;71758.319735;1557.0;316.0;
;;;;;;71758.423696;948.0;939.0;71758.423696;1575.0;316.0;
;;;;;;71758.527697;948.0;939.0;71758.527697;1645.0;316.0;
;;;;;;71758.631723;948.0;939.0;71758.631723;1645.0;316.0;
;;;;;;71758.735647;948.0;939.0;71758.735647;1645.0;316.0;
;;;;;;71758.839455;948.0;939.0;71758.839455;1645.0;316.0;
;;;;;;71758.943351;948.0;939.0;71758.943351;1688.0;316.0;
;;;;;;71759.047204;948.0;939.0;71759.047204;1737.0;316.0;
;;;;;;71759.151001;948.0;939.0;71759.151001;1787.0;316.0;
;;;;;;71759.254797;948.0;939.0;71759.254797;1835.0;316.0;
;;;;;;71759.358586;948.0;939.0;71759.358586;1884.0;316.0;
;;;;;;71759.462391;948.0;939.0;71759.462391;1931.0;316.0;
;;;;;;71759.566182;948.0;939.0;71759.566182;1967.0;316.0;
;;;;;;71759.669968;948.0;939.0;71759.669968;1979.0;316.0;
;;;;;;71759.773753;948.0;939.0;71759.773753;1980.0;316.0;
;;;;;;71759.877533;948.0;939.0;71759.877533;2006.0;316.0;
;;;;;;71759.981343;948.0;939.0;71759.981343;2013.0;316.0;
;;;;;;71800.085182;948.0;939.0;71800.085182;2013.0;316.0;
;;;;;;71800.189003;948.0;939.0;71800.189003;2013.0;316.0;
;;;;;;71800.292796;949.0;939.0;71800.292796;2019.0;316.0;
;;;;;;71800.396573;949.0;939.0;71800.396573;2024.0;316.0;
;;;;;;71800.500344;949.0;939.0;71800.500344;2024.0;316.0;
;;;;;;71800.604094;949.0;939.0;71800.604094;2024.0;316.0;
;;;;;;71800.707873;949.0;939.0;71800.707873;2042.0;316.0;
;;;;;;71800.811796;949.0;939.0;71800.811796;2087.0;316.0;
;;;;;;71800.915814;949.0;939.0;71800.915814;2137.0;316.0;
;;;;;;71801.019645;949.0;939.0;71801.019645;2184.0;316.0;
;;;;;;71801.123465;949.0;939.0;71801.123465;2231.0;316.0;
;;;;;;71801.227277;949.0;939.0;71801.227277;2278.0;316.0;
;;;;;;71801.331075;949.0;939.0;71801.331075;2329.0;316.0;
;;;;;;71801.434901;949.0;939.0;71801.434901;2359.0;316.0;
;;;;;;71801.538678;949.0;939.0;71801.538678;2407.0;316.0;
;;;;;;71801.642636;949.0;939.0;71801.642636;2433.0;316.0;
;;;;;;71801.746537;949.0;939.0;71801.746537;2433.0;316.0;
;;;;;;71801.850413;949.0;939.0;71801.850413;2433.0;316.0;
;;;;;;71801.954419;949.0;939.0;71801.954419;2433.0;316.0;
;;;;;;71802.058449;949.0;939.0;71802.058449;2433.0;316.0;
;;;;;;71802.162741;949.0;939.0;71802.162741;2433.0;316.0;
;;;;;;71802.267199;949.0;939.0;71802.267199;2433.0;316.0;
;;;;;;71802.381425;949.0;939.0;71802.381425;2433.0;316.0;
;;;;;;71802.485389;949.0;939.0;71802.485389;2433.0;316.0;
;;;;;;71802.589316;949.0;939.0;71802.589316;2433.0;316.0;
;;;;;;71802.693195;949.0;939.0;71802.693195;2433.0;316.0;
;;;;;;71802.797127;950.0;939.0;71802.797127;2433.0;316.0;
;;;;;;71802.90119;950.0;939.0;71802.90119;2433.0;316.0;
;;;;;;71803.005073;950.0;939.0;71803.005073;2433.0;316.0;
;;;;;;71803.108981;950.0;939.0;71803.108981;2433.0;316.0;
;;;;;;71803.212896;950.0;939.0;71803.212896;2433.0;316.0;
;;;;;;71803.316762;950.0;939.0;71803.316762;2433.0;316.0;
;;;;;;71803.420701;950.0;939.0;71803.420701;2433.0;316.0;
;;;;;;71803.524639;950.0;939.0;71803.524639;2433.0;316.0;
;;;;;;71803.628566;950.0;939.0;71803.628566;2433.0;316.0;
;;;;;;71803.732478;950.0;939.0;71803.732478;2433.0;316.0;
;;;;;;71803.836461;950.0;939.0;71803.836461;1798.0;1703.0;
;;;;;;71803.940461;950.0;939.0;71803.940461;1789.0;1703.0;
;;;;;;71804.044509;950.0;939.0;71804.044509;1744.0;1703.0;
;;;;;;71804.148456;950.0;939.0;71804.148456;1680.0;1703.0;
;;;;;;71804.252273;950.0;939.0;71804.252273;1611.0;1703.0;
;;;;;;71804.356155;950.0;939.0;71804.356155;1572.0;1703.0;
;;;;;;71804.460102;950.0;939.0;71804.460102;1491.0;1703.0;
;;;;;;71804.563919;950.0;939.0;71804.563919;1426.0;1703.0;
;;;;;;71804.667839;950.0;939.0;71804.667839;1129.0;1703.0;
;;;;;;71804.771663;950.0;939.0;71804.771663;1129.0;1703.0;
;;;;;;71804.875597;950.0;939.0;71804.875597;1129.0;1703.0;
;;;;;;71804.979582;950.0;939.0;71804.979582;1129.0;1703.0;
;;;;;;71805.083579;950.0;939.0;71805.083579;1129.0;1703.0;
;;;;;;71805.187457;950.0;939.0;71805.187457;1129.0;1703.0;
;;;;;;71805.291318;951.0;939.0;71805.291318;1129.0;1703.0;
;;;;;;71805.395276;951.0;939.0;71805.395276;1129.0;1703.0;
;;;;;;71805.499313;951.0;939.0;71805.499313;1129.0;1703.0;
;;;;;;71805.60325;951.0;939.0;71805.60325;1129.0;1703.0;
;;;;;;71805.70718;951.0;939.0;71805.70718;1129.0;1703.0;
;;;;;;71805.811118;951.0;939.0;71805.811118;1129.0;1703.0;
;;;;;;71805.915073;951.0;939.0;71805.915073;1129.0;1703.0;
;;;;;;71806.018883;951.0;939.0;71806.018883;1129.0;1703.0;
;;;;;;71806.12337;951.0;939.0;71806.12337;1129.0;1703.0;
;;;;;;71806.228037;951.0;939.0;71806.228037;1076.0;1703.0;
;;;;;;71806.331966;951.0;939.0;71806.331966;1033.0;1703.0;
;;;;;;71806.435851;951.0;939.0;71806.435851;937.0;1703.0;
;;;;;;71806.540262;951.0;939.0;71806.540262;874.0;1703.0;
;;;;;;71806.644337;951.0;939.0;71806.644337;540.0;1703.0;
;;;;;;71806.74879;951.0;939.0;71806.74879;1209.0;1703.0;
;;;;;;71806.852839;951.0;939.0;71806.852839;1209.0;1703.0;
;;;;;;71806.956701;951.0;939.0;71806.956701;1209.0;1703.0;
;;;;;;71807.060735;951.0;939.0;71807.060735;1209.0;1703.0;
;;;;;;71807.164758;951.0;939.0;71807.164758;1209.0;1703.0;
;;;;;;71807.268761;951.0;939.0;71807.268761;1209.0;1703.0;
