('12.1.1.152', 42458, '192.168.70.129', 10000);('12.1.1.152', 42458, '192.168.70.129', 10000);('12.1.1.152', 42458, '192.168.70.129', 10000);('12.1.1.152', 42460, '192.168.70.129', 10000);('12.1.1.152', 42460, '192.168.70.129', 10000);('12.1.1.152', 42460, '192.168.70.129', 10000);
;;;0.0;18.0;1137.0;
;;;0.10411906242370605;30.0;29.0;
;;;0.20830607414245605;31.0;29.0;
;;;0.3124430179595947;32.0;29.0;
;;;0.4165768623352051;23.0;22.0;
;;;0.5209259986877441;23.0;22.0;
;;;0.6248579025268555;24.0;22.0;
;;;0.7291860580444336;25.0;22.0;
;;;0.8331899642944336;26.0;22.0;
;;;0.9371778964996338;27.0;22.0;
;;;1.0412030220031738;27.0;22.0;
;;;1.1453909873962402;28.0;22.0;
;;;1.2505450248718262;29.0;22.0;
;;;1.3550350666046143;31.0;22.0;
;;;1.4601929187774658;32.0;22.0;
;;;1.5644779205322266;34.0;22.0;
;;;1.6694049835205078;35.0;22.0;
;;;1.7736620903015137;37.0;22.0;
;;;1.8782110214233398;38.0;22.0;
;;;1.9826610088348389;39.0;22.0;
;;;2.0873420238494873;40.0;22.0;
;;;2.1923649311065674;41.0;22.0;
;;;2.296576976776123;42.0;22.0;
;;;2.400438070297241;43.0;22.0;
;;;2.504870891571045;44.0;22.0;
;;;2.6090540885925293;44.0;22.0;
;;;2.713059902191162;45.0;22.0;
;;;2.8173608779907227;46.0;22.0;
;;;2.921190023422241;47.0;22.0;
;;;3.025815010070801;47.0;22.0;
;;;3.1297950744628906;48.0;22.0;
;;;3.233527898788452;49.0;22.0;
;;;3.337445020675659;49.0;22.0;
;;;3.4411680698394775;50.0;22.0;
;;;3.5453379154205322;51.0;22.0;
;;;3.649656057357788;52.0;22.0;
;;;3.753916025161743;52.0;22.0;
;;;3.8585379123687744;53.0;22.0;
;;;3.9730570316314697;54.0;22.0;
;;;4.077100038528442;55.0;22.0;
;;;4.181063890457153;56.0;22.0;
;;;4.28518009185791;57.0;22.0;
;;;4.389121055603027;58.0;22.0;
;;;4.493124008178711;58.0;22.0;
;;;4.597044944763184;59.0;22.0;
;;;4.700974941253662;60.0;22.0;
;;;4.805011034011841;61.0;22.0;
;;;4.908982992172241;62.0;22.0;
;;;5.012959003448486;63.0;22.0;
;;;5.1170899868011475;63.0;22.0;
;;;5.221018075942993;64.0;22.0;
;;;5.324967861175537;65.0;22.0;
;;;5.428904056549072;66.0;22.0;
;;;5.532841920852661;66.0;22.0;
;;;5.6367409229278564;67.0;22.0;
;;;5.740818023681641;68.0;22.0;
;;;5.844740867614746;68.0;22.0;
;;;5.9487950801849365;69.0;22.0;
;;;6.052793979644775;70.0;22.0;
;;;6.156780004501343;70.0;22.0;
;;;6.2607200145721436;71.0;22.0;
;;;6.364922046661377;72.0;22.0;
;;;6.468887090682983;72.0;22.0;
;;;6.573000907897949;73.0;22.0;
;;;6.6769609451293945;74.0;22.0;
;;;6.780914068222046;74.0;22.0;
;;;6.884855031967163;75.0;22.0;
;;;6.988976955413818;76.0;22.0;
;;;7.093034982681274;76.0;22.0;
;;;7.197049856185913;77.0;22.0;
;;;7.301048994064331;77.0;22.0;
;;;7.4050679206848145;78.0;22.0;
;;;7.509175062179565;79.0;22.0;
;;;7.613134860992432;79.0;22.0;
;;;7.717084884643555;80.0;22.0;
;;;7.821027040481567;81.0;22.0;
;;;7.924972057342529;81.0;22.0;
;;;8.028943061828613;82.0;22.0;
;;;8.13288402557373;83.0;22.0;
;;;8.236829042434692;83.0;22.0;
;;;8.340774059295654;84.0;22.0;
;;;8.444802045822144;84.0;22.0;
;;;8.5487220287323;86.0;22.0;
;;;8.652917861938477;89.0;22.0;
;;;8.756815910339355;92.0;22.0;
;;;8.860733985900879;96.0;22.0;
;;;8.973154067993164;100.0;22.0;
;;;9.077219009399414;104.0;22.0;
;;;9.18113398551941;107.0;22.0;
;;;9.285131931304932;111.0;22.0;
;;;9.389050960540771;116.0;22.0;
;;;9.492991924285889;119.0;22.0;
;;;9.596927881240845;124.0;22.0;
;;;9.700886964797974;129.0;22.0;
;;;9.804893016815186;134.0;22.0;
;;;9.908998012542725;139.0;22.0;
;;;10.012950897216797;144.0;22.0;
;;;10.117559909820557;149.0;22.0;
;;;10.221596002578735;154.0;22.0;
;;;10.32552194595337;159.0;22.0;
;;;10.429451942443848;165.0;22.0;
;;;10.533398866653442;170.0;22.0;
;;;10.637413024902344;176.0;22.0;
;;;10.741354942321777;182.0;22.0;
;;;10.84521198272705;189.0;22.0;
;;;10.949142932891846;195.0;22.0;
;;;11.053277015686035;202.0;22.0;
;;;11.157233953475952;209.0;22.0;
;;;11.261213064193726;216.0;22.0;
;;;11.365904092788696;223.0;22.0;
;;;11.469980001449585;230.0;22.0;
;;;11.574034929275513;237.0;22.0;
;;;11.677985906600952;243.0;22.0;
;;;11.78192400932312;252.0;22.0;
;;;11.885883092880249;260.0;22.0;
;;;11.989810943603516;268.0;22.0;
;;;12.0937819480896;277.0;22.0;
;;;12.197748899459839;284.0;22.0;
;;;12.301780939102173;293.0;22.0;
;;;12.405714988708496;303.0;22.0;
;;;12.510024070739746;313.0;22.0;
;;;12.613987922668457;321.0;22.0;
;;;12.717936992645264;331.0;22.0;
;;;12.821980953216553;339.0;22.0;
;;;12.92593002319336;348.0;22.0;
;;;13.029881954193115;357.0;22.0;
;;;13.133970022201538;369.0;22.0;
;;;13.238081932067871;379.0;22.0;
;;;13.34211802482605;387.0;22.0;
;;;13.446064949035645;402.0;22.0;
;;;13.550036907196045;413.0;22.0;
;;;13.654030084609985;418.0;22.0;
;;;13.757989883422852;436.0;22.0;
;;;13.862051010131836;447.0;22.0;
;;;13.97328495979309;460.0;22.0;
;;;14.077252864837646;470.0;22.0;
;;;14.181145906448364;483.0;22.0;
;;;14.285099983215332;496.0;22.0;
;;;14.389034032821655;503.0;22.0;
;;;14.493175983428955;522.0;22.0;
;;;14.597208023071289;530.0;22.0;
;;;14.701655864715576;543.0;22.0;
;;;14.805860042572021;556.0;22.0;
;;;14.9099600315094;565.0;22.0;
;;;15.013988018035889;579.0;22.0;
;;;15.118072032928467;593.0;22.0;
;;;15.222336053848267;601.0;22.0;
;;;15.326287984848022;621.0;22.0;
;;;15.430286884307861;634.0;22.0;
;;;15.534404039382935;648.0;22.0;
;;;15.63943099975586;662.0;22.0;
;;;15.744879007339478;678.0;22.0;
;;;15.849452018737793;688.0;22.0;
;;;15.954236030578613;707.0;22.0;
;;;16.058675050735474;720.0;22.0;
;;;16.162653923034668;729.0;22.0;
;;;16.26676297187805;753.0;22.0;
;;;16.370732069015503;769.0;22.0;
;;;16.474782943725586;785.0;22.0;
;;;16.578711986541748;803.0;22.0;
;;;16.68278408050537;822.0;22.0;
;;;16.786699056625366;840.0;22.0;
;;;16.890846967697144;859.0;22.0;
;;;16.994816064834595;876.0;22.0;
;;;17.09880304336548;894.0;22.0;
;;;17.202712059020996;912.0;22.0;
;;;17.306643962860107;930.0;22.0;
;;;17.41063690185547;949.0;22.0;
;;;17.514600038528442;968.0;22.0;
;;;17.618547916412354;986.0;22.0;
;;;17.722630977630615;1004.0;22.0;
;;;17.826587915420532;1022.0;22.0;
;;;17.930537939071655;1040.0;22.0;
;;;18.034589052200317;1055.0;22.0;
;;;18.13861393928528;1075.0;22.0;
;;;18.2426540851593;1093.0;22.0;
;;;18.346636056900024;1112.0;22.0;
;;;18.450571060180664;1135.0;22.0;
;;;18.55452299118042;1158.0;22.0;
;;;18.658511877059937;1181.0;22.0;
;;;18.7624249458313;1205.0;22.0;
;;;18.866322994232178;1223.0;22.0;
;;;18.990172863006592;1257.0;22.0;
;;;19.09406089782715;1282.0;22.0;
;;;19.198078870773315;1307.0;22.0;
;;;19.302011013031006;1331.0;22.0;
;;;19.40591287612915;1351.0;22.0;
;;;19.50983691215515;1381.0;22.0;
;;;19.613839864730835;1406.0;22.0;
;;;19.71792197227478;1427.0;22.0;
;;;19.822009086608887;1452.0;22.0;
;;;19.926029920578003;1479.0;22.0;
;;;20.030128955841064;1500.0;22.0;
;;;20.13415503501892;1521.0;22.0;
;;;20.23809289932251;1549.0;22.0;
;;;20.342031955718994;1572.0;22.0;
;;;20.445975065231323;1599.0;22.0;
;;;20.550044059753418;1623.0;22.0;
;;;20.65400505065918;1645.0;22.0;
;;;20.75810694694519;1667.0;22.0;
;;;20.862156867980957;1693.0;22.0;
;;;20.966036081314087;1718.0;22.0;
;;;21.07003688812256;1742.0;22.0;
;;;21.173968076705933;1767.0;22.0;
;;;21.277842044830322;1786.0;22.0;
;;;21.38175392150879;1817.0;22.0;
;;;21.485707998275757;1843.0;22.0;
;;;21.590247869491577;1866.0;22.0;
;;;21.694856882095337;1889.0;22.0;
;;;21.799011945724487;1918.0;22.0;
;;;21.903003931045532;1948.0;22.0;
;;;22.006967067718506;1983.0;22.0;
;;;22.110924005508423;2016.0;22.0;
;;;22.214787006378174;2050.0;22.0;
;;;22.31871795654297;2083.0;22.0;
;;;22.422621965408325;2115.0;22.0;
;;;22.52649688720703;2150.0;22.0;
;;;22.630434036254883;2186.0;22.0;
;;;22.734303951263428;2212.0;22.0;
;;;22.83852505683899;2212.0;22.0;
;;;22.94257402420044;2212.0;22.0;
;;;23.046519994735718;2212.0;22.0;
;;;23.150459051132202;2212.0;22.0;
;;;23.25437593460083;2212.0;22.0;
;;;23.35850191116333;2212.0;22.0;
;;;23.462414026260376;2212.0;22.0;
;;;23.566307067871094;2212.0;22.0;
;;;23.6701819896698;2212.0;22.0;
;;;23.774085998535156;2212.0;22.0;
