0.0,-65
1.0,-65
2.0,-67
3.0,-63
4.0,-54
5.0,-54
6.0,-55
7.0,-55
8.0,-55
9.0,-55
10.0,-55
11.0,-55
12.0,-55
13.0,-56
14.0,-56
15.0,-58
16.0,-60
17.0,-58
18.0,-58
19.0,-57
20.0,-57
21.0,-57
22.0,-56
23.0,-56
24.0,-56
25.0,-55
26.0,-55
27.0,-55
28.0,-56
29.0,-57
30.0,-56
31.0,-56
32.0,-56
33.0,-56
34.0,-56
35.0,-55
36.0,-56
37.0,-57
38.0,-58
39.0,-58
40.0,-57
41.0,-58
42.0,-59
43.0,-60
44.0,-60
45.0,-61
46.0,-61
47.0,-61
48.0,-61
49.0,-60
50.0,-61
51.0,-60
52.0,-60
53.0,-60
54.0,-61
55.0,-60
56.0,-60
57.0,-60
58.0,-59
59.0,-59
60.0,-59
61.0,-59
62.0,-59
63.0,-60
64.0,-60
65.0,-59
66.0,-59
67.0,-58
68.0,-58
69.0,-58
70.0,-58
71.0,-57
72.0,-57
73.0,-56
74.0,-56
75.0,-57
76.0,-56
77.0,-59
78.0,-57
79.0,-63
80.0,-58
81.0,-55
82.0,-56
83.0,-57
84.0,-57
85.0,-58
86.0,-56
87.0,-56
88.0,-57
89.0,-58
90.0,-57
91.0,-57
92.0,-57
93.0,-58
94.0,-58
95.0,-58
96.0,-59
97.0,-58
98.0,-59
99.0,-59
100.0,-60
